,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,8,110,534,933,399,16,16,566,566,0,0.00010211375472276115,0.0004084550188910446,476,677,201,4,4,4,4,3,563,505,475
1,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,669,867,712
2,84,185,901,969,68,38,38,863,863,0,0.0022465026039007454,0.0022465026039007454,899,899,0,5,3,3,3,15,577,53,749
3,16,117,536,887,351,42,42,465,465,0,0.0002042275094455223,0.0002382654276864427,558,587,29,5,4,4,15,4,102,210,495
4,30,30,778,778,0,24,24,755,755,0,0.0006126825283365669,0.0006126825283365669,744,744,0,-1,3,3,3,4,923,40,988
5,43,145,855,966,111,18,18,721,721,0,0.001157289220191293,0.0016338200755641784,830,868,38,4,4,4,3,15,797,92,103
6,6,108,551,965,414,7,7,594,594,0,0.00030634126416828345,0.0004084550188910446,642,692,50,4,4,4,2,1,810,931,575
7,21,123,740,958,218,8,8,519,519,0,0.00088498587426393,0.0011913271384322134,794,828,34,4,4,4,2,6,979,192,637
8,12,12,577,577,0,16,16,524,524,0,0.00010211375472276115,0.00010211375472276115,485,485,0,-1,4,4,4,2,559,791,632
9,58,159,853,953,100,44,44,834,834,0,0.0009870996289866913,0.0010892133837094523,820,832,12,5,3,3,4,9,542,242,231
10,49,649,795,991,196,66,66,682,682,0,0.00030634126416828345,0.0007488342013002485,619,756,137,2,3,3,11,7,333,176,187
11,54,54,782,782,0,148,148,794,794,0,0.0008169100377820892,0.0008169100377820892,774,774,0,-1,3,3,17,6,56,377,802
12,18,224,668,973,305,30,30,706,706,0,0.00037441710065012424,0.0016678579938050988,657,864,207,3,4,4,5,7,430,237,116
13,0,101,1,907,906,0,9,1,332,331,0.0,0.0,1,1,0,5,-1,6,9,0,278,701,964
