,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,102,1,945,944,0,5,1,422,421,0.0,0.0009530617107457708,1,813,812,4,-1,5,3,0,790,514,213
1,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,662,883,849
2,42,144,776,930,154,60,60,783,783,0,0.0010211375472276116,0.001157289220191293,809,823,14,4,2,2,7,2,209,724,617
3,32,238,790,978,188,36,40,772,797,25,0.0006467204465774873,0.001497668402600497,751,856,105,3,3,3,5,7,435,253,559
4,799,1005,998,999,1,144,144,996,996,0,0.01773375540351952,0.017937982912965042,993,993,0,3,2,2,6,127,393,11,680
5,26,232,624,955,331,78,82,500,507,7,0.0002042275094455223,0.0005786446100956465,557,713,156,3,3,3,22,4,33,315,479
6,69,171,892,970,78,24,24,797,797,0,0.0009870996289866913,0.001055175465468532,808,820,12,4,3,3,3,17,856,131,93
7,13,115,650,945,295,8,8,507,507,0,0.0002723033459273631,0.0004084550188910446,617,682,65,4,4,4,2,6,816,4,496
8,0,206,1,954,953,0,28,1,458,457,0.0,0.0005105687736138058,1,686,685,3,-1,4,11,0,271,502,197
9,114,320,932,981,49,54,54,876,876,0,0.0020763130126961434,0.0021784267674189047,885,893,8,3,3,3,4,23,822,106,904
10,54,156,850,962,112,54,54,929,929,0,0.004050512270669526,0.004288777698355968,945,948,3,4,2,2,4,6,945,136,613
11,22,638,623,992,369,74,88,651,711,60,0.00017018959120460194,0.0013274788113958951,557,832,275,2,3,3,12,2,44,584,612
12,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,147,892,882
13,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,259,489,923
14,0,616,1,997,996,0,32,1,708,707,0.0,0.006569318220497634,1,967,966,2,-1,3,5,0,457,928,6
15,119,325,937,983,46,44,44,856,856,0,0.002314578440382586,0.0033357159876101976,902,938,36,3,3,3,4,28,735,98,61
16,160,776,962,999,37,54,64,926,961,35,0.0028932230504782326,0.009326389598012186,921,981,60,2,3,3,4,33,673,15,61
17,2,104,365,928,563,6,7,386,412,26,0.0,0.0,1,1,0,4,5,5,4,1,777,449,310
18,15,116,660,948,288,12,12,628,628,0,0.0002723033459273631,0.0002723033459273631,614,614,0,5,4,4,2,5,939,510,430
19,6,212,450,972,522,7,7,457,457,0,0.00013615167296368154,0.0005786446100956465,519,738,219,3,4,4,2,1,932,394,490
20,0,102,1,874,873,0,19,1,357,356,0.0,0.0,1,1,0,4,-1,5,16,0,27,423,321
21,44,44,821,821,0,38,38,853,853,0,0.0012594029749140542,0.0012594029749140542,841,841,0,-1,3,3,3,8,687,264,948
22,42,144,760,927,167,56,56,643,643,0,0.001055175465468532,0.001157289220191293,811,824,13,4,3,3,9,8,269,250,646
23,24,230,635,955,320,76,76,592,592,0,0.000442492937131965,0.0005105687736138058,682,706,24,3,3,3,15,3,107,248,339
24,0,616,1,991,990,0,44,1,480,479,0.0,0.0008509479560230097,1,774,773,2,-1,3,15,0,95,890,217
25,18,634,612,995,383,36,84,570,865,295,0.0002723033459273631,0.005514142755029102,617,958,341,2,4,3,8,3,142,385,105
26,49,49,807,807,0,58,58,640,640,0,0.0007488342013002485,0.0007488342013002485,760,760,0,-1,4,4,11,12,176,159,947
27,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,457,982,715
28,2,208,363,964,601,7,12,395,448,53,3.4037918240920386e-05,0.00037441710065012424,401,661,260,3,5,4,4,1,391,577,440
29,138,754,914,996,82,110,120,858,893,35,0.002723033459273631,0.003812246842983083,911,943,32,2,3,3,10,27,125,304,454
30,0,101,1,913,912,0,5,1,332,331,0.0,3.4037918240920386e-05,1,402,401,5,-1,6,5,0,476,782,290
31,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,717,716,776
32,0,206,1,945,944,0,42,1,425,424,0.0,0.0005446066918547262,1,700,699,3,-1,4,18,1,64,947,240
33,98,200,881,956,75,100,100,870,870,0,0.0017018959120460194,0.0017018959120460194,865,865,0,4,3,3,10,15,243,206,606
34,111,111,937,937,0,44,44,890,890,0,0.0036760951700194017,0.0036760951700194017,933,933,0,-1,3,3,4,29,696,142,752
35,0,102,1,916,915,0,6,1,400,399,0.0,0.0006807583648184077,1,757,756,4,-1,5,3,0,687,847,161
36,23,23,697,697,0,36,36,717,717,0,0.0002382654276864427,0.0002382654276864427,591,591,0,-1,3,3,5,4,773,339,745
37,15,15,672,672,0,8,8,502,502,0,0.0002723033459273631,0.0002723033459273631,622,622,0,-1,4,4,2,10,894,266,456
38,10,111,561,920,359,18,18,503,503,0,0.00017018959120460194,0.00017018959120460194,546,546,0,5,4,4,5,3,665,378,518
39,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,16,0,145,620,889
40,0,102,1,874,873,0,17,1,349,348,0.0,3.4037918240920386e-05,1,398,397,4,-1,5,16,0,50,548,464
41,0,102,1,931,930,0,5,1,385,384,0.0,0.00010211375472276115,1,479,478,4,-1,5,3,0,901,939,409
42,2,208,350,948,598,17,25,364,387,23,0.0,0.00030634126416828345,1,623,622,3,5,4,14,1,133,924,208
43,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,878,426,695
44,17,118,682,945,263,28,28,794,794,0,0.0007828721195411688,0.0007828721195411688,768,768,0,8,3,3,3,2,791,101,857
45,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,365,635,961
46,221,221,957,957,0,164,164,964,964,0,0.003437829742332959,0.003437829742332959,937,937,0,-1,2,2,10,24,82,119,548
47,20,20,669,669,0,40,40,822,822,0,0.00034037918240920387,0.00034037918240920387,645,645,0,-1,3,3,4,3,614,222,587
48,1,1,333,333,0,8,8,333,333,0,0.0,0.0,1,1,0,-1,6,6,8,1,541,590,800
