,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,206,1,977,976,0,14,1,587,586,0.0,0.004186663943633207,1,945,944,3,-1,4,3,0,770,723,31
1,20,226,675,971,296,14,14,536,536,0,0.0002723033459273631,0.00034037918240920387,607,642,35,3,4,4,3,6,645,424,107
2,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,613,588,699
3,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,609,644,941
4,121,121,879,879,0,202,202,825,825,0,0.0014636304843595766,0.0014636304843595766,839,839,0,-1,2,2,23,14,57,175,629
5,0,101,1,932,931,0,4,1,332,331,0.0,3.4037918240920386e-05,1,399,398,5,-1,6,4,0,603,902,606
6,0,616,1,994,993,0,27,1,460,459,0.0,0.0005786446100956465,1,706,705,2,-1,3,10,0,109,866,599
7,0,102,1,939,938,0,3,1,371,370,0.0,0.0,1,1,0,4,-1,5,2,0,734,488,416
8,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,915,903,967
9,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,701,926,538
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,212,713,923
11,0,102,1,946,945,0,3,1,383,382,0.0,0.00010211375472276115,1,493,492,4,-1,5,2,0,469,968,167
12,0,102,1,906,905,0,8,1,367,366,0.0,0.0,1,1,0,4,-1,5,6,0,328,909,552
13,0,206,1,978,977,0,8,1,507,506,0.0,0.001157289220191293,1,837,836,3,-1,4,2,0,939,446,82
14,17,17,741,741,0,18,18,771,771,0,0.0005786446100956465,0.0005786446100956465,723,723,0,-1,3,3,3,2,786,430,917
15,134,235,902,951,49,170,170,874,874,0,0.001157289220191293,0.001157289220191293,816,816,0,7,2,2,16,20,53,189,857
16,0,616,1,988,987,0,70,1,722,721,0.0,0.005480104836788182,1,962,961,2,-1,3,9,0,269,782,70
17,6,6,388,388,0,52,52,507,507,0,0.00013615167296368154,0.00013615167296368154,511,511,0,-1,4,4,14,2,85,648,848
18,0,102,1,952,951,0,4,1,427,426,0.0,0.00088498587426393,1,798,797,4,-1,5,2,0,715,952,163
19,0,102,1,897,896,0,12,1,400,399,0.0,0.00034037918240920387,1,648,647,4,-1,5,7,0,413,919,386
20,2,104,360,916,556,8,11,374,408,34,0.0,0.0002723033459273631,1,618,617,4,5,5,6,2,664,509,447
21,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,560,903,928
22,6,108,470,943,473,10,10,489,489,0,0.00010211375472276115,0.00037441710065012424,483,664,181,4,4,4,3,1,903,609,704
23,39,655,691,990,299,122,140,688,724,36,0.000442492937131965,0.0015317063208414173,679,855,176,2,3,3,19,5,11,591,71
24,8,109,541,940,399,8,8,469,469,0,0.00013615167296368154,0.00013615167296368154,508,508,0,5,4,4,2,5,966,231,503
25,8,624,463,991,528,51,100,434,578,144,0.00013615167296368154,0.0009190237925048504,510,793,283,2,4,3,19,2,14,566,338
26,188,394,950,980,30,132,132,957,957,0,0.003778208924742163,0.006739507811702236,938,968,30,3,2,2,8,19,197,133,57
27,0,102,1,943,942,0,4,1,426,425,0.0,0.00013615167296368154,1,530,529,4,-1,5,2,0,896,905,682
28,0,102,1,934,933,0,5,1,368,367,0.0,6.807583648184077e-05,1,451,450,4,-1,5,4,0,728,712,566
