,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,102,1,969,968,0,3,1,420,419,0.0,0.0002382654276864427,1,604,603,4,-1,5,2,0,813,871,333
1,0,102,1,952,951,0,3,1,374,373,0.0,0.000442492937131965,1,685,684,4,-1,5,2,0,830,843,616
2,2,104,374,934,560,6,6,468,468,0,0.00010211375472276115,0.0002723033459273631,485,621,136,4,5,5,3,1,856,360,257
3,116,217,911,962,51,88,88,868,868,0,0.0023486163586235067,0.002382654276864427,901,904,3,5,3,3,8,25,383,47,788
4,6,108,402,897,495,22,24,432,455,23,3.4037918240920386e-05,0.00013615167296368154,397,515,118,4,4,4,10,2,437,654,156
5,10,216,593,975,382,9,14,485,578,93,0.00010211375472276115,0.0024166921951053475,487,905,418,3,4,4,3,3,826,677,48
6,493,493,995,995,0,118,118,998,998,0,0.015827631982027978,0.015827631982027978,990,990,0,-1,2,2,5,83,744,10,726
7,36,242,735,963,228,84,88,763,776,13,0.0010211375472276116,0.0013615167296368155,801,835,34,3,3,3,12,6,219,289,299
8,8,109,515,926,411,28,28,609,609,0,0.0005786446100956465,0.0006467204465774873,724,740,16,5,4,4,6,3,373,209,899
9,0,102,1,936,935,0,6,1,425,424,0.0,0.0002382654276864427,1,603,602,4,-1,5,3,0,568,887,519
10,21,1661,624,1000,376,54,96,589,786,197,0.000442492937131965,0.010041185881071514,680,975,295,1,4,2,11,8,233,417,203
11,24,230,701,973,272,44,44,796,796,0,0.00037441710065012424,0.0007147962830593281,660,761,101,3,3,3,4,4,671,288,246
