,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,84,84,841,841,0,130,130,813,813,0,0.0012594029749140542,0.0012594029749140542,825,825,0,-1,3,3,15,15,81,92,826
1,2,208,368,972,604,7,12,403,496,93,0.0,0.0005446066918547262,1,726,725,3,5,4,4,1,344,853,245
2,34,240,720,968,248,80,80,766,766,0,0.0006126825283365669,0.0011913271384322134,730,823,93,3,3,3,10,4,211,407,250
3,141,347,949,991,42,48,48,937,937,0,0.003812246842983083,0.00445896728956057,934,939,5,3,3,3,3,25,745,105,264
4,0,101,1,904,903,0,7,1,331,330,0.0,0.0,1,1,0,5,-1,6,7,0,214,911,606
5,3,209,393,959,566,10,21,353,436,83,0.0,0.0002382654276864427,1,579,578,3,5,4,9,5,422,605,432
6,35,35,714,714,0,72,72,603,603,0,0.0007828721195411688,0.0007828721195411688,765,765,0,-1,4,4,14,9,47,211,863
7,8,8,506,506,0,25,25,485,485,0,0.0002042275094455223,0.0002042275094455223,579,579,0,-1,4,4,9,5,190,476,488
8,39,141,764,935,171,46,46,677,677,0,0.00037441710065012424,0.0004765308553728854,657,687,30,4,3,3,8,7,308,176,373
9,0,102,1,947,946,0,3,1,372,371,0.0,6.807583648184077e-05,1,445,444,4,-1,5,2,0,841,871,360
10,0,206,1,959,958,0,21,1,447,446,0.0,0.00034037918240920387,1,657,656,3,-1,4,9,0,119,744,759
11,36,36,747,747,0,62,62,677,677,0,0.0008509479560230097,0.0008509479560230097,786,786,0,-1,3,3,10,10,427,296,522
12,28,28,690,690,0,54,54,630,630,0,0.0005105687736138058,0.0005105687736138058,703,703,0,-1,4,4,11,7,379,150,824
