,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,206,1,971,970,0,24,1,554,553,0.0,0.0016678579938050988,1,863,862,3,-1,4,6,0,405,897,112
1,0,616,1,998,997,0,23,1,689,688,0.0,0.0018380475850097008,1,874,873,2,-1,3,5,0,557,772,218
2,8,624,476,990,514,27,48,406,513,107,3.4037918240920386e-05,0.002314578440382586,393,898,505,2,4,3,13,5,41,401,396
3,0,101,1,926,925,0,2,1,331,330,0.0,0.0,1,1,0,5,-1,6,2,1,925,650,935
4,2,104,357,921,564,7,7,391,391,0,3.4037918240920386e-05,0.0002382654276864427,407,605,198,4,5,5,4,2,755,342,619
5,30,30,718,718,0,62,62,786,786,0,0.0010211375472276116,0.0010211375472276116,798,798,0,-1,3,3,7,8,525,264,330
6,2,2,419,419,0,3,3,437,437,0,0.0,0.0,1,1,0,-1,5,5,2,2,978,597,205
7,6,212,403,960,557,25,31,454,511,57,0.00013615167296368154,0.0006807583648184077,512,741,229,3,4,4,10,2,527,419,113
8,20,226,540,945,405,84,88,489,497,8,0.0,6.807583648184077e-05,1,435,434,3,3,3,23,3,15,485,648
9,0,616,1,992,991,0,76,1,762,761,0.0,0.005718370264474625,1,963,962,2,-1,3,9,1,287,814,70
10,0,102,1,913,912,0,6,1,398,397,0.0,0.0002042275094455223,1,565,564,4,-1,5,3,1,930,814,132
11,0,101,1,883,882,0,11,1,332,331,0.0,3.4037918240920386e-05,1,400,399,5,-1,6,11,1,139,235,606
12,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,877,423,995
13,14,220,498,943,445,62,70,486,502,16,3.4037918240920386e-05,0.0002382654276864427,397,580,183,3,4,4,19,3,83,485,541
14,2,104,365,919,554,7,10,380,431,51,3.4037918240920386e-05,0.00030634126416828345,406,632,226,4,5,5,5,2,464,842,507
15,24,230,727,972,245,20,20,609,609,0,0.0008169100377820892,0.001157289220191293,777,829,52,3,4,4,4,7,545,150,257
16,40,40,843,843,0,46,46,972,972,0,0.0046972327172470135,0.0046972327172470135,952,952,0,-1,2,2,2,1,986,759,643
17,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,357,794,783
18,20,20,733,733,0,14,14,601,601,0,0.0005105687736138058,0.0005105687736138058,723,723,0,-1,4,4,3,6,683,275,716
19,22,622,652,995,343,72,72,815,815,0,0.0006126825283365669,0.00789679703189353,726,972,246,2,3,3,7,3,366,525,30
20,6,212,413,956,543,19,32,443,537,94,0.0,0.0014636304843595766,1,851,850,3,4,4,8,1,282,334,61
21,0,102,1,933,932,0,7,1,440,439,0.0,0.0011232513019503727,1,825,824,4,-1,5,4,0,827,838,92
22,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,599,923,922
23,6,6,512,512,0,12,12,682,682,0,0.0002723033459273631,0.0002723033459273631,626,626,0,-1,4,4,2,2,715,223,735
24,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,438,796,831
25,2,618,357,996,639,5,24,372,712,340,0.0,0.003642057251778481,1,945,944,2,5,3,3,1,490,337,48
26,6,108,452,927,475,10,10,472,472,0,3.4037918240920386e-05,0.0002723033459273631,402,620,218,4,4,4,3,1,900,964,409
27,21,21,685,685,0,18,18,574,574,0,0.00013615167296368154,0.00013615167296368154,516,516,0,-1,4,4,3,5,459,274,569
28,0,102,1,906,905,0,6,1,374,373,0.0,0.0005446066918547262,1,719,718,4,-1,5,4,0,858,669,138
29,188,188,965,965,0,54,54,912,912,0,0.003778208924742163,0.003778208924742163,941,941,0,-1,3,3,4,37,539,74,554
30,2,2,351,351,0,9,9,351,351,0,0.0,0.0,1,1,0,-1,5,5,8,1,357,896,201
31,8,110,535,930,395,18,18,542,542,0,0.00010211375472276115,0.00017018959120460194,493,555,62,4,4,4,5,2,601,468,491
32,38,244,768,969,201,64,68,837,841,4,0.0009530617107457708,0.0013955546478777359,792,839,47,3,3,3,7,3,398,236,612
33,0,102,1,900,899,0,10,1,362,361,0.0,0.00010211375472276115,1,476,475,4,-1,5,8,0,131,965,394
34,10,111,544,914,370,25,25,471,471,0,0.00010211375472276115,0.00010211375472276115,494,494,0,5,4,4,9,4,119,567,526
35,29,131,811,961,150,12,12,632,632,0,0.0005105687736138058,0.002110350930937064,724,891,167,4,4,4,2,11,919,52,68
36,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,827,981,669
37,7,7,517,517,0,16,16,520,520,0,3.4037918240920386e-05,3.4037918240920386e-05,402,402,0,-1,4,4,4,2,741,566,823
38,34,240,819,982,163,22,22,820,820,0,0.0008169100377820892,0.0028591851322373124,780,917,137,3,3,3,2,6,723,136,98
39,0,102,1,926,925,0,4,1,369,368,0.0,0.00013615167296368154,1,521,520,4,-1,5,3,2,588,775,317
40,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,1,709,895,793
41,16,222,670,982,312,20,24,768,787,19,0.0002382654276864427,0.0007488342013002485,586,770,184,3,3,3,3,3,628,260,199
42,44,250,776,968,192,62,62,792,792,0,0.0004084550188910446,0.0009190237925048504,675,801,126,3,3,3,7,4,374,328,52
43,6,108,438,922,484,22,22,581,581,0,0.00017018959120460194,0.0002723033459273631,539,615,76,4,4,4,5,2,692,223,286
44,6,6,448,448,0,18,18,633,633,0,0.0002042275094455223,0.0002042275094455223,566,566,0,-1,4,4,3,2,801,719,472
45,52,258,773,962,189,106,106,734,734,0,0.0010892133837094523,0.001157289220191293,811,819,8,3,3,3,15,8,124,186,222
46,0,102,1,916,915,0,7,1,397,396,0.0,0.0002723033459273631,1,615,614,4,-1,5,4,0,921,942,376
47,126,126,942,942,0,70,70,933,933,0,0.002757071377514551,0.002757071377514551,917,917,0,-1,3,3,5,20,688,38,866
48,42,143,718,910,192,190,190,900,900,0,0.0017018959120460194,0.0017018959120460194,865,865,0,6,2,2,16,3,53,559,861
49,102,102,864,864,0,170,170,809,809,0,0.0006807583648184077,0.0006807583648184077,738,738,0,-1,3,3,20,12,88,172,801
50,0,102,1,966,965,0,4,1,443,442,0.0,0.0007147962830593281,1,764,763,4,-1,5,2,0,968,995,264
51,34,650,709,992,283,76,90,719,786,67,0.00037441710065012424,0.003880322679464924,669,943,274,2,3,3,10,4,298,259,41
52,19,19,691,691,0,52,52,858,858,0,0.0008509479560230097,0.0008509479560230097,788,788,0,-1,3,3,6,3,661,438,993
53,0,206,1,961,960,0,30,1,563,562,0.0,0.001497668402600497,1,848,847,3,-1,4,7,0,400,769,61
54,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,860,912,798
55,0,1640,1,1000,999,0,193,1,662,661,0.0,0.00353994349705572,1,925,924,1,-1,2,36,0,16,929,206
