,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,16,0,27,813,816
1,42,42,770,770,0,68,68,727,727,0,0.0005446066918547262,0.0005446066918547262,713,713,0,-1,3,3,10,6,355,494,740
2,22,124,736,948,212,22,22,772,772,0,0.000442492937131965,0.0004765308553728854,696,709,13,4,3,3,2,2,689,827,476
3,2,103,396,967,571,4,4,467,467,0,3.4037918240920386e-05,6.807583648184077e-05,402,453,51,5,5,5,2,1,807,840,585
4,15,116,569,909,340,22,22,484,484,0,0.00030634126416828345,0.00030634126416828345,622,622,0,5,4,4,7,4,209,208,764
5,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,3,974,854,701
6,150,150,954,954,0,62,62,956,956,0,0.00888389666088022,0.00888389666088022,978,978,0,-1,2,2,3,22,780,128,651
7,6,212,396,957,561,20,26,410,464,54,0.0,0.0002042275094455223,1,561,560,3,4,4,9,1,381,743,302
8,0,206,1,969,968,0,12,1,441,440,0.0,0.0004084550188910446,1,674,673,3,-1,4,4,0,870,887,465
9,0,102,1,889,888,0,11,1,350,349,0.0,0.00010211375472276115,1,483,482,4,-1,5,10,0,204,961,360
10,0,101,1,914,913,0,2,1,330,329,0.0,0.0,1,1,0,5,-1,6,2,0,769,324,540
11,0,102,1,898,897,0,12,1,367,366,0.0,3.4037918240920386e-05,1,396,395,4,-1,5,9,1,339,472,652
12,1,1,331,331,0,2,2,331,331,0,0.0,0.0,1,1,0,-1,9,9,2,1,936,857,929
13,38,38,747,747,0,74,74,765,765,0,0.0005446066918547262,0.0005446066918547262,724,724,0,-1,3,3,9,4,803,407,848
14,128,128,923,923,0,108,108,931,931,0,0.0020422750944552232,0.0020422750944552232,883,883,0,-1,3,3,8,20,443,71,985
15,100,100,852,852,0,100,100,592,592,0,0.009020048333843901,0.009496579189216788,972,975,3,3,1,1,19,17,83,226,240
16,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,475,909,455
17,10,112,550,922,372,14,14,473,473,0,6.807583648184077e-05,0.0002382654276864427,450,605,155,4,4,4,5,4,338,567,425
18,6,108,385,879,494,56,56,505,505,0,3.4037918240920386e-05,0.00010211375472276115,402,482,80,4,4,4,14,1,133,718,315
19,0,102,1,911,910,0,6,1,372,371,0.0,0.00034037918240920387,1,646,645,4,-1,5,4,0,870,890,115
20,0,102,1,904,903,0,10,1,379,378,0.0,0.0,1,1,0,4,-1,5,7,0,343,860,369
21,23,125,820,973,153,28,28,931,931,0,0.0020763130126961434,0.002280540522141666,900,915,15,4,3,3,3,4,812,281,286
22,0,102,1,913,912,0,4,1,392,391,0.0,0.000442492937131965,1,689,688,4,-1,5,2,1,905,742,211
23,4,4,496,496,0,5,5,439,439,0,0.0002042275094455223,0.0002042275094455223,583,583,0,-1,5,5,3,2,852,549,845
24,62,268,832,971,139,128,128,948,948,0,0.002382654276864427,0.0037441710065012424,906,937,31,3,2,2,9,4,200,281,116
25,0,206,1,970,969,0,14,1,459,458,0.0,0.0002042275094455223,1,580,579,3,-1,4,5,0,766,942,329
26,46,46,793,793,0,58,58,741,741,0,0.0012594029749140542,0.0012594029749140542,829,829,0,-1,2,2,8,2,325,468,672
27,0,206,1,976,975,0,8,1,496,495,0.0,0.00030634126416828345,1,640,639,3,-1,4,2,1,750,841,291
28,30,30,683,683,0,66,66,568,568,0,0.0005786446100956465,0.0005786446100956465,731,731,0,-1,3,3,14,5,198,562,816
29,0,101,1,930,929,0,4,1,330,329,0.0,0.0,1,1,0,6,-1,7,4,0,573,883,861
30,22,124,694,934,240,30,30,692,692,0,0.0005446066918547262,0.0006807583648184077,727,750,23,4,4,4,5,6,565,192,229
31,0,102,1,864,863,0,31,1,373,372,0.0,6.807583648184077e-05,1,434,433,4,-1,5,21,0,74,952,840
32,0,102,1,930,929,0,5,1,354,353,0.0,6.807583648184077e-05,1,440,439,4,-1,5,4,0,562,776,279
33,39,245,780,969,189,52,52,783,783,0,0.0004084550188910446,0.0009870996289866913,669,790,121,3,3,3,6,7,556,176,516
34,24,24,729,729,0,18,18,638,638,0,0.00034037918240920387,0.00034037918240920387,648,648,0,-1,4,4,3,6,935,435,946
35,16,16,665,665,0,14,14,587,587,0,0.00030634126416828345,0.00030634126416828345,639,639,0,-1,4,4,3,7,748,115,998
36,1,1,333,333,0,2,2,333,333,0,0.0,0.0,1,1,0,-1,6,6,2,3,681,748,276
37,3,104,473,962,489,4,4,432,432,0,0.0002042275094455223,0.0002042275094455223,586,586,0,5,5,5,2,3,996,761,572
38,18,224,585,957,372,72,72,609,609,0,0.0002382654276864427,0.0005446066918547262,583,710,127,3,4,4,14,6,79,247,212
39,0,101,1,949,948,0,2,1,330,329,0.0,3.4037918240920386e-05,1,401,400,5,-1,6,2,1,702,573,444
40,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,462,942,738
41,6,212,449,968,519,14,18,475,532,57,0.0,0.0005105687736138058,1,707,706,3,4,4,5,1,551,878,155
42,6,107,436,916,480,15,15,503,503,0,0.0,3.4037918240920386e-05,1,401,400,5,4,4,4,2,717,342,298
43,16,222,489,945,456,68,72,475,487,12,0.0005786446100956465,0.0007488342013002485,713,746,33,3,3,3,23,2,43,805,722
44,0,102,1,881,880,0,12,1,360,359,0.0,3.4037918240920386e-05,1,399,398,4,-1,5,10,0,99,872,441
45,1,1,333,333,0,3,3,333,333,0,0.0,0.0,1,1,0,-1,6,6,3,1,670,603,946
46,88,88,879,879,0,92,92,924,924,0,0.0011913271384322134,0.0011913271384322134,823,823,0,-1,3,3,7,11,207,97,574
47,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,384,887,554
