,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,7,109,509,927,418,12,12,462,462,0,0.0,0.0002723033459273631,1,612,611,4,4,4,4,2,700,627,294
1,80,182,829,937,108,124,124,741,741,0,0.0013274788113958951,0.0013615167296368155,836,841,5,4,3,3,17,16,23,113,300
2,0,102,1,912,911,0,7,1,360,359,0.0,6.807583648184077e-05,1,454,453,4,-1,5,6,0,465,737,607
3,64,64,849,849,0,62,62,812,812,0,0.0016338200755641784,0.0016338200755641784,867,867,0,-1,3,3,7,13,510,255,984
4,7,108,604,969,365,12,12,757,757,0,0.0002723033459273631,0.00030634126416828345,637,656,19,6,4,4,2,2,873,101,631
5,123,123,893,893,0,156,156,841,841,0,0.0020082371762143027,0.0020082371762143027,881,881,0,-1,2,2,16,15,53,219,957
6,276,376,993,998,5,32,32,967,967,0,0.01055175465468532,0.011062323428299126,982,983,1,4,3,3,2,92,481,30,195
7,0,102,1,925,924,0,8,1,391,390,0.0,0.00017018959120460194,1,546,545,4,-1,5,5,0,533,838,259
8,6,212,388,946,558,29,51,408,501,93,0.0,0.00037441710065012424,1,654,653,3,4,4,14,1,108,402,143
9,65,681,895,1000,105,28,28,876,876,0,0.003199564314646516,0.006603356138738555,931,969,38,2,3,3,3,18,916,55,38
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,312,817,715
11,388,490,989,995,6,102,102,995,995,0,0.011811157629599374,0.011811157629599374,988,988,0,4,2,2,4,62,453,70,531
12,3,104,468,960,492,6,6,506,506,0,0.00010211375472276115,0.00017018959120460194,494,558,64,5,5,5,3,2,915,628,499
13,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,1,989,583,614
14,9,9,541,541,0,22,22,539,539,0,0.0002382654276864427,0.0002382654276864427,586,586,0,-1,4,4,5,4,531,287,950
15,2,208,376,976,600,6,10,427,514,87,3.4037918240920386e-05,0.0006807583648184077,412,757,345,3,5,4,3,1,732,530,306
16,2,2,372,372,0,5,5,405,405,0,3.4037918240920386e-05,3.4037918240920386e-05,406,406,0,-1,5,5,3,1,902,743,457
17,6,212,390,954,564,35,40,474,504,30,3.4037918240920386e-05,0.00017018959120460194,394,536,142,3,4,4,12,1,212,964,609
18,24,640,699,996,297,38,48,669,737,68,0.0004765308553728854,0.0022465026039007454,697,891,194,2,4,3,7,5,305,178,78
19,0,102,1,873,872,0,14,1,344,343,0.0,3.4037918240920386e-05,1,393,392,4,-1,5,13,0,92,790,464
20,28,234,685,959,274,50,50,609,609,0,0.0002723033459273631,0.0008169100377820892,612,773,161,3,4,4,9,8,287,132,414
21,100,100,898,898,0,100,100,955,955,0,0.020729092208720514,0.020831205963443275,995,995,0,5,1,1,8,9,442,391,430
22,86,188,867,953,86,72,72,811,811,0,0.0008509479560230097,0.0008509479560230097,782,782,0,4,3,3,7,11,246,97,578
23,97,97,886,886,0,66,66,835,835,0,0.001599782157323258,0.001599782157323258,865,865,0,-1,3,3,6,18,630,54,876
24,89,295,884,979,95,56,56,821,821,0,0.0023486163586235067,0.0023486163586235067,903,903,0,3,3,3,6,18,267,82,662
25,0,206,1,972,971,0,16,1,551,550,0.0,0.001157289220191293,1,830,829,3,-1,4,4,0,635,750,393
26,0,206,1,970,969,0,14,1,459,458,0.0,0.0005446066918547262,1,720,719,3,-1,4,5,0,766,511,216
27,4,4,445,445,0,4,4,394,394,0,0.0002382654276864427,0.0002382654276864427,600,600,0,-1,5,5,2,3,752,795,839
28,13,629,585,997,412,20,30,565,698,133,0.0002042275094455223,0.0017359338302869397,578,872,294,2,4,3,4,6,354,199,355
29,13,115,600,932,332,30,30,676,676,0,0.0007147962830593281,0.0008169100377820892,757,780,23,4,4,4,5,5,326,589,756
30,12,218,498,950,452,62,70,533,564,31,6.807583648184077e-05,0.00037441710065012424,452,665,213,3,4,4,15,2,107,491,288
31,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,13,0,41,732,574
32,70,686,820,993,173,136,146,812,840,28,0.0004765308553728854,0.0018040096667687805,695,872,177,2,3,3,15,8,107,187,475
33,6,107,403,886,483,20,20,391,391,0,3.4037918240920386e-05,3.4037918240920386e-05,404,404,0,5,4,4,12,1,143,763,593
34,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,250,887,932
35,48,149,833,952,119,48,48,907,907,0,0.002586881786309949,0.002586881786309949,905,905,0,5,2,2,3,4,989,625,885
36,0,1640,1,1000,999,0,52,1,966,965,0.0,0.033935804486197624,1,997,996,1,-1,2,3,0,857,793,74
37,24,125,778,953,175,18,18,802,802,0,0.00037441710065012424,0.0004084550188910446,679,696,17,5,3,3,2,6,776,447,430
38,278,484,982,996,14,78,78,985,985,0,0.008271214132543654,0.012117498893767658,978,990,12,3,2,2,4,61,550,14,76
39,133,749,901,996,95,166,176,932,938,6,0.002552843868069029,0.00442492937131965,911,944,33,2,2,2,12,15,52,151,81
40,0,102,1,899,898,0,9,1,366,365,0.0,6.807583648184077e-05,1,432,431,4,-1,5,7,0,207,973,347
41,0,206,1,978,977,0,15,1,593,592,0.0,0.0009530617107457708,1,807,806,3,-1,4,4,0,827,546,192
42,14,220,646,978,332,10,14,493,565,72,0.0002382654276864427,0.0013955546478777359,596,866,270,3,4,4,3,5,958,314,116
43,0,206,1,972,971,0,20,1,624,623,0.0,0.00176997174852786,1,879,878,3,-1,4,4,0,706,844,58
44,66,272,897,986,89,12,12,662,662,0,0.0017359338302869397,0.004186663943633207,875,950,75,3,4,4,2,19,938,59,142
45,52,154,865,965,100,18,18,679,679,0,0.0013955546478777359,0.0013955546478777359,847,847,0,4,4,4,3,18,716,148,756
46,0,101,1,936,935,0,2,1,332,331,0.0,0.0,1,1,0,5,-1,6,2,0,689,834,592
47,6,6,436,436,0,12,12,465,465,0,0.00010211375472276115,0.00010211375472276115,477,477,0,-1,4,4,4,2,717,691,754
48,7,7,519,519,0,16,16,502,502,0,0.00010211375472276115,0.00010211375472276115,490,490,0,-1,4,4,5,2,724,749,789
49,24,125,643,905,262,94,94,722,722,0,0.00034037918240920387,0.00034037918240920387,634,634,0,5,3,3,13,4,160,501,885
50,373,373,992,992,0,32,32,899,899,0,0.010109261717553355,0.010109261717553355,984,984,0,-1,3,3,2,83,653,10,698
51,1,103,333,925,592,4,8,333,413,80,0.0,0.00034037918240920387,1,650,649,4,6,5,4,1,495,140,333
52,4,4,464,464,0,6,6,444,444,0,0.0002382654276864427,0.0002382654276864427,606,606,0,-1,5,5,3,5,902,395,669
53,22,638,613,991,378,154,164,847,875,28,0.0010211375472276116,0.002144388849177984,801,892,91,2,3,3,14,4,127,440,226
54,10,216,485,949,464,48,52,463,482,19,0.00010211375472276115,0.0008169100377820892,476,753,277,3,4,4,16,3,195,307,209
55,0,616,1,991,990,0,52,1,583,582,0.0,0.0015317063208414173,1,850,849,2,-1,3,11,0,215,945,243
56,155,155,916,916,0,186,186,892,892,0,0.0015657442390823377,0.0015657442390823377,858,858,0,-1,3,3,16,17,53,79,973
57,10,10,555,555,0,22,22,571,571,0,0.0002723033459273631,0.0002723033459273631,599,599,0,-1,4,4,5,3,656,458,790
58,0,102,1,906,905,0,9,1,352,351,0.0,0.0,1,1,0,4,-1,5,8,1,350,738,320
59,22,22,777,777,0,22,22,844,844,0,0.0008509479560230097,0.0008509479560230097,791,791,0,-1,3,3,2,3,625,610,834
60,1,1,333,333,0,5,5,333,333,0,0.0,0.0,1,1,0,-1,7,7,5,1,430,765,951
61,36,242,869,992,123,12,12,763,763,0,0.0012253650566731338,0.001940161339732462,850,902,52,3,4,4,2,18,865,54,264
62,12,114,544,908,364,44,44,656,656,0,0.0007828721195411688,0.0009870996289866913,768,812,44,4,4,4,8,3,595,209,162
63,11,11,633,633,0,8,8,512,512,0,0.0002382654276864427,0.0002382654276864427,609,609,0,-1,4,4,2,5,948,124,887
64,1,1,332,332,0,2,2,332,332,0,0.0,0.0,1,1,0,-1,6,6,2,1,928,140,801
65,135,135,895,895,0,312,312,847,847,0,0.0012934408931549745,0.0012934408931549745,833,833,0,-1,2,2,35,14,20,387,975
66,0,101,1,912,911,0,2,1,331,330,0.0,0.00013615167296368154,1,520,519,5,-1,6,2,2,905,775,231
67,2,2,383,383,0,3,3,390,390,0,0.0,0.0,1,1,0,-1,5,5,2,2,946,518,456
68,24,24,671,671,0,44,44,602,602,0,0.00013615167296368154,0.00013615167296368154,529,529,0,-1,3,3,9,3,200,248,818
69,29,29,760,760,0,34,34,788,788,0,0.00037441710065012424,0.00037441710065012424,676,676,0,-1,3,3,4,9,885,341,876
70,84,186,916,976,60,22,22,828,828,0,0.004833384390210695,0.004969536063174376,954,954,0,4,3,3,2,22,757,128,220
71,63,269,824,970,146,84,84,793,793,0,0.0009530617107457708,0.0020422750944552232,790,886,96,3,3,3,9,13,123,340,213
72,0,206,1,958,957,0,18,1,429,428,0.0,0.00013615167296368154,1,512,511,3,-1,4,8,1,146,641,173
73,100,100,837,837,0,100,100,574,574,0,0.012559991830899623,0.012559991830899623,989,989,0,4,1,1,21,48,13,56,646
74,197,403,955,982,27,114,114,930,930,0,0.003267640151128357,0.003982436434187685,923,939,16,3,3,3,9,31,339,35,139
75,0,206,1,976,975,0,12,1,596,595,0.0,0.003608019333537561,1,941,940,3,-1,4,2,0,972,254,21
76,0,102,1,925,924,0,7,1,383,382,0.0,0.00017018959120460194,1,546,545,4,-1,5,5,0,848,769,391
77,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,109,538,882
78,12,218,576,972,396,12,12,559,559,0,0.0002723033459273631,0.0004765308553728854,602,701,99,3,4,4,2,3,893,610,451
79,65,271,842,976,134,77,77,820,820,0,0.0026209197045508697,0.0028932230504782326,913,922,9,3,2,2,8,8,297,284,417
80,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,895,816,806
81,22,228,774,984,210,19,20,839,855,16,0.00037441710065012424,0.004561081044283332,684,946,262,3,3,3,3,6,918,275,18
82,120,326,895,972,77,164,164,869,869,0,0.0021784267674189047,0.002314578440382586,884,891,7,3,3,3,18,20,29,95,188
83,44,44,729,729,0,118,118,725,725,0,0.0002042275094455223,0.0002042275094455223,558,558,0,-1,3,3,16,4,42,259,779
84,22,124,668,926,258,30,30,626,626,0,0.00030634126416828345,0.00034037918240920387,637,655,18,4,4,4,5,5,408,636,680
85,38,654,689,991,302,188,188,811,811,0,0.0006467204465774873,0.002382654276864427,740,895,155,2,3,3,21,3,3,103,153
86,72,174,878,959,81,50,50,851,851,0,0.0016678579938050988,0.0017359338302869397,861,866,5,4,3,3,5,13,386,42,682
87,24,125,714,934,220,34,34,740,740,0,0.0007828721195411688,0.0007828721195411688,779,779,0,5,3,3,4,3,917,103,879
88,0,102,1,929,928,0,6,1,392,391,0.0,0.0004084550188910446,1,680,679,4,-1,5,4,1,491,529,90
89,8,110,500,914,414,30,30,562,562,0,6.807583648184077e-05,0.00010211375472276115,460,501,41,4,4,4,7,2,510,628,369
90,12,218,541,967,426,44,48,643,684,41,0.0002042275094455223,0.0009190237925048504,557,785,228,3,4,4,8,2,302,827,172
91,0,206,1,977,976,0,14,1,628,627,0.0,0.004152626025392287,1,945,944,3,-1,4,3,0,854,766,57
92,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,649,900,780
93,2,208,359,972,613,8,12,431,493,62,0.00017018959120460194,0.0004084550188910446,532,676,144,3,5,4,4,1,511,452,229
94,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,207,953,820
95,50,152,901,977,76,22,22,906,906,0,0.0011913271384322134,0.0013615167296368155,843,864,21,4,3,3,2,17,865,327,486
96,312,414,968,982,14,278,278,946,946,0,0.0031314884781646754,0.0031314884781646754,924,924,0,4,2,2,20,33,61,15,585
97,22,124,651,918,267,29,29,530,530,0,0.0002723033459273631,0.00037441710065012424,611,665,54,4,3,3,8,2,201,244,661
98,38,38,754,754,0,82,82,877,877,0,0.0007828721195411688,0.0007828721195411688,768,768,0,-1,3,3,7,6,472,192,779
99,52,52,822,822,0,30,30,593,593,0,0.0007147962830593281,0.0007147962830593281,756,756,0,-1,4,4,5,13,719,217,772
100,54,260,781,960,179,116,116,771,771,0,0.0005446066918547262,0.00088498587426393,712,778,66,3,3,3,14,6,85,275,132
101,0,206,1,931,930,0,66,1,474,473,0.0,0.0002382654276864427,1,580,579,3,-1,4,20,0,5,968,494
102,0,616,1,998,997,0,24,1,780,779,0.0,0.0031314884781646754,1,927,926,2,-1,3,3,0,791,723,158
103,2,104,375,944,569,6,6,444,444,0,0.00013615167296368154,0.00034037918240920387,530,660,130,4,5,5,3,1,862,552,288
104,15,15,638,638,0,18,18,618,618,0,0.0002723033459273631,0.0002723033459273631,618,618,0,-1,4,4,3,5,585,454,881
105,2,2,354,354,0,15,15,405,405,0,0.0,0.0,1,1,0,-1,5,5,8,1,646,837,986
106,0,102,1,876,875,0,17,1,352,351,0.0,0.0,1,1,0,4,-1,5,16,0,59,517,225
