,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,14,116,555,902,347,34,34,516,516,0,0.00017018959120460194,0.0002042275094455223,552,571,19,4,4,4,9,6,217,406,555
1,6,108,458,939,481,24,24,597,597,0,0.00037441710065012424,0.000442492937131965,662,686,24,4,4,4,6,2,529,785,248
2,0,101,1,934,933,0,4,1,332,331,0.0,0.0,1,1,0,7,-1,8,4,0,721,822,621
3,144,760,926,997,71,86,96,891,912,21,0.0028932230504782326,0.006501242384015794,922,968,46,2,2,2,7,24,436,129,39
4,0,102,1,929,928,0,4,1,361,360,0.0,3.4037918240920386e-05,1,412,411,4,-1,5,3,1,801,792,576
5,0,102,1,934,933,0,11,1,434,433,0.0,0.0002042275094455223,1,581,580,4,-1,5,6,0,529,995,501
6,4,210,439,970,531,10,18,432,537,105,0.00017018959120460194,0.0014636304843595766,535,850,315,3,5,4,5,3,291,496,38
7,42,248,822,977,155,40,40,822,822,0,0.0013274788113958951,0.00176997174852786,850,874,24,3,3,3,5,8,574,497,283
8,100,100,868,868,0,100,100,858,858,0,0.019912182170938427,0.02011640968038395,993,993,0,3,1,1,9,18,159,55,252
9,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,1,290,650,815
10,133,235,930,972,42,60,60,849,849,0,0.0026209197045508697,0.0026889955410327104,916,916,0,4,3,3,5,21,818,157,631
11,0,102,1,923,922,0,4,1,363,362,0.0,6.807583648184077e-05,1,457,456,4,-1,5,3,0,746,905,360
12,36,36,833,833,0,28,28,839,839,0,0.0012934408931549745,0.0012934408931549745,844,844,0,-1,3,3,3,8,902,497,571
13,5,211,418,961,543,15,19,390,427,37,3.4037918240920386e-05,0.00013615167296368154,399,506,107,3,5,4,9,3,367,411,659
14,66,66,803,803,0,132,132,776,776,0,0.0010211375472276116,0.0010211375472276116,803,803,0,-1,2,2,16,6,117,432,835
15,25,127,691,925,234,54,54,675,675,0,0.0004765308553728854,0.0005446066918547262,695,717,22,4,4,4,11,6,261,232,215
16,120,736,895,995,100,126,136,780,804,24,0.0019061234214915416,0.0026889955410327104,881,916,35,2,3,3,15,22,40,128,224
17,2,2,351,351,0,18,18,403,403,0,3.4037918240920386e-05,3.4037918240920386e-05,401,401,0,-1,5,5,9,1,159,935,489
