,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,2,103,359,930,571,6,6,360,360,0,0.0,3.4037918240920386e-05,1,394,393,5,5,5,5,4,663,595,537
1,6,212,416,962,546,18,30,449,540,91,0.00013615167296368154,0.0007828721195411688,506,765,259,3,4,4,7,2,171,615,192
2,6,107,415,903,488,13,13,427,427,0,6.807583648184077e-05,6.807583648184077e-05,445,445,0,5,4,4,5,1,546,756,421
3,42,658,732,994,262,192,222,905,934,29,0.0017359338302869397,0.007760645358929848,862,968,106,2,2,2,17,3,112,559,30
4,6,212,482,978,496,7,12,498,639,141,6.807583648184077e-05,0.0011232513019503727,456,831,375,3,4,4,2,1,816,540,151
5,97,303,886,979,93,84,84,861,861,0,0.0015657442390823377,0.0017359338302869397,860,868,8,3,3,3,8,15,282,137,683
6,22,22,666,666,0,40,40,645,645,0,0.000442492937131965,0.000442492937131965,698,698,0,-1,3,3,7,3,466,795,923
7,0,206,1,948,947,0,31,1,433,432,0.0,0.0007147962830593281,1,739,738,3,-1,4,14,0,130,651,284
8,8,8,492,492,0,24,24,461,461,0,3.4037918240920386e-05,3.4037918240920386e-05,391,391,0,-1,4,4,9,2,389,523,787
9,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,1,897,948,816
10,38,38,741,741,0,64,64,721,721,0,0.0005105687736138058,0.0005105687736138058,706,706,0,-1,3,3,8,3,357,519,588
11,0,101,1,887,886,0,6,1,332,331,0.0,3.4037918240920386e-05,1,407,406,5,-1,6,6,1,378,841,437
12,67,67,827,827,0,96,96,726,726,0,0.001055175465468532,0.001055175465468532,810,810,0,-1,3,3,14,14,79,387,898
13,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,884,675,205
14,0,206,1,955,954,0,21,1,415,414,0.0,0.0002042275094455223,1,565,564,3,-1,4,9,0,351,963,510
15,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,18,2,29,633,372
16,0,616,1,989,988,0,130,1,637,636,0.0,0.0019741992579733825,1,876,875,2,-1,3,24,1,28,792,47
17,18,120,699,949,250,22,22,781,781,0,0.0010211375472276116,0.0011232513019503727,822,838,16,4,3,3,2,4,907,440,711
18,12,114,616,938,322,20,20,646,646,0,0.00034037918240920387,0.00037441710065012424,651,662,11,4,4,4,4,3,772,197,904
19,0,206,1,950,949,0,34,1,444,443,0.0,0.0002723033459273631,1,595,594,3,-1,4,13,0,120,812,101
20,204,204,984,984,0,22,22,847,847,0,0.007624493685966166,0.007624493685966166,974,974,0,-1,3,3,2,59,830,5,423
21,214,316,953,974,21,172,172,934,934,0,0.0034037918240920387,0.0034718676605738795,931,931,0,4,2,2,13,23,129,66,282
22,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,660,664,934
23,9,9,648,648,0,4,4,468,468,0,0.0002723033459273631,0.0002723033459273631,630,630,0,-1,5,5,2,6,805,4,944
24,2,104,367,919,552,5,6,384,405,21,0.0,0.0004765308553728854,1,707,706,4,5,5,3,1,703,879,403
25,28,130,716,929,213,22,22,541,541,0,0.0002042275094455223,0.00034037918240920387,570,634,64,4,4,4,5,8,377,286,487
26,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,331,974,923
27,24,24,699,699,0,34,34,744,744,0,0.001055175465468532,0.001055175465468532,818,818,0,-1,3,3,4,4,832,336,963
28,0,102,1,935,934,0,3,1,371,370,0.0,0.0002723033459273631,1,617,616,4,-1,5,2,3,926,882,409
29,2,2,403,403,0,4,4,496,496,0,0.00010211375472276115,0.00010211375472276115,497,497,0,-1,5,5,2,3,872,410,733
30,0,616,1,996,995,0,34,1,736,735,0.0,0.008271214132543654,1,979,978,2,-1,3,4,0,566,871,10
31,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,257,800,848
32,42,248,777,970,193,70,70,764,764,0,0.0008509479560230097,0.0015657442390823377,784,851,67,3,3,3,9,6,200,295,438
33,0,102,1,928,927,0,7,1,387,386,0.0,0.00013615167296368154,1,526,525,4,-1,5,5,0,601,836,409
34,23,639,789,1000,211,22,32,847,946,99,0.0008509479560230097,0.012559991830899623,788,987,199,2,3,3,2,3,830,351,32
35,15,15,672,672,0,18,18,665,665,0,0.00017018959120460194,0.00017018959120460194,564,564,0,-1,4,4,3,5,732,124,939
36,0,616,1,988,987,0,56,1,467,466,0.0,0.0004084550188910446,1,655,654,2,-1,3,19,0,83,778,525
37,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,1,783,738,895
38,17,119,658,935,277,32,32,733,733,0,0.0002382654276864427,0.0002723033459273631,597,613,16,4,3,3,5,3,765,354,572
39,28,28,757,757,0,34,34,788,788,0,0.0014636304843595766,0.0014636304843595766,854,854,0,-1,3,3,4,6,313,471,431
40,16,222,565,958,393,56,56,663,663,0,0.00013615167296368154,0.0007828721195411688,509,766,257,3,3,3,9,1,327,609,232
41,100,100,887,887,0,100,100,918,918,0,0.026889955410327106,0.027774941284591036,999,999,0,3,1,1,8,55,443,21,207
42,0,101,1,926,925,0,5,1,330,329,0.0,3.4037918240920386e-05,1,402,401,5,-1,6,5,0,843,629,518
43,5,5,552,552,0,4,4,452,452,0,6.807583648184077e-05,6.807583648184077e-05,458,458,0,-1,5,5,2,3,782,385,228
44,14,220,573,963,390,22,26,523,577,54,0.000442492937131965,0.001055175465468532,687,813,126,3,4,4,5,4,426,479,475
45,0,616,1,994,993,0,34,1,495,494,0.0,0.0005446066918547262,1,727,726,2,-1,3,10,0,75,859,508
46,38,140,769,927,158,50,50,771,771,0,0.0010211375472276116,0.0010892133837094523,810,820,10,4,3,3,5,5,719,221,597
47,186,288,967,981,14,60,60,899,899,0,0.004186663943633207,0.0042547397801150485,946,948,2,4,3,3,5,32,644,26,625
48,34,240,674,953,279,124,128,695,708,13,0.0004765308553728854,0.001599782157323258,677,854,177,3,3,3,20,5,70,252,147
49,0,616,1,995,994,0,58,1,773,772,0.0,0.0035059055788147996,1,936,935,2,-1,3,7,3,156,348,135
50,8,8,491,491,0,22,22,413,413,0,0.00010211375472276115,0.00010211375472276115,484,484,0,-1,4,4,10,2,204,602,436
51,0,616,1,993,992,0,73,1,592,591,0.0,0.0012934408931549745,1,828,827,2,-1,3,15,0,104,908,172
52,76,178,866,955,89,76,76,894,894,0,0.0018380475850097008,0.0019741992579733825,874,880,6,4,2,2,7,6,342,658,86
53,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,675,859,436
54,3,209,397,958,561,16,36,403,552,149,0.00010211375472276115,0.0014295925661186562,476,840,364,3,5,4,8,3,358,631,79
55,2,2,375,375,0,5,5,401,401,0,0.0,0.0,1,1,0,-1,5,5,3,1,862,449,767
56,10,112,599,936,337,12,12,604,604,0,0.0006126825283365669,0.00088498587426393,746,799,53,4,4,4,2,4,589,326,795
57,22,228,689,971,282,42,42,809,809,0,0.0005446066918547262,0.0026549576227917903,726,920,194,3,3,3,5,5,773,350,112
58,9,9,551,551,0,18,18,505,505,0,0.00013615167296368154,0.00013615167296368154,520,520,0,-1,4,4,5,4,464,278,565
59,2,104,353,893,540,14,14,380,380,0,6.807583648184077e-05,0.00013615167296368154,450,506,56,4,5,5,9,1,213,601,756
60,32,133,687,900,213,80,80,681,681,0,0.00030634126416828345,0.00030634126416828345,628,628,0,5,3,3,12,2,52,682,540
61,8,214,491,957,466,24,32,431,480,49,0.00010211375472276115,0.0002382654276864427,484,595,111,3,4,4,10,2,204,383,168
62,207,207,968,968,0,78,78,958,958,0,0.004493005207801491,0.004493005207801491,952,952,0,-1,2,2,4,33,921,15,423
63,0,206,1,960,959,0,22,1,482,481,0.0,0.0010892133837094523,1,816,815,3,-1,4,7,0,450,483,190
64,0,206,1,945,944,0,25,1,384,383,0.0,0.0,1,1,0,3,-1,4,16,0,78,698,935
65,40,246,775,969,194,62,62,790,790,0,0.0015317063208414173,0.003437829742332959,854,933,79,3,3,3,7,8,400,174,128
66,0,102,1,901,900,0,16,1,418,417,0.0,0.0002382654276864427,1,601,600,4,-1,5,8,0,137,675,178
67,24,126,744,950,206,20,20,654,654,0,0.00037441710065012424,0.0007147962830593281,667,760,93,4,4,4,4,6,491,381,700
68,210,416,954,981,27,140,140,947,947,0,0.0030974505599237552,0.0036760951700194017,922,937,15,3,2,2,10,33,259,15,281
69,0,206,1,968,967,0,22,1,524,523,0.0,0.0013274788113958951,1,836,835,3,-1,4,7,0,404,228,95
70,15,15,658,658,0,8,8,489,489,0,0.00034037918240920387,0.00034037918240920387,645,645,0,-1,4,4,2,4,733,86,604
71,0,101,1,909,908,0,7,1,332,331,0.0,0.0,1,1,0,6,-1,7,7,0,196,887,671
