,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,4,105,458,940,482,3,3,371,371,0,0.00013615167296368154,0.0002042275094455223,534,591,57,5,5,5,2,3,283,505,401
1,14,115,675,949,274,12,12,603,603,0,0.00030634126416828345,0.00034037918240920387,641,661,20,5,4,4,2,4,992,479,547
2,8,8,523,523,0,18,18,529,529,0,0.00037441710065012424,0.00037441710065012424,662,662,0,-1,4,4,5,3,284,209,675
3,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,895,838,994
4,81,183,904,969,65,52,52,965,965,0,0.00445896728956057,0.004595118962524252,947,948,1,4,2,2,3,16,670,113,305
5,139,139,934,934,0,140,140,946,946,0,0.003710133088260322,0.003710133088260322,940,940,0,-1,3,3,10,19,293,135,632
6,0,101,1,936,935,0,2,1,332,331,0.0,0.00010211375472276115,1,493,492,5,-1,6,2,0,689,914,666
7,6,622,404,992,588,23,38,452,579,127,6.807583648184077e-05,0.0018040096667687805,444,869,425,2,4,3,8,1,358,552,127
8,38,654,748,994,246,76,76,794,794,0,0.0002723033459273631,0.0015657442390823377,611,861,250,2,3,3,9,4,217,202,99
9,1,1,332,332,0,3,3,332,332,0,0.0,0.0,1,1,0,-1,6,6,3,3,845,578,428
10,4,106,437,941,504,4,4,397,397,0,0.00010211375472276115,0.000442492937131965,480,688,208,4,5,5,2,3,954,534,212
11,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,22,0,55,903,952
12,277,377,988,995,7,48,48,975,975,0,0.009939072126348753,0.009973110044589673,984,984,0,4,3,3,3,78,576,9,274
13,58,58,766,766,0,218,218,875,875,0,0.0013615167296368155,0.0013615167296368155,833,833,0,-1,2,2,21,3,1,390,729
14,170,376,943,980,37,128,128,951,951,0,0.002382654276864427,0.002825147213996392,896,911,15,3,2,2,9,18,289,82,840
15,2,103,381,954,573,7,7,459,459,0,0.00010211375472276115,0.0004765308553728854,494,712,218,5,5,5,4,1,860,661,333
16,0,616,1,996,995,0,30,1,546,545,0.0,0.000442492937131965,1,671,670,2,-1,3,7,0,398,859,501
17,6,6,392,392,0,32,32,478,478,0,0.00013615167296368154,0.00013615167296368154,503,503,0,-1,4,4,10,1,205,870,803
18,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,13,0,91,975,769
19,0,616,1,994,993,0,33,1,646,645,0.0,0.001055175465468532,1,816,815,2,-1,3,6,0,473,813,179
20,0,206,1,957,956,0,17,1,423,422,0.0,0.0002042275094455223,1,574,573,3,-1,4,7,0,179,818,197
21,2,104,359,917,558,7,7,396,396,0,3.4037918240920386e-05,3.4037918240920386e-05,404,404,0,4,5,5,4,2,544,419,321
22,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,224,388,769
23,17,17,659,659,0,22,22,588,588,0,0.00034037918240920387,0.00034037918240920387,653,653,0,-1,4,4,5,8,533,417,905
24,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,424,731,522
25,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,991,620,949
26,0,101,1,942,941,0,2,1,331,330,0.0,0.0,1,1,0,7,-1,8,2,1,937,913,469
27,350,556,986,995,9,78,78,972,972,0,0.009258313761530345,0.011198475101262807,981,987,6,3,2,2,4,59,559,6,106
28,24,126,638,903,265,64,64,593,593,0,0.0002723033459273631,0.00037441710065012424,603,645,42,4,3,3,13,3,91,93,444
29,19,121,683,941,258,19,19,732,732,0,0.0005105687736138058,0.0009190237925048504,707,804,97,4,3,3,3,4,839,398,366
30,6,107,426,906,480,23,23,487,487,0,0.0,3.4037918240920386e-05,1,389,388,5,4,4,8,1,270,873,320
31,0,616,1,994,993,0,26,1,626,625,0.0,0.0020422750944552232,1,883,882,2,-1,3,4,0,503,782,397
32,26,26,757,757,0,18,18,646,646,0,0.0005446066918547262,0.0005446066918547262,726,726,0,-1,4,4,3,8,579,90,750
33,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,574,890,894
34,6,6,494,494,0,12,12,632,632,0,0.000442492937131965,0.000442492937131965,697,697,0,-1,4,4,2,1,919,480,522
35,0,102,1,940,939,0,4,1,419,418,0.0,0.0004084550188910446,1,693,692,4,-1,5,2,0,757,429,169
36,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,214,880,852
37,6,6,424,424,0,19,19,447,447,0,3.4037918240920386e-05,3.4037918240920386e-05,396,396,0,-1,4,4,8,2,323,597,641
38,47,47,834,834,0,30,30,687,687,0,0.0008169100377820892,0.0008169100377820892,774,774,0,-1,4,4,5,12,720,179,522
39,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,1,637,738,985
40,18,224,619,964,345,34,38,568,597,29,0.00034037918240920387,0.0007147962830593281,646,753,107,3,3,3,8,4,380,270,535
41,2,208,348,953,605,15,50,356,515,159,0.00010211375472276115,0.0011913271384322134,473,812,339,3,5,4,13,3,120,708,612
42,0,616,1,992,991,0,62,1,647,646,0.0,0.00176997174852786,1,870,869,2,-1,3,10,0,114,982,304
43,18,18,593,593,0,50,50,590,590,0,0.0002723033459273631,0.0002723033459273631,610,610,0,-1,3,3,10,2,298,700,900
44,6,6,438,438,0,11,11,458,458,0,0.0,0.0,1,1,0,-1,4,4,4,1,783,639,937
45,0,102,1,876,875,0,20,1,364,363,0.0,0.0,1,1,0,4,-1,5,16,0,26,673,321
46,0,206,1,964,963,0,24,1,589,588,0.0,0.002144388849177984,1,901,900,3,-1,4,4,0,493,423,158
47,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,489,952,750
48,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,694,725,478
49,94,300,837,965,128,196,196,821,821,0,0.0012594029749140542,0.0015657442390823377,839,854,15,3,2,2,21,5,54,273,115
50,40,40,747,747,0,69,69,728,728,0,0.0013615167296368155,0.0013615167296368155,830,830,0,-1,2,2,10,1,258,840,992
51,8,214,504,960,456,23,28,468,499,31,0.00010211375472276115,0.00030634126416828345,485,626,141,3,4,4,8,3,428,646,727
52,6,107,424,913,489,24,24,492,492,0,0.0,0.0,1,1,0,5,4,4,8,1,286,873,484
53,1,1,333,333,0,6,6,333,333,0,0.0,0.0,1,1,0,-1,6,6,6,2,582,663,801
54,0,102,1,889,888,0,10,1,352,351,0.0,3.4037918240920386e-05,1,390,389,4,-1,5,9,1,389,830,419
55,67,67,873,873,0,40,40,872,872,0,0.0017018959120460194,0.0017018959120460194,860,860,0,-1,3,3,4,13,550,261,976
56,40,40,748,748,0,76,76,807,807,0,0.0009530617107457708,0.0009530617107457708,791,791,0,-1,3,3,9,6,414,234,843
