,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,28,28,702,702,0,50,50,701,701,0,0.0002723033459273631,0.0002723033459273631,611,611,0,-1,3,3,8,4,468,233,772
1,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,994,754,796
2,2,208,376,982,606,6,18,457,737,280,0.00013615167296368154,0.005786446100956465,536,961,425,3,5,4,3,1,850,609,70
3,0,102,1,895,894,0,9,1,357,356,0.0,6.807583648184077e-05,1,447,446,4,-1,5,8,0,488,819,602
4,54,156,803,933,130,70,70,778,778,0,0.0012253650566731338,0.0013615167296368155,829,842,13,4,2,2,8,7,357,115,634
5,64,166,847,947,100,56,56,816,816,0,0.0016338200755641784,0.0017018959120460194,856,861,5,4,3,3,6,10,393,405,807
6,3,3,435,435,0,8,8,426,426,0,6.807583648184077e-05,6.807583648184077e-05,444,444,0,-1,5,5,4,2,787,244,773
7,16,222,593,964,371,37,50,600,692,92,0.00013615167296368154,0.0023486163586235067,515,906,391,3,3,3,8,2,257,492,76
8,0,206,1,961,960,0,31,1,559,558,0.0,0.0027911092957554717,1,920,919,3,-1,4,8,1,158,554,102
9,21,123,638,915,277,102,102,832,832,0,0.00088498587426393,0.0009530617107457708,775,787,12,4,3,3,12,5,219,355,761
10,1,1,333,333,0,11,11,333,333,0,0.0,0.0,1,1,0,-1,8,8,11,1,261,857,462
11,105,105,895,895,0,118,118,930,930,0,0.0031314884781646754,0.0031314884781646754,920,920,0,-1,2,2,9,14,319,139,843
12,0,206,1,946,945,0,30,1,430,429,0.0,0.00013615167296368154,1,509,508,3,-1,4,13,0,185,644,318
13,29,235,766,973,207,22,30,596,689,93,0.0007828721195411688,0.002110350930937064,772,891,119,3,4,4,5,10,452,366,87
14,0,206,1,966,965,0,16,1,478,477,0.0,0.002723033459273631,1,919,918,3,-1,4,4,0,448,644,126
15,0,102,1,947,946,0,3,1,375,374,0.0,0.0005105687736138058,1,708,707,4,-1,5,2,1,999,814,296
16,120,326,891,972,81,196,196,858,858,0,0.0014295925661186562,0.0018040096667687805,842,862,20,3,3,3,21,18,2,64,619
17,7,213,526,975,449,12,16,482,528,46,3.4037918240920386e-05,0.0005446066918547262,398,727,329,3,4,4,4,2,495,566,103
18,16,632,662,999,337,14,24,505,693,188,0.0002382654276864427,0.002552843868069029,600,902,302,2,4,3,5,9,629,341,109
19,21,123,685,932,247,14,14,542,542,0,0.0004084550188910446,0.0004765308553728854,684,711,27,4,4,4,3,6,471,467,239
20,45,251,806,974,168,34,34,703,703,0,0.0007488342013002485,0.0011913271384322134,767,825,58,3,3,3,4,9,540,293,275
21,7,109,535,939,404,9,10,495,506,11,6.807583648184077e-05,0.00017018959120460194,451,553,102,4,4,4,3,3,863,441,791
22,0,206,1,969,968,0,10,1,453,452,0.0,0.00017018959120460194,1,534,533,3,-1,4,3,0,930,914,683
23,2,103,363,925,562,8,8,414,414,0,6.807583648184077e-05,6.807583648184077e-05,439,439,0,5,5,5,4,1,495,878,421
24,6,212,425,966,541,30,30,557,557,0,0.00010211375472276115,0.0007488342013002485,487,749,262,3,4,4,7,1,525,720,257
25,24,24,664,664,0,36,36,604,604,0,0.0004084550188910446,0.0004084550188910446,661,661,0,-1,3,3,7,3,209,704,952
26,0,101,1,929,928,0,3,1,332,331,0.0,6.807583648184077e-05,1,447,446,5,-1,6,3,0,710,803,398
27,0,206,1,942,941,0,42,1,428,427,0.0,0.0002042275094455223,1,558,557,3,-1,4,17,0,56,843,259
28,180,282,967,979,12,74,74,967,967,0,0.005820484019197386,0.006126825283365669,961,962,1,4,2,2,5,25,612,105,86
29,1,103,331,970,639,2,4,331,481,150,0.0,0.00176997174852786,1,880,879,4,8,5,2,1,936,703,123
30,44,250,849,983,134,12,12,628,628,0,0.0018040096667687805,0.0025188059498281084,884,916,32,3,4,4,2,20,939,87,143
31,1,617,333,987,654,16,55,333,497,164,0.0,0.0011913271384322134,1,817,816,2,7,3,16,1,132,972,396
32,16,118,747,970,223,8,8,604,604,0,0.00030634126416828345,0.0004765308553728854,642,717,75,4,4,4,2,10,810,262,625
33,245,451,977,993,16,88,88,976,976,0,0.008169100377820893,0.008645631233193778,976,982,6,3,2,2,4,49,512,51,619
34,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,992,707,968
35,16,16,489,489,0,92,92,527,527,0,0.0002042275094455223,0.0002042275094455223,550,550,0,-1,3,3,23,1,43,762,772
