,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,47,253,842,977,135,18,18,706,706,0,0.0021784267674189047,0.0026889955410327104,897,919,22,3,4,4,3,13,882,183,480
1,113,214,925,970,45,48,48,900,900,0,0.002927260968719153,0.002927260968719153,924,924,0,5,3,3,3,26,737,108,265
2,6,622,385,992,607,74,88,568,615,47,0.00030634126416828345,0.0010892133837094523,621,807,186,2,4,3,15,1,51,110,340
3,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,23,0,43,745,587
4,0,101,1,902,901,0,9,1,332,331,0.0,0.0,1,1,0,5,-1,6,9,0,119,769,357
5,0,102,1,949,948,0,4,1,381,380,0.0,3.4037918240920386e-05,1,395,394,4,-1,5,3,0,798,927,252
6,160,366,925,977,52,186,186,876,876,0,0.0020082371762143027,0.002110350930937064,879,889,10,3,2,2,17,17,39,79,550
7,0,102,1,931,930,0,3,1,367,366,0.0,0.00017018959120460194,1,534,533,4,-1,5,2,0,966,731,450
8,35,137,786,943,157,40,40,770,770,0,0.0007488342013002485,0.0007828721195411688,770,778,8,4,3,3,5,7,363,134,321
9,0,206,1,972,971,0,11,1,461,460,0.0,0.00037441710065012424,1,663,662,3,-1,4,4,0,511,713,29
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,1,425,913,982
11,1,1,332,332,0,5,5,332,332,0,0.0,0.0,1,1,0,-1,6,6,5,1,478,140,990
12,42,144,864,972,108,20,20,741,741,0,0.0015317063208414173,0.0018040096667687805,862,884,22,4,4,4,4,17,860,226,492
13,16,16,676,676,0,34,34,824,824,0,0.00034037918240920387,0.00034037918240920387,659,659,0,-1,3,3,4,1,607,168,664
14,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,2,323,684,908
15,6,212,400,951,551,41,42,478,478,0,3.4037918240920386e-05,0.00013615167296368154,404,503,99,3,4,4,14,2,130,662,427
16,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,511,811,974
17,3,104,468,960,492,4,4,391,391,0,0.00010211375472276115,0.0002042275094455223,493,582,89,5,5,5,3,2,852,244,648
18,0,206,1,975,974,0,14,1,557,556,0.0,0.0009190237925048504,1,813,812,3,-1,4,3,0,825,863,62
19,30,132,772,949,177,28,28,769,769,0,0.0005105687736138058,0.0005446066918547262,702,717,15,4,3,3,3,5,829,178,361
20,18,224,656,971,315,44,44,811,811,0,0.00010211375472276115,0.00037441710065012424,491,671,180,3,3,3,4,3,759,541,545
21,22,228,620,958,338,42,46,523,545,22,0.0002042275094455223,0.0002382654276864427,566,592,26,3,3,3,10,2,285,602,711
22,0,206,1,970,969,0,20,1,527,526,0.0,0.0006807583648184077,1,748,747,3,-1,4,6,1,494,539,612
23,24,126,706,936,230,34,34,705,705,0,0.0009190237925048504,0.0011232513019503727,803,831,28,4,3,3,4,3,870,103,287
24,1,103,330,971,641,2,3,330,401,71,3.4037918240920386e-05,0.0004084550188910446,406,691,285,4,6,5,2,1,898,593,40
25,7,109,526,929,403,24,24,702,702,0,0.0007488342013002485,0.0010211375472276116,761,808,47,4,4,4,4,3,550,299,704
26,2,104,358,917,559,6,8,377,421,44,0.0,0.00037441710065012424,1,678,677,4,5,5,4,1,512,530,199
27,40,656,728,993,265,136,146,878,897,19,0.0014636304843595766,0.0040845501889104465,845,948,103,2,2,2,12,1,175,759,41
28,0,101,1,911,910,0,4,1,332,331,0.0,3.4037918240920386e-05,1,409,408,5,-1,6,4,0,622,638,274
29,0,102,1,921,920,0,8,1,418,417,0.0,0.0002042275094455223,1,567,566,4,-1,5,4,1,280,767,681
30,1,103,332,922,590,3,5,332,392,60,0.0,0.00034037918240920387,1,649,648,4,6,5,3,2,855,721,473
31,0,206,1,976,975,0,8,1,517,516,0.0,0.0010211375472276116,1,818,817,3,-1,4,2,0,988,542,516
32,41,142,844,962,118,12,12,610,610,0,0.0007147962830593281,0.0008169100377820892,777,790,13,5,4,4,2,15,948,219,680
33,0,102,1,874,873,0,14,1,349,348,0.0,6.807583648184077e-05,1,443,442,4,-1,5,13,0,165,784,837
34,26,128,778,956,178,20,20,670,670,0,0.00034037918240920387,0.0005446066918547262,641,727,86,4,4,4,4,10,553,262,637
35,14,116,680,965,285,9,9,543,543,0,0.0002723033459273631,0.001055175465468532,624,829,205,4,4,4,3,4,877,220,226
36,2,103,360,906,546,14,14,425,425,0,0.00010211375472276115,0.00013615167296368154,482,511,29,5,5,5,7,2,658,313,566
37,1,1,332,332,0,2,2,332,332,0,0.0,0.0,1,1,0,-1,6,6,2,2,894,374,865
38,16,632,683,999,316,12,22,604,791,187,0.0004084550188910446,0.015112835698968652,698,992,294,2,4,3,2,5,943,165,2
39,304,304,971,971,0,268,268,977,977,0,0.007454304094761564,0.007454304094761564,965,965,0,-1,2,2,15,31,32,34,988
40,42,42,791,791,0,50,50,790,790,0,0.0015317063208414173,0.0015317063208414173,856,856,0,-1,3,3,5,6,506,397,864
41,3,209,402,957,555,17,26,398,478,80,6.807583648184077e-05,0.0002042275094455223,449,566,117,3,5,4,10,5,243,464,741
42,219,320,964,978,14,126,126,968,968,0,0.0053099152455835805,0.005377991082065421,959,961,2,5,2,2,7,27,343,25,530
43,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,1,372,641,948
44,44,146,780,930,150,46,46,676,676,0,0.0008509479560230097,0.0010892133837094523,781,820,39,4,3,3,6,10,378,272,525
45,0,102,1,942,941,0,5,1,415,414,0.0,0.00037441710065012424,1,663,662,4,-1,5,3,0,953,773,294
46,36,242,726,964,238,66,66,678,678,0,0.0004084550188910446,0.0010211375472276116,668,805,137,3,3,3,10,6,310,494,139
47,2,208,352,954,602,13,48,352,554,202,0.0,0.002586881786309949,1,900,899,3,5,4,12,2,375,663,75
48,0,1640,1,1000,999,0,42,1,982,981,0.0,0.04983151230470744,1,998,997,1,-1,2,2,0,982,571,155
49,0,102,1,907,906,0,7,1,385,384,0.0,6.807583648184077e-05,1,439,438,4,-1,5,4,0,516,848,719
