,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,185,801,954,998,44,56,56,816,816,0,0.002927260968719153,0.006092787365124749,925,965,40,2,3,3,6,30,393,65,8
1,29,235,790,978,188,12,12,588,588,0,0.0005105687736138058,0.0017359338302869397,711,881,170,3,4,4,2,9,598,198,284
2,0,206,1,967,966,0,26,1,594,593,0.0,0.0012934408931549745,1,843,842,3,-1,4,5,0,392,611,60
3,0,102,1,958,957,0,4,1,435,434,0.0,0.0002042275094455223,1,571,570,4,-1,5,2,0,878,754,386
4,46,148,793,930,137,60,60,736,736,0,0.0005105687736138058,0.0005446066918547262,710,719,9,4,3,3,8,9,428,240,634
5,190,190,938,938,0,188,188,935,935,0,0.0030974505599237552,0.0030974505599237552,920,920,0,-1,2,2,14,15,130,153,254
6,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,15,0,37,943,726
7,0,206,1,945,944,0,52,1,491,490,0.0,0.0011232513019503727,1,812,811,3,-1,4,14,0,133,864,100
8,7,108,496,901,405,13,13,392,392,0,0.00010211375472276115,0.00010211375472276115,489,489,0,5,4,4,8,5,257,605,503
9,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,23,0,57,824,927
10,159,775,935,997,62,130,130,936,936,0,0.0032336022328874367,0.003982436434187685,930,942,12,2,3,3,10,19,241,135,491
11,56,56,767,767,0,154,154,780,780,0,0.0005446066918547262,0.0005446066918547262,716,716,0,-1,3,3,19,6,31,461,889
12,37,139,776,936,160,24,24,609,609,0,0.0007488342013002485,0.00088498587426393,773,802,29,4,4,4,4,10,300,366,931
13,0,102,1,912,911,0,8,1,369,368,0.0,0.00010211375472276115,1,483,482,4,-1,5,6,0,515,953,499
14,0,206,1,963,962,0,28,1,514,513,0.0,0.0005786446100956465,1,725,724,3,-1,4,8,0,325,923,234
15,118,220,942,976,34,58,58,946,946,0,0.006297014874570271,0.006637394056979475,972,973,1,4,2,2,4,24,648,119,613
16,6,107,420,901,481,22,22,485,485,0,0.0002042275094455223,0.0002042275094455223,567,567,0,5,4,4,7,1,340,527,964
17,0,102,1,923,922,0,11,1,424,423,0.0,3.4037918240920386e-05,1,409,408,4,-1,5,6,0,494,902,493
18,45,45,772,772,0,52,52,629,629,0,0.00037441710065012424,0.00037441710065012424,667,667,0,-1,3,3,9,9,140,391,768
19,21,637,676,995,319,20,30,567,697,130,0.0004084550188910446,0.0021784267674189047,672,894,222,2,4,3,4,6,614,467,377
20,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,972,912,588
21,9,110,723,981,258,8,8,753,753,0,0.0002382654276864427,0.0002382654276864427,627,627,0,6,4,4,2,3,955,173,580
22,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,547,824,706
23,3,3,472,472,0,4,4,436,436,0,6.807583648184077e-05,6.807583648184077e-05,451,451,0,-1,5,5,2,3,751,631,872
24,0,206,1,973,972,0,14,1,486,485,0.0,0.0005446066918547262,1,718,717,3,-1,4,5,0,570,915,172
25,23,229,635,952,317,56,64,558,592,34,0.00017018959120460194,0.0002723033459273631,539,603,64,3,3,3,13,3,91,385,655
26,0,101,1,926,925,0,5,1,332,331,0.0,0.0,1,1,0,6,-1,7,5,0,601,433,603
27,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,128,758,713
28,14,116,731,969,238,8,8,589,589,0,0.0002723033459273631,0.0005446066918547262,641,748,107,4,4,4,2,7,788,389,622
29,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,302,445,856
30,0,102,1,918,917,0,8,1,411,410,0.0,0.0002382654276864427,1,585,584,4,-1,5,4,0,832,900,237
31,6,6,396,396,0,20,20,407,407,0,0.00010211375472276115,0.00010211375472276115,475,475,0,-1,4,4,9,2,287,690,511
32,15,117,740,973,233,12,12,731,731,0,0.0005105687736138058,0.002927260968719153,718,930,212,4,4,4,2,6,959,467,39
33,0,102,1,893,892,0,8,1,366,365,0.0,0.0,1,1,0,4,-1,5,6,0,560,943,342
34,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,909,818,367
35,57,263,860,977,117,40,40,817,817,0,0.0011913271384322134,0.0019061234214915416,836,883,47,3,3,3,5,15,376,137,120
36,24,24,713,713,0,22,22,710,710,0,0.0005786446100956465,0.0005786446100956465,733,733,0,-1,3,3,2,3,893,353,798
37,2,2,360,360,0,10,10,396,396,0,3.4037918240920386e-05,3.4037918240920386e-05,397,397,0,-1,5,5,6,2,664,885,970
38,6,6,390,390,0,62,62,549,549,0,3.4037918240920386e-05,3.4037918240920386e-05,396,396,0,-1,4,4,15,2,124,714,548
39,6,6,401,401,0,36,36,553,553,0,0.00013615167296368154,0.00013615167296368154,507,507,0,-1,4,4,8,1,411,667,844
40,3,104,479,964,485,3,3,411,411,0,0.00010211375472276115,0.00017018959120460194,501,562,61,5,5,5,2,5,865,231,870
41,30,236,672,954,282,78,82,566,581,15,0.00017018959120460194,0.0002042275094455223,528,565,37,3,3,3,18,4,34,315,711
42,6,108,519,961,442,12,12,661,661,0,0.00013615167296368154,0.0016338200755641784,539,874,335,4,4,4,2,1,742,666,61
43,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,13,0,165,372,400
44,89,295,893,979,86,50,50,830,830,0,0.0018040096667687805,0.0019741992579733825,868,879,11,3,3,3,5,15,701,219,346
45,8,8,462,462,0,66,66,536,536,0,0.00010211375472276115,0.00010211375472276115,482,482,0,-1,4,4,15,4,51,270,780
46,16,16,549,549,0,45,45,536,536,0,0.00030634126416828345,0.00030634126416828345,630,630,0,-1,3,3,12,1,58,527,945
47,0,101,1,877,876,0,21,1,332,331,0.0,0.0,1,1,0,7,-1,8,21,0,12,967,857
48,0,101,1,944,943,0,3,1,330,329,0.0,3.4037918240920386e-05,1,405,404,5,-1,6,3,0,902,629,442
49,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,525,423,800
