,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,1,102,333,961,628,2,2,333,333,0,0.0,3.4037918240920386e-05,1,403,402,5,6,6,2,2,481,885,531
1,0,206,1,975,974,0,12,1,580,579,0.0,0.0009190237925048504,1,803,802,3,-1,4,2,0,752,892,97
2,30,132,749,934,185,28,28,743,743,0,0.0005105687736138058,0.0009870996289866913,706,792,86,4,3,3,3,6,778,381,296
3,5,5,462,462,0,5,5,392,392,0,0.0,0.0,1,1,0,-1,5,5,3,3,676,572,723
4,0,1640,1,1000,999,0,150,1,777,776,0.0,0.008135062459579971,1,967,966,1,-1,2,21,3,2,746,142
5,0,206,1,976,975,0,8,1,517,516,0.0,0.0023486163586235067,1,912,911,3,-1,4,2,0,988,959,111
6,0,101,1,880,879,0,14,1,331,330,0.0,3.4037918240920386e-05,1,399,398,5,-1,6,14,0,21,200,292
7,20,226,576,951,375,59,63,472,486,14,6.807583648184077e-05,0.0002042275094455223,432,554,122,3,3,3,19,3,46,526,862
8,17,223,717,979,262,8,12,519,674,155,0.0007828721195411688,0.002144388849177984,781,905,124,3,4,4,2,8,802,257,255
9,2,104,369,917,548,7,10,382,440,58,0.00010211375472276115,0.000442492937131965,484,685,201,4,5,5,5,1,570,687,381
10,0,102,1,929,928,0,4,1,394,393,0.0,0.0006807583648184077,1,762,761,4,-1,5,2,0,643,839,415
11,30,30,769,769,0,24,24,731,731,0,0.0005105687736138058,0.0005105687736138058,711,711,0,-1,3,3,3,7,869,389,825
12,0,102,1,967,966,0,4,1,466,465,0.0,0.0005446066918547262,1,721,720,4,-1,5,2,1,807,779,150
13,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,285,826,539
14,34,136,814,958,144,30,30,810,810,0,0.0013955546478777359,0.0013955546478777359,852,852,0,4,3,3,4,10,603,272,679
