,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,2,104,363,913,550,7,7,375,375,0,3.4037918240920386e-05,0.00034037918240920387,415,643,228,4,5,5,5,3,326,748,197
1,64,64,842,842,0,54,54,740,740,0,0.0004765308553728854,0.0004765308553728854,695,695,0,-1,3,3,7,9,591,391,906
2,8,8,515,515,0,14,14,470,470,0,0.00013615167296368154,0.00013615167296368154,527,527,0,-1,4,4,5,2,773,682,922
3,4,4,445,445,0,4,4,394,394,0,3.4037918240920386e-05,3.4037918240920386e-05,391,391,0,-1,5,5,2,5,752,464,789
4,0,101,1,921,920,0,4,1,332,331,0.0,3.4037918240920386e-05,1,404,403,5,-1,6,4,0,504,912,430
5,0,102,1,928,927,0,4,1,371,370,0.0,3.4037918240920386e-05,1,408,407,4,-1,5,3,0,935,571,572
6,0,206,1,961,960,0,22,1,467,466,0.0,0.0012594029749140542,1,835,834,3,-1,4,9,0,177,713,89
7,6,622,442,997,555,24,34,650,737,87,0.0002042275094455223,0.006739507811702236,578,971,393,2,4,3,4,1,652,809,19
8,0,101,1,898,897,0,7,1,332,331,0.0,6.807583648184077e-05,1,443,442,5,-1,6,7,0,216,845,694
9,21,122,710,944,234,20,20,649,649,0,0.00037441710065012424,0.0004084550188910446,678,687,9,5,4,4,4,6,573,486,601
10,22,22,611,611,0,84,84,682,682,0,0.000442492937131965,0.000442492937131965,680,680,0,-1,3,3,13,3,91,610,841
11,0,206,1,972,971,0,12,1,497,496,0.0,0.00037441710065012424,1,666,665,3,-1,4,4,0,597,933,525
12,35,35,818,818,0,28,28,808,808,0,0.0006807583648184077,0.0006807583648184077,755,755,0,-1,3,3,3,6,745,232,943
13,0,102,1,903,902,0,7,1,359,358,0.0,0.0,1,1,0,4,-1,5,6,0,387,729,598
14,0,206,1,969,968,0,18,1,515,514,0.0,0.0009870996289866913,1,814,813,3,-1,4,5,0,363,200,116
15,19,635,599,991,392,42,84,538,764,226,0.000442492937131965,0.010415602981721638,675,982,307,2,4,3,9,5,101,487,37
16,292,292,977,977,0,152,152,981,981,0,0.005446066918547262,0.005446066918547262,960,960,0,-1,2,2,8,31,350,76,200
17,0,206,1,959,958,0,24,1,527,526,0.0,0.002552843868069029,1,907,906,3,-1,4,6,0,419,915,77
18,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,729,651,665
19,163,369,923,977,54,224,224,905,905,0,0.002110350930937064,0.0021784267674189047,884,891,7,3,2,2,21,18,2,148,718
