,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,75,177,920,975,55,22,22,826,826,0,0.002382654276864427,0.0025188059498281084,916,920,4,4,3,3,2,22,851,128,223
1,16,118,646,937,291,18,18,637,637,0,0.0002723033459273631,0.0002723033459273631,601,601,0,4,4,4,3,5,577,165,449
2,25,126,831,976,145,8,8,645,645,0,0.0006467204465774873,0.0008169100377820892,766,802,36,5,4,4,2,14,941,387,307
3,6,6,426,426,0,32,32,566,566,0,0.0004084550188910446,0.0004084550188910446,673,673,0,-1,4,4,8,4,270,409,775
4,6,6,432,432,0,11,11,441,441,0,6.807583648184077e-05,6.807583648184077e-05,451,451,0,-1,4,4,4,2,887,320,514
5,2,208,378,978,600,3,12,380,615,235,3.4037918240920386e-05,0.0027911092957554717,402,916,514,3,5,4,2,2,937,885,26
6,0,206,1,971,970,0,12,1,479,478,0.0,0.00034037918240920387,1,661,660,3,-1,4,4,0,280,793,154
7,26,26,782,782,0,18,18,704,704,0,0.0005786446100956465,0.0005786446100956465,736,736,0,-1,4,4,3,9,953,245,872
8,22,228,656,969,313,28,36,587,669,82,0.00037441710065012424,0.0027911092957554717,667,920,253,3,3,3,5,5,719,464,105
9,90,191,950,982,32,22,22,864,864,0,0.0018380475850097008,0.0018380475850097008,888,888,0,6,3,3,2,33,878,15,495
10,31,31,745,745,0,32,32,687,687,0,0.0004084550188910446,0.0004084550188910446,674,674,0,-1,3,3,5,8,701,417,796
11,6,212,443,971,528,14,20,549,619,70,0.00013615167296368154,0.0008509479560230097,514,766,252,3,4,4,4,1,520,238,186
12,46,46,735,735,0,138,138,810,810,0,0.0006807583648184077,0.0006807583648184077,738,738,0,-1,2,2,16,2,132,453,803
13,16,16,642,642,0,22,22,690,690,0,0.00030634126416828345,0.00030634126416828345,629,629,0,-1,3,3,4,1,550,394,920
14,2,2,359,359,0,11,11,373,373,0,3.4037918240920386e-05,3.4037918240920386e-05,402,402,0,-1,5,5,8,1,420,687,922
15,122,122,954,954,0,32,32,914,914,0,0.004356853534837809,0.004356853534837809,941,941,0,-1,3,3,2,25,713,105,629
16,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,1,981,650,792
17,323,323,978,978,0,150,150,964,964,0,0.005480104836788182,0.005480104836788182,959,959,0,-1,3,3,10,49,169,31,539
18,97,198,900,966,66,50,50,846,846,0,0.0019061234214915416,0.0019061234214915416,875,875,0,5,3,3,5,17,487,79,547
19,0,206,1,959,958,0,20,1,453,452,0.0,0.0005786446100956465,1,723,722,3,-1,4,8,0,415,979,243
20,0,102,1,889,888,0,13,1,366,365,0.0,6.807583648184077e-05,1,445,444,4,-1,5,10,1,204,529,244
21,0,102,1,895,894,0,10,1,368,367,0.0,3.4037918240920386e-05,1,398,397,4,-1,5,8,1,488,947,398
22,94,94,867,867,0,120,120,867,867,0,0.0017018959120460194,0.0017018959120460194,871,871,0,-1,3,3,10,9,285,277,849
23,23,124,844,981,137,12,12,808,808,0,0.00176997174852786,0.0020082371762143027,893,907,14,5,4,4,2,9,978,415,354
