,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
36,16,222,526.0,944.0,418.0,106,106,633.0,633.0,0.0,0.00017018959120460194,0.00030634126416828345,562.0,643.0,81.0,3,19,1,31,797,258
37,25,25,764.5,764.5,0.0,22,22,829.5,829.5,0.0,0.001157289220191293,0.001157289220191293,839.0,839.0,0.0,-1,2,5,586,562,909
38,0,616,166.5,990.0,823.5,0,151,166.5,577.5,411.0,0.0,0.001157289220191293,194.5,814.0,619.5,2,36,0,16,668,64
39,8,214,511.5,959.0,447.5,19,20,431.0,444.5,13.5,0.00017018959120460194,0.000442492937131965,557.5,684.5,127.0,3,9,3,168,761,741
40,0,616,166.5,993.5,827.0,0,24,166.5,562.0,395.5,0.0,0.0013274788113958951,200.5,841.0,640.5,2,5,1,496,947,377
41,293,394,988.5,994.0,5.5,32,32,955.0,955.0,0.0,0.01147077844719017,0.01147077844719017,986.0,986.0,0.0,7,2,78,817,9,765
42,210,210,947.0,947.0,0.0,266,266,964.0,964.0,0.0,0.002484768031587188,0.002484768031587188,904.5,904.5,0.0,-1,18,27,34,304,433
43,0,206,165.5,956.0,790.5,0,25,165.5,470.0,304.5,0.0,0.0006467204465774873,201.5,745.5,544.0,3,9,0,200,359,175
44,0,1640,166.0,1000.0,834.0,0,52,166.0,949.0,783.0,0.0,0.03618230709009837,204.5,997.0,792.5,1,3,0,819,802,1
45,0,206,166.0,975.0,809.0,0,8,166.0,549.5,383.5,0.0,0.0012253650566731338,205.5,850.0,644.5,3,2,0,804,999,100
46,38,38,770.0,770.0,0.0,26,26,597.0,597.0,0.0,0.0004765308553728854,0.0004765308553728854,714.5,714.5,0.0,-1,5,13,818,256,372
47,41,142,846.0,961.0,115.0,18,18,817.0,817.0,0.0,0.0014636304843595766,0.001599782157323258,862.5,873.5,11.0,5,2,13,906,183,670
48,0,102,166.0,923.0,757.0,0,12,166.0,444.5,278.5,0.0,0.00010211375472276115,203.5,515.5,312.0,4,6,0,657,635,561
49,6,107,455.5,903.0,447.5,18,18,457.0,457.0,0.0,0.0,3.4037918240920386e-05,198.5,423.0,224.5,5,7,2,118,597,687
50,0,206,166.5,976.0,809.5,0,8,166.5,581.5,415.0,0.0,0.0008509479560230097,202.0,788.0,586.0,3,2,0,609,887,525
51,2,104,382.0,913.5,531.5,12,13,395.0,410.5,15.5,0.0,0.0002723033459273631,199.5,611.5,412.0,4,7,2,361,320,524
52,16,117,565.5,895.0,329.5,51,51,506.5,506.5,0.0,0.00010211375472276115,0.00013615167296368154,491.0,519.0,28.0,5,14,1,332,552,807
53,34,650,703.5,991.0,287.5,100,110,743.5,779.0,35.5,0.0005105687736138058,0.002212464685659825,702.5,893.5,191.0,2,14,4,172,545,144
54,2,208,366.5,944.0,577.5,17,80,354.5,582.0,227.5,0.0,0.0019061234214915416,200.0,874.5,674.5,3,16,1,42,540,108
55,463,565,983.5,990.0,6.5,214,214,987.5,987.5,0.0,0.01405766023350012,0.014295925661186561,986.0,987.0,1.0,4,11,69,234,12,474
56,190,190,938.0,938.0,0.0,246,246,915.0,915.0,0.0,0.002382654276864427,0.002382654276864427,895.5,895.5,0.0,-1,21,19,1,144,887
57,0,206,166.5,964.0,797.5,0,19,166.5,490.5,324.0,0.0,0.000442492937131965,199.0,696.5,497.5,3,6,0,251,737,375
58,1,1,344.5,344.5,0.0,5,5,345.0,345.0,0.0,0.0,0.0,195.5,195.5,0.0,-1,5,1,604,857,888
59,48,48,766.0,766.0,0.0,118,118,792.0,792.0,0.0,0.0006467204465774873,0.0006467204465774873,735.0,735.0,0.0,-1,13,5,115,221,838
60,194,194,965.0,965.0,0.0,104,104,986.5,986.5,0.0,0.007216038667075122,0.007216038667075122,973.0,973.0,0.0,-1,5,31,247,126,926
61,100,100,859.5,859.5,0.0,100,100,633.0,633.0,0.0,0.010007147962830594,0.010007147962830594,982.0,982.0,0.0,5,17,13,103,120,503
62,18,119,658.0,913.5,255.5,25,25,684.5,684.5,0.0,0.0002382654276864427,0.0002382654276864427,599.0,599.0,0.0,5,4,2,547,22,503
63,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,205.0,205.0,0.0,-1,4,0,460,839,548
64,0,101,165.5,915.0,749.5,0,4,165.5,344.0,178.5,0.0,3.4037918240920386e-05,202.5,428.0,225.5,6,4,0,783,604,694
65,0,102,164.5,979.0,814.5,0,3,164.5,501.0,336.5,0.0,0.0005786446100956465,203.0,760.5,557.5,4,2,0,952,953,658
66,0,101,166.5,893.0,726.5,0,7,166.5,342.0,175.5,0.0,0.0,199.0,199.0,0.0,5,7,0,209,712,736
67,32,32,708.0,708.0,0.0,74,74,762.0,762.0,0.0,0.0006807583648184077,0.0006807583648184077,751.5,751.5,0.0,-1,9,3,381,610,778
68,0,206,166.5,950.0,783.5,0,27,166.5,452.5,286.0,0.0,0.0004765308553728854,198.5,694.0,495.5,3,10,0,310,932,136
69,169,375,919.5,975.0,55.5,236,236,947.0,947.0,0.0,0.003165526396405596,0.0033016780693692774,924.0,926.5,2.5,3,17,23,80,122,567
70,32,32,688.0,688.0,0.0,90,90,647.5,647.5,0.0,0.0005105687736138058,0.0005105687736138058,695.5,695.5,0.0,-1,16,6,195,516,901
71,6,108,481.5,922.0,440.5,24,24,680.5,680.5,0.0,0.00017018959120460194,0.0002382654276864427,568.5,619.0,50.5,4,4,1,512,681,395
72,0,206,166.5,929.5,763.0,0,61,166.5,388.5,222.0,0.0,0.00010211375472276115,194.5,485.0,290.5,3,36,0,16,892,536
73,40,141,816.5,944.0,127.5,44,44,894.0,894.0,0.0,0.0010892133837094523,0.0010892133837094523,830.0,830.0,0.0,5,4,9,885,414,364
74,2,104,418.5,954.5,536.0,5,6,455.0,511.5,56.5,0.00017018959120460194,0.0009190237925048504,561.0,809.0,248.0,4,3,1,875,452,116
75,65,166,881.5,966.0,84.5,24,24,799.5,799.5,0.0,0.0018380475850097008,0.0018380475850097008,884.5,884.5,0.0,6,3,19,826,144,621
76,2,2,405.5,405.5,0.0,4,4,445.0,445.0,0.0,6.807583648184077e-05,6.807583648184077e-05,463.5,463.5,0.0,-1,2,1,943,666,674
77,0,101,166.5,921.5,755.0,0,5,166.5,344.0,177.5,0.0,0.0,206.0,206.0,0.0,5,5,0,551,515,597
78,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.5,203.5,0.0,-1,11,1,66,841,783
79,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.0,201.0,0.0,-1,3,0,748,968,429
80,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.5,197.5,0.0,-1,10,0,298,818,859
81,0,102,166.5,932.5,766.0,0,9,166.5,429.5,263.0,0.0,0.00034037918240920387,203.0,641.5,438.5,4,5,0,580,426,338
82,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,198.5,198.5,0.0,-1,9,0,330,975,897
83,40,142,807.0,951.0,144.0,50,50,884.0,884.0,0.0,0.0012934408931549745,0.0013615167296368155,845.5,850.5,5.0,4,5,8,430,174,468
84,114,114,889.0,889.0,0.0,164,164,904.0,904.0,0.0,0.0020422750944552232,0.0020422750944552232,880.5,880.5,0.0,-1,14,12,172,58,948
85,858,858,998.0,998.0,0.0,346,346,998.0,998.0,0.0,0.01664454201981007,0.01664454201981007,995.0,995.0,0.0,-1,16,85,72,0,955
86,31,31,765.5,765.5,0.0,30,30,729.0,729.0,0.0,0.0006467204465774873,0.0006467204465774873,754.0,754.0,0.0,-1,4,6,700,232,831
87,16,16,618.5,618.5,0.0,38,38,707.5,707.5,0.0,0.0002042275094455223,0.0002042275094455223,580.5,580.5,0.0,-1,6,2,518,223,984
88,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,206.0,206.0,0.0,-1,4,0,619,571,517
89,38,140,797.5,950.0,152.5,24,24,699.0,699.0,0.0,0.0004084550188910446,0.0007488342013002485,688.5,765.0,76.5,4,4,11,280,52,422
90,2,208,372.0,947.5,575.5,12,58,355.5,604.0,248.5,3.4037918240920386e-05,0.0030293747234419145,424.0,920.0,496.0,3,11,1,279,543,77
91,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.5,201.5,0.0,-1,4,0,401,729,905
92,14,116,585.5,913.0,327.5,20,20,585.5,585.5,0.0,0.0005446066918547262,0.0007488342013002485,726.5,778.5,52.0,4,4,3,300,507,613
93,2,208,412.5,981.0,568.5,4,8,470.5,600.0,129.5,0.0,0.001055175465468532,207.5,828.5,621.0,3,2,3,957,321,79
94,230,230,958.0,958.0,0.0,150,150,943.0,943.0,0.0,0.002995336805200994,0.002995336805200994,927.0,927.0,0.0,-1,10,33,105,15,850
95,80,286,907.5,984.0,76.5,38,38,925.5,925.5,0.0,0.0022465026039007454,0.003812246842983083,901.5,937.0,35.5,3,3,27,857,304,129
96,26,26,697.0,697.0,0.0,54,54,697.0,697.0,0.0,0.0002382654276864427,0.0002382654276864427,605.0,605.0,0.0,-1,8,7,131,237,787
97,6,108,515.5,942.5,427.0,8,8,557.5,557.5,0.0,0.00037441710065012424,0.00037441710065012424,688.0,688.0,0.0,4,2,1,779,869,720
98,36,138,721.5,912.0,190.5,92,92,655.0,655.0,0.0,0.0004765308553728854,0.0005105687736138058,697.0,706.5,9.5,4,16,6,78,516,807
99,13,219,587.0,967.5,380.5,32,32,665.0,665.0,0.0,0.0004084550188910446,0.0013955546478777359,683.0,852.5,169.5,3,6,4,455,450,399
100,4,105,486.5,949.0,462.5,4,4,480.0,480.0,0.0,0.00017018959120460194,0.0002723033459273631,570.0,633.0,63.0,5,2,2,998,770,22
101,6,212,425.0,948.5,523.5,36,40,433.0,454.5,21.5,6.807583648184077e-05,0.00034037918240920387,459.5,641.5,182.0,3,14,2,133,313,439
102,12,12,499.0,499.0,0.0,33,33,420.0,420.0,0.0,0.0,0.0,202.0,202.0,0.0,-1,14,3,127,598,849
103,0,102,166.5,889.0,722.5,0,9,166.5,367.5,201.0,0.0,0.00010211375472276115,198.0,488.5,290.5,4,7,1,182,685,444
104,8,8,483.5,483.5,0.0,36,36,450.5,450.5,0.0,6.807583648184077e-05,6.807583648184077e-05,459.5,459.5,0.0,-1,14,2,181,680,608
105,14,630,694.5,1000.0,305.5,12,22,771.0,892.0,121.0,0.00034037918240920387,0.0040845501889104465,668.0,945.5,277.5,2,2,4,851,622,206
106,19,121,696.5,950.0,253.5,14,14,646.0,646.0,0.0,0.00034037918240920387,0.0007828721195411688,654.5,789.0,134.5,4,3,7,710,329,250
107,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,196.5,196.5,0.0,-1,5,0,506,994,725
108,12,218,628.5,977.0,348.5,30,30,744.0,744.0,0.0,0.0004765308553728854,0.0012594029749140542,704.5,841.0,136.5,3,5,3,602,525,177
109,0,206,165.5,984.0,818.5,0,8,165.5,657.0,491.5,0.0,0.0024166921951053475,205.5,913.0,707.5,3,2,0,950,918,75
110,13,13,615.0,615.0,0.0,32,32,679.0,679.0,0.0,0.0004084550188910446,0.0004084550188910446,683.5,683.5,0.0,-1,6,3,322,291,348
111,0,102,166.5,946.0,779.5,0,4,166.5,465.0,298.5,0.0,0.0005446066918547262,198.0,719.5,521.5,4,2,1,618,529,273
112,6,6,435.5,435.5,0.0,53,53,493.5,493.5,0.0,6.807583648184077e-05,6.807583648184077e-05,457.5,457.5,0.0,-1,18,1,29,762,908
113,0,102,166.0,939.5,773.5,0,3,166.0,395.0,229.0,0.0,0.0002723033459273631,201.0,634.0,433.0,4,2,3,705,348,275
114,6,108,497.0,934.5,437.5,16,16,618.0,618.0,0.0,0.0002382654276864427,0.0002382654276864427,612.5,612.5,0.0,4,4,3,491,260,661
115,20,20,561.5,561.5,0.0,111,111,537.5,537.5,0.0,0.00030634126416828345,0.00030634126416828345,621.0,621.0,0.0,-1,30,4,7,319,629
116,360,462,990.0,993.0,3.0,78,78,984.5,984.5,0.0,0.010075223799312433,0.010211375472276116,983.0,983.0,0.0,4,4,81,597,32,688
117,45,45,767.0,767.0,0.0,92,92,717.0,717.0,0.0,0.0005446066918547262,0.0005446066918547262,717.5,717.5,0.0,-1,14,6,79,4,914
118,543,749,997.0,1000.0,3.0,80,80,996.0,996.0,0.0,0.022839443139657578,0.023384049831512304,998.0,998.0,0.0,3,2,118,429,37,308
119,11,11,524.0,524.0,0.0,18,18,441.0,441.0,0.0,0.00010211375472276115,0.00010211375472276115,503.5,503.5,0.0,-1,7,4,591,156,611
120,16,118,679.0,946.0,267.0,14,14,639.5,639.5,0.0,0.0002723033459273631,0.0004084550188910446,630.0,691.5,61.5,4,3,8,770,302,467
121,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,200.0,200.0,0.0,-1,3,0,922,996,446
122,65,271,854.0,976.0,122.0,48,48,753.5,753.5,0.0,0.001157289220191293,0.00176997174852786,832.5,874.0,41.5,3,7,17,305,327,352
123,0,101,166.5,905.0,738.5,0,7,166.5,343.5,177.0,0.0,0.0,204.0,204.0,0.0,6,7,0,510,936,924
124,14,115,643.0,935.5,292.5,18,18,589.0,589.0,0.0,0.0002042275094455223,0.0002042275094455223,586.5,586.5,0.0,5,5,6,376,247,788
125,0,206,166.5,959.0,792.5,0,26,166.5,471.5,305.0,0.0,0.00030634126416828345,203.5,632.5,429.0,3,9,0,217,914,439
126,10,10,511.0,511.0,0.0,38,38,472.0,472.0,0.0,6.807583648184077e-05,6.807583648184077e-05,457.0,457.0,0.0,-1,15,6,110,406,730
127,27,233,667.5,955.0,287.5,56,56,620.5,620.5,0.0,0.0006807583648184077,0.0010211375472276116,748.5,802.0,53.5,3,10,7,206,329,191
128,9,111,686.0,974.0,288.0,8,8,730.0,730.0,0.0,0.0002382654276864427,0.0018380475850097008,619.5,888.0,268.5,4,2,4,872,443,94
129,12,12,575.0,575.0,0.0,16,16,549.5,549.5,0.0,0.00010211375472276115,0.00010211375472276115,501.5,501.5,0.0,-1,4,3,632,290,855
130,0,102,165.5,959.5,794.0,0,4,165.5,407.5,242.0,0.0,0.00013615167296368154,199.5,543.0,343.5,4,3,1,915,738,454
131,118,734,883.0,996.0,113.0,216,226,933.0,941.0,8.0,0.002212464685659825,0.004118588107151367,890.0,943.0,53.0,2,17,10,10,405,153
132,7,213,539.0,976.0,437.0,6,10,450.0,532.0,82.0,0.00013615167296368154,0.0018380475850097008,528.0,880.0,352.0,3,3,5,903,487,85
133,48,149,812.5,936.5,124.0,52,52,764.5,764.5,0.0,0.0011913271384322134,0.0011913271384322134,828.5,828.5,0.0,5,7,7,413,218,331
134,6,6,482.5,482.5,0.0,14,14,493.5,493.5,0.0,0.00017018959120460194,0.00017018959120460194,557.5,557.5,0.0,-1,5,2,478,805,573
135,36,138,788.5,946.0,157.5,36,36,750.0,750.0,0.0,0.0008509479560230097,0.0012253650566731338,777.0,838.5,61.5,4,5,5,561,418,381
136,6,107,518.5,948.0,429.5,8,8,581.5,581.5,0.0,0.00013615167296368154,0.00013615167296368154,545.0,545.0,0.0,8,2,1,964,556,857
137,212,313,977.0,986.0,9.0,46,46,976.0,976.0,0.0,0.008203138296061813,0.008339289969025495,976.0,977.0,1.0,5,2,50,972,33,527
138,90,90,920.5,920.5,0.0,40,40,900.0,900.0,0.0,0.002382654276864427,0.002382654276864427,913.5,913.5,0.0,-1,4,18,610,82,876
139,78,78,881.0,881.0,0.0,40,40,776.0,776.0,0.0,0.0011913271384322134,0.0011913271384322134,843.0,843.0,0.0,-1,5,19,665,144,758
140,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,10,0,205,445,948
141,2,104,406.5,945.5,539.0,2,3,354.5,401.0,46.5,6.807583648184077e-05,0.00013615167296368154,471.5,544.0,72.5,4,2,2,896,694,553
142,6,6,525.5,525.5,0.0,7,7,452.5,452.5,0.0,0.00017018959120460194,0.00017018959120460194,556.0,556.0,0.0,-1,4,3,754,307,971
143,134,750,895.5,995.0,99.5,228,228,921.5,921.5,0.0,0.002212464685659825,0.0040845501889104465,888.0,939.5,51.5,2,19,12,36,179,82
144,10,216,553.0,966.0,413.0,14,22,474.0,545.5,71.5,0.00010211375472276115,0.0008169100377820892,497.0,772.5,275.5,3,5,3,492,347,338
145,48,254,776.0,964.0,188.0,80,80,720.0,720.0,0.0,0.0009190237925048504,0.00176997174852786,793.5,875.0,81.5,3,10,7,285,399,412
146,100,100,871.0,871.0,0.0,100,100,695.0,695.0,0.0,0.012968446849790666,0.013104598522754349,987.0,987.0,0.0,4,15,28,65,41,220
147,57,57,795.0,795.0,0.0,72,72,633.0,633.0,0.0,0.0008169100377820892,0.0008169100377820892,766.0,766.0,0.0,-1,12,12,175,159,548
148,6,622,437.5,990.0,552.5,48,58,508.5,541.0,32.5,0.00037441710065012424,0.0012253650566731338,664.5,829.0,164.5,2,14,2,144,670,256
149,214,214,963.0,963.0,0.0,112,112,957.5,957.5,0.0,0.003710133088260322,0.003710133088260322,938.5,938.5,0.0,-1,8,32,521,26,852
150,140,242,902.5,952.0,49.5,266,266,828.5,828.5,0.0,0.0009870996289866913,0.001055175465468532,798.5,811.5,13.0,4,30,15,7,138,251
151,12,114,644.0,960.0,316.0,10,10,588.5,588.5,0.0,0.00013615167296368154,0.0007488342013002485,528.5,770.5,242.0,4,3,5,576,274,275
152,2,2,382.0,382.0,0.0,9,9,360.5,360.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,8,2,428,357,943
153,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,198.0,198.0,0.0,-1,7,2,366,709,860
154,6,108,496.5,932.5,436.0,10,11,467.0,481.5,14.5,3.4037918240920386e-05,6.807583648184077e-05,428.5,469.0,40.5,4,4,1,543,558,661
155,6,108,490.0,927.0,437.0,17,18,536.0,568.0,32.0,6.807583648184077e-05,0.0002723033459273631,476.0,631.5,155.5,4,5,2,456,550,617
156,360,360,989.0,989.0,0.0,72,72,979.5,979.5,0.0,0.010517716736444398,0.010517716736444398,985.0,985.0,0.0,-1,3,75,746,24,817
157,41,247,805.5,979.0,173.5,44,44,848.5,848.5,0.0,0.0006126825283365669,0.0012594029749140542,740.5,835.0,94.5,3,4,9,762,212,273
158,72,278,842.0,971.0,129.0,96,96,829.0,829.0,0.0,0.001599782157323258,0.002212464685659825,853.5,891.0,37.5,3,11,13,379,255,179
159,30,30,717.0,717.0,0.0,60,60,740.5,740.5,0.0,0.0005786446100956465,0.0005786446100956465,732.5,732.5,0.0,-1,9,6,177,381,852
160,3,104,416.5,908.0,491.5,11,11,392.0,392.0,0.0,0.0,0.0,204.5,204.5,0.0,5,7,5,364,225,402
161,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,199.5,199.5,0.0,-1,3,1,989,962,817
162,126,332,951.0,985.0,34.0,18,18,702.0,702.0,0.0,0.0038462847612240037,0.003948398515946765,946.0,949.5,3.5,3,3,35,791,57,891
163,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,205.5,205.5,0.0,-1,2,0,868,702,760
164,2,2,406.0,406.0,0.0,5,5,433.0,433.0,0.0,0.0,0.0,206.5,206.5,0.0,-1,3,2,823,654,228
165,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,205.5,205.5,0.0,-1,4,0,559,845,858
166,0,206,166.5,967.0,800.5,0,15,166.5,516.5,350.0,0.0,0.0005446066918547262,202.0,726.5,524.5,3,4,0,711,844,326
167,6,108,461.0,905.0,444.0,48,48,603.0,603.0,0.0,3.4037918240920386e-05,0.00010211375472276115,421.5,494.5,73.0,4,10,1,293,891,369
168,11,11,603.0,603.0,0.0,14,14,615.0,615.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,426.0,426.0,0.0,-1,3,5,756,241,849
169,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.5,203.5,0.0,-1,7,0,477,695,883
170,30,30,742.5,742.5,0.0,34,34,680.5,680.5,0.0,0.000442492937131965,0.000442492937131965,698.5,698.5,0.0,-1,6,5,267,562,729
171,295,397,979.0,985.0,6.0,116,116,965.5,965.5,0.0,0.006943735321147759,0.006977773239388679,972.5,973.0,0.5,4,7,54,156,28,506
172,42,143,832.5,960.0,127.5,22,22,860.5,860.5,0.0,0.0007147962830593281,0.0007147962830593281,770.5,770.5,0.0,6,2,13,993,217,893
173,0,206,166.0,973.0,807.0,0,11,166.0,499.0,333.0,0.0,0.0005105687736138058,204.0,717.5,513.5,3,4,0,423,488,461
174,0,102,166.5,901.0,734.5,0,13,166.5,412.5,246.0,0.0,0.00013615167296368154,205.5,532.5,327.0,4,7,0,497,833,637
175,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.0,201.0,0.0,-1,3,0,903,758,834
176,18,18,679.5,679.5,0.0,24,24,701.5,701.5,0.0,0.00037441710065012424,0.00037441710065012424,674.0,674.0,0.0,-1,4,6,755,486,851
177,6,212,447.0,957.0,510.0,30,30,615.0,615.0,0.0,0.0002723033459273631,0.0006807583648184077,623.0,765.5,142.5,3,5,1,238,809,535
178,6,108,542.0,959.0,417.0,8,8,553.0,553.0,0.0,3.4037918240920386e-05,0.0002042275094455223,429.0,591.5,162.5,4,3,2,918,325,282
179,20,121,775.0,967.0,192.0,8,8,658.5,658.5,0.0,0.0004084550188910446,0.0004084550188910446,699.0,699.0,0.0,6,2,7,799,389,140
180,185,286,953.5,975.0,21.5,124,124,946.0,946.0,0.0,0.002757071377514551,0.002757071377514551,914.5,914.5,0.0,5,9,27,422,61,543
