,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
24,77,179,865.0,950.0,85.0,64,64,796.0,796.0,0.0,0.002110350930937064,0.002280540522141666,888.0,895.5,7.5,4,8,11,521,166,452
25,16,222,591.5,963.5,372.0,48,52,615.0,640.0,25.0,0.00013615167296368154,0.0006807583648184077,538.5,750.5,212.0,3,9,1,217,561,613
26,2,2,426.0,426.0,0.0,3,3,421.5,421.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,426.5,426.5,0.0,-1,2,1,890,421,773
27,30,236,710.0,961.0,251.0,58,58,718.5,718.5,0.0,0.0005786446100956465,0.0017018959120460194,726.5,863.0,136.5,3,8,6,317,275,403
28,0,206,166.5,961.0,794.5,0,20,166.5,502.5,336.0,0.0,0.0005786446100956465,203.0,731.0,528.0,3,6,0,328,695,612
29,77,693,850.5,995.0,144.5,70,90,758.5,835.5,77.0,0.0011913271384322134,0.005241839409101739,825.5,960.0,134.5,2,9,17,306,131,111
30,200,200,967.0,967.0,0.0,60,60,925.5,925.5,0.0,0.005718370264474625,0.005718370264474625,963.0,963.0,0.0,-1,5,34,765,20,330
31,18,18,680.5,680.5,0.0,22,22,703.5,703.5,0.0,0.0002382654276864427,0.0002382654276864427,605.0,605.0,0.0,-1,4,2,611,251,902
32,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,209.0,209.0,0.0,-1,2,0,643,629,894
33,0,102,166.5,910.0,743.5,0,11,166.5,381.5,215.0,0.0,0.00010211375472276115,204.0,501.0,297.0,4,8,0,158,784,230
34,40,142,807.0,947.5,140.5,40,40,807.0,807.0,0.0,0.0005786446100956465,0.0009190237925048504,733.0,795.5,62.5,4,5,5,656,283,185
35,24,24,753.0,753.0,0.0,12,12,710.0,710.0,0.0,0.0002723033459273631,0.0002723033459273631,626.0,626.0,0.0,-1,2,11,816,162,429
36,13,115,663.0,950.0,287.0,7,7,541.5,541.5,0.0,0.0002723033459273631,0.0005446066918547262,649.5,748.5,99.0,4,2,4,283,287,386
37,57,158,863.5,967.5,104.0,22,22,837.5,837.5,0.0,0.001599782157323258,0.001599782157323258,875.5,875.5,0.0,5,2,13,752,183,563
38,246,452,955.5,984.0,28.5,258,258,982.5,982.5,0.0,0.0040845501889104465,0.004322815616596889,943.0,945.0,2.0,3,15,20,45,38,188
39,16,632,646.0,997.0,351.0,28,38,783.5,869.5,86.0,0.000442492937131965,0.0061949011198475104,693.5,962.0,268.5,2,3,1,490,759,70
40,0,616,166.0,998.0,832.0,0,26,166.0,759.5,593.5,0.0,0.005650294427992784,201.0,963.0,762.0,2,4,2,511,684,45
41,38,38,822.5,822.5,0.0,18,18,703.5,703.5,0.0,0.0009870996289866913,0.0009870996289866913,809.0,809.0,0.0,-1,3,8,903,352,887
42,0,102,166.5,908.5,742.0,0,7,166.5,377.0,210.5,0.0,0.00013615167296368154,207.0,533.0,326.0,4,5,0,479,914,486
43,4,106,522.0,965.0,443.0,4,4,522.5,522.5,0.0,0.0002382654276864427,0.0012594029749140542,614.0,845.0,231.0,4,2,2,810,22,218
44,677,883,990.0,995.0,5.0,470,470,993.5,993.5,0.0,0.009836958371625992,0.009905034208107831,975.0,976.0,1.0,3,21,69,54,12,486
45,0,206,166.5,934.0,767.5,0,51,166.5,413.5,247.0,0.0,0.00010211375472276115,197.0,491.0,294.0,3,22,0,18,651,697
46,20,20,664.5,664.5,0.0,32,32,588.0,588.0,0.0,0.0005446066918547262,0.0005446066918547262,726.0,726.0,0.0,-1,8,4,541,333,905
47,0,101,166.5,942.0,775.5,0,2,166.5,352.0,185.5,0.0,0.00010211375472276115,205.5,514.5,309.0,5,2,0,964,994,697
48,6,6,512.5,512.5,0.0,6,6,457.5,457.5,0.0,0.00010211375472276115,0.00010211375472276115,505.5,505.5,0.0,-1,3,3,288,596,729
49,1,1,351.0,351.0,0.0,2,2,352.5,352.5,0.0,0.0,0.0,198.0,198.0,0.0,-1,2,1,618,765,832
50,88,88,824.5,824.5,0.0,204,204,817.0,817.0,0.0,0.0009190237925048504,0.0009190237925048504,783.5,783.5,0.0,-1,24,11,28,83,796
51,22,22,656.0,656.0,0.0,58,58,668.0,668.0,0.0,0.00037441710065012424,0.00037441710065012424,670.5,670.5,0.0,-1,10,2,355,323,754
52,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,5,0,692,966,725
53,1,102,355.5,946.0,590.5,2,2,358.0,358.0,0.0,0.0,0.0,207.0,207.0,0.0,7,2,1,469,140,181
54,0,0,164.5,164.5,0.0,0,0,164.5,164.5,0.0,0.0,0.0,198.5,198.5,0.0,-1,6,1,664,685,816
55,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,195.5,195.5,0.0,-1,3,0,576,865,803
56,4,105,461.5,942.0,480.5,7,7,443.5,443.5,0.0,0.00013615167296368154,0.00013615167296368154,533.0,533.0,0.0,6,4,2,553,549,265
57,13,13,586.0,586.0,0.0,32,32,655.0,655.0,0.0,0.00034037918240920387,0.00034037918240920387,659.0,659.0,0.0,-1,6,3,606,291,927
58,192,398,969.5,990.0,20.5,78,78,988.0,988.0,0.0,0.007386228258279724,0.011879233466081215,974.5,986.0,11.5,3,4,48,777,56,9
59,16,118,538.5,877.0,338.5,96,96,617.5,617.5,0.0,0.00017018959120460194,0.00034037918240920387,544.5,647.5,103.0,4,18,3,69,410,22
60,62,268,832.0,967.0,135.0,102,102,928.5,928.5,0.0,0.00088498587426393,0.0011232513019503727,797.0,826.5,29.5,3,7,3,447,318,722
61,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.0,201.0,0.0,-1,5,0,848,675,228
62,2,208,380.0,963.0,583.0,10,30,362.0,523.5,161.5,0.0,0.0007488342013002485,202.0,764.5,562.5,3,9,1,190,590,390
63,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,204.5,204.5,0.0,-1,2,0,771,907,975
64,0,102,166.0,900.5,734.5,0,10,166.0,416.5,250.5,0.0,0.0005105687736138058,200.0,714.5,514.5,4,5,0,571,966,204
65,6,212,452.0,961.5,509.5,16,32,415.0,553.0,138.0,0.0,0.0012253650566731338,197.5,832.0,634.5,3,8,1,201,717,393
66,21,637,680.5,996.0,315.5,34,44,767.5,852.5,85.0,0.0007828721195411688,0.004833384390210695,780.5,958.5,178.0,2,4,5,516,355,16
67,1,103,346.5,920.5,574.0,5,9,347.0,405.0,58.0,0.0,0.0008169100377820892,203.0,769.0,566.0,4,5,1,561,540,147
68,50,256,852.0,978.0,126.0,28,28,865.0,865.0,0.0,0.0015317063208414173,0.002995336805200994,872.0,925.5,53.5,3,3,13,882,255,304
69,124,225,944.0,976.0,32.0,38,38,877.5,877.5,0.0,0.0025188059498281084,0.0025188059498281084,915.0,915.0,0.0,5,3,28,484,98,460
70,166,166,941.0,941.0,0.0,130,130,969.0,969.0,0.0,0.004731270635487933,0.004731270635487933,961.0,961.0,0.0,-1,7,19,331,59,803
71,8,214,546.0,973.0,427.0,12,30,472.0,735.5,263.5,0.00013615167296368154,0.0042547397801150485,533.5,949.0,415.5,3,5,2,908,523,31
72,12,12,589.0,589.0,0.0,20,20,608.0,608.0,0.0,0.0002723033459273631,0.0002723033459273631,625.0,625.0,0.0,-1,4,8,758,302,587
73,2,208,374.5,965.0,590.5,12,48,380.5,672.5,292.0,3.4037918240920386e-05,0.00445896728956057,425.5,949.0,523.5,3,8,1,199,734,12
74,70,172,825.5,929.0,103.5,146,146,792.5,792.5,0.0,0.0008509479560230097,0.001055175465468532,786.0,815.0,29.0,4,17,7,56,169,523
75,51,51,855.0,855.0,0.0,24,24,797.5,797.5,0.0,0.0006807583648184077,0.0006807583648184077,762.5,762.5,0.0,-1,3,12,882,172,725
76,0,101,166.0,926.0,760.0,0,2,166.0,346.5,180.5,0.0,6.807583648184077e-05,203.0,478.5,275.5,5,2,0,846,855,762
77,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.0,203.0,0.0,-1,13,0,228,716,725
78,0,101,166.0,921.0,755.0,0,4,166.0,349.0,183.0,0.0,0.0,198.0,198.0,0.0,5,4,1,787,806,749
79,220,220,976.0,976.0,0.0,70,70,922.5,922.5,0.0,0.004901460226692535,0.004901460226692535,962.0,962.0,0.0,-1,5,57,616,50,774
80,0,101,166.5,906.5,740.0,0,6,166.5,343.0,176.5,0.0,0.0,200.0,200.0,0.0,5,6,0,275,548,842
81,0,206,166.5,972.0,805.5,0,15,166.5,564.0,397.5,0.0,0.0005105687736138058,203.5,721.5,518.0,3,4,0,461,754,293
82,80,696,869.0,997.0,128.0,98,98,914.0,914.0,0.0,0.0030634126416828346,0.0042547397801150485,921.5,947.0,25.5,2,8,10,286,413,418
83,0,206,166.0,975.0,809.0,0,10,166.0,513.0,347.0,0.0,0.0010892133837094523,201.0,824.5,623.5,3,3,0,901,902,42
84,0,206,166.5,946.5,780.0,0,35,166.5,428.0,261.5,0.0,0.00017018959120460194,199.5,549.5,350.0,3,15,0,107,813,223
85,34,136,703.0,902.5,199.5,154,154,858.0,858.0,0.0,0.0011232513019503727,0.0011232513019503727,818.5,818.0,-0.5,4,14,5,127,412,401
86,13,13,623.0,623.0,0.0,15,15,561.5,561.5,0.0,0.0002382654276864427,0.0002382654276864427,610.5,610.5,0.0,-1,4,8,824,477,777
87,79,181,856.0,950.5,94.5,74,74,778.0,778.0,0.0,0.0011913271384322134,0.0012253650566731338,825.0,828.0,3.0,4,9,14,262,139,761
88,372,578,999.0,1000.0,1.0,32,32,972.5,972.5,0.0,0.01592974573675074,0.017087034956942034,992.0,993.0,1.0,3,2,130,963,3,183
89,1,617,349.5,998.0,648.5,2,17,349.5,774.5,425.0,0.0,0.004152626025392287,195.5,943.0,747.5,2,2,1,849,671,154
90,100,100,863.5,863.5,0.0,100,100,592.0,592.0,0.0,0.01058579257292624,0.01058579257292624,980.0,980.0,0.0,-1,19,14,14,175,400
91,0,206,166.5,958.5,792.0,0,18,166.5,448.5,282.0,0.0,0.0013615167296368155,198.0,833.5,635.5,3,7,0,366,871,49
92,225,327,976.0,985.0,9.0,72,72,988.5,988.5,0.0,0.009734844616903231,0.009870996289866912,980.0,980.0,0.0,4,3,34,831,20,229
93,12,114,569.5,920.0,350.5,14,14,474.0,474.0,0.0,3.4037918240920386e-05,0.00013615167296368154,425.5,526.0,100.5,4,5,3,492,598,605
94,1,207,349.0,977.0,628.0,3,9,349.0,480.5,131.5,0.0,0.0002042275094455223,201.5,592.5,391.0,3,3,2,844,448,617
95,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,204.0,204.0,0.0,-1,2,3,817,882,984
96,2,618,367.0,991.0,624.0,18,82,371.5,646.5,275.0,0.00010211375472276115,0.002995336805200994,495.0,920.0,425.0,2,14,1,181,530,102
97,22,222,661.5,967.0,305.5,34,34,606.0,606.0,0.0,0.0002382654276864427,0.0007488342013002485,595.0,760.0,165.0,3,7,6,324,368,340
98,188,394,943.0,981.0,38.0,174,174,964.5,964.5,0.0,0.004833384390210695,0.0061949011198475104,954.5,964.5,10.0,3,10,19,149,135,60
99,308,924,973.0,998.0,25.0,220,220,986.0,986.0,0.0,0.0063650907110521125,0.007454304094761564,967.0,971.0,4.0,2,12,36,292,48,576
100,8,110,534.5,921.5,387.0,16,16,544.0,544.0,0.0,0.00010211375472276115,0.0002042275094455223,501.5,580.0,78.5,4,4,3,917,196,435
101,1,103,354.5,950.0,595.5,2,4,356.5,467.5,111.0,3.4037918240920386e-05,0.0010211375472276116,424.0,820.5,396.5,4,2,1,625,503,118
102,123,123,953.5,953.5,0.0,44,44,918.5,918.5,0.0,0.003608019333537561,0.003608019333537561,939.0,939.0,0.0,-1,4,32,553,26,819
103,54,54,845.0,845.0,0.0,46,46,855.5,855.5,0.0,0.0007147962830593281,0.0007147962830593281,772.0,772.0,0.0,-1,5,4,551,246,707
104,34,240,741.0,967.0,226.0,58,58,744.0,744.0,0.0,0.001055175465468532,0.0012253650566731338,812.5,830.5,18.0,3,8,8,142,264,493
105,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,12,0,87,800,973
106,22,124,658.0,911.0,253.0,35,35,584.5,584.5,0.0,0.00030634126416828345,0.000442492937131965,636.5,689.5,53.0,4,7,3,591,290,562
107,0,101,166.0,920.5,754.5,0,4,166.0,343.5,177.5,0.0,0.00013615167296368154,203.0,528.5,325.5,5,4,0,753,794,579
108,300,402,972.5,983.0,10.5,232,232,969.5,969.5,0.0,0.004935498144933456,0.005105687736138058,953.0,954.0,1.0,4,14,32,121,26,310
109,26,26,723.0,723.0,0.0,30,30,738.0,738.0,0.0,0.00037441710065012424,0.00037441710065012424,666.5,666.5,0.0,-1,4,9,632,29,855
110,0,616,166.5,988.0,821.5,0,48,166.5,471.0,304.5,0.0,0.0005105687736138058,197.5,693.0,495.5,2,17,0,80,875,432
111,16,16,587.5,587.5,0.0,100,100,877.5,877.5,0.0,0.0008169100377820892,0.0008169100377820892,773.0,773.0,0.0,-1,10,1,241,612,836
112,55,55,785.5,785.5,0.0,112,112,741.0,741.0,0.0,0.00010211375472276115,0.00010211375472276115,492.5,492.5,0.0,-1,15,9,0,212,587
113,2,2,384.5,384.5,0.0,7,7,382.0,382.0,0.0,0.0,0.0,203.5,203.5,0.0,-1,5,1,290,788,696
114,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,208.5,208.5,0.0,-1,2,1,914,874,768
115,2,104,384.5,911.0,526.5,5,6,375.0,404.5,29.5,0.0,3.4037918240920386e-05,200.0,423.5,223.5,4,3,1,704,853,711
116,85,291,901.5,983.0,81.5,20,20,624.0,624.0,0.0,0.0018380475850097008,0.0025188059498281084,879.5,905.0,25.5,3,4,23,650,106,177
117,16,16,732.5,732.5,0.0,18,18,843.5,843.5,0.0,0.0010892133837094523,0.0010892133837094523,829.0,829.0,0.0,-1,2,1,830,862,200
118,1,1,353.5,353.5,0.0,2,2,354.5,354.5,0.0,0.0,0.0,205.0,205.0,0.0,-1,2,1,896,717,753
119,38,654,710.0,994.0,284.0,126,140,823.0,853.0,30.0,0.0004084550188910446,0.0022465026039007454,671.5,899.0,227.5,2,14,4,154,622,117
120,391,391,990.0,990.0,0.0,80,80,974.0,974.0,0.0,0.01058579257292624,0.01058579257292624,984.0,984.0,0.0,-1,5,85,580,0,757
121,2,2,385.0,385.0,0.0,8,8,372.5,372.5,0.0,6.807583648184077e-05,6.807583648184077e-05,465.0,465.0,0.0,-1,6,1,328,606,895
122,32,32,665.0,665.0,0.0,148,148,738.5,738.5,0.0,0.0006126825283365669,0.0006126825283365669,727.5,727.5,0.0,-1,20,2,61,465,867
123,6,6,463.5,463.5,0.0,22,22,508.5,508.5,0.0,0.00013615167296368154,0.00013615167296368154,517.0,517.0,0.0,-1,7,1,196,870,985
124,18,119,737.5,954.0,216.5,28,28,886.0,886.0,0.0,0.0010211375472276116,0.0010211375472276116,817.5,817.5,0.0,5,3,3,569,559,631
125,82,82,864.5,864.5,0.0,72,72,823.0,823.0,0.0,0.0019061234214915416,0.0019061234214915416,877.0,877.0,0.0,-1,7,14,436,84,858
126,14,14,540.5,540.5,0.0,44,44,498.5,498.5,0.0,0.0002042275094455223,0.0002042275094455223,574.0,574.0,0.0,-1,14,5,172,710,730
127,36,242,770.0,968.0,198.0,58,62,782.5,811.0,28.5,0.0006807583648184077,0.0015317063208414173,747.5,856.5,109.0,3,7,5,364,283,122
128,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.0,199.0,0.0,-1,8,0,317,825,887
129,26,642,805.0,1000.0,195.0,12,22,763.0,907.5,144.5,0.0006467204465774873,0.008645631233193778,748.5,979.0,230.5,2,2,14,967,387,24
130,0,102,166.5,896.5,730.0,0,11,166.5,386.0,219.5,0.0,0.0002042275094455223,198.5,584.0,385.5,4,7,0,118,686,408
131,172,378,953.0,980.0,27.0,128,128,959.5,959.5,0.0,0.005105687736138058,0.005548180673270023,955.5,961.0,5.5,3,9,29,388,142,46
132,100,100,913.5,913.5,0.0,100,100,992.0,992.0,0.0,0.05068246026073046,0.05071649817897137,1000.0,1000.0,0.0,4,4,98,700,23,631
133,0,206,166.5,954.0,787.5,0,28,166.5,493.0,326.5,0.0,0.00088498587426393,201.0,774.5,573.5,3,8,0,303,977,399
134,38,38,723.0,723.0,0.0,106,106,818.0,818.0,0.0,0.0004084550188910446,0.0004084550188910446,666.0,666.0,0.0,-1,11,3,162,318,515
135,2,2,430.0,430.0,0.0,2,2,364.0,364.0,0.0,0.00010211375472276115,0.00010211375472276115,502.5,502.5,0.0,-1,2,3,751,829,815
136,113,319,874.0,969.0,95.0,242,242,851.5,851.5,0.0,0.0011232513019503727,0.001497668402600497,812.5,858.0,45.5,3,23,12,15,99,187
137,0,206,166.5,977.0,810.5,0,8,166.5,576.5,410.0,0.0,0.0026889955410327104,204.0,929.5,725.5,3,2,0,681,944,48
138,50,50,755.5,755.5,0.0,126,126,742.5,742.5,0.0,0.0006126825283365669,0.0006126825283365669,724.5,724.5,0.0,-1,18,6,111,46,728
139,8,110,581.0,949.0,368.0,8,8,573.0,573.0,0.0,0.0002042275094455223,0.00034037918240920387,594.0,665.5,71.5,4,2,3,980,121,454
140,1,102,359.0,967.5,608.5,2,2,363.0,363.0,0.0,3.4037918240920386e-05,0.0004084550188910446,418.5,699.5,281.0,5,2,1,933,931,389
141,392,598,985.0,991.5,6.5,126,126,969.5,969.5,0.0,0.008645631233193778,0.00878178290615746,978.5,979.0,0.5,3,7,62,436,70,704
142,20,636,568.0,990.0,422.0,69,92,476.5,546.0,69.5,0.0002042275094455223,0.0006126825283365669,575.0,719.5,144.5,2,21,4,74,444,249
143,434,434,984.0,984.0,0.0,136,136,985.0,985.0,0.0,0.009905034208107831,0.009905034208107831,983.0,983.0,0.0,-1,7,49,209,16,696
144,56,56,812.0,812.0,0.0,78,78,812.5,812.5,0.0,0.0008509479560230097,0.0008509479560230097,780.5,780.5,0.0,-1,8,11,357,249,783
145,228,228,962.0,962.0,0.0,142,142,978.0,978.0,0.0,0.004731270635487933,0.004731270635487933,952.0,952.0,0.0,-1,8,31,142,102,674
146,30,30,749.5,749.5,0.0,20,20,682.0,682.0,0.0,0.000442492937131965,0.000442492937131965,691.5,691.5,0.0,-1,3,6,704,258,348
147,0,206,166.5,971.0,804.5,0,20,166.5,598.0,431.5,0.0,0.0010892133837094523,205.0,827.5,622.5,3,4,1,460,693,193
148,0,206,166.0,982.0,816.0,0,8,166.0,589.5,423.5,0.0,0.009598692943939549,197.5,982.0,784.5,3,2,0,938,881,3
149,24,230,734.0,978.0,244.0,12,12,649.5,649.5,0.0,0.0002382654276864427,0.0018040096667687805,606.0,885.5,279.5,3,2,6,846,432,65
150,0,101,166.5,900.0,733.5,0,5,166.5,347.0,180.5,0.0,0.0,202.5,202.5,0.0,6,5,0,408,723,671
151,1,1,357.5,357.5,0.0,2,2,360.0,360.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,431.0,431.0,0.0,-1,2,2,967,656,886
152,98,199,910.0,968.5,58.5,44,44,874.5,874.5,0.0,0.0023486163586235067,0.0023486163586235067,900.5,900.5,0.0,5,4,20,755,94,331
153,6,6,494.0,494.0,0.0,10,10,503.5,503.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,430.0,430.0,0.0,-1,3,1,621,238,725
154,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,6,0,353,946,874
155,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,18,0,69,985,844
156,100,100,917.5,917.5,0.0,100,100,986.5,986.5,0.0,0.03284659110248817,0.03366350114027026,999.0,999.0,0.0,3,5,26,691,127,438
157,0,102,166.5,911.5,745.0,0,6,166.5,367.5,201.0,0.0,0.00010211375472276115,205.0,500.0,295.0,4,5,0,724,845,369
158,36,137,867.0,978.0,111.0,8,8,666.0,666.0,0.0,0.0020422750944552232,0.0020763130126961434,898.0,901.5,3.5,5,2,19,749,72,265
159,0,102,166.5,928.0,761.5,0,5,166.5,406.5,240.0,0.0,0.00013615167296368154,202.0,536.0,334.0,4,3,0,861,564,718
160,0,206,166.5,940.0,773.5,0,46,166.5,456.5,290.0,0.0,0.0005446066918547262,197.5,699.0,501.5,3,17,1,103,573,289
161,20,122,701.0,935.0,234.0,22,22,578.0,578.0,0.0,0.0002723033459273631,0.0005446066918547262,637.5,726.5,89.0,4,5,4,616,167,343
162,45,147,830.5,949.0,118.5,50,50,885.5,885.5,0.0,0.0012253650566731338,0.0013955546478777359,835.0,847.5,12.5,4,5,11,456,118,770
163,34,240,797.0,977.0,180.0,34,34,813.5,813.5,0.0,0.0007488342013002485,0.0009190237925048504,773.5,807.0,33.5,3,4,8,475,186,541
164,110,211,910.0,960.0,50.0,72,72,853.5,853.5,0.0,0.002110350930937064,0.002110350930937064,894.5,894.5,0.0,7,7,20,343,49,582
165,28,28,647.0,647.0,0.0,148,148,788.5,788.5,0.0,0.0007828721195411688,0.0007828721195411688,758.0,758.0,0.0,-1,18,5,64,589,638
166,6,622,427.5,989.0,561.5,41,136,412.0,725.5,313.5,3.4037918240920386e-05,0.0051397256543789785,426.5,951.0,524.5,2,21,1,2,558,12
167,0,206,166.5,968.0,801.5,0,20,166.5,530.5,364.0,0.0,0.0007147962830593281,201.0,765.0,564.0,3,6,0,465,517,471
168,6,6,460.0,460.0,0.0,17,17,447.0,447.0,0.0,0.0,0.0,203.5,203.5,0.0,-1,7,1,141,238,970
169,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,198.0,198.0,0.0,-1,4,1,787,650,775
170,0,616,166.5,990.0,823.5,0,88,166.5,695.5,529.0,0.0,0.003369753905851118,201.0,936.0,735.0,2,12,0,239,436,57
171,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.0,201.0,0.0,-1,2,1,981,738,686
172,44,44,771.5,771.5,0.0,96,96,810.5,810.5,0.0,0.00017018959120460194,0.00017018959120460194,550.5,550.5,0.0,-1,10,5,310,178,826
173,20,226,631.5,959.0,327.5,66,74,624.0,659.0,35.0,0.0002723033459273631,0.0016678579938050988,621.0,862.5,241.5,3,13,5,242,124,352
174,2,2,388.5,388.5,0.0,10,10,387.5,387.5,0.0,6.807583648184077e-05,6.807583648184077e-05,468.0,468.0,0.0,-1,7,1,698,899,539
175,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,5,0,173,565,701
176,4,106,441.0,928.5,487.5,8,9,412.0,433.0,21.0,6.807583648184077e-05,0.0002042275094455223,463.5,593.0,129.5,4,5,2,908,499,169
177,74,280,892.0,987.0,95.0,34,34,852.5,852.5,0.0,0.0024166921951053475,0.0033016780693692774,897.5,921.5,24.0,3,4,21,696,123,84
178,21,123,801.0,973.0,172.0,8,8,731.0,731.0,0.0,0.0004765308553728854,0.0006807583648184077,719.0,771.0,52.0,4,2,11,933,52,439
179,6,212,466.0,965.0,499.0,15,19,448.0,490.5,42.5,3.4037918240920386e-05,0.0005786446100956465,418.5,736.0,317.5,3,6,1,387,593,124
180,27,27,683.5,683.5,0.0,50,50,618.5,618.5,0.0,0.000442492937131965,0.000442492937131965,692.5,692.5,0.0,-1,9,9,123,212,868
