,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,98,98,890,890,0,72,72,848,848,0,0.0019741992579733825,0.0019741992579733825,878,878,0,-1,3,3,7,18,359,171,564
1,1,103,333,882,549,14,19,333,369,36,0.0,6.807583648184077e-05,1,439,438,4,7,5,14,1,332,857,370
2,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,527,796,872
3,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,549,822,848
4,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,379,838,774
5,8,8,503,503,0,29,29,504,504,0,0.0005105687736138058,0.0005105687736138058,702,702,0,-1,4,4,9,2,339,524,436
6,16,16,614,614,0,34,34,727,727,0,0.0004765308553728854,0.0004765308553728854,699,699,0,-1,3,3,4,1,354,480,735
7,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,3,711,478,429
8,0,206,1,974,973,0,12,1,496,495,0.0,0.0005105687736138058,1,724,723,3,-1,4,4,0,673,502,218
9,6,212,439,971,532,16,20,492,559,67,0.00013615167296368154,0.0006467204465774873,505,759,254,3,4,4,4,2,445,691,207
10,6,6,392,392,0,34,34,416,416,0,0.0,0.0,1,1,0,-1,4,4,16,2,72,597,874
11,14,220,541,956,415,30,42,491,564,73,0.0002042275094455223,0.0009530617107457708,561,795,234,3,4,4,9,3,277,704,185
12,2,104,355,896,541,11,14,356,374,18,0.0,0.00017018959120460194,1,542,541,4,5,5,10,1,254,736,810
13,4,106,480,957,477,4,4,468,468,0,0.00010211375472276115,0.00013615167296368154,484,520,36,4,5,5,2,2,995,602,110
14,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,3,252,348,865
15,2,208,362,974,612,4,18,364,667,303,3.4037918240920386e-05,0.0018720855032506212,405,882,477,3,5,4,3,3,814,578,133
16,0,616,1,998,997,0,26,1,752,751,0.0,0.0032336022328874367,1,929,928,2,-1,3,4,0,403,800,71
17,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,698,569,754
18,59,265,873,984,111,58,58,978,978,0,0.015112835698968652,0.016133973246196264,991,992,1,3,2,2,3,5,856,570,84
19,18,119,654,928,274,30,30,676,676,0,0.0006467204465774873,0.0007147962830593281,751,770,19,5,4,4,5,4,773,336,537
20,14,14,576,576,0,30,30,565,565,0,0.00013615167296368154,0.00013615167296368154,517,517,0,-1,4,4,7,3,329,248,834
21,56,158,845,953,108,24,24,646,646,0,0.00088498587426393,0.0012253650566731338,795,836,41,4,4,4,4,20,690,189,354
22,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,368,768,815
23,30,236,776,976,200,36,40,755,780,25,0.0007828721195411688,0.0013615167296368155,776,848,72,3,3,3,5,4,517,246,97
24,61,163,843,953,110,50,50,850,850,0,0.0013615167296368155,0.0015317063208414173,847,855,8,4,3,3,5,9,457,277,443
25,32,133,739,928,189,54,54,722,722,0,0.0006126825283365669,0.0006467204465774873,730,744,14,5,3,3,8,6,371,232,527
26,32,32,787,787,0,18,18,613,613,0,0.0006807583648184077,0.0006807583648184077,754,754,0,-1,4,4,3,8,651,250,775
27,28,234,698,971,273,74,74,798,798,0,0.0007147962830593281,0.0012594029749140542,758,831,73,3,3,3,8,3,297,268,412
28,103,205,939,977,38,62,62,982,982,0,0.0048674223084516155,0.005037611899656217,960,960,0,4,2,2,3,18,871,141,406
29,12,218,566,970,404,19,38,512,692,180,3.4037918240920386e-05,0.002280540522141666,403,895,492,3,4,4,7,3,697,585,119
