,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,22,123,721,943,222,18,18,731,731,0,0.00030634126416828345,0.00030634126416828345,636,636,0,5,3,3,2,5,990,362,885
1,109,315,934,983,49,48,48,939,939,0,0.002757071377514551,0.003165526396405596,915,928,13,3,3,3,3,26,829,127,727
2,7,108,508,918,410,12,12,442,442,0,3.4037918240920386e-05,3.4037918240920386e-05,411,411,0,6,4,4,4,3,870,373,708
3,0,206,1,964,963,0,28,1,533,532,0.0,0.0019061234214915416,1,870,869,3,-1,4,8,1,371,780,41
4,18,18,671,671,0,18,18,542,542,0,0.0004084550188910446,0.0004084550188910446,681,681,0,-1,4,4,5,9,612,293,433
5,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,496,961,723
6,2,2,357,357,0,13,13,357,357,0,6.807583648184077e-05,6.807583648184077e-05,442,442,0,-1,5,5,12,2,222,764,918
7,10,112,503,898,395,41,41,582,582,0,0.0002723033459273631,0.00037441710065012424,608,658,50,4,4,4,9,4,178,617,526
8,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,979,909,665
9,9,111,543,914,371,28,28,566,566,0,0.0002042275094455223,0.0005446066918547262,567,725,158,4,4,4,6,3,387,653,840
10,2,618,362,997,635,10,32,448,748,300,6.807583648184077e-05,0.004731270635487933,458,957,499,2,5,3,5,1,843,659,102
11,14,14,654,654,0,14,14,589,589,0,0.0004765308553728854,0.0004765308553728854,709,709,0,-1,4,4,3,3,863,616,877
12,2,2,349,349,0,12,12,382,382,0,3.4037918240920386e-05,3.4037918240920386e-05,403,403,0,-1,5,5,8,1,365,503,818
13,8,214,515,969,454,30,42,569,676,107,6.807583648184077e-05,0.0012594029749140542,456,834,378,3,4,4,7,3,497,300,393
14,100,100,860,860,0,100,100,700,700,0,0.01055175465468532,0.012049423057285817,982,983,1,2,1,1,14,7,121,188,381
15,86,292,828,967,139,158,162,780,792,12,0.0009190237925048504,0.0011913271384322134,775,814,39,3,2,2,20,9,70,414,697
16,218,218,966,966,0,88,88,897,897,0,0.004322815616596889,0.004322815616596889,951,951,0,-1,3,3,8,48,431,56,943
17,0,206,1,980,979,0,8,1,522,521,0.0,0.0006126825283365669,1,742,741,3,-1,4,2,0,942,975,612
18,781,781,998,998,0,184,184,997,997,0,0.01606589740971442,0.01606589740971442,990,990,0,-1,2,2,7,118,246,37,839
19,20,20,597,597,0,76,76,607,607,0,0.0002382654276864427,0.0002382654276864427,575,575,0,-1,3,3,15,3,45,704,780
20,2,2,370,370,0,4,4,417,417,0,6.807583648184077e-05,6.807583648184077e-05,445,445,0,-1,5,5,2,2,618,648,573
21,1,1,333,333,0,4,4,333,333,0,0.0,0.0,1,1,0,-1,6,6,4,2,354,331,489
22,10,112,536,923,387,14,14,453,453,0,0.0002042275094455223,0.00037441710065012424,559,664,105,4,4,4,5,3,501,307,551
23,0,206,1,943,942,0,36,1,387,386,0.0,0.00013615167296368154,1,502,501,3,-1,4,21,0,1,946,248
24,5,621,450,998,548,7,46,389,882,493,3.4037918240920386e-05,0.009564655025698629,397,979,582,2,5,3,5,3,557,572,7
