,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,206,1,976,975,0,10,1,532,531,0.0,0.0009190237925048504,1,806,805,3,-1,4,3,1,899,920,261
1,29,131,722,917,195,22,22,532,532,0,0.0002723033459273631,0.000442492937131965,606,689,83,4,4,4,5,7,793,176,653
2,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,463,728,740
3,3,209,458,981,523,5,18,412,695,283,3.4037918240920386e-05,0.005377991082065421,402,961,559,3,5,4,3,2,718,549,12
4,0,102,1,910,909,0,10,1,393,392,0.0,0.00010211375472276115,1,486,485,4,-1,5,6,0,295,865,420
5,26,232,678,961,283,70,70,730,730,0,0.00034037918240920387,0.00037441710065012424,642,660,18,3,3,3,9,4,123,86,477
6,8,110,518,923,405,26,26,638,638,0,0.00017018959120460194,0.0004765308553728854,533,696,163,4,4,4,5,2,656,700,212
7,0,206,1,963,962,0,18,1,502,501,0.0,0.0015317063208414173,1,850,849,3,-1,4,5,0,531,678,72
8,206,206,944,944,0,204,204,926,926,0,0.002757071377514551,0.002757071377514551,915,915,0,-1,2,2,15,20,37,49,910
9,595,801,992,997,5,200,200,993,993,0,0.011777119711358454,0.011981347220803976,983,983,0,3,2,2,8,81,357,32,465
10,0,102,1,911,910,0,6,1,372,371,0.0,0.00010211375472276115,1,480,479,4,-1,5,4,0,917,483,451
11,13,115,602,926,324,12,12,472,472,0,6.807583648184077e-05,0.00013615167296368154,449,529,80,4,4,4,4,5,675,274,496
12,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,15,1,95,685,705
13,30,236,673,952,279,88,96,651,672,21,0.000442492937131965,0.002757071377514551,677,916,239,3,3,3,14,5,127,124,8
14,0,206,1,965,964,0,17,1,503,502,0.0,0.00088498587426393,1,781,780,3,-1,4,5,0,667,963,92
15,76,282,888,981,93,40,40,779,779,0,0.0014636304843595766,0.0018040096667687805,852,871,19,3,3,3,5,17,534,45,350
16,8,110,538,938,400,10,10,502,502,0,0.0002042275094455223,0.00030634126416828345,566,625,59,4,4,4,3,2,912,22,691
17,0,206,1,959,958,0,17,1,425,424,0.0,0.000442492937131965,1,691,690,3,-1,4,7,1,417,874,245
18,0,102,1,957,956,0,3,1,388,387,0.0,0.00034037918240920387,1,665,664,4,-1,5,2,0,995,732,447
19,2,104,362,913,551,10,10,413,413,0,3.4037918240920386e-05,0.00013615167296368154,404,509,105,4,5,5,5,1,407,607,231
20,16,16,588,588,0,52,52,656,656,0,0.00010211375472276115,0.00010211375472276115,475,475,0,-1,3,3,9,1,319,110,665
21,16,222,645,976,331,36,36,792,792,0,0.000442492937131965,0.0032336022328874367,701,927,226,3,3,3,5,1,744,404,28
22,22,638,546,990,444,96,110,518,571,53,0.0002723033459273631,0.0006467204465774873,583,720,137,2,3,3,23,2,15,524,341
23,2,104,363,923,560,4,6,364,409,45,0.0,6.807583648184077e-05,1,460,459,4,5,5,3,1,836,781,655
24,6,108,429,918,489,16,16,519,519,0,0.00013615167296368154,0.00034037918240920387,515,656,141,4,4,4,4,3,694,285,149
25,6,6,417,417,0,28,28,613,613,0,0.00017018959120460194,0.00017018959120460194,539,539,0,-1,4,4,6,4,446,409,564
26,0,102,1,927,926,0,6,1,385,384,0.0,0.00017018959120460194,1,553,552,4,-1,5,4,0,777,866,107
27,151,357,942,982,40,72,72,837,837,0,0.003199564314646516,0.003437829742332959,935,938,3,3,3,3,7,32,170,26,29
28,0,102,1,934,933,0,6,1,391,390,0.0,0.0002723033459273631,1,624,623,4,-1,5,4,0,728,820,396
29,2,208,366,978,612,4,12,395,579,184,0.00010211375472276115,0.0009530617107457708,489,813,324,3,5,4,2,2,586,532,64
30,28,28,780,780,0,30,30,811,811,0,0.0006807583648184077,0.0006807583648184077,762,762,0,-1,3,3,4,3,827,616,808
31,31,31,726,726,0,68,68,799,799,0,0.0007828721195411688,0.0007828721195411688,764,764,0,-1,3,3,8,5,415,216,513
32,6,108,447,926,479,10,11,453,457,4,3.4037918240920386e-05,0.0002723033459273631,404,613,209,4,4,4,4,2,313,654,266
33,16,118,676,954,278,8,8,520,520,0,0.0006467204465774873,0.0008509479560230097,739,786,47,4,4,4,2,8,999,186,223
34,53,53,875,875,0,12,12,628,628,0,0.0009190237925048504,0.0009190237925048504,810,810,0,-1,4,4,2,19,939,184,871
35,2,104,359,913,554,10,10,420,420,0,6.807583648184077e-05,0.00013615167296368154,445,520,75,4,5,5,5,1,604,152,392
36,8,110,563,941,378,10,10,517,517,0,0.00034037918240920387,0.0009870996289866913,665,818,153,4,4,4,3,4,683,239,139
37,149,149,960,960,0,28,28,794,794,0,0.0030634126416828346,0.0030634126416828346,929,929,0,-1,3,3,3,38,337,111,963
38,90,192,899,965,66,70,70,934,934,0,0.001599782157323258,0.001599782157323258,858,858,0,4,3,3,5,14,386,146,402
39,2,103,359,903,544,11,11,392,392,0,3.4037918240920386e-05,3.4037918240920386e-05,413,413,0,5,5,5,7,2,342,885,581
40,14,14,658,658,0,18,18,692,692,0,0.0006807583648184077,0.0006807583648184077,759,759,0,-1,4,4,3,3,845,382,977
41,19,225,621,957,336,82,82,721,721,0,0.0002723033459273631,0.00088498587426393,607,778,171,3,3,3,11,4,220,287,268
42,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,942,930,624
43,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,15,0,77,446,538
44,2,2,356,356,0,6,6,376,376,0,3.4037918240920386e-05,3.4037918240920386e-05,406,406,0,-1,5,5,4,1,539,543,933
45,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,841,514,358
46,0,206,1,969,968,0,16,1,494,493,0.0,0.0004084550188910446,1,671,670,3,-1,4,5,1,326,738,263
47,2,103,386,959,573,5,5,439,439,0,0.0002382654276864427,0.00034037918240920387,608,659,51,5,5,5,3,1,852,904,931
48,0,206,1,972,971,0,11,1,486,485,0.0,0.0004765308553728854,1,701,700,3,-1,4,4,0,706,834,351
49,16,16,505,505,0,71,71,501,501,0,6.807583648184077e-05,6.807583648184077e-05,438,438,0,-1,3,3,21,1,25,870,973
50,28,130,756,944,188,32,32,877,877,0,0.0011913271384322134,0.0012253650566731338,827,830,3,4,3,3,2,7,905,224,904
51,12,12,498,498,0,60,60,542,542,0,0.0002042275094455223,0.0002042275094455223,569,569,0,-1,4,4,14,2,121,468,742
52,4,106,426,915,489,9,10,399,418,19,3.4037918240920386e-05,0.0004084550188910446,410,673,263,4,5,5,5,3,724,411,591
53,2,208,359,961,602,8,22,359,487,128,0.0,0.00176997174852786,1,875,874,3,5,4,7,2,171,374,61
54,20,636,697,999,302,18,28,635,798,163,0.0002042275094455223,0.009394465434494027,568,982,414,2,4,3,3,7,627,134,11
55,90,192,923,975,52,28,28,835,835,0,0.0026209197045508697,0.0030974505599237552,911,924,13,4,3,3,3,18,628,141,386
56,12,12,538,538,0,36,36,629,629,0,0.0005446066918547262,0.0005446066918547262,715,715,0,-1,4,4,6,2,432,473,951
57,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,182,999,633
58,76,178,857,948,91,64,64,782,782,0,0.0013274788113958951,0.0013955546478777359,832,840,8,4,3,3,8,13,308,42,444
59,0,206,1,966,965,0,14,1,487,486,0.0,0.00088498587426393,1,792,791,3,-1,4,3,0,837,825,415
60,16,117,523,883,360,62,62,536,536,0,0.0006126825283365669,0.0006126825283365669,720,720,0,5,3,3,16,2,151,805,374
61,32,133,734,922,188,38,38,687,687,0,0.0005786446100956465,0.0005786446100956465,726,726,0,5,3,3,6,7,536,170,788
62,6,212,477,973,496,14,14,568,568,0,0.0002042275094455223,0.0011913271384322134,575,845,270,3,4,4,3,1,583,711,403
63,14,220,645,976,331,12,12,609,609,0,0.0005786446100956465,0.011096361346540046,723,989,266,3,4,4,2,4,733,336,3
64,27,128,764,941,177,22,22,746,746,0,0.0013615167296368155,0.0013615167296368155,857,857,0,5,3,3,2,5,971,393,743
65,40,40,771,771,0,56,56,794,794,0,0.001157289220191293,0.001157289220191293,819,819,0,-1,3,3,6,4,255,185,709
66,28,28,740,740,0,42,42,705,705,0,0.0005105687736138058,0.0005105687736138058,719,719,0,-1,3,3,6,3,526,616,705
67,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,747,774,982
68,0,101,1,936,935,0,3,1,332,331,0.0,0.0,1,1,0,5,-1,6,3,0,756,991,509
69,328,429,986,992,6,96,96,996,996,0,0.011845195547840293,0.011845195547840293,989,989,0,7,2,2,3,55,829,21,448
70,8,624,485,991,506,44,58,491,546,55,0.0002042275094455223,0.0012594029749140542,566,830,264,2,4,3,14,2,172,408,518
71,166,268,953,977,24,76,76,901,901,0,0.0033357159876101976,0.0034037918240920387,931,935,4,4,3,3,6,31,526,35,342
72,0,1640,1,1000,999,0,53,1,742,741,0.0,0.011913271384322134,1,984,983,1,-1,2,8,1,541,852,683
73,9,111,608,954,346,7,8,517,535,18,0.0002723033459273631,0.0007828721195411688,622,789,167,4,4,4,2,4,876,332,413
74,36,138,784,944,160,46,46,781,781,0,0.0009870996289866913,0.0010211375472276116,815,819,4,4,3,3,6,5,373,403,385
75,28,644,671,991,320,100,100,803,803,0,0.0006467204465774873,0.0014295925661186562,735,846,111,2,3,3,10,4,240,326,154
76,110,212,914,960,46,104,104,886,886,0,0.0018720855032506212,0.0019741992579733825,883,885,2,4,3,3,9,19,119,144,315
77,0,101,1,899,898,0,8,1,331,330,0.0,0.00010211375472276115,1,475,474,5,-1,6,8,1,270,573,694
78,6,108,384,878,494,56,56,520,520,0,0.00010211375472276115,0.00017018959120460194,472,533,61,4,4,4,16,1,134,797,560
79,12,114,643,952,309,14,14,624,624,0,0.00030634126416828345,0.00088498587426393,650,801,151,4,4,4,3,2,569,827,114
80,18,18,700,700,0,14,14,628,628,0,0.0008169100377820892,0.0008169100377820892,796,796,0,-1,4,4,3,6,879,192,651
81,16,117,687,945,258,22,22,792,792,0,0.00017018959120460194,0.00017018959120460194,565,565,0,7,3,3,2,2,894,719,663
82,66,66,851,851,0,72,72,843,843,0,0.0012934408931549745,0.0012934408931549745,832,832,0,-1,3,3,7,14,364,190,205
83,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,471,876,798
84,17,223,650,972,322,46,46,807,807,0,0.0005786446100956465,0.0009530617107457708,728,806,78,3,3,3,5,2,326,101,263
85,4,4,485,485,0,4,4,451,451,0,0.00013615167296368154,0.00013615167296368154,514,514,0,-1,5,5,2,2,890,586,731
86,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,592,905,716
87,0,102,1,949,948,0,4,1,429,428,0.0,0.00010211375472276115,1,505,504,4,-1,5,2,0,781,732,622
88,0,102,1,898,897,0,9,1,368,367,0.0,3.4037918240920386e-05,1,398,397,4,-1,5,7,0,450,766,509
89,0,616,1,992,991,0,60,1,576,575,0.0,0.002314578440382586,1,903,902,2,-1,3,13,1,129,539,128
90,0,101,1,931,930,0,3,1,332,331,0.0,3.4037918240920386e-05,1,410,409,5,-1,6,3,0,579,228,567
91,6,6,433,433,0,26,26,624,624,0,0.00013615167296368154,0.00013615167296368154,511,511,0,-1,4,4,5,1,290,681,254
92,12,12,644,644,0,14,14,594,594,0,0.00013615167296368154,0.00013615167296368154,522,522,0,-1,4,4,3,5,708,362,820
93,103,103,884,884,0,184,184,862,862,0,0.0012253650566731338,0.0012253650566731338,821,821,0,-1,3,3,18,15,34,62,644
94,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,650,716,588
95,108,210,933,970,37,44,44,869,869,0,0.0033357159876101976,0.0034037918240920387,935,937,2,4,3,3,4,27,578,69,191
