,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,206,1,958,957,0,20,1,478,477,0.0,0.0005446066918547262,1,708,707,3,-1,4,7,0,209,737,308
1,2,618,345,986,641,22,68,363,525,162,0.0,0.0012253650566731338,1,814,813,2,5,3,17,1,94,896,150
2,41,143,808,944,136,34,34,719,719,0,0.0012594029749140542,0.0013615167296368155,835,844,9,4,3,3,4,8,385,204,279
3,12,113,568,932,364,18,18,605,605,0,0.0010211375472276116,0.0010211375472276116,812,812,0,5,4,4,3,3,927,559,755
4,42,144,855,964,109,22,22,828,828,0,0.002484768031587188,0.0028932230504782326,916,926,10,4,3,3,2,6,874,73,467
5,24,230,805,988,183,12,12,692,692,0,0.0012594029749140542,0.0036760951700194017,851,943,92,3,4,4,2,10,751,227,56
6,93,299,908,981,73,50,50,870,870,0,0.0026889955410327104,0.003914360597705844,913,939,26,3,3,3,5,28,765,44,269
7,6,212,408,959,551,30,34,520,553,33,0.00013615167296368154,0.0006467204465774873,516,748,232,3,4,4,7,1,372,797,192
8,70,276,841,973,132,52,52,696,696,0,0.0011913271384322134,0.00176997174852786,820,865,45,3,3,3,7,14,193,243,579
9,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,1,533,780,875
10,100,100,926,926,0,100,100,994,994,0,0.0617788216072705,0.0617788216072705,1000,1000,0,-1,1,1,3,96,651,1,462
11,8,214,504,966,462,23,28,469,496,27,0.00013615167296368154,0.0006126825283365669,507,740,233,3,4,4,8,2,199,566,473
12,184,390,938,983,45,168,168,907,907,0,0.002757071377514551,0.003165526396405596,912,926,14,3,2,2,14,16,172,78,242
13,30,132,807,957,150,22,22,819,819,0,0.0006126825283365669,0.0006126825283365669,737,737,0,4,3,3,2,5,992,178,300
14,0,616,1,986,985,0,118,1,657,656,0.0,0.0033016780693692774,1,932,931,2,-1,3,19,0,35,436,141
15,2,208,370,979,609,4,8,418,512,94,0.0,0.002757071377514551,1,924,923,3,5,4,2,1,874,421,34
16,17,17,667,667,0,9,9,477,477,0,0.0002042275094455223,0.0002042275094455223,568,568,0,-1,4,4,3,6,627,279,818
17,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,976,914,909
18,15,15,651,651,0,18,18,544,544,0,0.0002042275094455223,0.0002042275094455223,572,572,0,-1,4,4,5,5,647,487,200
19,84,185,915,976,61,22,22,805,805,0,0.0030293747234419145,0.0030634126416828346,931,932,1,5,3,3,2,20,939,38,899
20,2,103,371,935,564,7,7,421,421,0,0.0,6.807583648184077e-05,1,445,444,5,5,5,4,1,610,577,319
21,19,120,608,905,297,61,61,650,650,0,0.0004084550188910446,0.000442492937131965,652,665,13,5,4,4,11,5,271,591,342
22,73,175,880,960,80,40,40,776,776,0,0.0018720855032506212,0.0022465026039007454,875,892,17,4,3,3,5,18,551,54,386
23,190,190,952,952,0,104,104,892,892,0,0.002552843868069029,0.002552843868069029,904,904,0,-1,3,3,9,30,126,39,367
24,4,105,480,956,476,5,5,444,444,0,6.807583648184077e-05,6.807583648184077e-05,456,456,0,5,5,5,3,5,918,401,549
25,100,100,862,862,0,100,100,688,688,0,0.01157289220191293,0.011640968038394772,984,984,0,4,1,1,16,19,78,135,491
26,6,212,399,949,550,54,68,502,553,51,0.00013615167296368154,0.0020082371762143027,506,884,378,3,4,4,16,2,78,325,157
27,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,17,0,80,838,587
28,6,1646,372,1000,628,81,140,473,643,170,0.00013615167296368154,0.0038462847612240037,503,934,431,1,4,2,25,4,17,512,551
29,24,24,628,628,0,124,124,708,708,0,0.0002723033459273631,0.0002723033459273631,602,602,0,-1,3,3,18,3,69,222,455
30,55,156,842,953,111,30,30,737,737,0,0.0008169100377820892,0.0009190237925048504,782,798,16,5,3,3,4,17,539,131,444
31,0,101,1,906,905,0,6,1,332,331,0.0,0.0,1,1,0,5,-1,6,6,1,441,828,862
32,2,103,361,914,553,11,11,407,407,0,3.4037918240920386e-05,3.4037918240920386e-05,402,402,0,5,5,5,6,1,465,463,879
33,0,102,1,932,931,0,7,1,409,408,0.0,0.0005446066918547262,1,723,722,4,-1,5,4,0,772,359,148
34,95,197,912,972,60,44,44,876,876,0,0.002144388849177984,0.0022465026039007454,888,893,5,4,3,3,4,20,659,71,247
35,68,68,859,859,0,64,64,920,920,0,0.004220701861874128,0.004220701861874128,945,945,0,-1,2,2,5,8,464,352,796
36,3,105,400,901,501,8,8,399,399,0,0.00017018959120460194,0.0002723033459273631,547,612,65,4,5,5,4,2,300,566,434
37,75,176,872,958,86,70,70,927,927,0,0.005650294427992784,0.005650294427992784,959,959,0,5,2,2,5,9,487,211,743
38,2,104,357,897,540,11,13,374,386,12,0.0,3.4037918240920386e-05,1,400,399,4,5,5,8,1,186,736,531
39,55,1695,776,1000,224,126,194,762,912,150,0.0009530617107457708,0.011913271384322134,787,981,194,1,3,2,15,5,51,216,18
40,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,17,0,73,965,789
41,90,90,852,852,0,132,132,857,857,0,0.0018720855032506212,0.0018720855032506212,871,871,0,-1,2,2,13,6,228,232,774
42,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,877,919,865
43,12,114,563,913,350,36,36,663,663,0,0.001055175465468532,0.0012594029749140542,802,824,22,4,4,4,6,5,419,535,156
44,2,208,350,945,595,23,64,372,522,150,0.0,0.001157289220191293,1,815,814,3,5,4,16,2,50,764,183
45,0,102,1,874,873,0,18,1,347,346,0.0,0.0,1,1,0,4,-1,5,17,0,112,955,853
46,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,876,926,800
47,74,74,893,893,0,28,28,800,800,0,0.00176997174852786,0.00176997174852786,877,877,0,-1,3,3,3,17,912,79,735
48,31,133,846,972,126,12,12,720,720,0,0.0023486163586235067,0.005446066918547262,915,961,46,4,4,4,2,6,968,73,5
49,13,13,641,641,0,12,12,658,658,0,0.00010211375472276115,0.00010211375472276115,492,492,0,-1,4,4,2,3,705,508,706
50,1,103,330,956,626,2,3,330,389,59,3.4037918240920386e-05,3.4037918240920386e-05,409,407,-2,4,6,5,2,1,889,861,244
51,102,308,887,975,88,94,94,832,832,0,0.0017359338302869397,0.0019741992579733825,866,888,22,3,3,3,9,17,262,269,869
52,0,102,1,887,886,0,17,1,396,395,0.0,0.00034037918240920387,1,642,641,4,-1,5,9,0,269,649,247
53,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,530,254,828
54,0,206,1,982,981,0,14,1,664,663,0.0,0.0030293747234419145,1,934,933,3,-1,4,3,0,608,911,128
