,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
29,106,208,926.0,974.0,48.0,34,34,826.0,826.0,0.0,0.0024166921951053475,0.0026549576227917903,901.5,910.5,9.0,4,4,26,659,127,121
30,32,32,618.5,618.5,0.0,142,142,659.0,659.0,0.0,0.00037441710065012424,0.00037441710065012424,645.0,645.0,0.0,-1,23,2,15,770,903
31,18,18,686.5,686.5,0.0,22,22,674.0,674.0,0.0,0.0010892133837094523,0.0010892133837094523,827.0,827.0,0.0,-1,4,2,648,524,892
32,51,51,812.0,812.0,0.0,62,62,726.0,726.0,0.0,0.0004084550188910446,0.0004084550188910446,692.0,692.0,0.0,-1,9,11,119,162,817
33,15,15,698.0,698.0,0.0,10,10,589.5,589.5,0.0,0.00013615167296368154,0.00013615167296368154,544.5,544.5,0.0,-1,3,5,840,591,835
34,0,101,166.0,927.5,761.5,0,4,166.0,343.5,177.5,0.0,0.0,198.5,198.5,0.0,5,4,0,635,985,373
35,6,212,450.0,963.0,513.0,28,32,477.5,501.5,24.0,0.00013615167296368154,0.000442492937131965,530.5,690.5,160.0,3,10,2,211,805,545
36,172,274,959.0,979.0,20.0,54,54,923.5,923.5,0.0,0.003199564314646516,0.0033016780693692774,925.0,927.5,2.5,4,4,33,783,15,680
37,0,102,165.5,913.0,747.5,0,7,165.5,364.0,198.5,0.0,3.4037918240920386e-05,199.5,424.5,225.0,4,6,0,522,983,523
38,2,103,418.5,954.0,535.5,4,4,407.0,407.0,0.0,0.0,3.4037918240920386e-05,200.0,426.5,226.5,6,3,1,875,265,615
39,2,618,380.5,993.0,612.5,9,52,371.0,742.0,371.0,0.0,0.01058579257292624,203.5,982.0,778.5,2,7,2,466,739,37
40,45,147,800.0,938.0,138.0,38,38,693.0,693.0,0.0,0.00037441710065012424,0.0006126825283365669,674.0,737.0,63.0,4,6,9,328,391,562
41,0,206,166.5,965.5,799.0,0,14,166.5,490.0,323.5,0.0,0.0013955546478777359,205.5,851.0,645.5,3,5,1,338,539,203
42,12,218,475.0,944.0,469.0,45,70,425.0,495.5,70.5,0.00010211375472276115,0.0004765308553728854,499.0,705.5,206.5,3,19,2,31,749,234
43,0,101,166.5,938.5,772.0,0,3,166.5,352.5,186.0,0.0,3.4037918240920386e-05,205.5,432.5,227.0,5,3,0,708,776,597
44,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,9,0,250,951,462
45,9,111,535.0,917.5,382.5,16,17,436.0,449.0,13.0,6.807583648184077e-05,0.0002382654276864427,459.0,595.5,136.5,4,7,4,359,567,301
46,2,104,387.5,918.0,530.5,4,6,371.0,419.0,48.0,3.4037918240920386e-05,6.807583648184077e-05,428.0,466.5,38.5,4,3,1,808,530,873
47,0,101,166.0,915.5,749.5,0,4,166.0,346.5,180.5,0.0,0.0,200.0,200.0,0.0,5,4,0,921,937,935
48,2,208,366.5,948.5,582.0,33,61,391.5,483.5,92.0,6.807583648184077e-05,0.0004084550188910446,460.0,672.0,212.0,3,19,1,38,899,257
49,65,681,843.5,998.0,154.5,112,122,961.5,972.0,10.5,0.002314578440382586,0.006092787365124749,898.0,967.0,69.0,2,8,5,431,393,146
50,100,100,906.0,906.0,0.0,100,100,974.5,974.5,0.0,0.05194186323564451,0.05265665951870384,1000.0,1000.0,0.0,3,5,157,390,2,288
51,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,7,3,305,478,445
52,93,194,922.0,975.0,53.0,34,34,872.5,872.5,0.0,0.002723033459273631,0.002723033459273631,919.0,919.0,0.0,5,4,19,679,72,605
53,124,226,956.0,981.0,25.0,28,28,900.5,900.5,0.0,0.0035739814152966403,0.003914360597705844,939.0,941.0,2.0,4,3,30,916,39,475
54,50,151,853.5,960.0,106.5,28,28,843.0,843.0,0.0,0.0013615167296368155,0.0013615167296368155,857.0,857.0,0.0,7,3,14,729,175,663
55,2,2,400.0,400.0,0.0,7,7,433.5,433.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,430.0,430.0,0.0,-1,4,2,679,509,848
56,68,684,818.5,993.0,174.5,96,136,655.0,806.0,151.0,0.000442492937131965,0.003369753905851118,679.5,921.5,242.0,2,18,9,29,391,141
57,6,212,479.0,969.0,490.0,11,11,463.5,463.5,0.0,6.807583648184077e-05,0.0002382654276864427,463.5,599.0,135.5,3,4,1,762,618,420
58,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.0,201.0,0.0,-1,12,0,184,825,845
59,54,54,822.5,822.5,0.0,82,82,883.5,883.5,0.0,0.0012253650566731338,0.0012253650566731338,830.5,830.5,0.0,-1,7,6,273,377,943
60,20,20,690.0,690.0,0.0,30,30,730.5,730.5,0.0,0.0009190237925048504,0.0009190237925048504,790.0,790.0,0.0,-1,5,6,291,234,818
61,167,269,963.0,979.5,16.5,70,70,942.5,942.5,0.0,0.004118588107151367,0.00439089145307873,943.0,947.5,4.5,4,5,31,534,76,339
62,1,103,349.0,933.5,584.5,3,4,349.0,379.0,30.0,0.0,0.00013615167296368154,201.5,545.0,343.5,4,3,1,844,703,496
63,8,8,486.0,486.0,0.0,39,39,493.5,493.5,0.0,0.0002723033459273631,0.0002723033459273631,621.5,621.5,0.0,-1,12,5,183,464,701
64,20,20,641.5,641.5,0.0,28,28,548.5,548.5,0.0,0.0004765308553728854,0.0004765308553728854,704.5,704.5,0.0,-1,6,4,157,365,954
65,12,114,667.5,959.5,292.0,12,12,748.5,748.5,0.0,0.0002382654276864427,0.0005105687736138058,628.5,731.5,103.0,4,2,5,897,362,339
66,16,16,586.0,586.0,0.0,65,65,676.5,676.5,0.0,0.00017018959120460194,0.00017018959120460194,559.5,559.5,0.0,-1,11,1,155,840,664
67,78,180,855.5,942.0,86.5,66,66,680.0,680.0,0.0,0.0008169100377820892,0.00088498587426393,764.0,774.0,10.0,4,11,15,271,92,22
68,16,222,591.0,958.0,367.0,62,62,684.0,684.0,0.0,0.0002382654276864427,0.000442492937131965,599.5,686.0,86.5,3,10,1,258,689,420
69,203,409,964.0,987.0,23.0,116,116,983.0,983.0,0.0,0.006262976956329351,0.007726607440688927,966.0,971.0,5.0,3,7,27,482,25,42
70,0,0,165.5,165.5,0.0,0,0,165.5,165.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,3,0,786,984,712
71,112,214,946.5,980.0,33.5,18,18,850.5,850.5,0.0,0.00176997174852786,0.00176997174852786,890.5,890.5,0.0,4,2,23,283,106,506
72,136,342,929.0,979.0,50.0,86,86,930.0,930.0,0.0,0.003199564314646516,0.003608019333537561,928.0,935.5,7.5,3,6,17,255,81,382
73,16,222,592.5,965.0,372.5,31,36,562.0,599.0,37.0,0.0002042275094455223,0.000442492937131965,582.0,687.0,105.0,3,7,1,193,334,596
74,141,243,930.0,970.0,40.0,106,106,949.5,949.5,0.0,0.0035059055788147996,0.0036760951700194017,931.5,937.5,6.0,4,7,18,510,141,392
75,0,102,166.0,928.0,762.0,0,3,166.0,375.5,209.5,0.0,0.00010211375472276115,199.5,501.5,302.0,4,2,0,828,865,380
76,43,659,783.0,996.0,213.0,48,58,694.0,757.0,63.0,0.0004765308553728854,0.001599782157323258,698.5,852.0,153.5,2,7,11,366,316,355
77,0,102,166.5,913.0,746.5,0,7,166.5,378.5,212.0,0.0,6.807583648184077e-05,196.5,466.5,270.0,4,5,0,605,883,652
78,52,668,874.5,1000.0,125.5,22,22,869.5,869.5,0.0,0.0008509479560230097,0.004629156880765172,795.0,950.0,155.0,2,2,17,820,327,42
79,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,8,0,146,750,429
80,0,101,166.5,905.5,739.0,0,4,166.5,343.5,177.0,0.0,0.0,203.0,203.0,0.0,5,4,1,671,568,495
81,0,101,166.0,920.5,754.5,0,4,166.0,343.5,177.5,0.0,3.4037918240920386e-05,203.0,432.5,229.5,5,4,0,753,725,484
82,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,4,0,509,776,517
83,0,206,166.5,976.0,809.5,0,18,166.5,745.5,579.0,0.0,0.0028932230504782326,198.5,928.0,729.5,3,3,0,862,757,51
84,2,2,378.5,378.5,0.0,9,9,359.0,359.0,0.0,0.0,0.0,200.5,200.5,0.0,-1,8,2,131,721,457
85,15,221,563.0,956.5,393.5,41,70,491.5,637.5,146.0,0.00010211375472276115,0.0029612988869600733,496.5,916.5,420.0,3,13,4,242,208,142
86,22,22,745.5,745.5,0.0,14,14,691.5,691.5,0.0,0.0004084550188910446,0.0004084550188910446,694.0,694.0,0.0,-1,3,6,899,376,514
87,52,52,775.0,775.0,0.0,98,98,686.0,686.0,0.0,0.0006807583648184077,0.0006807583648184077,743.5,743.5,0.0,-1,16,9,134,154,841
88,11,112,732.5,977.0,244.5,12,12,865.5,865.5,0.0,0.0009190237925048504,0.0010892133837094523,818.5,840.0,21.5,5,2,6,944,471,584
89,61,162,904.5,979.0,74.5,22,22,923.5,923.5,0.0,0.0021784267674189047,0.002212464685659825,901.5,902.5,1.0,5,2,14,985,146,652
90,6,6,497.0,497.0,0.0,10,10,524.0,524.0,0.0,0.0002042275094455223,0.0002042275094455223,596.0,596.0,0.0,-1,3,1,833,452,801
91,348,348,988.0,988.0,0.0,32,32,941.5,941.5,0.0,0.010347527145239796,0.010347527145239796,984.0,984.0,0.0,-1,2,78,747,9,483
92,0,101,166.5,945.0,778.5,0,3,166.5,351.0,184.5,0.0,3.4037918240920386e-05,203.0,427.0,224.0,5,3,0,535,445,334
93,14,116,651.0,942.0,291.0,16,16,615.0,615.0,0.0,0.0002042275094455223,0.001940161339732462,584.5,882.5,298.0,4,4,4,603,501,76
94,27,27,866.0,866.0,0.0,22,22,964.5,964.5,0.0,0.0020763130126961434,0.0020763130126961434,904.0,904.0,0.0,-1,2,11,956,83,517
95,80,286,866.5,975.0,108.5,78,78,833.5,833.5,0.0,0.0009190237925048504,0.0017359338302869397,797.0,871.5,74.5,3,8,12,380,163,67
96,40,40,815.0,815.0,0.0,52,52,955.0,955.0,0.0,0.0024166921951053475,0.0024166921951053475,906.0,906.0,0.0,-1,3,1,869,741,968
97,8,214,489.5,960.0,470.5,20,29,431.5,490.5,59.0,0.00013615167296368154,0.0004084550188910446,525.0,669.5,144.5,3,9,3,178,598,628
98,2,208,366.5,951.0,584.5,15,32,388.0,512.0,124.0,3.4037918240920386e-05,0.0004084550188910446,424.0,672.0,248.0,3,8,2,370,550,93
99,103,309,888.5,972.5,84.0,88,88,845.0,845.0,0.0,0.0025188059498281084,0.0029612988869600733,908.5,927.0,18.5,3,8,18,483,63,525
100,64,270,811.0,963.0,152.0,142,142,876.0,876.0,0.0,0.0012594029749140542,0.0017018959120460194,838.0,868.5,30.5,3,13,5,41,273,504
101,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,208.0,208.0,0.0,-1,6,0,529,849,695
102,207,309,971.0,982.0,11.0,94,94,979.0,979.0,0.0,0.006126825283365669,0.006399128629293032,967.0,969.0,2.0,4,5,27,644,25,115
103,662,763,998.0,998.0,0.0,94,94,979.0,979.0,0.0,0.015623404472582456,0.0156914803090643,990.5,991.0,0.5,5,5,127,692,11,225
104,52,52,798.0,798.0,0.0,60,60,612.0,612.0,0.0,0.00037441710065012424,0.00037441710065012424,667.0,667.0,0.0,-1,11,10,76,262,651
105,6,6,537.0,537.0,0.0,12,12,746.5,746.5,0.0,0.00010211375472276115,0.00010211375472276115,511.5,511.5,0.0,-1,2,1,951,681,918
106,100,100,875.0,875.0,0.0,100,100,774.5,774.5,0.0,0.012662105585622384,0.012662105585622384,986.0,986.0,0.0,5,13,9,160,154,540
107,8,8,570.5,570.5,0.0,8,8,533.0,533.0,0.0,0.00013615167296368154,0.00013615167296368154,538.5,538.5,0.0,-1,2,2,752,584,874
108,0,101,166.5,886.0,719.5,0,12,166.5,337.5,171.0,0.0,0.0,198.0,198.0,0.0,5,12,1,187,529,597
109,4,4,393.5,393.5,0.0,24,24,391.0,391.0,0.0,0.0,0.0,203.0,203.0,0.0,-1,14,2,47,430,867
110,22,124,745.5,952.0,206.5,14,14,615.0,615.0,0.0,0.0007828721195411688,0.0009870996289866913,779.0,813.0,34.0,4,3,9,670,414,286
111,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,4,0,391,850,851
112,36,36,771.5,771.5,0.0,34,34,760.0,760.0,0.0,0.00037441710065012424,0.00037441710065012424,677.5,677.5,0.0,-1,4,7,300,253,888
113,108,108,913.0,913.0,0.0,76,76,916.0,916.0,0.0,0.0029612988869600733,0.0029612988869600733,925.0,925.0,0.0,-1,6,18,451,141,746
114,0,206,166.0,976.0,810.0,0,10,166.0,534.5,368.5,0.0,0.0009870996289866913,202.5,817.0,614.5,3,3,0,729,546,179
115,0,206,166.5,965.0,798.5,0,14,166.5,482.0,315.5,0.0,0.00034037918240920387,199.0,653.0,454.0,3,5,0,467,916,270
116,0,101,166.5,889.0,722.5,0,12,166.5,343.0,176.5,0.0,0.0,200.5,200.5,0.0,6,12,0,106,205,621
117,0,101,166.0,935.5,769.5,0,3,166.0,349.5,183.5,0.0,0.0,207.5,207.5,0.0,6,3,0,825,657,603
118,0,101,166.5,909.0,742.5,0,7,166.5,344.0,177.5,0.0,0.0,199.5,199.5,0.0,5,7,0,196,777,555
119,2,2,386.5,386.5,0.0,6,6,384.5,384.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,424.0,424.0,0.0,-1,4,1,391,543,888
120,2,2,394.0,394.0,0.0,9,9,443.0,443.0,0.0,0.0,0.0,202.5,202.5,0.0,-1,5,3,744,321,855
121,0,102,166.5,929.5,763.0,0,6,166.5,378.5,212.0,0.0,6.807583648184077e-05,201.0,464.5,263.5,4,5,0,727,820,444
122,40,142,715.5,903.5,188.0,94,94,659.5,659.5,0.0,0.00034037918240920387,0.00034037918240920387,655.0,655.0,0.0,4,15,7,0,389,578
123,87,188,919.5,973.0,53.5,28,28,836.5,836.5,0.0,0.001599782157323258,0.001599782157323258,874.5,874.5,0.0,6,3,22,958,116,540
124,1,1,355.5,355.5,0.0,3,3,357.0,357.0,0.0,0.0,0.0,206.5,206.5,0.0,-1,3,1,530,972,944
125,2,104,389.0,910.5,521.5,6,6,414.5,414.5,0.0,0.0,0.0,199.0,199.0,0.0,4,3,1,837,878,654
126,9,625,532.5,995.0,462.5,20,38,487.0,675.0,188.0,3.4037918240920386e-05,0.0010211375472276116,427.0,809.0,382.0,2,6,3,425,526,619
127,0,0,165.5,165.5,0.0,0,0,165.5,165.5,0.0,0.0,0.0,202.5,202.5,0.0,-1,3,0,852,515,774
128,16,117,544.5,891.0,346.5,29,29,411.0,411.0,0.0,0.0002042275094455223,0.0002042275094455223,565.5,565.5,0.0,5,13,1,92,671,781
129,0,102,166.5,914.5,748.0,0,7,166.5,366.0,199.5,0.0,0.00017018959120460194,206.0,564.5,358.5,4,6,1,405,920,527
130,64,166,867.0,961.0,94.0,74,74,965.0,965.0,0.0,0.002995336805200994,0.0031314884781646754,920.0,924.5,4.5,4,4,4,784,40,556
131,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,204.5,204.5,0.0,-1,7,0,364,929,960
132,17,17,692.5,692.5,0.0,12,12,692.5,692.5,0.0,6.807583648184077e-05,6.807583648184077e-05,472.0,472.0,0.0,-1,2,5,880,274,696
133,1,617,338.5,986.0,647.5,17,76,338.5,560.0,221.5,0.0,0.0020422750944552232,196.0,884.0,688.0,2,17,3,94,181,36
134,27,129,781.5,956.5,175.0,14,14,681.5,681.5,0.0,0.0006126825283365669,0.0007488342013002485,743.0,766.0,23.0,4,3,9,674,211,239
135,15,117,685.5,952.5,267.0,12,12,701.0,701.0,0.0,0.00030634126416828345,0.0005446066918547262,647.5,732.0,84.5,4,2,5,976,487,683
136,30,30,821.0,821.0,0.0,22,22,893.5,893.5,0.0,0.0009530617107457708,0.0009530617107457708,814.0,814.0,0.0,-1,2,4,998,470,916
137,0,102,166.5,911.5,745.0,0,7,166.5,360.0,193.5,0.0,0.00010211375472276115,203.0,514.0,311.0,4,6,1,352,947,398
138,8,8,466.5,466.5,0.0,46,46,478.0,478.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,16,2,134,599,254
139,64,64,845.0,845.0,0.0,88,88,890.0,890.0,0.0,0.0010892133837094523,0.0010892133837094523,814.0,814.0,0.0,-1,8,11,286,83,877
140,114,114,939.0,939.0,0.0,50,50,881.0,881.0,0.0,0.002280540522141666,0.002280540522141666,897.5,897.5,0.0,-1,5,20,421,43,818
141,6,212,413.5,939.0,525.5,45,62,426.5,479.0,52.5,3.4037918240920386e-05,0.0002723033459273631,412.0,606.0,194.0,3,19,1,11,879,381
142,6,107,437.5,892.0,454.5,36,36,523.5,523.5,0.0,6.807583648184077e-05,0.00010211375472276115,461.0,497.0,36.0,5,10,1,355,322,540
143,13,13,597.5,597.5,0.0,14,14,575.0,575.0,0.0,0.00017018959120460194,0.00017018959120460194,549.5,549.5,0.0,-1,3,3,930,385,740
144,14,220,606.0,971.0,365.0,20,20,606.0,606.0,0.0,0.0002723033459273631,0.0008509479560230097,629.5,791.0,161.5,3,4,5,917,636,221
145,34,240,758.0,972.5,214.5,45,46,707.5,725.0,17.5,0.0013615167296368155,0.0027911092957554717,843.5,919.0,75.5,3,8,7,442,396,127
146,6,6,497.0,497.0,0.0,14,14,599.0,599.0,0.0,0.0004084550188910446,0.0004084550188910446,682.0,682.0,0.0,-1,3,4,627,409,699
147,16,632,620.0,997.0,377.0,42,46,718.0,766.5,48.5,0.0002042275094455223,0.006058749446883829,587.0,964.0,377.0,2,6,1,341,404,24
148,30,132,758.5,931.0,172.5,34,34,701.5,701.5,0.0,0.0004084550188910446,0.0004765308553728854,675.0,700.5,25.5,4,6,8,582,417,532
149,71,277,873.0,977.0,104.0,56,56,850.0,850.0,0.0,0.0013274788113958951,0.001599782157323258,846.0,861.5,15.5,3,6,15,465,137,285
150,0,616,166.5,992.0,825.5,0,94,166.5,634.0,467.5,0.0,0.002825147213996392,200.0,915.0,715.0,2,16,0,42,932,17
151,2,2,384.5,384.5,0.0,5,5,396.0,396.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,420.0,420.0,0.0,-1,3,1,726,558,542
152,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.0,199.0,0.0,-1,13,0,185,766,977
153,10,216,547.0,968.0,421.0,36,36,663.5,663.5,0.0,0.0007488342013002485,0.0015657442390823377,768.5,852.0,83.5,3,6,3,549,351,155
154,8,214,513.5,963.0,449.5,14,26,466.5,600.0,133.5,0.00010211375472276115,0.0006467204465774873,498.0,741.5,243.5,3,5,3,426,441,412
155,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,205.0,205.0,0.0,-1,3,0,564,881,773
156,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,2,0,942,967,865
157,354,354,979.0,979.0,0.0,174,174,999.0,999.0,0.0,0.010824058000612683,0.010824058000612683,982.0,982.0,0.0,-1,7,34,413,20,902
158,50,151,900.0,973.0,73.0,18,18,831.5,831.5,0.0,0.0013274788113958951,0.0013274788113958951,856.0,856.0,0.0,5,3,14,668,146,576
159,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,200.5,200.5,0.0,-1,2,0,684,802,806
160,34,34,725.5,725.5,0.0,40,40,582.0,582.0,0.0,0.00010211375472276115,0.00010211375472276115,488.0,488.0,0.0,-1,8,13,244,256,977
161,264,366,958.0,975.0,17.0,336,336,955.0,955.0,0.0,0.0030974505599237552,0.0030974505599237552,930.0,930.0,0.0,4,23,26,15,127,292
162,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,198.5,198.5,0.0,-1,8,0,440,847,455
163,0,101,166.5,912.0,745.5,0,5,166.5,348.0,181.5,0.0,3.4037918240920386e-05,203.0,426.5,223.5,5,5,0,464,668,509
164,17,633,636.0,994.0,358.0,24,38,549.0,687.5,138.5,0.00010211375472276115,0.0020082371762143027,495.0,886.0,391.0,2,6,8,369,302,562
165,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,7,1,417,583,824
166,61,162,909.5,977.0,67.5,32,32,967.5,967.5,0.0,0.0023486163586235067,0.002586881786309949,912.5,922.5,10.0,5,2,22,878,203,795
167,111,111,935.5,935.5,0.0,28,28,826.5,826.5,0.0,0.0024166921951053475,0.0024166921951053475,904.0,904.0,0.0,-1,3,27,829,61,988
168,0,0,165.5,165.5,0.0,0,0,165.5,165.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,4,0,754,793,906
169,12,12,649.0,649.0,0.0,8,8,590.0,590.0,0.0,0.0002042275094455223,0.0002042275094455223,592.0,592.0,0.0,-1,2,4,979,86,901
170,2,2,370.5,370.5,0.0,17,17,380.5,380.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,418.5,418.5,0.0,-1,11,1,162,503,994
171,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,199.0,199.0,0.0,-1,3,0,867,205,944
172,0,616,165.5,1000.0,834.5,0,18,165.5,935.5,770.0,0.0,0.009836958371625992,201.0,981.0,780.0,2,2,0,973,707,175
173,19,225,717.0,978.0,261.0,20,24,780.0,800.5,20.5,0.0004084550188910446,0.0030974505599237552,691.5,924.5,233.0,3,3,6,770,406,126
174,5,211,411.5,957.0,545.5,16,20,412.0,456.0,44.0,3.4037918240920386e-05,0.000442492937131965,428.5,692.0,263.5,3,8,3,142,580,562
175,32,238,737.0,968.0,231.0,46,46,724.5,724.5,0.0,0.0006126825283365669,0.0006807583648184077,739.0,755.0,16.0,3,6,8,432,417,260
176,0,101,166.5,886.0,719.5,0,7,166.5,340.0,173.5,0.0,0.0,204.0,204.0,0.0,5,7,0,374,881,606
177,24,126,745.5,942.5,197.0,30,30,793.5,793.5,0.0,0.0002723033459273631,0.0002723033459273631,624.0,624.0,0.0,4,4,5,682,362,495
178,0,616,166.5,997.0,830.5,0,28,166.5,811.5,645.0,0.0,0.00980292045338507,201.0,984.0,783.0,2,3,0,626,565,10
179,40,40,658.5,658.5,0.0,250,250,746.0,746.0,0.0,0.0002042275094455223,0.0002042275094455223,563.5,563.5,0.0,-1,33,1,9,553,651
180,6,212,482.0,969.0,487.0,15,24,468.5,565.0,96.5,0.0,0.0005786446100956465,201.0,736.5,535.5,3,6,3,465,321,327
