,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
52,5,106,509.5,950.0,440.5,6,6,495.0,495.0,0.0,0.0002382654276864427,0.0002382654276864427,608.5,608.5,0.0,5,3,3,707,93,463
53,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,205.0,205.0,0.0,-1,3,0,737,937,433
54,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,4,2,532,709,715
55,1,102,358.0,949.0,591.0,2,2,359.0,359.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,430.0,430.0,0.0,6,2,1,781,503,421
56,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.5,201.5,0.0,-1,9,0,191,836,847
57,0,102,166.5,910.0,743.5,0,9,166.5,402.0,235.5,0.0,0.00030634126416828345,202.5,633.5,431.0,4,5,0,537,675,329
58,30,132,675.5,903.0,227.5,74,74,580.0,580.0,0.0,0.000442492937131965,0.000442492937131965,678.0,678.0,0.0,4,16,5,195,124,873
59,0,616,166.5,991.0,824.5,0,37,166.5,415.0,248.5,0.0,0.0002723033459273631,200.5,607.5,407.0,2,17,0,56,925,549
60,149,149,960.5,960.5,0.0,68,68,978.0,978.0,0.0,0.003608019333537561,0.003608019333537561,934.0,934.0,0.0,-1,4,28,772,98,892
61,6,107,457.5,898.0,440.5,28,28,512.0,512.0,0.0,6.807583648184077e-05,6.807583648184077e-05,467.0,467.0,0.0,6,8,1,428,552,469
62,2,2,363.0,363.0,0.0,14,14,359.0,359.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,424.5,424.5,0.0,-1,12,1,239,603,772
63,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.5,201.5,0.0,-1,2,1,924,962,818
64,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,196.5,196.5,0.0,-1,5,0,506,737,995
65,2,208,380.0,964.0,584.0,14,18,416.0,469.0,53.0,0.0,0.0002382654276864427,201.0,599.0,398.0,3,7,1,273,531,797
66,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,4,0,513,254,846
67,38,654,825.5,999.0,173.5,18,28,722.0,849.0,127.0,0.0009190237925048504,0.009360427516253106,797.5,979.0,181.5,2,3,14,863,139,12
68,6,108,595.0,972.0,377.0,8,8,712.5,712.5,0.0,6.807583648184077e-05,0.00030634126416828345,479.0,653.5,174.5,4,2,1,936,110,610
69,6,108,466.0,908.5,442.5,12,15,424.5,445.5,21.0,6.807583648184077e-05,0.0002382654276864427,459.5,600.5,141.0,4,6,3,419,676,214
70,1,1641,340.0,1000.0,660.0,12,74,340.5,649.5,309.0,0.0,0.009156200006807584,199.5,978.0,778.5,1,12,2,52,582,461
71,6,212,507.5,974.0,466.5,10,14,552.0,637.5,85.5,0.00010211375472276115,0.0009190237925048504,505.0,805.0,300.0,3,3,1,640,594,490
72,68,684,825.0,992.0,167.0,108,118,761.0,791.5,30.5,0.0018040096667687805,0.003948398515946765,873.0,946.0,73.0,2,13,8,115,177,157
73,16,118,587.5,905.5,318.0,62,62,663.5,663.5,0.0,0.00017018959120460194,0.0002042275094455223,555.0,577.5,22.5,4,10,1,152,667,385
74,0,102,166.5,914.5,748.0,0,12,166.5,436.0,269.5,0.0,0.0002382654276864427,201.5,618.5,417.0,4,6,0,253,986,132
75,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,205.0,205.0,0.0,-1,2,0,931,644,833
76,14,116,557.5,909.0,351.5,30,30,508.5,508.5,0.0,0.00013615167296368154,0.00030634126416828345,531.5,634.0,102.5,4,9,3,245,353,505
77,22,22,673.0,673.0,0.0,42,42,637.0,637.0,0.0,0.00017018959120460194,0.00017018959120460194,554.5,554.5,0.0,-1,8,2,257,791,254
78,9,215,483.0,951.0,468.0,54,59,460.0,478.0,18.0,6.807583648184077e-05,0.0004084550188910446,460.0,672.0,212.0,3,19,3,38,580,245
79,10,112,531.5,910.0,378.5,30,30,515.0,515.0,0.0,0.00013615167296368154,0.0002382654276864427,529.5,600.5,71.0,4,9,3,180,311,86
80,20,226,736.0,975.5,239.5,24,24,765.5,765.5,0.0,0.0006467204465774873,0.006909697402906838,760.5,966.0,205.5,3,4,9,728,415,7
81,0,616,166.5,997.0,830.5,0,20,166.5,732.0,565.5,0.0,0.0020082371762143027,205.0,882.5,677.5,2,3,0,680,760,159
82,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,3,0,797,588,909
83,54,260,836.0,974.5,138.5,48,48,910.5,910.5,0.0,0.0012934408931549745,0.0015657442390823377,844.0,863.0,19.0,3,3,9,634,415,173
84,194,194,977.0,977.0,0.0,86,86,995.0,995.0,0.0,0.011811157629599374,0.011811157629599374,985.0,985.0,0.0,-1,3,38,590,111,793
85,15,117,654.5,939.0,284.5,20,20,665.0,665.0,0.0,0.00017018959120460194,0.00030634126416828345,556.5,638.5,82.0,4,4,6,635,107,199
86,0,616,166.0,998.0,832.0,0,26,166.0,740.0,574.0,0.0,0.002314578440382586,204.5,900.0,695.5,2,4,0,650,699,326
87,0,101,166.0,923.0,757.0,0,3,166.0,346.5,180.5,0.0,0.0,206.5,206.5,0.0,8,3,0,746,988,448
88,38,38,760.0,760.0,0.0,74,74,784.5,784.5,0.0,0.0006467204465774873,0.0006467204465774873,745.0,745.0,0.0,-1,9,4,202,622,674
89,2,208,402.0,974.5,572.5,4,18,380.0,724.5,344.5,6.807583648184077e-05,0.013070560604513427,464.5,990.0,525.5,3,3,1,814,717,3
90,100,100,883.0,883.0,0.0,100,100,815.5,815.5,0.0,0.018822968787228972,0.02028659927158855,998.0,998.0,0.0,2,11,54,233,28,92
91,14,115,642.0,944.0,302.0,20,20,673.0,673.0,0.0,0.00030634126416828345,0.0004084550188910446,643.5,685.0,41.5,5,4,4,581,617,314
92,0,206,166.0,963.0,797.0,0,21,166.0,484.5,318.5,0.0,0.0012934408931549745,200.5,832.5,632.0,3,7,0,359,858,42
93,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,18,0,86,826,456
94,368,574,984.0,993.0,9.0,114,114,936.5,936.5,0.0,0.0063650907110521125,0.006433166547533953,967.0,967.5,0.5,3,9,55,422,21,567
95,14,14,634.5,634.5,0.0,12,12,512.5,512.5,0.0,0.00030634126416828345,0.00030634126416828345,647.5,647.5,0.0,-1,4,5,784,636,933
96,0,206,166.5,944.0,777.5,0,49,166.5,429.5,263.0,0.0,0.00017018959120460194,201.5,549.5,348.0,3,21,1,12,650,173
97,182,284,941.0,969.0,28.0,188,188,981.0,981.0,0.0,0.0040845501889104465,0.004152626025392287,943.0,945.0,2.0,4,10,19,128,135,385
98,6,622,533.5,1000.0,466.5,10,28,576.0,886.5,310.5,0.0004765308553728854,0.00793083495013445,715.0,975.0,260.0,2,3,2,535,652,19
99,24,125,694.0,923.0,229.0,34,34,760.0,760.0,0.0,0.0006467204465774873,0.0008509479560230097,751.5,798.5,47.0,5,4,3,300,307,536
100,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,7,0,678,699,932
101,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,206.0,206.0,0.0,-1,2,3,283,478,790
102,18,224,593.5,954.5,361.0,104,104,751.5,751.5,0.0,0.0009190237925048504,0.0012253650566731338,792.0,833.0,41.0,3,13,3,41,559,413
103,0,206,166.5,962.0,795.5,0,19,166.5,456.5,290.0,0.0,0.0002723033459273631,198.5,610.0,411.5,3,8,0,440,802,589
104,6,6,519.5,519.5,0.0,10,10,561.5,561.5,0.0,0.00017018959120460194,0.00017018959120460194,563.0,563.0,0.0,-1,3,2,902,223,745
105,128,128,889.5,889.5,0.0,232,232,908.5,908.5,0.0,0.0042547397801150485,0.0042547397801150485,948.0,948.0,0.0,-1,19,13,31,217,330
106,62,164,846.0,950.0,104.0,104,104,989.0,989.0,0.0,0.002484768031587188,0.0026549576227917903,909.0,913.0,4.0,4,5,3,701,642,167
107,0,206,166.5,960.5,794.0,0,28,166.5,502.5,336.0,0.0,0.001599782157323258,200.0,861.5,661.5,3,8,0,218,868,304
108,18,18,703.0,703.0,0.0,20,20,772.5,772.5,0.0,0.00030634126416828345,0.00030634126416828345,648.0,648.0,0.0,-1,3,3,745,214,966
109,7,109,560.5,944.5,384.0,8,8,561.0,561.0,0.0,0.00013615167296368154,0.0007147962830593281,547.5,775.0,227.5,4,2,3,976,761,186
110,1,1,344.5,344.5,0.0,4,4,345.0,345.0,0.0,0.0,0.0,199.5,199.5,0.0,-1,4,1,858,857,201
111,16,16,569.5,569.5,0.0,52,52,585.5,585.5,0.0,0.00010211375472276115,0.00010211375472276115,492.0,492.0,0.0,-1,11,1,233,561,794
112,64,64,871.0,871.0,0.0,60,60,921.0,921.0,0.0,0.0014295925661186562,0.0014295925661186562,851.5,851.5,0.0,-1,5,15,795,92,936
113,5,211,573.0,991.0,418.0,3,12,450.5,836.0,385.5,0.0002723033459273631,0.005412029000306341,643.0,961.5,318.5,3,2,4,884,230,24
114,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,14,0,203,983,934
115,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,200.0,200.0,0.0,-1,6,0,356,833,970
116,31,31,792.0,792.0,0.0,42,42,798.5,798.5,0.0,0.0008509479560230097,0.0008509479560230097,791.5,791.5,0.0,-1,6,6,594,192,902
117,0,102,166.0,949.0,783.0,0,3,166.0,416.0,250.0,0.0,0.00034037918240920387,201.0,668.0,467.0,4,2,0,851,856,461
118,42,144,700.5,904.0,203.5,110,111,598.0,602.0,4.0,0.0006467204465774873,0.0007147962830593281,733.5,747.0,13.5,4,22,2,18,566,230
119,16,16,539.5,539.5,0.0,74,74,600.5,600.5,0.0,0.0002382654276864427,0.0002382654276864427,594.5,594.5,0.0,-1,14,1,203,474,854
120,20,636,542.0,990.0,448.0,85,116,492.0,593.5,101.5,0.0002382654276864427,0.0014295925661186562,574.0,850.5,276.5,2,23,4,15,208,206
121,2,104,418.5,959.0,540.5,4,4,487.0,487.0,0.0,6.807583648184077e-05,0.0004765308553728854,468.0,714.5,246.5,4,2,2,878,714,589
122,0,102,166.5,912.5,746.0,0,6,166.5,364.5,198.0,0.0,0.0,203.5,203.5,0.0,4,5,0,396,542,290
123,105,207,903.0,965.0,62.0,78,78,830.5,830.5,0.0,0.0020422750944552232,0.002314578440382586,879.0,891.5,12.5,4,8,18,199,63,170
124,1,1,348.0,348.0,0.0,5,5,348.5,348.5,0.0,0.0,0.0,198.0,198.0,0.0,-1,5,4,377,595,970
125,0,206,166.5,956.5,790.0,0,22,166.5,421.0,254.5,0.0,0.00017018959120460194,200.0,549.5,349.5,3,11,0,379,632,797
126,46,147,848.0,964.0,116.0,28,28,847.5,847.5,0.0,0.0008169100377820892,0.0008169100377820892,787.5,787.5,0.0,5,3,12,814,159,763
127,0,206,166.5,964.5,798.0,0,32,166.5,655.0,488.5,0.0,0.003812246842983083,203.5,942.5,739.0,3,6,0,402,678,34
128,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,17,0,6,914,908
129,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.0,201.0,0.0,-1,14,1,122,806,686
130,0,206,166.5,948.0,781.5,0,28,166.5,440.5,274.0,0.0,0.0002382654276864427,198.5,589.5,391.0,3,11,0,163,588,202
131,2,104,367.0,885.0,518.0,22,22,369.0,369.0,0.0,3.4037918240920386e-05,6.807583648184077e-05,413.0,455.0,42.0,4,17,1,71,893,842
132,0,101,166.0,905.0,739.0,0,7,166.0,344.5,178.5,0.0,3.4037918240920386e-05,206.0,430.0,224.0,5,7,0,698,796,322
133,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,8,0,236,881,372
134,6,107,490.0,928.5,438.5,12,12,460.5,460.5,0.0,0.00030634126416828345,0.00034037918240920387,638.5,652.0,13.5,5,6,3,594,596,555
135,0,206,166.5,945.5,779.0,0,26,166.5,394.0,227.5,0.0,0.0002382654276864427,201.0,589.5,388.5,3,14,0,122,880,486
136,52,154,876.5,967.0,90.5,22,22,868.5,868.5,0.0,0.0015317063208414173,0.0016338200755641784,867.0,868.5,1.5,4,2,14,919,146,93
137,102,308,953.0,990.5,37.5,32,32,961.5,961.5,0.0,0.003267640151128357,0.005207801490860819,932.0,957.0,25.0,3,2,29,715,142,65
138,16,632,537.0,992.0,455.0,154,158,741.0,752.0,11.0,0.0002042275094455223,0.0025188059498281084,573.0,905.5,332.5,2,21,1,12,553,94
139,40,142,798.5,938.5,140.0,56,56,821.0,821.0,0.0,0.0005446066918547262,0.0005446066918547262,735.5,735.5,0.0,4,6,11,356,249,274
140,16,16,637.5,637.5,0.0,18,18,548.5,548.5,0.0,0.0004084550188910446,0.0004084550188910446,673.0,673.0,0.0,-1,5,6,691,516,702
141,86,86,921.5,921.5,0.0,28,28,849.0,849.0,0.0,0.0027911092957554717,0.0027911092957554717,922.5,922.5,0.0,-1,3,18,699,141,985
142,0,616,166.5,993.0,826.5,0,64,166.5,625.5,459.0,0.0,0.0017018959120460194,201.5,873.0,671.5,2,11,0,76,745,85
143,6,6,473.0,473.0,0.0,15,15,446.5,446.5,0.0,0.0,0.0,201.0,201.0,0.0,-1,7,1,482,743,988
144,0,101,166.0,923.0,757.0,0,6,166.0,346.5,180.5,0.0,0.0,203.5,203.5,0.0,5,6,0,657,864,421
145,114,114,946.0,946.0,0.0,22,22,852.0,852.0,0.0,0.003267640151128357,0.003267640151128357,932.5,932.5,0.0,-1,2,30,970,39,917
146,3,104,467.5,959.0,491.5,3,3,408.5,408.5,0.0,3.4037918240920386e-05,0.00010211375472276115,421.5,502.0,80.5,5,2,2,878,579,251
147,0,616,166.5,987.0,820.5,0,60,166.5,546.0,379.5,0.0,0.0009530617107457708,201.0,792.5,591.5,2,14,0,122,815,83
148,0,102,165.5,959.5,794.0,0,5,165.5,465.0,299.5,0.0,0.00010211375472276115,199.5,510.5,311.0,4,3,0,915,965,318
149,16,16,647.5,647.5,0.0,34,34,831.0,831.0,0.0,0.000442492937131965,0.000442492937131965,691.5,691.5,0.0,-1,4,1,562,404,433
150,0,102,166.0,939.0,773.0,0,5,166.0,420.5,254.5,0.0,0.00010211375472276115,208.0,514.5,306.5,4,3,0,845,910,305
151,324,530,976.0,987.0,11.0,224,224,948.0,948.0,0.0,0.00445896728956057,0.004901460226692535,953.0,957.0,4.0,3,15,48,37,56,507
152,0,102,166.5,894.0,727.5,0,15,166.5,379.0,212.5,0.0,6.807583648184077e-05,199.0,466.0,267.0,4,10,0,152,970,188
153,0,101,166.5,899.5,733.0,0,8,166.5,342.5,176.0,0.0,0.0,195.5,195.5,0.0,5,8,0,270,548,484
154,16,118,644.0,938.5,294.5,30,30,723.5,723.5,0.0,0.0004084550188910446,0.0009870996289866913,690.0,814.0,124.0,4,4,1,566,439,284
155,74,280,896.5,982.0,85.5,28,28,831.5,831.5,0.0,0.0013615167296368155,0.005105687736138058,849.0,959.0,110.0,3,3,17,901,96,87
156,55,671,824.0,997.0,173.0,90,100,937.0,956.5,19.5,0.002212464685659825,0.003608019333537561,890.0,941.0,51.0,2,6,5,514,216,167
157,68,274,781.5,959.0,177.5,162,162,700.5,700.5,0.0,0.000442492937131965,0.0005786446100956465,670.5,708.5,38.0,3,23,10,15,262,259
158,0,101,166.5,887.0,720.5,0,10,166.5,337.0,170.5,0.0,0.0,195.0,195.0,0.0,8,10,0,259,877,857
159,8,214,562.5,976.5,414.0,14,14,613.5,613.5,0.0,0.00017018959120460194,0.00037441710065012424,555.5,670.5,115.0,3,3,4,903,346,439
160,0,206,166.5,959.0,792.5,0,16,166.5,402.0,235.5,0.0,6.807583648184077e-05,200.0,458.0,258.0,3,9,0,422,657,690
161,0,102,166.0,917.5,751.5,0,8,166.0,395.5,229.5,0.0,0.0002723033459273631,205.0,638.0,433.0,4,5,1,766,806,591
162,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,200.5,200.5,0.0,-1,2,0,982,514,201
163,0,206,166.5,956.0,789.5,0,30,166.5,466.5,300.0,0.0,0.00017018959120460194,199.5,552.5,353.0,3,11,0,234,822,667
164,0,101,166.0,939.5,773.5,0,2,166.0,350.5,184.5,0.0,0.0,205.5,205.5,0.0,5,2,0,804,715,563
165,7,108,549.0,938.0,389.0,8,8,536.0,536.0,0.0,0.00013615167296368154,0.00017018959120460194,535.5,560.5,25.0,5,2,2,689,599,904
166,36,242,740.0,964.0,224.0,60,60,686.0,686.0,0.0,0.0005786446100956465,0.0007828721195411688,725.0,778.0,53.0,3,9,8,191,90,681
167,28,129,709.5,922.0,212.5,58,58,742.0,742.0,0.0,0.0005786446100956465,0.0005786446100956465,737.0,737.0,0.0,5,8,5,199,221,481
168,0,102,166.5,889.5,723.0,0,10,166.5,377.0,210.5,0.0,6.807583648184077e-05,198.0,455.5,257.5,4,7,0,182,916,416
169,14,14,641.0,641.0,0.0,20,20,668.5,668.5,0.0,0.00037441710065012424,0.00037441710065012424,687.0,687.0,0.0,-1,4,4,673,637,922
170,249,249,976.0,976.0,0.0,78,78,965.5,965.5,0.0,0.006262976956329351,0.006262976956329351,969.0,969.0,0.0,-1,4,45,304,77,979
171,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,8,0,131,569,936
172,0,206,166.5,964.5,798.0,0,11,166.5,409.5,243.0,0.0,0.001157289220191293,204.5,824.5,620.0,3,6,0,98,773,398
173,0,206,166.5,968.0,801.5,0,24,166.5,587.0,420.5,0.0,0.0024507301133462676,201.0,901.5,700.5,3,6,0,399,564,102
174,6,6,423.5,423.5,0.0,56,56,497.0,497.0,0.0,0.0002042275094455223,0.0002042275094455223,572.5,572.5,0.0,-1,16,2,42,805,730
175,0,101,166.5,926.0,759.5,0,5,166.5,346.5,180.0,0.0,6.807583648184077e-05,200.0,475.0,275.0,5,5,0,795,889,631
176,0,616,166.5,998.0,831.5,0,34,166.5,795.0,628.5,0.0,0.005650294427992784,201.0,965.0,764.0,2,4,0,741,732,21
177,27,129,756.0,942.0,186.0,24,24,721.0,721.0,0.0,0.0004084550188910446,0.0005446066918547262,688.0,719.5,31.5,4,4,8,403,286,263
178,2,2,406.5,406.5,0.0,4,4,461.0,461.0,0.0,6.807583648184077e-05,6.807583648184077e-05,471.5,471.5,0.0,-1,2,1,896,771,930
179,0,206,166.5,962.0,795.5,0,30,166.5,542.0,375.5,0.0,0.0020082371762143027,203.5,887.5,684.0,3,7,1,216,428,111
180,11,11,617.0,617.0,0.0,18,18,738.0,738.0,0.0,0.0008509479560230097,0.0008509479560230097,793.0,793.0,0.0,-1,3,5,676,355,877
181,50,256,841.0,976.0,135.0,80,80,957.5,957.5,0.0,0.0015657442390823377,0.001940161339732462,853.0,881.0,28.0,3,5,5,662,338,250
182,2,104,417.0,946.0,529.0,4,4,471.5,471.5,0.0,0.0,3.4037918240920386e-05,205.0,434.5,229.5,4,2,1,975,577,231
