,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,40,141,797,946,149,50,50,864,864,0,0.0005786446100956465,0.0006807583648184077,725,755,30,5,3,3,4,6,572,381,594
1,202,408,959,986,27,112,112,946,946,0,0.005480104836788182,0.005922597773920147,961,967,6,3,2,2,8,28,257,41,209
2,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,487,483,872
3,0,206,1,960,959,0,22,1,425,424,0.0,0.0002382654276864427,1,588,587,3,-1,4,10,0,427,838,182
4,0,206,1,956,955,0,38,1,559,558,0.0,0.0015317063208414173,1,843,842,3,-1,4,9,0,319,833,123
5,1,1,333,333,0,2,2,333,333,0,3.4037918240920386e-05,3.4037918240920386e-05,403,403,0,-1,6,6,2,1,481,893,825
6,25,127,699,925,226,44,44,643,643,0,0.0006807583648184077,0.0007147962830593281,730,744,14,4,4,4,8,6,146,232,586
7,58,159,821,934,113,92,92,811,811,0,0.0012934408931549745,0.0012934408931549745,821,821,0,6,2,2,11,4,379,246,469
8,6,6,409,409,0,12,12,421,421,0,3.4037918240920386e-05,3.4037918240920386e-05,397,397,0,-1,4,4,5,1,793,337,699
9,22,124,665,923,258,42,42,646,646,0,0.0002042275094455223,0.0004084550188910446,547,676,129,4,3,3,8,3,431,263,182
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,296,966,769
11,26,128,783,956,173,22,22,800,800,0,0.0006467204465774873,0.00088498587426393,754,803,49,4,3,3,2,6,976,424,323
12,13,114,610,935,325,24,24,704,704,0,0.00030634126416828345,0.00034037918240920387,638,660,22,5,4,4,4,3,461,222,543
13,71,173,867,955,88,50,50,820,820,0,0.0019741992579733825,0.002110350930937064,881,891,10,4,3,3,5,13,247,261,479
14,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,1,336,789,897
