,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,6,212,397,958,561,16,25,392,454,62,0.0,0.00010211375472276115,1,482,481,3,4,4,9,2,276,374,551
1,6,108,416,906,490,13,19,389,440,51,0.0,0.00013615167296368154,1,508,507,4,4,4,8,4,302,595,667
2,6,108,388,887,499,32,33,396,397,1,0.0,0.0,1,1,0,4,4,4,17,1,24,265,152
3,1,102,333,924,591,4,4,333,333,0,0.0,3.4037918240920386e-05,1,401,400,5,6,6,4,1,578,640,607
4,98,304,929,986,57,48,48,947,947,0,0.002825147213996392,0.0035059055788147996,923,939,16,3,3,3,3,17,568,96,207
5,0,102,1,958,957,0,3,1,387,386,0.0,0.0002382654276864427,1,583,582,4,-1,5,2,0,982,436,653
6,0,101,1,956,955,0,3,1,331,330,0.0,0.0,1,1,0,5,-1,6,3,0,922,228,485
7,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,404,886,901
8,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,1,990,641,847
9,94,300,907,983,76,60,60,861,861,0,0.002382654276864427,0.0032336022328874367,908,932,24,3,3,3,5,20,294,87,114
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,317,975,478
11,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,149,876,946
12,18,18,675,675,0,36,36,741,741,0,0.00017018959120460194,0.00017018959120460194,541,541,0,-1,3,3,5,3,452,300,751
13,2,2,360,360,0,11,11,390,390,0,0.0,0.0,1,1,0,-1,5,5,7,1,658,771,936
14,0,102,1,926,925,0,8,1,449,448,0.0,0.00030634126416828345,1,633,632,4,-1,5,4,0,682,707,236
15,25,127,652,894,242,76,76,617,617,0,0.0004765308553728854,0.0006126825283365669,685,727,42,4,4,4,14,6,172,232,556
16,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,62,737,920
17,0,206,1,974,973,0,14,1,511,510,0.0,0.00037441710065012424,1,658,657,3,-1,4,5,0,727,548,288
18,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,299,906,423
19,39,245,811,978,167,34,34,817,817,0,0.0012253650566731338,0.0013955546478777359,827,845,18,3,3,3,4,9,550,294,741
20,0,206,1,958,957,0,19,1,424,423,0.0,0.00017018959120460194,1,543,542,3,-1,4,9,0,168,933,162
21,6,622,468,999,531,4,22,427,795,368,0.00013615167296368154,0.007352190340038803,527,973,446,2,5,3,2,4,705,230,24
22,2,618,362,997,635,7,24,376,628,252,0.0,0.0007147962830593281,1,748,747,2,5,3,5,3,667,748,655
23,9,9,621,621,0,9,9,567,567,0,0.00010211375472276115,0.00010211375472276115,486,486,0,-1,4,4,3,5,786,710,955
24,168,784,925,996,71,254,264,965,969,4,0.002144388849177984,0.004493005207801491,889,945,56,2,2,2,16,12,53,179,304
25,0,101,1,893,892,0,9,1,332,331,0.0,0.0,1,1,0,5,-1,6,9,0,315,817,679
26,9,9,527,527,0,26,26,530,530,0,6.807583648184077e-05,6.807583648184077e-05,451,451,0,-1,4,4,7,5,698,722,330
27,2,103,362,919,557,5,5,362,362,0,0.0,6.807583648184077e-05,1,441,440,5,5,5,4,1,832,763,481
28,1,1,333,333,0,9,9,333,333,0,0.0,0.0,1,1,0,-1,6,6,9,1,101,640,934
29,2,208,360,968,608,11,19,409,479,70,0.0,0.00034037918240920387,1,652,651,3,5,4,6,1,266,837,329
30,24,230,680,970,290,40,40,714,714,0,0.0008169100377820892,0.0020082371762143027,775,881,106,3,3,3,5,4,546,230,174
31,96,198,920,971,51,52,52,971,971,0,0.003914360597705844,0.0040845501889104465,939,943,4,4,2,2,3,17,912,213,307
32,33,649,742,995,253,28,38,570,686,116,0.0005786446100956465,0.0020763130126961434,726,886,160,2,4,3,6,9,536,294,117
33,0,616,1,995,994,0,40,1,669,668,0.0,0.002825147213996392,1,923,922,2,-1,3,7,0,400,426,69
34,229,229,966,966,0,82,82,861,861,0,0.005684332346233704,0.005684332346233704,966,966,0,-1,3,3,7,36,320,48,511
35,128,128,951,951,0,28,28,801,801,0,0.00445896728956057,0.00445896728956057,951,951,0,-1,3,3,3,31,568,34,908
36,2,208,364,973,609,7,16,364,492,128,3.4037918240920386e-05,0.00088498587426393,398,798,400,3,5,4,6,3,594,708,189
37,22,124,654,916,262,82,82,866,866,0,0.0009530617107457708,0.0011232513019503727,801,821,20,4,3,3,7,5,299,412,307
38,49,255,774,960,186,88,88,745,745,0,0.0005105687736138058,0.0007828721195411688,705,771,66,3,3,3,11,5,66,510,482
39,38,244,688,954,266,214,214,920,920,0,0.00176997174852786,0.0022465026039007454,867,898,31,3,3,3,18,4,86,281,169
40,0,206,1,978,977,0,12,1,581,580,0.0,0.001599782157323258,1,866,865,3,-1,4,2,0,643,950,85
41,0,102,1,923,922,0,7,1,395,394,0.0,0.00030634126416828345,1,635,634,4,-1,5,4,0,559,372,381
42,0,101,1,919,918,0,5,1,332,331,0.0,6.807583648184077e-05,1,450,449,5,-1,6,5,0,294,773,332
43,281,487,977,992,15,134,134,994,994,0,0.006637394056979475,0.006841621566424997,964,966,2,3,2,2,6,44,587,27,280
44,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,299,429,877
45,2,104,366,926,560,5,5,380,380,0,3.4037918240920386e-05,0.0002382654276864427,396,585,189,4,5,5,3,1,592,879,636
46,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,20,3,88,478,554
47,0,206,1,968,967,0,15,1,449,448,0.0,0.00034037918240920387,1,650,649,3,-1,4,6,0,275,847,727
48,0,101,1,911,910,0,6,1,332,331,0.0,0.0,1,1,0,6,-1,7,6,0,465,511,893
49,60,161,864,963,99,26,26,687,687,0,0.0018040096667687805,0.0018040096667687805,881,881,0,5,4,4,5,20,574,49,694
50,0,102,1,960,959,0,4,1,464,463,0.0,0.0004765308553728854,1,719,718,4,-1,5,2,0,950,905,159
