,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,15,117,621,932,311,20,20,581,581,0,0.000442492937131965,0.0008169100377820892,689,779,90,4,4,4,4,5,815,591,427
1,54,156,883,971,88,12,12,653,653,0,0.0013615167296368155,0.002212464685659825,864,912,48,4,4,4,2,18,975,54,116
2,7,7,535,535,0,10,10,493,493,0,0.00017018959120460194,0.00017018959120460194,557,557,0,-1,4,4,3,4,844,270,738
3,188,188,936,936,0,200,200,924,924,0,0.0020763130126961434,0.0020763130126961434,887,887,0,-1,2,2,16,18,50,82,843
4,0,616,1,997,996,0,36,1,748,747,0.0,0.004629156880765172,1,954,953,2,-1,3,5,0,314,446,51
5,6,108,498,945,447,6,6,439,439,0,0.0002042275094455223,0.00037441710065012424,575,673,98,4,5,5,3,7,708,427,280
6,1,1,332,332,0,4,4,332,332,0,0.0,0.0,1,1,0,-1,8,8,4,1,740,765,971
7,20,226,643,968,325,33,41,563,623,60,0.00013615167296368154,0.0004084550188910446,516,688,172,3,3,3,8,4,646,332,770
8,24,126,731,941,210,22,22,741,741,0,0.0005446066918547262,0.0008169100377820892,727,785,58,4,3,3,2,5,905,306,439
9,52,668,846,998,152,28,38,745,863,118,0.0005105687736138058,0.002757071377514551,715,913,198,2,3,3,3,14,636,387,159
10,2,208,358,957,599,20,32,419,489,70,6.807583648184077e-05,0.0008509479560230097,446,778,332,3,5,4,10,2,293,560,131
11,85,185,919,974,55,32,32,912,912,0,0.0030293747234419145,0.003982436434187685,926,940,14,4,3,3,2,24,976,119,63
12,10,10,664,664,0,10,10,641,641,0,0.00017018959120460194,0.00017018959120460194,574,574,0,-1,4,4,3,4,812,637,823
13,0,102,1,926,925,0,4,1,439,438,0.0,0.0002042275094455223,1,577,576,4,-1,5,2,0,932,774,391
14,6,6,435,435,0,18,18,561,561,0,0.0002723033459273631,0.0002723033459273631,611,611,0,-1,4,4,3,3,837,285,635
15,8,8,498,498,0,28,28,492,492,0,0.0002723033459273631,0.0002723033459273631,611,611,0,-1,4,4,10,2,527,579,887
16,42,42,836,836,0,12,12,619,619,0,0.001157289220191293,0.001157289220191293,839,839,0,-1,4,4,2,14,750,139,760
17,16,16,533,533,0,94,94,713,713,0,0.00013615167296368154,0.00013615167296368154,504,504,0,-1,3,3,13,1,120,655,966
18,0,206,1,946,945,0,26,1,411,410,0.0,0.00013615167296368154,1,518,517,3,-1,4,12,0,175,867,473
19,818,919,997,998,1,230,230,996,996,0,0.01504475986248681,0.01504475986248681,987,987,0,9,2,2,9,96,123,1,647
20,2,2,349,349,0,9,9,387,387,0,0.0,0.0,1,1,0,-1,5,5,6,1,341,530,737
21,22,22,661,661,0,42,42,668,668,0,0.0004765308553728854,0.0004765308553728854,693,693,0,-1,3,3,6,3,432,525,907
22,6,108,461,939,478,12,12,584,584,0,0.0002723033459273631,0.00037441710065012424,621,661,40,4,4,4,2,1,429,689,492
23,8,8,574,574,0,12,12,675,675,0,0.0002723033459273631,0.0002723033459273631,641,641,0,-1,4,4,2,4,802,346,812
24,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,486,877,445
