,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
879,8,624,469.5,989.0,519.5,45,174,427.0,820.0,393.0,6.807583648184077e-05,0.005956635692161067,463.0,959.0,496.0,2,19,5,83,464,12
880,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,6,1,322,472,796
881,153,153,953.5,953.5,0.0,44,44,891.0,891.0,0.0,0.0035739814152966403,0.0035739814152966403,932.5,932.5,0.0,-1,4,24,344,13,400
882,30,132,789.0,957.0,168.0,30,30,800.0,800.0,0.0,0.0007488342013002485,0.001157289220191293,771.5,829.5,58.0,4,4,9,491,341,246
883,0,206,166.5,964.0,797.5,0,20,166.5,502.5,336.0,0.0,0.0011913271384322134,197.0,826.5,629.5,3,6,0,369,839,78
884,60,266,780.0,959.0,179.0,132,132,722.5,722.5,0.0,0.00037441710065012424,0.0005786446100956465,665.5,716.0,50.5,3,19,5,36,182,136
885,34,34,724.0,724.0,0.0,64,64,740.5,740.5,0.0,0.0004084550188910446,0.0004084550188910446,682.5,682.5,0.0,-1,8,9,483,29,698
886,26,26,816.0,816.0,0.0,22,22,903.0,903.0,0.0,0.0011913271384322134,0.0011913271384322134,839.0,839.0,0.0,-1,2,6,742,295,988
887,2,2,411.0,411.0,0.0,4,4,470.0,470.0,0.0,0.00010211375472276115,0.00010211375472276115,524.0,524.0,0.0,-1,2,1,802,531,960
888,6,108,473.5,913.0,439.5,18,18,476.5,476.5,0.0,0.00013615167296368154,0.00017018959120460194,535.0,563.5,28.5,4,7,4,342,512,22
889,61,61,879.5,879.5,0.0,28,28,884.5,884.5,0.0,0.002552843868069029,0.002552843868069029,909.0,909.0,0.0,-1,3,15,856,53,830
890,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.0,203.0,0.0,-1,2,0,846,981,649
891,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.0,203.0,0.0,-1,8,1,431,920,963
892,183,183,948.0,948.0,0.0,116,116,962.5,962.5,0.0,0.004765308553728854,0.004765308553728854,956.0,956.0,0.0,-1,7,26,179,112,608
893,6,108,495.5,934.0,438.5,16,16,596.5,596.5,0.0,0.00010211375472276115,0.0005786446100956465,513.0,736.0,223.0,4,4,1,423,711,355
894,1,1,341.5,341.5,0.0,10,10,341.5,341.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,10,2,204,448,918
895,2,2,390.5,390.5,0.0,6,6,391.0,391.0,0.0,0.0,0.0,200.5,200.5,0.0,-1,4,1,969,771,872
896,36,242,778.0,972.0,194.0,62,62,834.5,834.5,0.0,0.001055175465468532,0.00176997174852786,811.5,869.5,58.0,3,7,5,342,403,612
897,14,220,621.0,973.5,352.5,18,18,669.0,669.0,0.0,0.0002042275094455223,0.0007147962830593281,581.0,771.0,190.0,3,3,3,743,301,253
898,22,123,679.0,925.5,246.5,50,50,825.0,825.0,0.0,0.0005105687736138058,0.0006807583648184077,710.5,746.0,35.5,5,5,2,492,465,755
899,15,15,645.0,645.0,0.0,18,18,678.0,678.0,0.0,0.0009530617107457708,0.0009530617107457708,806.0,806.0,0.0,-1,3,4,855,125,909
900,0,101,165.5,937.5,772.0,0,3,165.5,356.0,190.5,0.0,3.4037918240920386e-05,203.5,434.0,230.5,5,3,0,871,925,334
901,0,206,166.5,973.0,806.5,0,16,166.5,528.0,361.5,0.0,0.00010211375472276115,200.5,507.5,307.0,3,5,0,647,533,493
902,128,128,900.0,900.0,0.0,180,180,888.5,888.5,0.0,0.0020763130126961434,0.0020763130126961434,879.5,879.5,0.0,-1,16,16,145,113,897
903,0,206,166.5,972.0,805.5,0,12,166.5,484.0,317.5,0.0,0.0006126825283365669,204.5,746.0,541.5,3,4,0,558,777,432
904,12,113,509.5,894.5,385.0,51,51,497.5,497.5,0.0,0.0002042275094455223,0.0002042275094455223,574.5,574.5,0.0,5,16,3,60,290,606
905,41,41,849.5,849.5,0.0,36,36,926.0,926.0,0.0,0.0009530617107457708,0.0009530617107457708,801.5,801.5,0.0,-1,4,6,738,232,989
906,34,34,856.0,856.0,0.0,12,12,808.0,808.0,0.0,0.0015657442390823377,0.0015657442390823377,865.5,865.5,0.0,-1,2,17,749,269,895
907,20,121,659.0,927.5,268.5,44,44,705.5,705.5,0.0,0.0002723033459273631,0.00030634126416828345,614.5,631.5,17.0,5,7,4,359,501,885
908,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,2,1,972,841,966
909,0,102,166.5,895.0,728.5,0,8,166.5,359.5,193.0,0.0,0.0,203.0,203.0,0.0,4,7,0,417,664,512
910,2,2,389.5,389.5,0.0,10,10,421.5,421.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,420.5,420.5,0.0,-1,5,1,377,799,822
911,1,1,349.5,349.5,0.0,3,3,350.5,350.5,0.0,0.0,0.0,208.0,208.0,0.0,-1,3,1,770,765,994
912,6,6,421.5,421.5,0.0,62,62,562.0,562.0,0.0,0.00030634126416828345,0.00030634126416828345,626.5,626.5,0.0,-1,13,2,115,785,600
913,25,127,747.5,949.0,201.5,28,28,747.5,747.5,0.0,0.0005105687736138058,0.0006467204465774873,707.0,741.5,34.5,4,5,6,727,459,682
914,596,596,998.0,998.0,0.0,152,152,1000.0,1000.0,0.0,0.016916845365737433,0.016916845365737433,993.0,993.0,0.0,-1,5,85,487,0,462
915,2,618,372.0,992.0,620.0,20,46,373.0,510.0,137.0,0.0,0.0008509479560230097,201.0,770.5,569.5,2,15,1,110,734,198
916,1,207,346.5,971.0,624.5,6,22,347.5,555.5,208.0,3.4037918240920386e-05,0.0004765308553728854,425.5,709.5,284.0,3,6,2,237,292,338
917,29,130,805.5,958.0,152.5,14,14,639.5,639.5,0.0,0.00034037918240920387,0.00034037918240920387,671.0,671.0,0.0,6,3,7,800,422,357
918,0,102,166.0,919.0,753.0,0,5,166.0,389.0,223.0,0.0,0.00013615167296368154,202.5,530.0,327.5,4,3,0,554,324,260
919,0,206,166.5,945.0,778.5,0,56,166.5,538.5,372.0,0.0,0.002382654276864427,197.0,899.5,702.5,3,14,0,181,865,75
920,0,102,165.5,931.5,766.0,0,4,165.5,381.5,216.0,0.0,3.4037918240920386e-05,203.0,426.5,223.5,4,3,0,882,745,870
921,0,102,166.0,935.0,769.0,0,4,166.0,431.0,265.0,0.0,0.0006126825283365669,198.0,741.5,543.5,4,2,0,954,884,490
922,6,212,449.5,955.0,505.5,25,54,449.0,666.0,217.0,0.0,0.002825147213996392,203.5,920.0,716.5,3,9,1,136,878,56
923,95,197,891.0,964.5,73.5,76,76,916.5,916.5,0.0,0.002723033459273631,0.0034037918240920387,913.0,928.5,15.5,4,6,17,518,85,296
924,12,218,588.0,971.0,383.0,14,14,579.0,579.0,0.0,0.0005786446100956465,0.0014636304843595766,737.5,853.5,116.0,3,3,5,645,535,269
925,24,126,656.0,903.0,247.0,44,44,536.5,536.5,0.0,0.0002723033459273631,0.00030634126416828345,624.5,643.5,19.0,4,10,4,285,504,378
926,241,241,964.0,964.0,0.0,158,158,971.5,971.5,0.0,0.006058749446883829,0.006058749446883829,967.0,967.0,0.0,-1,9,27,191,25,863
927,1,207,340.5,958.0,617.5,7,22,340.5,486.0,145.5,0.0,0.00034037918240920387,204.0,658.5,454.5,3,7,1,374,703,399
928,0,102,166.5,919.0,752.5,0,6,166.5,366.5,200.0,0.0,0.00013615167296368154,198.5,521.5,323.0,4,5,0,656,433,570
929,102,308,896.5,979.0,82.5,72,72,843.5,843.5,0.0,0.0016678579938050988,0.0024166921951053475,865.5,906.5,41.0,3,7,17,466,96,161
930,33,239,813.5,980.0,166.5,22,22,837.5,837.5,0.0,0.0010211375472276116,0.007556417849484326,823.0,976.0,153.0,3,2,6,752,461,24
931,6,6,468.5,468.5,0.0,26,26,548.5,548.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,433.0,433.0,0.0,-1,7,1,497,370,769
932,25,127,683.0,917.5,234.5,44,44,608.0,608.0,0.0,0.0005786446100956465,0.0006126825283365669,717.5,723.5,6.0,4,8,7,244,389,714
933,8,8,523.0,523.0,0.0,22,22,578.0,578.0,0.0,0.0005786446100956465,0.0005786446100956465,727.0,727.0,0.0,-1,5,2,438,700,910
934,8,110,550.0,932.0,382.0,14,14,580.0,580.0,0.0,0.00010211375472276115,0.0002382654276864427,509.5,609.0,99.5,4,3,2,585,251,454
935,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,4,0,354,604,854
936,77,77,861.0,861.0,0.0,66,66,844.0,844.0,0.0,0.0019061234214915416,0.0019061234214915416,877.0,877.0,0.0,-1,6,15,368,137,604
937,453,555,991.5,994.0,2.5,86,86,946.0,946.0,0.0,0.010041185881071514,0.010245413390517035,980.0,980.0,0.0,4,6,83,251,10,371
938,74,74,839.0,839.0,0.0,142,142,894.5,894.5,0.0,0.0020422750944552232,0.0020422750944552232,886.0,886.0,0.0,-1,12,12,44,100,881
939,224,224,969.0,969.0,0.0,88,88,930.0,930.0,0.0,0.004969536063174376,0.004969536063174376,957.0,957.0,0.0,-1,8,54,442,28,777
940,0,101,166.5,951.0,784.5,0,3,166.5,355.5,189.0,0.0,3.4037918240920386e-05,207.5,438.5,231.0,5,3,0,584,971,810
941,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,4,0,354,588,668
942,4,106,419.0,905.0,486.0,16,16,432.5,432.5,0.0,0.00013615167296368154,0.00013615167296368154,522.5,522.5,0.0,4,8,2,454,491,526
943,16,16,662.5,662.5,0.0,25,25,758.5,758.5,0.0,0.00013615167296368154,0.00013615167296368154,540.0,540.0,0.0,-1,4,1,777,667,511
944,21,123,776.0,963.0,187.0,12,12,743.5,743.5,0.0,0.00037441710065012424,0.002144388849177984,685.5,911.0,225.5,4,2,6,686,4,72
945,105,311,929.0,987.0,58.0,40,40,852.5,852.5,0.0,0.002484768031587188,0.004220701861874128,900.5,942.0,41.5,3,5,28,629,44,61
946,21,21,714.0,714.0,0.0,24,24,728.0,728.0,0.0,0.0004084550188910446,0.0004084550188910446,686.5,686.5,0.0,-1,4,5,597,165,725
947,0,616,166.5,995.0,828.5,0,42,166.5,704.5,538.0,0.0,0.002552843868069029,200.0,902.5,702.5,2,6,0,630,772,85
948,333,435,986.0,991.0,5.0,78,78,972.5,972.5,0.0,0.009632730862180468,0.00976888253514415,982.0,983.0,1.0,4,4,62,784,70,464
949,1,1,374.5,374.5,0.0,2,2,383.5,383.5,0.0,0.00013615167296368154,0.00013615167296368154,542.5,542.5,0.0,-1,2,1,978,931,649
950,0,101,165.5,950.5,785.0,0,2,165.5,356.0,190.5,0.0,0.0,201.5,201.5,0.0,6,2,0,821,971,788
951,18,224,635.0,965.0,330.0,34,34,597.0,597.0,0.0,0.0002382654276864427,0.00037441710065012424,614.0,678.5,64.5,3,7,6,714,199,465
952,211,211,968.0,968.0,0.0,84,84,973.0,973.0,0.0,0.004288777698355968,0.004288777698355968,952.0,952.0,0.0,-1,5,30,284,65,911
953,405,611,983.0,996.0,13.0,162,162,990.0,990.0,0.0,0.007454304094761564,0.007760645358929848,972.0,973.0,1.0,3,9,61,395,14,470
954,200,200,933.5,933.5,0.0,238,238,898.5,898.5,0.0,0.0024166921951053475,0.0024166921951053475,901.5,901.5,0.0,-1,19,20,14,49,995
955,22,638,605.5,990.5,385.0,62,98,498.0,604.5,106.5,3.4037918240920386e-05,0.0012594029749140542,424.5,826.0,401.5,2,19,3,48,829,352
956,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,16,0,78,932,955
957,253,355,962.0,978.0,16.0,172,172,952.5,952.5,0.0,0.0057524081827155455,0.006297014874570271,960.0,963.5,3.5,4,12,27,212,25,396
958,28,28,647.0,647.0,0.0,104,104,631.5,631.5,0.0,0.0002723033459273631,0.0002723033459273631,609.5,609.5,0.0,-1,21,5,2,688,752
959,2,208,411.0,979.5,568.5,3,8,394.5,583.0,188.5,0.00010211375472276115,0.0011913271384322134,507.0,842.5,335.5,3,2,1,874,593,180
960,0,102,166.0,916.5,750.5,0,4,166.0,371.5,205.5,0.0,6.807583648184077e-05,196.5,467.0,270.5,4,3,0,726,546,353
961,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,17,0,6,846,887
962,1,207,346.5,973.0,626.5,5,18,346.5,603.0,256.5,0.0,0.0015317063208414173,198.5,860.0,661.5,3,5,1,557,972,91
963,136,238,909.0,956.0,47.0,130,130,927.5,927.5,0.0,0.0024507301133462676,0.0025188059498281084,906.0,908.5,2.5,4,10,23,205,122,398
964,0,102,166.5,905.5,739.0,0,7,166.5,371.5,205.0,0.0,6.807583648184077e-05,201.0,466.0,265.0,4,5,0,492,922,659
965,28,234,662.5,956.0,293.5,68,76,572.0,605.0,33.0,0.00013615167296368154,0.0008169100377820892,514.0,764.5,250.5,3,15,7,124,451,438
966,0,101,166.0,916.5,750.5,0,5,166.0,345.5,179.5,0.0,0.0,205.0,205.0,0.0,9,5,0,766,649,647
967,75,75,848.0,848.0,0.0,104,104,890.0,890.0,0.0,0.0013615167296368155,0.0013615167296368155,842.0,842.0,0.0,-1,9,7,306,329,686
968,112,112,945.0,945.0,0.0,48,48,957.0,957.0,0.0,0.003642057251778481,0.003642057251778481,941.0,941.0,0.0,-1,3,26,825,112,821
969,1,1,343.5,343.5,0.0,5,5,343.5,343.5,0.0,0.0,0.0,197.5,197.5,0.0,-1,5,1,719,857,994
970,138,138,911.0,911.0,0.0,164,164,904.5,904.5,0.0,0.0033016780693692774,0.0033016780693692774,928.5,928.5,0.0,-1,15,15,45,92,569
971,0,206,166.5,964.0,797.5,0,20,166.5,502.5,336.0,0.0,0.0013615167296368155,197.0,849.0,652.0,3,6,0,369,858,95
972,42,42,862.5,862.5,0.0,22,22,890.5,890.5,0.0,0.001497668402600497,0.001497668402600497,875.5,875.5,0.0,-1,2,12,951,67,729
973,12,113,497.0,880.0,383.0,62,62,533.5,533.5,0.0,6.807583648184077e-05,0.00010211375472276115,461.0,499.5,38.5,5,15,4,37,239,736
974,0,101,166.5,924.5,758.0,0,3,166.5,349.5,183.0,0.0,6.807583648184077e-05,209.5,471.0,261.5,5,3,0,869,912,532
975,6,108,441.5,900.0,458.5,19,20,425.5,435.5,10.0,0.0,0.0002042275094455223,199.0,571.0,372.0,4,8,2,317,419,479
976,18,18,633.5,633.5,0.0,36,36,591.0,591.0,0.0,0.0002042275094455223,0.0002042275094455223,574.5,574.5,0.0,-1,8,3,325,704,874
977,1,207,345.0,968.5,623.5,4,16,345.0,543.0,198.0,0.0,0.0012594029749140542,197.5,840.5,643.0,3,4,1,623,671,87
978,100,100,851.5,851.5,0.0,100,100,566.0,566.0,0.0,0.015317063208414174,0.015317063208414174,990.0,990.0,0.0,4,24,34,28,20,807
979,5,5,414.0,414.0,0.0,13,13,408.0,408.0,0.0,6.807583648184077e-05,6.807583648184077e-05,464.5,464.5,0.0,-1,7,3,170,526,782
980,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.5,203.5,0.0,-1,5,0,290,445,971
981,0,616,166.5,992.0,825.5,0,54,166.5,603.0,436.5,0.0,0.0020763130126961434,202.5,891.0,688.5,2,10,0,114,624,203
982,25,25,783.5,783.5,0.0,25,25,810.0,810.0,0.0,0.0007828721195411688,0.0007828721195411688,777.5,777.5,0.0,-1,4,5,754,487,933
983,0,102,166.5,890.0,723.5,0,10,166.5,362.0,195.5,0.0,0.0,201.0,201.0,0.0,4,8,0,244,367,506
984,92,298,898.5,982.0,83.5,80,80,948.0,948.0,0.0,0.004663194799006093,0.005207801490860819,955.0,961.5,6.5,3,6,12,322,104,154
985,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,8,1,257,513,860
986,6,107,537.0,954.0,417.0,4,4,484.0,484.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,439.0,439.0,0.0,5,2,3,951,485,563
987,0,206,166.5,958.0,791.5,0,14,166.5,414.0,247.5,0.0,0.00013615167296368154,204.0,536.0,332.0,3,6,1,378,841,891
988,2,2,399.5,399.5,0.0,3,3,393.5,393.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,2,1,980,337,961
989,0,206,166.0,976.0,810.0,0,8,166.0,560.0,394.0,0.0,0.00034037918240920387,203.0,676.0,473.0,3,2,0,948,933,461
990,100,100,911.0,911.0,0.0,100,100,978.5,978.5,0.0,0.028217434221723,0.028217434221723,999.0,999.0,0.0,-1,6,15,399,151,767
991,8,214,472.0,951.0,479.0,40,44,460.0,481.0,21.0,6.807583648184077e-05,0.00013615167296368154,453.5,509.5,56.0,3,14,3,268,196,321
992,12,218,512.5,951.0,438.5,48,52,547.0,571.0,24.0,0.0002723033459273631,0.00034037918240920387,613.5,651.0,37.5,3,12,2,184,586,437
993,0,616,166.5,998.0,831.5,0,30,166.5,799.5,633.0,0.0,0.005888559855679227,205.0,966.0,761.0,2,4,1,491,583,18
994,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,198.5,198.5,0.0,-1,2,0,830,833,863
995,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,4,0,603,911,914
996,16,222,570.0,959.0,389.0,37,49,463.0,518.5,55.5,0.00013615167296368154,0.0007488342013002485,523.5,749.5,226.0,3,15,1,110,601,333
997,16,117,556.5,891.0,334.5,76,76,652.5,652.5,0.0,0.0002723033459273631,0.0002723033459273631,612.5,612.5,0.0,8,13,1,91,727,765
998,16,118,558.5,890.0,331.5,66,66,592.0,592.0,0.0,0.00017018959120460194,0.0002723033459273631,546.0,617.0,71.0,4,12,4,239,409,646
999,18,18,593.0,593.0,0.0,58,58,557.5,557.5,0.0,0.0004765308553728854,0.0004765308553728854,697.5,697.5,0.0,-1,13,6,120,247,944
