,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,266,200,995
1,0,616,1,997,996,0,18,1,757,756,0.0,0.003812246842983083,1,936,935,2,-1,3,2,0,589,822,253
2,12,114,523,889,366,38,38,496,496,0,3.4037918240920386e-05,6.807583648184077e-05,400,445,45,4,4,4,11,3,360,496,411
3,0,616,1,992,991,0,40,1,508,507,0.0,0.0014636304843595766,1,849,848,2,-1,3,11,0,233,976,92
4,2,104,346,888,542,20,20,384,384,0,6.807583648184077e-05,0.00017018959120460194,447,547,100,4,5,5,12,1,226,687,444
5,0,616,1,993,992,0,48,1,541,540,0.0,0.0009870996289866913,1,795,794,2,-1,3,12,0,194,701,233
6,258,360,964,979,15,136,136,970,970,0,0.007556417849484326,0.007658531604207087,975,976,1,4,2,2,7,31,296,34,215
7,12,12,707,707,0,12,12,755,755,0,0.00034037918240920387,0.00034037918240920387,669,669,0,-1,4,4,2,3,987,197,957
8,0,102,1,938,937,0,3,1,376,375,0.0,3.4037918240920386e-05,1,403,402,4,-1,5,2,1,906,428,756
9,32,238,740,970,230,38,38,659,659,0,0.00037441710065012424,0.0008169100377820892,663,779,116,3,4,4,7,8,416,187,440
10,2,103,374,937,563,4,4,405,405,0,0.0,0.0,1,1,0,6,5,5,2,1,907,879,621
11,44,146,816,942,126,66,66,876,876,0,0.0008509479560230097,0.0009870996289866913,790,810,20,4,3,3,6,6,253,490,681
12,42,144,846,962,116,12,12,651,651,0,0.001157289220191293,0.0012253650566731338,834,846,12,4,4,4,2,14,881,387,639
13,0,102,1,907,906,0,10,1,358,357,0.0,3.4037918240920386e-05,1,399,398,4,-1,5,9,1,278,835,464
14,6,212,404,949,545,17,25,379,427,48,0.00010211375472276115,0.0004084550188910446,487,671,184,3,5,4,11,4,279,398,770
15,6,108,426,916,490,20,20,527,527,0,0.00013615167296368154,0.00017018959120460194,523,549,26,4,4,4,6,2,582,215,485
16,6,6,437,437,0,10,10,446,446,0,3.4037918240920386e-05,3.4037918240920386e-05,408,408,0,-1,4,4,3,2,927,313,629
17,26,232,727,973,246,44,44,850,850,0,0.0011913271384322134,0.0013955546478777359,828,846,18,3,3,3,4,6,539,234,301
18,0,616,1,997,996,0,21,1,669,668,0.0,0.0020082371762143027,1,889,888,2,-1,3,4,1,559,947,190
19,0,206,1,965,964,0,12,1,443,442,0.0,0.00034037918240920387,1,656,655,3,-1,4,5,0,599,831,691
