,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,71,71,872,872,0,44,44,829,829,0,0.0018720855032506212,0.0018720855032506212,879,879,0,-1,3,3,4,17,504,213,388
1,2,104,359,907,548,11,12,401,414,13,0.0,6.807583648184077e-05,1,440,439,4,5,5,6,1,419,639,152
2,17,118,650,927,277,44,44,838,838,0,0.0006807583648184077,0.0007147962830593281,760,766,6,5,3,3,4,3,675,299,692
3,16,16,701,701,0,18,18,721,721,0,0.001055175465468532,0.001055175465468532,819,819,0,-1,4,4,3,4,569,470,907
4,2,2,362,362,0,9,9,412,412,0,0.0002042275094455223,0.0002042275094455223,566,566,0,-1,5,5,5,1,476,577,786
5,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,757,986,638
6,0,102,1,936,935,0,4,1,371,370,0.0,3.4037918240920386e-05,1,394,393,4,-1,5,3,0,961,651,485
7,0,101,1,892,891,0,8,1,332,331,0.0,0.0,1,1,0,5,-1,6,8,0,325,832,736
8,143,244,962,979,17,48,48,950,950,0,0.005480104836788182,0.005480104836788182,963,963,0,5,3,3,3,31,862,34,764
9,41,657,770,996,226,80,90,886,908,22,0.0012594029749140542,0.006603356138738555,833,973,140,2,2,2,6,3,157,541,5
10,16,16,645,645,0,14,14,557,557,0,0.00030634126416828345,0.00030634126416828345,634,634,0,-1,4,4,3,9,620,341,888
11,0,206,1,950,949,0,32,1,468,467,0.0,0.0005105687736138058,1,714,713,3,-1,4,10,0,114,973,338
12,2,208,349,964,615,10,20,384,490,106,3.4037918240920386e-05,0.0005446066918547262,403,716,313,3,5,4,6,1,498,771,249
13,0,102,1,924,923,0,6,1,383,382,0.0,3.4037918240920386e-05,1,404,403,4,-1,5,4,0,543,887,394
14,20,226,693,976,283,30,30,749,749,0,0.00017018959120460194,0.0007828721195411688,546,776,230,3,3,3,4,4,475,501,245
15,0,102,1,927,926,0,5,1,383,382,0.0,0.0002382654276864427,1,590,589,4,-1,5,3,0,626,723,521
16,0,206,1,965,964,0,11,1,444,443,0.0,6.807583648184077e-05,1,451,450,3,-1,4,4,0,622,838,323
17,54,155,887,972,85,32,32,945,945,0,0.003369753905851118,0.00353994349705572,944,946,2,5,3,3,2,17,914,85,425
18,1,207,333,953,620,11,42,333,518,185,0.0,0.0011232513019503727,1,817,816,3,7,4,11,1,220,765,109
19,6,6,439,439,0,14,14,478,478,0,0.00010211375472276115,0.00010211375472276115,481,481,0,-1,4,4,5,4,667,512,823
20,110,110,910,910,0,104,104,912,912,0,0.00176997174852786,0.00176997174852786,873,873,0,-1,3,3,9,17,278,45,539
21,22,22,704,704,0,26,26,725,725,0,0.0008509479560230097,0.0008509479560230097,781,781,0,-1,3,3,4,2,659,475,888
22,6,6,422,422,0,18,18,459,459,0,0.0,0.0,1,1,0,-1,4,4,7,3,214,321,554
23,0,616,1,991,990,0,92,1,705,704,0.0,0.004186663943633207,1,941,940,2,-1,3,14,1,172,573,20
24,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,146,843,960
25,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,631,994,821
26,8,109,522,923,401,16,16,520,520,0,0.00010211375472276115,0.00013615167296368154,493,516,23,5,4,4,4,2,453,251,771
27,20,121,741,954,213,14,14,629,629,0,0.0005105687736138058,0.0005446066918547262,723,732,9,5,4,4,3,6,867,461,592
28,14,14,569,569,0,32,32,540,540,0,0.0002723033459273631,0.0002723033459273631,619,619,0,-1,4,4,8,4,365,450,674
29,62,62,829,829,0,62,62,736,736,0,0.0010892133837094523,0.0010892133837094523,813,813,0,-1,3,3,9,10,249,413,906
30,18,18,676,676,0,16,16,598,598,0,0.0004084550188910446,0.0004084550188910446,686,686,0,-1,4,4,4,5,610,418,768
31,70,172,841,941,100,110,110,916,916,0,0.005241839409101739,0.005241839409101739,956,956,0,4,2,2,10,5,437,216,506
32,3,3,423,423,0,5,5,359,359,0,3.4037918240920386e-05,3.4037918240920386e-05,403,403,0,-1,5,5,4,5,513,605,823
33,30,30,768,768,0,44,44,844,844,0,0.0009190237925048504,0.0009190237925048504,802,802,0,-1,3,3,4,4,424,470,673
34,2,104,372,931,559,6,6,413,413,0,3.4037918240920386e-05,6.807583648184077e-05,409,454,45,4,5,5,3,2,935,690,924
35,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,928,901,808
36,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,351,834,650
37,6,108,403,900,497,27,27,480,480,0,3.4037918240920386e-05,0.00013615167296368154,398,505,107,4,4,4,8,3,317,321,504
38,26,128,738,937,199,26,26,628,628,0,0.0006467204465774873,0.0007147962830593281,751,764,13,4,4,4,5,8,552,345,492
39,8,8,524,524,0,14,14,461,461,0,0.0,0.0,1,1,0,-1,4,4,5,3,665,829,587
40,12,114,644,950,306,10,10,519,519,0,3.4037918240920386e-05,6.807583648184077e-05,411,454,43,4,4,4,3,5,708,314,682
41,8,110,495,900,405,26,26,493,493,0,0.0,0.00010211375472276115,1,482,481,4,4,4,7,2,193,408,341
42,0,102,1,869,868,0,39,1,375,374,0.0,3.4037918240920386e-05,1,404,403,4,-1,5,25,0,17,887,536
43,29,130,772,947,175,30,30,769,769,0,0.0004084550188910446,0.0004084550188910446,681,681,0,6,3,3,4,9,787,191,656
44,16,16,489,489,0,93,93,528,528,0,0.0004084550188910446,0.0004084550188910446,665,665,0,-1,3,3,23,1,8,537,860
45,11,113,664,963,299,10,10,591,591,0,0.0002382654276864427,0.00034037918240920387,602,657,55,4,4,4,3,5,668,350,795
46,0,206,1,948,947,0,34,1,466,465,0.0,0.0013955546478777359,1,837,836,3,-1,4,11,0,163,772,108
47,0,206,1,947,946,0,32,1,393,392,0.0,0.0002042275094455223,1,564,563,3,-1,4,17,0,39,455,392
48,1,1,333,333,0,2,2,333,333,0,0.0,0.0,1,1,0,-1,7,7,2,3,771,181,847
49,28,234,683,960,277,74,74,756,756,0,0.0007828721195411688,0.0009190237925048504,774,801,27,3,3,3,9,3,191,351,363
50,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,968,276,846
51,2,104,362,914,552,8,9,397,412,15,0.0,0.00030634126416828345,1,627,626,4,5,5,5,2,667,885,29
52,0,101,1,910,909,0,5,1,330,329,0.0,6.807583648184077e-05,1,452,451,5,-1,6,5,0,537,898,607
53,0,101,1,937,936,0,2,1,332,331,0.0,6.807583648184077e-05,1,451,450,5,-1,6,2,1,598,814,449
54,165,265,948,973,25,60,60,849,849,0,0.004288777698355968,0.004799346471969774,952,957,5,4,3,3,5,29,818,142,159
55,266,266,964,964,0,280,280,972,972,0,0.004322815616596889,0.004322815616596889,950,950,0,-1,2,2,17,28,73,41,974
56,0,102,1,926,925,0,6,1,389,388,0.0,0.00010211375472276115,1,488,487,4,-1,5,4,0,706,965,791
57,10,216,618,978,360,12,12,608,608,0,0.00034037918240920387,0.0013615167296368155,662,853,191,3,4,4,2,5,924,362,281
