,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,286,286,987,987,0,72,72,984,984,0,0.012015385139044895,0.012015385139044895,989,989,0,-1,2,2,3,54,800,19,665
1,156,156,934,934,0,92,92,889,889,0,0.0016678579938050988,0.0016678579938050988,864,864,0,-1,3,3,7,19,296,59,819
2,279,279,971,971,0,190,190,972,972,0,0.005684332346233704,0.005684332346233704,962,962,0,-1,2,2,11,27,233,25,757
3,0,102,1,938,937,0,4,1,372,371,0.0,0.00017018959120460194,1,544,543,4,-1,5,3,0,888,498,379
4,3,105,410,902,492,9,12,358,389,31,0.0,0.00010211375472276115,1,478,477,4,5,5,8,2,454,694,282
5,6,108,483,948,465,4,4,427,427,0,0.00013615167296368154,0.00017018959120460194,531,557,26,4,5,5,2,3,896,677,551
6,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,910,538,988
7,38,38,735,735,0,110,110,869,869,0,0.000442492937131965,0.000442492937131965,695,695,0,-1,3,3,10,3,75,616,436
8,0,206,1,955,954,0,18,1,440,439,0.0,0.0002723033459273631,1,607,606,3,-1,4,7,0,436,783,150
9,336,542,980,994,14,140,140,992,992,0,0.006739507811702236,0.007284114503556962,971,973,2,3,2,2,7,50,374,33,351
10,18,119,725,955,230,18,18,823,823,0,0.0006807583648184077,0.0007147962830593281,760,766,6,5,3,3,2,3,548,354,555
11,0,206,1,956,955,0,19,1,411,410,0.0,0.00030634126416828345,1,615,614,3,-1,4,9,0,330,205,308
12,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,871,910,701
13,0,206,1,954,953,0,44,1,547,546,0.0,0.0014295925661186562,1,838,837,3,-1,4,10,0,298,945,82
14,6,6,400,400,0,23,23,394,394,0,6.807583648184077e-05,6.807583648184077e-05,437,437,0,-1,4,4,13,3,160,755,917
15,575,575,994,994,0,148,148,979,979,0,0.011709043874876613,0.011709043874876613,984,984,0,-1,2,2,9,83,395,10,820
16,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,746,997,943
17,0,102,1,907,906,0,6,1,373,372,0.0,0.0,1,1,0,4,-1,5,4,0,516,696,566
18,25,25,658,658,0,72,72,646,646,0,0.000442492937131965,0.000442492937131965,681,681,0,-1,4,4,12,5,143,216,564
19,19,19,691,691,0,22,22,760,760,0,0.0011232513019503727,0.0011232513019503727,830,830,0,-1,3,3,2,3,643,390,766
20,0,102,1,939,938,0,5,1,394,393,0.0,0.00010211375472276115,1,495,494,4,-1,5,3,2,699,633,689
21,0,101,1,940,939,0,4,1,331,330,0.0,6.807583648184077e-05,1,453,452,5,-1,6,4,0,789,782,481
22,48,48,807,807,0,54,54,747,747,0,0.0012253650566731338,0.0012253650566731338,828,828,0,-1,3,3,8,10,541,227,753
23,153,359,928,976,48,138,138,952,952,0,0.002586881786309949,0.004016474352428605,905,942,37,3,2,2,9,17,276,85,61
24,10,10,535,535,0,19,19,439,439,0,3.4037918240920386e-05,3.4037918240920386e-05,395,395,0,-1,4,4,8,3,260,485,841
25,26,26,685,685,0,84,84,786,786,0,0.0004765308553728854,0.0004765308553728854,691,691,0,-1,3,3,11,4,379,312,707
26,106,207,940,975,35,38,38,886,886,0,0.003199564314646516,0.0032336022328874367,933,933,0,5,3,3,3,19,670,133,523
27,1,103,332,911,579,4,7,332,392,60,0.0,0.0006126825283365669,1,742,741,4,6,5,4,1,858,540,240
28,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,19,0,35,638,951
29,12,114,564,921,357,28,28,583,583,0,0.0008509479560230097,0.0010211375472276116,778,805,27,4,4,4,6,3,441,209,904
30,10,10,612,612,0,8,8,514,514,0,0.00017018959120460194,0.00017018959120460194,563,563,0,-1,4,4,2,3,976,301,994
31,2,618,355,993,638,11,50,372,667,295,0.0,0.002484768031587188,1,910,909,2,5,3,8,1,131,734,98
32,46,148,772,924,152,80,80,739,739,0,0.0012594029749140542,0.0013955546478777359,830,839,9,4,2,2,11,2,215,791,527
33,49,150,860,965,105,22,22,787,787,0,0.002586881786309949,0.002586881786309949,922,922,0,5,3,3,2,12,804,104,320
34,28,234,704,967,263,64,64,765,765,0,0.0004084550188910446,0.008713707069675619,675,976,301,3,3,3,8,3,201,318,37
35,0,101,1,970,969,0,2,1,329,328,0.0,0.00010211375472276115,1,489,488,5,-1,6,2,0,920,898,550
36,16,16,622,622,0,18,18,692,692,0,0.0006126825283365669,0.0006126825283365669,731,731,0,-1,3,3,2,2,769,575,925
37,86,187,900,970,70,38,38,869,869,0,0.001599782157323258,0.0017018959120460194,868,873,5,5,3,3,3,19,626,297,319
38,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,599,712,573
39,2,208,351,953,602,10,30,352,468,116,6.807583648184077e-05,0.0010211375472276116,443,809,366,3,5,4,9,1,164,781,64
40,2,2,351,351,0,12,12,373,373,0,3.4037918240920386e-05,3.4037918240920386e-05,407,407,0,-1,5,5,8,2,357,292,994
41,100,100,950,950,0,100,100,998,998,0,0.0769937710609619,0.08437999931924163,1000,1000,0,3,1,1,2,6,715,234,11
42,0,101,1,953,952,0,2,1,330,329,0.0,0.00013615167296368154,1,532,531,5,-1,6,2,1,967,947,648
43,16,16,553,553,0,33,33,495,495,0,3.4037918240920386e-05,3.4037918240920386e-05,396,396,0,-1,3,3,10,1,105,639,999
44,1,1,333,333,0,14,14,333,333,0,0.0,0.0,1,1,0,-1,6,6,14,1,332,703,538
45,14,14,546,546,0,40,40,588,588,0,0.0002042275094455223,0.0002042275094455223,556,556,0,-1,4,4,8,6,411,406,991
46,123,739,908,996,88,112,116,904,917,13,0.0030293747234419145,0.004799346471969774,915,951,36,2,2,2,11,12,248,99,13
47,22,22,755,755,0,28,28,830,830,0,0.0006807583648184077,0.0006807583648184077,766,766,0,-1,3,3,3,5,862,535,254
48,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,928,695,941
49,0,616,1,997,996,0,26,1,711,710,0.0,0.002927260968719153,1,919,918,2,-1,3,4,1,815,706,147
50,0,102,1,915,914,0,7,1,395,394,0.0,0.0002723033459273631,1,621,620,4,-1,5,4,0,544,716,154
51,2,104,379,950,571,5,5,416,416,0,0.0,6.807583648184077e-05,1,460,459,4,5,5,3,1,911,530,110
52,23,23,644,644,0,96,96,787,787,0,0.0004765308553728854,0.0004765308553728854,702,702,0,-1,3,3,11,5,307,589,954
53,31,647,759,997,238,22,22,707,707,0,0.0008169100377820892,0.004663194799006093,780,958,178,2,3,3,2,5,769,216,17
54,13,13,649,649,0,18,18,693,693,0,0.0004765308553728854,0.0004765308553728854,701,701,0,-1,4,4,3,5,523,589,871
55,38,139,886,978,92,12,12,749,749,0,0.001497668402600497,0.001497668402600497,872,872,0,5,4,4,2,15,941,206,627
56,0,206,1,971,970,0,16,1,530,529,0.0,0.0009530617107457708,1,811,810,3,-1,4,4,0,709,701,264
57,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,915,801,992
58,79,79,889,889,0,56,56,895,895,0,0.002927260968719153,0.002927260968719153,921,921,0,-1,3,3,5,15,647,153,987
59,26,232,715,971,256,24,24,629,629,0,0.0009190237925048504,0.0014636304843595766,799,856,57,3,4,4,4,5,832,403,474
60,0,206,1,940,939,0,41,1,423,422,0.0,0.00037441710065012424,1,639,638,3,-1,4,17,0,103,848,252
61,1,207,333,976,643,2,12,333,592,259,0.0,0.005480104836788182,1,964,963,3,6,4,2,2,653,721,5
62,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,770,818,685
63,188,290,937,965,28,290,290,949,949,0,0.0030293747234419145,0.0030293747234419145,923,923,0,4,2,2,21,15,25,36,899
64,0,101,1,935,934,0,3,1,331,330,0.0,0.0,1,1,0,5,-1,6,3,0,825,863,506
65,116,116,918,918,0,50,50,798,798,0,0.0028932230504782326,0.0028932230504782326,918,918,0,-1,3,3,5,22,474,128,802
66,79,79,894,894,0,32,32,894,894,0,0.0018380475850097008,0.0018380475850097008,879,879,0,-1,3,3,2,15,763,36,751
67,15,117,628,937,309,24,24,616,616,0,0.00030634126416828345,0.0004765308553728854,636,707,71,4,4,4,6,5,486,510,496
68,128,128,954,954,0,56,56,983,983,0,0.006331052792811192,0.006331052792811192,966,966,0,-1,2,2,2,27,734,61,813
69,6,6,483,483,0,10,10,508,508,0,3.4037918240920386e-05,3.4037918240920386e-05,386,386,0,-1,4,4,3,2,615,662,513
70,30,132,780,948,168,34,34,812,812,0,0.0005786446100956465,0.0006126825283365669,740,747,7,4,3,3,4,4,573,40,442
71,125,125,942,942,0,70,70,940,940,0,0.003710133088260322,0.003710133088260322,938,938,0,-1,3,3,5,30,517,39,455
72,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,497,916,950
73,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,791,731,685
74,22,22,608,608,0,64,64,559,559,0,6.807583648184077e-05,6.807583648184077e-05,439,439,0,-1,3,3,15,2,81,586,643
75,0,206,1,970,969,0,18,1,507,506,0.0,0.0007147962830593281,1,758,757,3,-1,4,5,1,724,841,642
76,25,25,734,734,0,12,12,563,563,0,0.0007147962830593281,0.0007147962830593281,763,763,0,-1,4,4,2,10,859,296,826
77,12,12,629,629,0,9,9,512,512,0,0.0002042275094455223,0.0002042275094455223,567,567,0,-1,4,4,3,5,693,350,905
78,358,459,981,989,8,48,48,881,881,0,0.007522379931243405,0.007522379931243405,976,976,0,5,3,3,3,69,837,12,708
79,2,103,368,935,567,4,4,369,369,0,3.4037918240920386e-05,6.807583648184077e-05,411,460,49,5,5,5,3,3,433,748,566
