,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,6,212,411,960,549,15,32,403,536,133,0.00013615167296368154,0.0010211375472276116,512,812,300,3,5,4,8,3,223,311,71
1,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,875,745,860
2,37,37,800,800,0,36,36,770,770,0,0.0007147962830593281,0.0007147962830593281,757,757,0,-1,3,3,5,10,908,195,702
3,18,18,638,638,0,26,26,519,519,0,0.0002723033459273631,0.0002723033459273631,609,609,0,-1,4,4,7,6,336,683,649
4,158,260,931,964,33,164,164,960,960,0,0.0030974505599237552,0.0030974505599237552,929,929,0,4,2,2,10,12,153,58,606
5,12,114,596,938,342,16,16,566,566,0,0.00017018959120460194,0.0005105687736138058,544,706,162,4,4,4,4,2,563,634,376
6,40,40,793,793,0,58,58,868,868,0,0.0012594029749140542,0.0012594029749140542,836,836,0,-1,2,2,6,2,251,223,932
7,8,8,549,549,0,14,14,589,589,0,0.0002723033459273631,0.0002723033459273631,630,630,0,-1,4,4,3,2,863,323,747
8,10,626,519,993,474,38,56,540,658,118,0.0004084550188910446,0.0013955546478777359,672,842,170,2,4,3,9,4,191,287,440
9,6,212,442,970,528,12,16,463,519,56,0.0,0.0004084550188910446,1,665,664,3,4,4,4,1,741,449,124
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,1,662,806,778
11,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,749,978,863
12,24,230,595,943,348,78,102,501,594,93,0.0002382654276864427,0.0005446066918547262,587,693,106,3,4,4,21,6,74,459,125
13,64,166,808,929,121,160,160,872,872,0,0.0012594029749140542,0.0012934408931549745,823,829,6,4,2,2,15,6,104,234,540
14,0,206,1,954,953,0,34,1,465,464,0.0,0.0002042275094455223,1,571,570,3,-1,4,12,0,226,825,263
15,16,632,526,990,464,98,108,694,750,56,0.0005105687736138058,0.0013274788113958951,697,831,134,2,3,3,13,1,115,80,491
16,6,108,508,950,442,4,4,409,409,0,0.00010211375472276115,0.0005446066918547262,493,730,237,4,5,5,2,4,469,208,242
17,64,64,827,827,0,138,138,874,874,0,0.0006807583648184077,0.0006807583648184077,752,752,0,-1,2,2,13,4,97,328,649
18,100,100,880,880,0,100,100,899,899,0,0.02403077027808979,0.02403077027808979,996,996,0,6,1,1,8,21,236,123,676
19,115,217,883,945,62,122,122,811,811,0,0.0017018959120460194,0.00176997174852786,856,864,8,4,2,2,14,12,181,159,311
20,111,213,939,973,34,50,50,868,868,0,0.003710133088260322,0.003812246842983083,936,937,1,4,3,3,5,25,580,47,258
21,65,271,841,973,132,58,58,714,714,0,0.0008509479560230097,0.0009870996289866913,785,804,19,3,3,3,8,15,186,219,339
22,80,80,889,889,0,46,46,828,828,0,0.0017018959120460194,0.0017018959120460194,869,869,0,-1,3,3,5,18,552,54,883
23,131,747,918,997,79,72,72,828,828,0,0.0014636304843595766,0.0024507301133462676,851,899,48,2,3,3,7,20,182,71,295
24,256,358,972,980,8,166,166,983,983,0,0.0061949011198475104,0.00622893903808843,969,969,0,4,2,2,8,31,231,102,380
25,38,139,734,910,176,112,112,851,851,0,0.00030634126416828345,0.00030634126416828345,622,622,0,5,3,3,11,3,307,318,631
26,0,102,1,938,937,0,5,1,394,393,0.0,0.00030634126416828345,1,645,644,4,-1,5,3,0,756,938,385
27,0,206,1,971,970,0,30,1,674,673,0.0,0.003778208924742163,1,940,939,3,-1,4,5,0,534,933,16
28,0,102,1,917,916,0,6,1,361,360,0.0,0.00010211375472276115,1,489,488,4,-1,5,5,0,616,643,627
29,8,8,522,522,0,30,30,557,557,0,0.0002042275094455223,0.0002042275094455223,570,570,0,-1,4,4,7,2,336,491,643
30,0,616,1,997,996,0,40,1,709,708,0.0,0.002552843868069029,1,910,909,2,-1,3,6,0,556,950,187
