,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,21,123,856,987,131,18,18,960,960,0,0.0025188059498281084,0.002757071377514551,919,928,9,4,3,3,2,6,955,258,194
1,16,16,758,758,0,22,22,893,893,0,0.00088498587426393,0.00088498587426393,811,811,0,-1,3,3,2,1,788,612,472
2,6,6,501,501,0,20,20,683,683,0,0.0002723033459273631,0.0002723033459273631,611,611,0,-1,4,4,4,1,738,80,934
3,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,305,665,900
4,256,256,977,977,0,106,106,972,972,0,0.006126825283365669,0.006126825283365669,968,968,0,-1,2,2,7,50,697,33,814
5,1,207,332,979,647,3,10,332,517,185,0.0,0.001157289220191293,1,835,834,3,7,4,3,2,902,663,96
6,0,102,1,962,961,0,3,1,403,402,0.0,0.00017018959120460194,1,553,552,4,-1,5,2,0,788,702,510
7,60,60,831,831,0,70,70,770,770,0,0.00088498587426393,0.00088498587426393,785,785,0,-1,3,3,9,10,388,405,897
8,7,7,548,548,0,14,14,601,601,0,0.0002042275094455223,0.0002042275094455223,575,575,0,-1,4,4,3,2,683,251,611
9,24,24,649,649,0,60,60,700,700,0,0.00013615167296368154,0.00013615167296368154,508,508,0,-1,3,3,8,3,370,248,821
10,4,210,428,969,541,8,13,385,457,72,0.0,0.0004084550188910446,1,673,672,3,5,4,5,3,604,598,103
11,28,130,666,905,239,116,116,748,748,0,0.0004084550188910446,0.0005786446100956465,673,721,48,4,3,3,15,3,32,280,236
12,100,100,906,906,0,100,100,983,983,0,0.037679975492698865,0.037679975492698865,999,999,0,-1,1,1,5,62,290,70,841
13,60,161,923,978,55,22,22,903,903,0,0.002382654276864427,0.002484768031587188,918,922,4,5,3,3,2,18,873,141,842
14,2,2,370,370,0,3,3,371,371,0,0.0,0.0,1,1,0,-1,5,5,2,1,931,601,868
15,107,209,938,975,37,12,12,599,599,0,0.0022465026039007454,0.0022465026039007454,900,900,0,4,4,4,2,28,926,44,618
16,6,622,396,992,596,35,50,493,574,81,0.0002382654276864427,0.001497668402600497,601,844,243,2,4,3,10,1,114,481,288
17,53,259,843,979,136,50,50,850,850,0,0.0009870996289866913,0.0012934408931549745,812,843,31,3,3,3,5,16,688,113,273
18,2,2,347,347,0,15,15,347,347,0,0.0,0.0,1,1,0,-1,5,5,14,2,332,663,641
19,6,107,427,911,484,26,26,534,534,0,0.00017018959120460194,0.00017018959120460194,542,542,0,5,4,4,7,1,505,720,602
20,21,21,688,688,0,22,22,564,564,0,0.00030634126416828345,0.00030634126416828345,638,638,0,-1,4,4,5,6,290,683,838
21,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,902,800,851
22,79,79,861,861,0,82,82,900,900,0,0.0016338200755641784,0.0016338200755641784,855,855,0,-1,2,2,7,10,722,405,835
23,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,1,412,767,815
24,2,2,371,371,0,4,4,414,414,0,3.4037918240920386e-05,3.4037918240920386e-05,400,400,0,-1,5,5,2,1,841,807,902
25,40,246,757,962,205,76,80,730,749,19,0.00088498587426393,0.003369753905851118,785,929,144,3,3,3,10,10,204,272,39
26,2,2,353,353,0,13,13,375,375,0,0.0,0.0,1,1,0,-1,5,5,9,1,316,503,825
27,22,124,700,937,237,26,26,711,711,0,0.0002382654276864427,0.0006126825283365669,595,739,144,4,3,3,4,2,460,682,252
28,139,241,901,955,54,184,184,920,920,0,0.0015657442390823377,0.0017018959120460194,854,862,8,4,3,3,14,15,122,53,220
29,3,105,446,948,502,3,3,374,374,0,3.4037918240920386e-05,6.807583648184077e-05,395,442,47,4,5,5,2,3,938,373,870
30,12,12,539,539,0,42,42,574,574,0,0.0002382654276864427,0.0002382654276864427,591,591,0,-1,4,4,9,2,180,491,792
31,25,25,692,692,0,78,78,811,811,0,0.00088498587426393,0.00088498587426393,777,777,0,-1,3,3,8,4,199,125,324
32,334,950,983,999,16,104,104,967,967,0,0.00966676878042139,0.012117498893767658,979,988,9,2,2,2,5,49,474,16,151
33,50,152,902,978,76,12,12,710,710,0,0.0018720855032506212,0.0020763130126961434,888,905,17,4,4,4,2,15,997,153,432
34,24,24,674,674,0,44,44,655,655,0,0.0002042275094455223,0.0002042275094455223,558,558,0,-1,3,3,7,3,171,378,367
35,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,240,927,917
36,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,419,952,548
37,0,102,1,897,896,0,10,1,403,402,0.0,0.0002382654276864427,1,585,584,4,-1,5,5,3,793,882,797
38,0,206,1,959,958,0,28,1,562,561,0.0,0.0018720855032506212,1,881,880,3,-1,4,6,0,630,725,158
39,398,604,988,995,7,102,102,952,952,0,0.007522379931243405,0.007862759113652609,973,973,0,3,3,3,7,62,207,70,418
40,0,616,1,998,997,0,22,1,740,739,0.0,0.004016474352428605,1,941,940,2,-1,3,2,0,905,864,36
41,0,101,1,869,868,0,19,1,332,331,0.0,0.0,1,1,0,5,-1,6,19,0,48,228,763
42,0,206,1,947,946,0,32,1,462,461,0.0,0.0007488342013002485,1,759,758,3,-1,4,12,0,292,713,327
43,18,120,609,913,304,47,47,642,642,0,0.0002382654276864427,0.0002723033459273631,591,610,19,4,4,4,10,6,527,247,639
44,206,308,974,986,12,44,44,888,888,0,0.004050512270669526,0.004050512270669526,944,944,0,4,3,3,4,54,573,28,810
45,0,102,1,935,934,0,4,1,404,403,0.0,0.00034037918240920387,1,654,653,4,-1,5,2,1,926,660,589
46,40,40,807,807,0,50,50,908,908,0,0.003914360597705844,0.003914360597705844,942,942,0,-1,2,2,4,1,753,869,200
47,0,616,1,998,997,0,22,1,676,675,0.0,0.0028932230504782326,1,919,918,2,-1,3,4,1,403,814,36
48,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,1,186,874,775
49,6,212,400,959,559,18,23,408,447,39,0.0,0.0002042275094455223,1,572,571,3,4,4,9,1,178,402,809
50,339,440,975,982,7,230,230,955,955,0,0.006671431975220395,0.006671431975220395,962,962,0,5,2,2,16,34,72,20,739
51,14,220,609,969,360,22,26,577,629,52,0.00030634126416828345,0.0019061234214915416,637,879,242,3,4,4,5,3,565,236,38
52,26,26,771,771,0,12,12,675,675,0,0.0005446066918547262,0.0005446066918547262,727,727,0,-1,4,4,2,6,757,194,957
53,0,206,1,975,974,0,14,1,587,586,0.0,0.003948398515946765,1,942,941,3,-1,4,3,0,710,803,20
54,0,206,1,938,937,0,48,1,433,432,0.0,3.4037918240920386e-05,1,395,394,3,-1,4,20,0,61,938,453
55,2,104,361,919,558,4,4,388,388,0,6.807583648184077e-05,6.807583648184077e-05,447,447,0,4,5,5,2,1,859,607,788
56,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,884,864,678
57,29,131,840,976,136,12,12,737,737,0,0.0011232513019503727,0.001497668402600497,837,862,25,4,4,4,2,17,749,327,795
58,56,262,804,968,164,74,74,767,767,0,0.0004084550188910446,0.0006467204465774873,670,734,64,3,3,3,9,6,306,461,168
59,0,616,1,993,992,0,44,1,654,653,0.0,0.0020422750944552232,1,885,884,2,-1,3,7,3,340,854,39
60,6,6,456,456,0,16,16,493,493,0,0.00010211375472276115,0.00010211375472276115,490,490,0,-1,4,4,6,2,594,550,914
61,12,12,624,624,0,14,14,607,607,0,0.00034037918240920387,0.00034037918240920387,650,650,0,-1,4,4,3,2,676,586,997
62,55,55,838,838,0,64,64,919,919,0,0.003437829742332959,0.003437829742332959,936,936,0,-1,2,2,5,8,487,417,900
63,0,206,1,961,960,0,20,1,488,487,0.0,0.0004084550188910446,1,676,675,3,-1,4,7,1,214,767,291
64,58,58,777,777,0,230,230,888,888,0,0.0008509479560230097,0.0008509479560230097,786,786,0,-1,2,2,21,5,3,589,502
65,6,6,433,433,0,14,14,453,453,0,0.00017018959120460194,0.00017018959120460194,529,529,0,-1,4,4,5,2,501,532,777
66,21,21,724,724,0,22,22,778,778,0,0.001055175465468532,0.001055175465468532,831,831,0,-1,3,3,2,5,925,355,909
67,3,105,422,918,496,8,9,391,406,15,0.0,0.0002042275094455223,1,566,565,4,5,5,5,5,478,225,409
68,58,58,844,844,0,46,46,800,800,0,0.0011232513019503727,0.0011232513019503727,831,831,0,-1,3,3,5,14,677,243,205
69,0,206,1,983,982,0,8,1,571,570,0.0,0.0016338200755641784,1,870,869,3,-1,4,2,0,799,937,15
70,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,15,0,0,905,787
71,2,2,364,364,0,3,3,365,365,0,0.0,0.0,1,1,0,-1,5,5,2,1,750,687,773
72,74,74,944,944,0,12,12,757,757,0,0.002757071377514551,0.002757071377514551,924,924,0,-1,4,4,2,30,807,65,513
73,3,3,434,434,0,7,7,419,419,0,0.0,0.0,1,1,0,-1,5,5,4,5,679,225,872
74,725,826,998,998,0,88,88,975,975,0,0.016406276592123625,0.016406276592123625,991,991,0,5,2,2,4,127,858,11,530
75,1,1,333,333,0,10,10,333,333,0,0.0,0.0,1,1,0,-1,6,6,10,1,427,140,801
76,0,206,1,966,965,0,14,1,476,475,0.0,0.00088498587426393,1,793,792,3,-1,4,5,0,284,608,148
77,0,102,1,880,879,0,14,1,354,353,0.0,6.807583648184077e-05,1,443,442,4,-1,5,12,0,184,884,274
78,0,206,1,973,972,0,14,1,580,579,0.0,0.005412029000306341,1,964,963,3,-1,4,3,0,800,926,24
79,0,102,1,882,881,0,15,1,372,371,0.0,0.00010211375472276115,1,476,475,4,-1,5,10,0,206,782,491
80,37,243,807,977,170,22,22,711,711,0,0.0013615167296368155,0.002382654276864427,850,910,60,3,3,3,2,7,859,630,399
81,127,229,916,958,42,144,144,956,956,0,0.002314578440382586,0.002314578440382586,901,901,0,4,2,2,10,17,258,180,575
82,2,2,350,350,0,14,14,377,377,0,3.4037918240920386e-05,3.4037918240920386e-05,409,409,0,-1,5,5,10,1,527,771,784
83,40,142,831,968,137,12,12,662,662,0,0.001497668402600497,0.0018720855032506212,859,881,22,4,4,4,2,13,938,261,562
84,6,6,487,487,0,18,18,695,695,0,0.0008169100377820892,0.0008169100377820892,784,784,0,-1,4,4,3,1,902,480,832
85,109,109,940,940,0,22,22,777,777,0,0.002825147213996392,0.002825147213996392,917,917,0,-1,3,3,2,30,926,65,600
86,8,8,577,577,0,14,14,618,618,0,0.00010211375472276115,0.00010211375472276115,478,478,0,-1,4,4,3,4,485,149,554
87,7,213,554,978,424,4,8,411,505,94,0.00013615167296368154,0.00013615167296368154,510,510,0,3,5,4,2,4,937,164,222
88,0,101,1,899,898,0,8,1,332,331,0.0,0.0,1,1,0,5,-1,6,8,0,454,698,530
89,0,206,1,952,951,0,25,1,451,450,0.0,0.0005105687736138058,1,709,708,3,-1,4,9,0,316,843,242
90,16,16,508,508,0,74,74,483,483,0,6.807583648184077e-05,6.807583648184077e-05,428,428,0,-1,3,3,22,1,33,964,674
91,0,101,1,930,929,0,3,1,330,329,0.0,0.00017018959120460194,1,560,559,5,-1,6,3,0,833,936,334
92,6,6,400,400,0,32,32,481,481,0,6.807583648184077e-05,6.807583648184077e-05,446,446,0,-1,4,4,10,1,204,756,744
93,6,1646,429,1000,571,20,58,486,848,362,0.0,0.016202049082678104,1,989,988,1,4,2,6,1,356,152,332
94,37,243,809,979,170,30,30,762,762,0,0.0002382654276864427,0.0006807583648184077,606,762,156,3,3,3,4,9,573,212,467
95,8,110,514,921,407,18,18,467,467,0,6.807583648184077e-05,0.00030634126416828345,448,620,172,4,4,4,7,2,264,244,233
