,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,6,6,433,433,0,30,30,646,646,0,0.00030634126416828345,0.00030634126416828345,628,628,0,-1,4,4,5,1,701,667,698
1,29,29,796,796,0,22,22,792,792,0,0.0008509479560230097,0.0008509479560230097,787,787,0,-1,3,3,2,4,970,267,880
2,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,961,926,538
3,38,140,776,943,167,74,74,875,875,0,0.0010211375472276116,0.0013955546478777359,798,845,47,4,3,3,8,3,442,382,204
4,6,107,447,928,481,27,27,618,618,0,0.00013615167296368154,0.00017018959120460194,530,558,28,5,4,4,6,2,657,419,265
5,12,218,520,957,437,36,40,521,550,29,0.00030634126416828345,0.0012594029749140542,616,833,217,3,4,4,10,3,254,795,155
6,6,622,396,992,596,30,64,438,627,189,0.00010211375472276115,0.0026209197045508697,481,908,427,2,4,3,11,2,162,575,102
7,20,20,604,604,0,62,62,547,547,0,0.00017018959120460194,0.00017018959120460194,544,544,0,-1,3,3,14,3,127,311,890
8,525,731,987,997,10,238,238,993,993,0,0.00970080669866231,0.009939072126348753,977,978,1,3,2,2,11,59,271,5,29
9,0,101,1,898,897,0,6,1,332,331,0.0,0.0,1,1,0,5,-1,6,6,0,630,816,484
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,62,629,271
11,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,15,0,65,600,908
12,0,206,1,969,968,0,18,1,619,618,0.0,0.0018380475850097008,1,880,879,3,-1,4,3,0,636,950,158
13,0,206,1,979,978,0,8,1,510,509,0.0,0.0007147962830593281,1,755,754,3,-1,4,2,0,838,936,616
14,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,433,990,949
15,130,232,920,967,47,148,148,966,966,0,0.0036760951700194017,0.003710133088260322,934,934,0,4,2,2,9,17,180,60,762
16,0,101,1,894,893,0,8,1,332,331,0.0,0.0,1,1,0,5,-1,6,8,1,365,787,736
17,6,212,398,951,553,41,45,466,484,18,0.0,0.00013615167296368154,1,522,521,3,4,4,15,1,95,873,282
18,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,774,819,624
19,8,214,484,953,469,39,40,483,483,0,0.00017018959120460194,0.00030634126416828345,540,634,94,3,4,4,12,3,116,761,258
20,153,255,935,971,36,136,136,981,981,0,0.004220701861874128,0.0042547397801150485,947,947,0,4,2,2,8,17,488,85,598
21,12,12,589,589,0,18,18,506,506,0,0.00030634126416828345,0.00030634126416828345,648,648,0,-1,4,4,5,3,616,121,367
22,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,911,845,940
23,101,101,903,903,0,94,94,963,963,0,0.002212464685659825,0.002212464685659825,899,899,0,-1,2,2,5,14,377,387,894
24,0,206,1,977,976,0,10,1,516,515,0.0,0.0007488342013002485,1,765,764,3,-1,4,3,0,716,564,177
25,22,22,600,600,0,92,92,611,611,0,0.0004084550188910446,0.0004084550188910446,670,670,0,-1,3,3,17,3,6,795,787
26,0,102,1,953,952,0,3,1,387,386,0.0,0.00017018959120460194,1,567,566,4,-1,5,2,0,792,520,447
27,0,102,1,902,901,0,12,1,358,357,0.0,0.0,1,1,0,4,-1,5,11,0,261,994,680
28,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,690,812,953
29,0,101,1,878,877,0,16,1,332,331,0.0,3.4037918240920386e-05,1,398,397,6,-1,7,16,0,78,932,595
30,0,102,1,931,930,0,3,1,367,366,0.0,0.00017018959120460194,1,534,533,4,-1,5,2,0,966,587,287
31,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,591,794,906
32,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,851,998,846
33,12,628,477,987,510,84,102,574,645,71,0.0002382654276864427,0.001055175465468532,581,797,216,2,4,3,18,2,69,770,219
34,231,332,967,978,11,108,108,930,930,0,0.003642057251778481,0.003642057251778481,941,941,0,6,3,3,8,31,380,76,540
35,16,222,581,968,387,46,46,658,658,0,0.00017018959120460194,0.00030634126416828345,534,617,83,3,3,3,8,1,146,711,553
36,0,102,1,956,955,0,4,1,436,435,0.0,0.0005446066918547262,1,727,726,4,-1,5,2,1,965,814,234
37,6,6,495,495,0,8,8,525,525,0,0.00017018959120460194,0.00017018959120460194,547,547,0,-1,4,4,2,1,841,681,678
38,12,218,526,954,428,22,26,438,471,33,0.0,0.0005446066918547262,1,724,723,3,4,4,9,3,208,829,138
39,2,618,349,994,645,11,47,377,679,302,0.0,0.0027911092957554717,1,922,921,2,5,3,7,1,374,601,8
40,0,102,1,936,935,0,3,1,362,361,0.0,6.807583648184077e-05,1,441,440,4,-1,5,2,0,972,276,537
41,8,110,661,978,317,4,4,515,515,0,0.0002382654276864427,0.0009530617107457708,619,821,202,4,5,5,2,5,956,528,166
42,0,206,1,975,974,0,8,1,478,477,0.0,0.0007828721195411688,1,789,788,3,-1,4,2,1,653,789,184
43,183,183,955,955,0,82,82,904,904,0,0.004969536063174376,0.004969536063174376,960,960,0,-1,3,3,7,31,207,34,863
44,27,233,741,973,232,28,28,666,666,0,0.0005786446100956465,0.0020422750944552232,728,878,150,3,3,3,5,6,326,516,82
45,59,160,869,967,98,38,38,886,886,0,0.0019741992579733825,0.0019741992579733825,891,891,0,6,3,3,3,13,564,335,721
46,34,135,750,932,182,54,54,774,774,0,0.0004765308553728854,0.0004765308553728854,706,706,0,5,3,3,7,3,343,291,721
47,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,1,960,962,620
48,14,116,646,944,298,14,14,603,603,0,0.00010211375472276115,0.00034037918240920387,489,659,170,4,4,4,3,4,857,625,256
49,24,126,607,887,280,96,96,560,560,0,0.00010211375472276115,0.00017018959120460194,467,523,56,4,3,3,21,5,13,710,364
50,114,216,895,951,56,202,202,895,895,0,0.0019061234214915416,0.001940161339732462,878,878,0,4,2,2,18,13,34,42,885
51,0,102,1,909,908,0,8,1,409,408,0.0,0.0002042275094455223,1,578,577,4,-1,5,4,3,572,348,551
52,74,280,854,973,119,82,86,888,913,25,0.0017359338302869397,0.003267640151128357,871,929,58,3,2,2,7,6,400,194,72
53,12,12,562,562,0,26,26,580,580,0,0.0002382654276864427,0.0002382654276864427,586,586,0,-1,4,4,5,4,390,149,978
54,142,142,937,937,0,72,72,960,960,0,0.003608019333537561,0.003608019333537561,939,939,0,-1,2,2,3,18,731,64,820
55,39,245,815,978,163,28,28,743,743,0,0.0004084550188910446,0.0016338200755641784,678,870,192,3,3,3,3,9,484,294,180
56,128,229,966,986,20,32,32,946,946,0,0.004493005207801491,0.004493005207801491,949,949,0,6,3,3,2,38,715,111,717
57,0,102,1,882,881,0,19,1,375,374,0.0,0.00010211375472276115,1,491,490,4,-1,5,13,0,97,847,164
58,17,119,622,910,288,24,24,482,482,0,0.0002723033459273631,0.00037441710065012424,607,650,43,4,4,4,8,7,325,176,208
59,0,102,1,919,918,0,6,1,400,399,0.0,0.00030634126416828345,1,630,629,4,-1,5,3,0,989,786,287
60,80,696,852,995,143,70,80,711,758,47,0.0012594029749140542,0.0034037918240920387,831,933,102,2,3,3,10,15,254,92,47
61,17,223,600,960,360,36,40,588,611,23,0.0002723033459273631,0.0013274788113958951,604,847,243,3,3,3,7,3,447,373,129
62,4,4,420,420,0,9,9,401,401,0,0.0,0.0,1,1,0,-1,5,5,5,5,479,401,993
63,10,112,632,962,330,8,8,548,548,0,0.00034037918240920387,0.0012253650566731338,653,848,195,4,4,4,2,4,792,645,62
64,20,226,722,978,256,12,12,615,615,0,0.0005446066918547262,0.0030634126416828346,729,930,201,3,4,4,2,7,983,422,74
65,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,757,976,975
66,56,262,793,960,167,96,100,683,697,14,0.0007828721195411688,0.0012934408931549745,760,837,77,3,3,3,14,6,332,658,396
67,308,308,975,975,0,124,124,987,987,0,0.008951972497362062,0.008951972497362062,976,976,0,-1,2,2,6,49,473,51,695
68,27,233,752,976,224,26,30,644,709,65,0.0004765308553728854,0.0013955546478777359,704,848,144,3,4,4,5,6,848,136,355
69,10,216,515,958,443,28,36,459,504,45,0.00013615167296368154,0.0005105687736138058,509,715,206,3,4,4,10,3,149,347,404
70,12,12,513,513,0,38,38,489,489,0,6.807583648184077e-05,6.807583648184077e-05,439,439,0,-1,4,4,11,2,163,251,633
71,2,208,362,971,609,5,10,363,449,86,6.807583648184077e-05,0.00013615167296368154,441,519,78,3,5,4,4,1,709,771,718
72,19,19,631,631,0,36,36,577,577,0,0.00030634126416828345,0.00030634126416828345,624,624,0,-1,4,4,8,4,443,504,982
73,24,230,609,951,342,74,78,516,526,10,0.0002382654276864427,0.000442492937131965,574,670,96,3,4,4,19,4,46,210,236
74,34,34,738,738,0,60,60,774,774,0,0.0005446066918547262,0.0005446066918547262,709,709,0,-1,3,3,8,4,595,259,428
75,250,250,968,968,0,148,148,969,969,0,0.004935498144933456,0.004935498144933456,956,956,0,-1,2,2,9,31,327,76,358
76,0,101,1,934,933,0,2,1,331,330,0.0,0.0,1,1,0,6,-1,7,2,0,926,881,679
77,19,19,647,647,0,56,56,733,733,0,0.0006467204465774873,0.0006467204465774873,749,749,0,-1,3,3,8,4,418,287,701
78,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,44,851,867
79,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,214,823,779
80,38,38,705,705,0,162,162,837,837,0,0.0004765308553728854,0.0004765308553728854,689,689,0,-1,3,3,17,3,71,318,737
81,14,220,572,967,395,22,26,521,564,43,0.0004084550188910446,0.0004765308553728854,667,693,26,3,4,4,5,3,349,653,807
82,66,168,839,939,100,94,94,871,871,0,0.0011913271384322134,0.0011913271384322134,826,826,0,4,3,3,9,13,315,335,618
83,64,166,835,941,106,46,46,675,675,0,0.0009190237925048504,0.0010892133837094523,793,813,20,4,3,3,6,15,312,138,770
84,1,207,333,946,613,17,45,333,440,107,0.0,0.0005446066918547262,1,709,708,3,6,4,17,3,73,626,150
85,28,234,710,967,257,52,56,631,650,19,0.0006467204465774873,0.0009870996289866913,746,803,57,3,4,4,10,8,161,177,381
86,0,616,1,994,993,0,62,1,659,658,0.0,0.002212464685659825,1,887,886,2,-1,3,10,0,75,877,65
87,0,206,1,957,956,0,24,1,503,502,0.0,0.001599782157323258,1,864,863,3,-1,4,6,0,560,868,42
88,6,108,385,870,485,41,41,438,438,0,0.0,0.00013615167296368154,1,499,498,4,4,4,16,1,132,238,392
89,100,100,901,901,0,100,100,955,955,0,0.02542632492596753,0.02552843868069029,996,996,0,4,1,1,6,12,489,100,499
90,12,12,523,523,0,50,50,620,620,0,0.0002382654276864427,0.0002382654276864427,607,607,0,-1,4,4,9,2,263,827,936
91,11,627,656,1000,344,8,22,551,851,300,0.0006467204465774873,0.009122162088566664,755,976,221,2,4,3,2,6,940,613,21
92,2,2,367,367,0,5,5,368,368,0,3.4037918240920386e-05,3.4037918240920386e-05,401,401,0,-1,5,5,4,2,397,495,789
