,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
104,100,1740,70.5,100.0,29.5,110,134,80.5,89.5,9.0,100,134,74.5,90.0,15.5,0.01065386840940808,0.04251335988290956,68.0,97.0,29.0,1,6,6,74,77,30
105,0,102,13.0,81.0,68.0,0,8,13.0,30.5,17.5,0,3,13.0,32.0,19.0,0.0,0.0002723033459273631,13.5,32.5,19.0,4,4,0,73,91,56
106,0,616,12.5,100.0,87.5,0,40,12.5,48.5,36.0,0,40,12.5,56.0,43.5,0.0,0.01923142380612002,13.5,82.0,68.5,2,4,0,84,96,9
107,130,232,87.0,94.0,7.0,72,72,88.5,88.5,0.0,72,72,88.5,88.5,0.0,0.022601177711971135,0.023622315259198747,87.0,87.0,0.0,4,3,18,85,30,64
108,0,206,12.5,94.0,81.5,0,14,12.5,34.0,21.5,0,14,12.5,40.5,28.0,0.0,0.003267640151128357,14.5,48.0,33.5,3,3,0,96,84,35
109,6,107,33.0,76.0,43.0,18,18,33.0,33.0,0.0,6,7,33.0,36.0,3.0,0.0002382654276864427,0.00037441710065012424,31.5,33.5,2.0,5,5,1,80,4,65
110,144,760,85.5,100.0,14.5,208,208,90.0,90.0,0.0,144,208,87.0,91.0,4.0,0.010892133837094524,0.015180911535450491,72.0,77.0,5.0,2,10,7,1,21,47
111,199,815,91.0,100.0,9.0,168,168,87.0,87.0,0.0,168,168,89.0,89.0,0.0,0.02396269444160795,0.02910242009598693,86.0,88.0,2.0,2,9,15,35,16,62
112,16,222,38.0,93.0,55.0,100,100,60.5,60.5,0.0,16,40,38.0,51.0,13.0,0.003369753905851118,0.007760645358929848,50.0,64.0,14.0,3,9,3,23,46,72
113,126,227,82.0,91.0,9.0,80,80,62.0,62.0,0.0,80,80,66.0,66.0,0.0,0.009632730862180468,0.00966676878042139,69.0,69.0,0.0,5,5,13,61,24,68
114,0,206,12.5,91.0,78.5,0,20,12.5,36.0,23.5,0,20,12.5,47.5,35.0,0.0,0.004765308553728854,13.5,55.0,41.5,3,4,0,84,59,57
115,6,212,31.0,93.0,62.0,10,18,30.0,36.5,6.5,6,18,31.0,45.0,14.0,0.0002382654276864427,0.00622893903808843,32.0,60.0,28.0,3,3,1,82,60,25
116,2,2,30.5,30.5,0.0,8,8,31.0,31.0,0.0,2,2,30.5,30.5,0.0,0.00017018959120460194,0.00017018959120460194,30.5,30.5,0.0,-1,4,1,73,65,99
117,0,206,13.0,86.0,73.0,0,23,13.0,29.0,16.0,0,12,13.0,34.0,21.0,0.0,0.0007828721195411688,13.0,35.5,22.5,3,8,0,27,79,74
118,0,206,12.5,96.0,83.5,0,12,12.5,42.5,30.0,0,12,12.5,45.5,33.0,0.0,0.007828721195411689,13.5,64.0,50.5,3,2,0,93,91,20
119,88,704,60.0,100.0,40.0,208,208,75.0,75.0,0.0,88,154,60.0,84.0,24.0,0.007658531604207087,0.01409169815174104,62.0,74.0,12.0,2,14,7,17,62,21
120,142,1742,83.0,100.0,17.0,228,228,79.5,79.5,0.0,142,228,83.0,89.0,6.0,0.013819394805813677,0.032540249838319886,71.0,92.0,21.0,1,14,9,25,39,6
121,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,4,0,77,66,99
122,320,526,97.0,99.0,2.0,340,340,97.0,97.0,0.0,320,326,97.0,97.0,0.0,0.025392287007726607,0.026889955410327106,87.0,88.0,1.0,3,15,16,7,18,94
123,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,13.5,13.5,0.0,-1,3,0,87,86,97
124,16,117,38.5,79.0,40.5,66,66,49.0,49.0,0.0,16,17,38.5,40.0,1.5,0.0037441710065012424,0.0037441710065012424,50.0,50.0,0.0,5,6,1,48,90,58
125,94,195,63.0,90.0,27.0,104,104,80.5,80.5,0.0,94,104,70.5,83.5,13.0,0.007794683277170768,0.007862759113652609,59.0,59.0,0.0,5,5,6,52,26,58
126,38,244,49.0,91.0,42.0,66,66,46.0,46.0,0.0,38,44,49.0,51.0,2.0,0.003199564314646516,0.004595118962524252,48.0,54.0,6.0,3,6,6,40,70,53
127,195,195,93.0,93.0,0.0,96,96,94.0,94.0,0.0,96,96,94.0,94.0,0.0,0.02644746247319514,0.02644746247319514,89.0,89.0,0.0,-1,3,16,58,12,81
128,118,118,79.0,79.0,0.0,158,158,80.0,80.0,0.0,118,118,79.0,79.0,0.0,0.01153885428367201,0.01153885428367201,71.0,71.0,0.0,-1,9,9,54,27,97
129,22,228,46.0,91.5,45.5,32,36,40.0,40.0,0.0,22,36,46.0,51.0,5.0,0.0020082371762143027,0.007147962830593281,45.0,62.0,17.0,3,5,3,80,51,25
130,0,616,13.0,100.0,87.0,0,126,13.0,58.5,45.5,0,99,13.0,57.0,44.0,0.0,0.01320671227747711,14.0,72.0,58.0,2,16,0,9,89,5
131,70,686,61.0,100.0,39.0,86,96,64.5,69.0,4.5,70,96,64.0,70.0,6.0,0.005990673610401988,0.016882807447496512,56.0,78.0,22.0,2,6,6,56,26,17
132,6,1646,30.5,100.0,69.5,30,164,29.0,65.5,36.5,6,164,30.5,81.5,51.0,0.0002382654276864427,0.022499063957248374,32.0,86.0,54.0,1,15,1,7,55,9
133,90,192,77.5,94.0,16.5,32,32,68.0,68.0,0.0,32,32,69.0,69.0,0.0,0.016474352428605468,0.01678069369277375,81.0,81.0,0.0,4,2,18,91,30,42
134,100,100,65.0,65.0,0.0,100,100,46.0,46.0,0.0,100,100,65.0,65.0,0.0,0.045338507096905956,0.045474658769869634,97.0,97.0,0.0,4,16,30,4,7,60
135,22,123,47.5,84.5,37.0,28,28,50.0,50.0,0.0,22,23,47.5,48.0,0.5,0.0025188059498281084,0.002552843868069029,46.0,46.0,0.0,6,3,3,58,51,68
136,22,22,48.5,48.5,0.0,28,28,47.0,47.0,0.0,22,22,48.5,48.5,0.0,0.0017359338302869397,0.0017359338302869397,44.0,44.0,0.0,-1,3,2,64,61,45
137,0,616,12.5,100.0,87.5,0,22,12.5,61.5,49.0,0,22,12.5,61.5,49.0,0.0,0.021920419347152727,14.0,87.0,73.0,2,2,0,99,93,7
138,202,818,93.0,100.0,7.0,104,104,89.0,89.0,0.0,104,104,89.0,89.0,0.0,0.02566459035365397,0.042138942782259436,88.0,95.0,7.0,2,5,19,45,15,18
139,16,632,44.0,100.0,56.0,44,54,50.5,58.5,8.0,16,54,44.0,61.0,17.0,0.0034718676605738795,0.01501072194424589,51.0,78.0,27.0,2,4,3,47,46,33
140,22,228,43.0,95.0,52.0,38,42,38.5,39.5,1.0,22,30,43.0,49.0,6.0,0.0013615167296368155,0.0040845501889104465,39.0,53.0,14.0,3,6,3,34,51,75
141,100,100,75.0,75.0,0.0,100,100,90.0,90.0,0.0,100,100,90.0,90.0,0.0,0.049014602266925354,0.051363218625548865,97.0,97.0,0.0,3,4,13,84,24,46
142,40,656,48.5,100.0,51.5,90,118,44.0,67.5,23.5,40,118,49.0,78.0,29.0,0.0022465026039007454,0.017393376221110316,42.0,78.0,36.0,2,9,1,29,49,6
143,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,8,0,30,80,89
144,2,618,27.0,100.0,73.0,8,58,26.5,41.5,15.0,2,54,27.0,55.0,28.0,6.807583648184077e-05,0.007420266176520644,27.5,60.0,32.5,2,7,1,24,78,21
145,16,118,43.0,86.0,43.0,28,28,47.0,47.0,0.0,16,28,43.0,51.0,8.0,0.0018380475850097008,0.0028591851322373124,43.0,50.0,7.0,4,3,1,66,53,43
146,54,260,63.5,97.5,34.0,32,32,75.5,75.5,0.0,32,32,75.5,75.5,0.0,0.0088498587426393,0.013751318969331836,66.0,75.0,9.0,3,2,7,95,48,44
147,102,308,83.5,98.0,14.5,32,32,66.5,66.5,0.0,32,32,67.0,67.0,0.0,0.017495489975833077,0.019673916743251984,83.0,85.0,2.0,3,2,17,68,6,41
148,0,1640,13.0,100.0,87.0,0,102,13.0,66.5,53.5,0,102,13.0,75.0,62.0,0.0,0.027979168794036557,13.5,88.0,74.5,1,8,0,10,89,23
149,13,13,42.0,42.0,0.0,24,24,40.5,40.5,0.0,13,13,42.0,42.0,0.0,0.0012594029749140542,0.0012594029749140542,40.0,40.0,0.0,-1,4,4,77,64,81
150,96,712,69.0,100.0,31.0,100,100,77.5,77.5,0.0,96,100,72.5,77.5,5.0,0.012049423057285817,0.014295925661186561,70.0,75.0,5.0,2,6,6,71,34,53
151,97,1737,74.5,100.0,25.5,48,72,64.0,82.0,18.0,48,72,65.5,82.0,16.5,0.014227849824704722,0.05391606249361789,78.5,97.0,18.5,1,3,13,87,33,14
152,0,616,13.0,100.0,87.0,0,60,13.0,45.0,32.0,0,60,13.0,56.0,43.0,0.0,0.014261887742945642,13.0,75.0,62.0,2,8,0,21,80,12
153,203,305,90.0,94.0,4.0,144,144,90.0,90.0,0.0,144,144,90.0,90.0,0.0,0.02542632492596753,0.02631131080023146,87.0,87.0,0.0,4,6,16,44,18,83
154,16,16,38.0,38.0,0.0,108,108,59.0,59.0,0.0,16,16,38.0,38.0,0.0,0.002723033459273631,0.002723033459273631,47.0,47.0,0.0,-1,13,2,13,94,96
155,0,206,13.0,92.0,79.0,0,18,13.0,37.5,24.5,0,18,13.0,46.0,33.0,0.0,0.006092787365124749,14.0,58.0,44.0,3,3,0,64,36,44
156,0,206,13.0,92.0,79.0,0,32,13.0,34.0,21.0,0,32,13.0,49.0,36.0,0.0,0.012015385139044895,13.5,73.0,59.5,3,6,1,65,50,6
157,62,268,66.5,98.0,31.5,38,38,60.0,60.0,0.0,38,38,61.5,61.5,0.0,0.008169100377820893,0.012662105585622384,63.0,73.0,10.0,3,3,8,94,44,48
158,16,632,44.5,100.0,55.5,30,40,44.0,48.5,4.5,16,32,44.5,50.5,6.0,0.00088498587426393,0.005684332346233704,38.0,57.0,19.0,2,4,2,73,42,46
159,16,1656,37.5,100.0,62.5,78,122,46.0,66.0,20.0,16,122,37.5,77.0,39.5,0.002484768031587188,0.024881718234112803,47.0,88.0,41.0,1,8,2,15,94,33
160,44,250,66.5,100.0,33.5,12,12,45.5,45.5,0.0,12,12,48.0,48.0,0.0,0.008203138296061813,0.010926171755335444,66.0,72.0,6.0,3,2,8,97,8,29
161,0,1640,13.0,100.0,87.0,0,156,13.0,67.5,54.5,0,156,13.0,86.0,73.0,0.0,0.030532012662105586,13.0,91.5,78.5,1,12,0,14,80,1
162,173,275,90.5,95.0,4.5,88,88,84.5,84.5,0.0,88,88,84.5,84.5,0.0,0.019061234214915415,0.019265461724360937,82.0,82.0,0.0,4,4,15,73,19,49
163,2,618,28.0,100.0,72.0,9,88,27.5,52.5,25.0,2,88,28.0,64.0,36.0,3.4037918240920386e-05,0.01579359406378706,27.5,76.5,49.0,2,8,1,21,68,30
164,97,303,79.0,100.0,21.0,46,46,85.5,85.5,0.0,46,46,85.5,85.5,0.0,0.017121072875182955,0.022669253548452978,81.0,87.0,6.0,3,2,13,93,33,21
165,132,233,79.0,92.0,13.0,142,142,74.0,74.0,0.0,132,132,79.0,79.0,0.0,0.011811157629599374,0.011811157629599374,75.0,75.0,0.0,5,8,9,42,27,68
166,91,91,68.0,68.0,0.0,90,90,64.5,64.5,0.0,90,90,69.0,69.0,0.0,0.008475441641989176,0.008475441641989176,65.0,65.0,0.0,-1,6,8,65,44,89
167,193,393,93.0,100.0,7.0,112,112,95.5,95.5,0.0,112,112,95.5,95.5,0.0,0.02658361414615882,0.030327785152660065,91.0,93.0,2.0,3,4,20,53,23,38
168,46,252,52.5,94.0,41.5,72,80,44.0,44.5,0.5,46,80,52.5,63.0,10.5,0.003812246842983083,0.009939072126348753,49.0,67.0,18.0,3,9,2,26,63,31
169,70,270,63.0,95.0,32.0,64,64,71.0,71.0,0.0,64,64,72.0,72.0,0.0,0.006569318220497634,0.009156200006807584,60.0,68.0,8.0,3,4,5,73,47,26
170,0,616,13.0,100.0,87.0,0,74,13.0,33.0,20.0,0,38,13.0,47.5,34.5,0.0,0.005548180673270023,13.5,56.0,42.5,2,14,0,16,82,34
171,0,616,13.0,100.0,87.0,0,118,13.0,54.0,41.0,0,92,13.0,55.0,42.0,0.0,0.012968446849790666,13.0,75.0,62.0,2,16,0,4,93,30
172,32,238,51.0,95.0,44.0,70,70,60.5,60.5,0.0,32,70,51.0,64.5,13.5,0.004799346471969774,0.013683243132849994,54.5,75.0,20.5,3,5,3,63,29,19
173,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,5,0,63,85,86
174,0,1640,13.0,100.0,87.0,0,80,13.0,61.0,48.0,0,80,13.0,66.0,53.0,0.0,0.04186663943633207,13.5,96.0,82.5,1,6,0,56,96,2
175,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.5,14.5,0.0,-1,7,0,62,97,96
176,98,200,63.0,88.0,25.0,94,94,53.0,53.0,0.0,98,94,64.0,63.0,-1.0,0.011981347220803976,0.012117498893767658,73.0,73.0,0.0,4,8,8,10,8,63
177,32,134,51.5,83.0,31.5,64,64,41.5,41.5,0.0,32,34,51.5,52.0,0.5,0.002586881786309949,0.002586881786309949,47.0,47.0,0.0,4,8,2,57,83,65
178,1,102,26.0,83.0,57.0,2,2,26.0,26.0,0.0,1,2,26.0,29.5,3.5,6.807583648184077e-05,0.00013615167296368154,29.5,31.0,1.5,5,2,1,86,78,65
179,84,700,60.5,100.0,39.5,202,222,74.5,83.0,8.5,84,116,60.5,82.0,21.5,0.006126825283365669,0.010109261717553355,58.0,67.0,9.0,2,13,5,13,47,75
180,158,1798,86.0,100.0,14.0,94,128,72.0,91.5,19.5,94,128,73.0,91.5,18.5,0.014261887742945642,0.05680928554409612,77.0,97.0,20.0,1,5,14,63,32,0
181,6,622,32.0,100.0,68.0,24,56,34.5,49.0,14.5,6,56,32.0,57.0,25.0,0.000442492937131965,0.016610504101569147,36.0,80.0,44.0,2,6,1,74,49,37
182,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,3,0,55,93,85
183,112,728,78.5,100.0,21.5,222,232,77.5,80.0,2.5,112,232,78.5,89.0,10.5,0.008135062459579971,0.02219272269308009,63.0,86.0,23.0,2,14,7,25,62,18
184,0,616,12.5,100.0,87.5,0,86,12.5,43.5,31.0,0,86,12.5,58.5,46.0,0.0,0.013581129378127233,13.0,79.0,66.0,2,10,0,36,93,5
185,118,219,88.0,97.0,9.0,32,32,76.5,76.5,0.0,32,32,77.0,77.0,0.0,0.02117158514585248,0.0212056230640934,85.0,85.0,0.0,7,2,19,97,15,58
186,0,616,13.0,99.0,86.0,0,52,13.0,34.0,21.0,0,18,13.0,39.5,26.5,0.0,0.0016678579938050988,13.5,40.0,26.5,2,11,0,19,96,61
187,28,644,43.0,100.0,57.0,80,130,42.5,60.0,17.5,28,130,43.0,77.0,34.0,0.0019061234214915416,0.026209197045508698,44.0,87.0,43.0,2,10,3,0,43,11
188,0,1640,13.0,100.0,87.0,0,100,13.0,70.5,57.5,0,100,13.0,75.5,62.5,0.0,0.027740903366350114,14.0,87.0,73.0,1,6,0,44,76,14
189,202,818,89.0,100.0,11.0,152,152,80.0,80.0,0.0,152,152,85.5,85.5,0.0,0.013887470642295518,0.026039007454304094,77.0,87.0,10.0,2,8,14,42,32,18
190,39,1679,51.0,100.0,49.0,38,72,63.5,89.0,25.5,38,72,64.0,89.0,25.0,0.005071649817897137,0.06742911603526329,53.0,99.0,46.0,1,3,4,60,22,0
191,0,102,13.0,83.0,70.0,0,4,13.0,31.0,18.0,0,4,13.0,32.0,19.0,0.0,0.0005446066918547262,13.5,37.0,23.5,4,2,0,90,79,43
192,100,100,64.5,64.5,0.0,100,100,56.5,56.5,0.0,100,100,64.5,64.5,0.0,0.01773375540351952,0.020558902617515914,79.0,83.0,4.0,3,9,3,29,51,41
193,34,240,53.0,94.0,41.0,28,28,50.0,50.0,0.0,28,28,53.5,53.5,0.0,0.005922597773920147,0.007828721195411689,59.0,63.0,4.0,3,3,4,58,72,51
194,22,123,49.0,81.0,32.0,40,40,44.5,44.5,0.0,22,23,49.0,50.0,1.0,0.0017018959120460194,0.0017359338302869397,43.0,43.0,0.0,5,5,2,61,52,58
195,263,263,100.0,100.0,0.0,32,32,74.5,74.5,0.0,32,32,74.5,74.5,0.0,0.044793900405051226,0.044793900405051226,97.0,97.0,0.0,-1,2,36,90,2,45
196,6,6,33.5,33.5,0.0,8,8,33.5,33.5,0.0,6,6,33.5,33.5,0.0,0.00030634126416828345,0.00030634126416828345,33.0,33.0,0.0,-1,2,1,68,4,67
197,8,214,35.5,94.0,58.5,32,32,37.5,37.5,0.0,8,32,35.5,50.5,15.0,0.00034037918240920387,0.011777119711358454,34.0,72.0,38.0,3,6,2,32,56,37
198,60,161,56.0,87.0,31.0,114,114,65.5,65.5,0.0,60,61,56.0,56.0,0.0,0.004969536063174376,0.005003573981415297,57.0,57.0,0.0,5,9,6,31,28,78
199,12,12,35.5,35.5,0.0,30,30,36.5,36.5,0.0,12,12,35.5,35.5,0.0,0.0012594029749140542,0.0012594029749140542,39.0,39.0,0.0,-1,5,2,63,74,36
200,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,9,0,26,84,86
201,38,654,50.0,100.0,50.0,66,86,49.0,56.0,7.0,38,86,50.0,65.0,15.0,0.0030634126416828346,0.019265461724360937,47.0,83.0,36.0,2,6,3,48,54,15
202,42,248,52.5,92.5,40.0,118,118,62.0,62.0,0.0,42,42,53.0,53.0,0.0,0.0014636304843595766,0.00176997174852786,41.0,42.0,1.0,3,12,2,14,56,95
203,16,632,38.5,100.0,61.5,64,126,36.0,63.5,27.5,16,126,38.5,79.5,41.0,0.00037441710065012424,0.02324789815854862,35.0,89.0,54.0,2,11,1,19,49,0
204,168,784,87.0,100.0,13.0,152,152,96.5,96.5,0.0,152,152,96.5,96.5,0.0,0.012764219340345145,0.01865277919602437,76.0,83.0,7.0,2,5,7,52,21,72
205,22,22,46.5,46.5,0.0,86,86,57.5,57.5,0.0,22,22,46.5,46.5,0.0,0.004186663943633207,0.004186663943633207,54.0,54.0,0.0,-1,6,3,44,29,89
206,0,616,13.0,100.0,87.0,0,44,13.0,51.0,38.0,0,44,13.0,54.5,41.5,0.0,0.011368664692467409,13.5,73.0,59.5,2,4,0,53,87,17
207,190,790,94.0,100.0,6.0,56,56,86.5,86.5,0.0,56,56,87.0,87.0,0.0,0.030497974743864665,0.056128527179277715,92.0,98.0,6.0,2,2,22,91,9,3
208,0,206,13.0,86.0,73.0,0,24,13.0,29.0,16.0,0,6,13.0,30.0,17.0,0.0,0.0026889955410327104,13.0,46.0,33.0,3,8,0,27,79,90
209,118,118,81.5,81.5,0.0,88,88,83.5,83.5,0.0,88,88,83.5,83.5,0.0,0.01763164164879676,0.01763164164879676,81.0,81.0,0.0,-1,4,9,84,39,50
210,0,616,13.0,100.0,87.0,0,44,13.0,39.0,26.0,0,39,13.0,51.0,38.0,0.0,0.007420266176520644,14.5,62.0,47.5,2,7,1,62,50,57
211,1,1,26.5,26.5,0.0,2,2,26.5,26.5,0.0,1,1,26.5,26.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,26.0,26.0,0.0,-1,2,2,68,58,86
212,40,246,51.0,92.0,41.0,74,74,65.5,65.5,0.0,40,46,51.0,52.0,1.0,0.005037611899656217,0.007522379931243405,53.0,60.5,7.5,3,5,3,88,46,90
213,114,314,80.0,98.0,18.0,54,54,59.0,59.0,0.0,54,54,61.5,61.5,0.0,0.010892133837094524,0.012015385139044895,72.5,76.0,3.5,3,4,14,47,32,90
214,12,628,37.5,100.0,62.5,30,40,41.0,46.0,5.0,12,40,37.5,52.5,15.0,0.002110350930937064,0.029578950951359814,45.0,88.0,43.0,2,5,2,70,61,3
215,80,181,58.0,90.0,32.0,200,200,82.5,82.5,0.0,80,81,58.0,58.0,0.0,0.010211375472276116,0.010279451308757957,66.0,66.0,0.0,5,11,5,19,25,60
216,100,100,69.0,69.0,0.0,100,100,51.0,51.0,0.0,100,100,69.0,69.0,0.0,0.028932230504782327,0.028932230504782327,89.0,89.0,0.0,-1,10,13,18,33,76
217,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,17,0,20,40,76
218,12,218,38.0,95.0,57.0,22,26,34.0,37.0,3.0,12,26,38.0,48.0,10.0,0.0013955546478777359,0.007352190340038803,41.0,62.0,21.0,3,5,3,45,51,21
219,34,240,47.0,93.0,46.0,80,80,46.0,46.0,0.0,34,42,47.0,50.0,3.0,0.0013955546478777359,0.0019061234214915416,41.0,42.5,1.5,3,9,4,31,64,63
220,0,206,13.0,91.0,78.0,0,31,13.0,31.5,18.5,0,12,13.0,32.0,19.0,0.0,0.0012253650566731338,14.5,38.5,24.0,3,10,0,0,98,51
221,100,100,67.0,67.0,0.0,100,100,53.5,53.5,0.0,100,100,67.0,67.0,0.0,0.033765614894993023,0.033765614894993023,93.0,93.0,0.0,5,10,17,11,6,68
222,0,616,13.0,100.0,87.0,0,132,13.0,61.5,48.5,0,110,13.0,74.0,61.0,0.0,0.016474352428605468,14.0,80.0,66.0,2,16,0,9,67,23
223,92,708,72.0,100.0,28.0,64,64,67.5,67.5,0.0,64,64,69.5,69.5,0.0,0.0123557643214541,0.031110657272201234,76.0,91.0,15.0,2,4,8,47,17,9
224,522,728,100.0,100.0,0.0,208,208,98.0,98.0,0.0,208,208,98.0,98.0,0.0,0.04472582456856938,0.046359644644133564,97.0,97.0,0.0,3,7,40,24,3,94
225,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,8,0,15,96,89
226,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,14,0,8,79,84
227,66,272,69.5,98.0,28.5,48,48,70.5,70.5,0.0,48,48,73.0,73.0,0.0,0.011062323428299126,0.013547091459886314,72.0,79.0,7.0,3,3,6,66,77,41
228,129,335,89.0,100.0,11.0,56,56,89.5,89.5,0.0,56,56,90.0,90.0,0.0,0.022839443139657578,0.027604751693386432,87.0,90.0,3.0,3,2,17,98,6,31
229,46,1686,53.5,100.0,46.5,140,174,66.0,72.5,6.5,46,174,53.5,86.5,33.0,0.0023486163586235067,0.0176997174852786,45.0,79.0,34.0,1,11,2,19,61,24
230,1,1641,26.0,100.0,74.0,12,156,26.0,67.5,41.5,1,156,26.0,85.0,59.0,0.00010211375472276115,0.026107083290785937,27.5,90.0,62.5,1,12,1,14,78,15
231,27,643,53.0,100.0,47.0,14,28,36.5,51.0,14.5,14,28,40.5,55.5,15.0,0.003608019333537561,0.016508390346846386,51.0,80.0,29.0,2,3,6,55,35,57
232,100,100,74.0,74.0,0.0,100,100,89.0,89.0,0.0,100,100,89.0,89.0,0.0,0.08461826474692807,0.09588481568467272,99.0,100.0,1.0,2,4,40,53,3,39
233,0,616,13.0,100.0,87.0,0,40,13.0,35.0,22.0,0,31,13.0,47.0,34.0,0.0,0.003982436434187685,13.5,50.5,37.0,2,7,0,43,66,28
234,56,56,55.0,55.0,0.0,84,84,66.5,66.5,0.0,56,56,55.0,55.0,0.0,0.0068075836481840775,0.0068075836481840775,59.0,59.0,0.0,-1,5,3,61,29,97
235,248,454,94.0,100.0,6.0,168,168,99.0,99.0,0.0,168,168,99.0,99.0,0.0,0.03625038292658021,0.04006262976956329,97.0,97.0,0.0,3,6,15,56,16,72
236,268,268,93.0,93.0,0.0,302,302,97.0,97.0,0.0,268,268,96.0,96.0,0.0,0.01834643793185609,0.01834643793185609,77.0,77.0,0.0,-1,12,13,2,33,85
237,100,100,70.0,70.0,0.0,100,100,50.5,50.5,0.0,100,100,70.0,70.0,0.0,0.026209197045508698,0.030191633479696382,88.5,91.0,2.5,2,10,8,12,17,28
238,94,710,62.0,100.0,38.0,152,152,80.0,80.0,0.0,94,152,62.0,85.0,23.0,0.006773545729943157,0.02226079852956193,59.5,85.0,25.5,2,8,6,42,26,15
239,100,100,71.5,71.5,0.0,100,100,58.5,58.5,0.0,100,100,71.5,71.5,0.0,0.031314884781646755,0.031314884781646755,91.0,91.0,0.0,-1,9,6,35,77,85
240,22,638,44.0,100.0,56.0,70,90,39.0,43.0,4.0,22,90,44.0,63.0,19.0,0.0012934408931549745,0.011947309302563056,41.0,74.0,33.0,2,10,3,1,51,19
241,18,634,49.0,100.0,51.0,30,54,46.0,63.0,17.0,18,54,49.0,65.0,16.0,0.0009190237925048504,0.015283025290173252,37.0,78.0,41.0,2,4,2,78,63,19
242,128,1768,80.0,100.0,20.0,220,254,85.5,90.5,5.0,128,254,80.0,92.5,12.5,0.006092787365124749,0.0318935293917424,59.0,92.0,33.0,1,12,5,14,47,15
243,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,13.5,13.5,0.0,-1,3,0,87,79,82
244,6,212,33.5,90.0,56.5,38,38,35.5,35.5,0.0,6,18,33.5,44.0,10.5,0.00088498587426393,0.0032336022328874367,38.0,46.0,8.0,3,9,1,26,71,70
245,16,1656,37.5,100.0,62.5,52,90,41.5,67.0,25.5,16,90,37.5,68.5,31.0,0.001940161339732462,0.05088668777017598,40.0,97.0,57.0,1,6,1,56,53,2
246,224,840,91.0,100.0,9.0,206,206,81.5,81.5,0.0,206,206,90.0,90.0,0.0,0.02011640968038395,0.02825147213996392,80.0,87.0,7.0,2,12,16,3,18,27
247,67,273,63.5,97.0,33.5,32,32,66.5,66.5,0.0,32,32,67.0,67.0,0.0,0.00980292045338507,0.0160318594914735,67.0,80.0,13.0,3,2,8,68,44,31
248,0,206,13.0,89.5,76.5,0,48,13.0,33.0,20.0,0,15,13.0,33.0,20.0,0.0,0.0022465026039007454,13.0,46.0,33.0,3,12,0,14,76,41
249,0,616,13.0,100.0,87.0,0,60,13.0,52.0,39.0,0,60,13.0,56.0,43.0,0.0,0.026821879573845263,13.0,88.0,75.0,2,5,1,61,50,0
250,140,756,83.0,100.0,17.0,220,220,86.0,86.0,0.0,140,220,83.0,87.0,4.0,0.014772456516559448,0.025222097416522007,72.0,88.0,16.0,2,12,8,2,20,39
251,0,206,13.0,86.0,73.0,0,40,13.0,34.0,21.0,0,30,13.0,43.0,30.0,0.0,0.003642057251778481,13.0,48.0,35.0,3,8,0,27,97,26
252,100,100,64.0,64.0,0.0,100,100,50.5,50.5,0.0,100,100,64.0,64.0,0.0,0.05075053609721229,0.05303107661935396,97.0,98.0,1.0,2,10,29,0,1,94
253,6,6,29.0,29.0,0.0,29,29,29.0,29.0,0.0,6,6,29.0,29.0,0.0,0.0002042275094455223,0.0002042275094455223,30.0,30.0,0.0,-1,14,1,8,55,93
254,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,14.5,14.5,0.0,-1,2,0,98,97,86
