,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
29,212,212,970.0,970.0,0.0,70,70,919.5,919.5,0.0,0.004901460226692535,0.004901460226692535,959.0,959.0,0.0,-1,5,45,665,77,583
30,28,28,763.5,763.5,0.0,40,40,824.0,824.0,0.0,0.0007147962830593281,0.0007147962830593281,758.5,758.5,0.0,-1,5,4,601,336,372
31,0,206,166.0,972.0,806.0,0,24,166.0,693.0,527.0,0.0,0.0009530617107457708,206.0,817.0,611.0,3,4,1,784,685,243
32,225,327,959.0,976.0,17.0,140,140,940.5,940.5,0.0,0.004629156880765172,0.004765308553728854,948.5,950.0,1.5,4,11,37,155,74,504
33,3,1643,425.0,1000.0,575.0,6,52,418.0,957.5,539.5,6.807583648184077e-05,0.03209775690118792,462.5,997.0,534.5,1,3,2,490,383,122
34,0,206,166.5,963.0,796.5,0,11,166.5,432.0,265.5,0.0,0.00037441710065012424,197.5,677.0,479.5,3,4,0,300,520,188
35,16,632,526.5,991.0,464.5,150,160,723.0,748.5,25.5,0.000442492937131965,0.0010211375472276116,677.0,794.0,117.0,2,23,1,30,80,308
36,0,206,166.5,960.0,793.5,0,18,166.5,437.0,270.5,0.0,0.0005446066918547262,192.5,710.5,518.0,3,8,0,521,349,414
37,1,1,343.5,343.5,0.0,11,11,343.5,343.5,0.0,0.0,0.0,198.5,198.5,0.0,-1,11,2,188,344,737
38,17,119,644.5,927.0,282.5,24,24,657.0,657.0,0.0,0.0005105687736138058,0.0006126825283365669,722.5,746.5,24.0,4,4,8,354,417,220
39,3,209,454.0,977.0,523.0,5,10,409.5,527.0,117.5,0.0,0.0006467204465774873,204.0,756.5,552.5,3,3,2,958,298,273
40,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.5,203.5,0.0,-1,9,0,319,803,968
41,0,101,166.5,930.0,763.5,0,4,166.5,351.5,185.0,0.0,6.807583648184077e-05,209.5,474.0,264.5,5,4,1,607,554,420
42,8,110,551.5,927.0,375.5,14,14,602.0,602.0,0.0,0.00017018959120460194,0.00037441710065012424,574.5,681.0,106.5,4,3,2,672,697,124
43,0,102,166.5,895.0,728.5,0,8,166.5,394.5,228.0,0.0,0.00013615167296368154,201.5,528.0,326.5,4,4,0,503,611,124
44,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,5,1,464,428,564
45,354,456,989.0,993.0,4.0,32,32,941.5,941.5,0.0,0.00891793457912114,0.009054086252084823,981.0,982.0,1.0,4,2,78,972,9,214
46,132,233,948.5,977.0,28.5,62,62,968.5,968.5,0.0,0.005854521937438306,0.005854521937438306,967.5,967.5,0.0,6,3,23,585,122,721
47,0,101,166.5,900.5,734.0,0,7,166.5,344.0,177.5,0.0,0.00010211375472276115,201.0,502.5,301.5,5,7,0,273,624,537
48,4,106,459.0,938.0,479.0,6,6,466.0,466.0,0.0,6.807583648184077e-05,0.0002723033459273631,468.5,636.5,168.0,4,3,5,826,231,278
49,28,28,760.0,760.0,0.0,26,26,640.0,640.0,0.0,0.0002042275094455223,0.0002042275094455223,589.0,589.0,0.0,-1,5,13,616,256,923
50,55,261,851.0,977.0,126.0,54,54,928.5,928.5,0.0,0.001599782157323258,0.0020422750944552232,869.5,889.5,20.0,3,4,9,513,277,727
51,1,1,350.0,350.0,0.0,2,2,350.5,350.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,2,2,589,331,930
52,26,232,653.5,950.0,296.5,60,64,518.0,535.0,17.0,0.0002723033459273631,0.0008509479560230097,616.0,761.5,145.5,3,16,5,195,310,103
53,44,250,794.0,969.0,175.0,62,62,801.0,801.0,0.0,0.0006467204465774873,0.006297014874570271,740.5,967.0,226.5,3,7,4,450,246,18
54,95,197,880.5,952.0,71.5,82,82,864.5,864.5,0.0,0.002484768031587188,0.0026889955410327104,913.0,915.0,2.0,4,7,20,331,87,4
55,0,206,166.5,954.0,787.5,0,28,166.5,460.0,293.5,0.0,0.0007147962830593281,197.5,749.0,551.5,3,10,0,298,966,355
56,0,206,166.5,955.0,788.5,0,22,166.5,436.5,270.0,0.0,0.00017018959120460194,196.5,557.5,361.0,3,9,1,192,693,52
57,28,28,631.0,631.0,0.0,142,142,681.0,681.0,0.0,0.00010211375472276115,0.00010211375472276115,480.0,480.0,0.0,-1,22,4,33,202,657
58,10,112,570.5,923.0,352.5,14,14,544.5,544.5,0.0,0.00010211375472276115,0.0002723033459273631,497.0,625.0,128.0,4,3,3,613,214,785
59,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.0,201.0,0.0,-1,5,2,438,462,758
60,8,109,587.5,946.0,358.5,10,10,556.0,556.0,0.0,0.00013615167296368154,0.00034037918240920387,535.5,664.0,128.5,5,3,4,708,270,22
61,86,292,862.5,978.0,115.5,114,114,942.5,942.5,0.0,0.0013955546478777359,0.0018040096667687805,841.5,867.0,25.5,3,9,12,166,67,591
62,50,50,844.0,844.0,0.0,18,18,689.0,689.0,0.0,0.0009530617107457708,0.0009530617107457708,810.0,810.0,0.0,-1,3,15,839,138,638
63,46,147,858.5,963.0,104.5,22,22,852.5,852.5,0.0,0.001497668402600497,0.0015317063208414173,867.0,870.0,3.0,5,2,13,734,255,585
64,7,109,493.0,901.5,408.5,21,21,429.0,429.0,0.0,3.4037918240920386e-05,6.807583648184077e-05,426.0,461.0,35.0,4,10,2,243,364,321
65,8,214,534.5,965.5,431.0,12,16,434.5,482.0,47.5,0.0002382654276864427,0.0006467204465774873,603.0,744.0,141.0,3,6,4,455,208,306
66,44,44,847.0,847.0,0.0,12,12,714.0,714.0,0.0,0.0007488342013002485,0.0007488342013002485,772.0,772.0,0.0,-1,2,17,723,226,709
67,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,208.0,208.0,0.0,-1,6,0,529,777,750
68,115,115,927.0,927.0,0.0,62,62,879.0,879.0,0.0,0.002280540522141666,0.002280540522141666,906.5,906.5,0.0,-1,6,27,405,61,372
69,0,102,166.5,925.0,758.5,0,5,166.5,371.5,205.0,0.0,0.0,201.5,201.5,0.0,4,4,0,403,588,853
70,94,94,834.5,834.5,0.0,220,220,862.0,862.0,0.0,0.0015317063208414173,0.0015317063208414173,858.0,858.0,0.0,-1,21,6,74,289,789
71,16,16,542.0,542.0,0.0,80,80,557.0,557.0,0.0,0.00030634126416828345,0.00030634126416828345,624.5,624.5,0.0,-1,18,4,64,365,920
72,22,22,782.5,782.5,0.0,22,22,896.5,896.5,0.0,0.0004084550188910446,0.0004084550188910446,678.5,678.5,0.0,-1,2,6,830,424,966
73,198,198,966.0,966.0,0.0,48,48,929.5,929.5,0.0,0.003812246842983083,0.003812246842983083,944.5,944.5,0.0,-1,3,31,703,76,880
74,11,627,628.5,998.0,369.5,18,28,725.5,852.5,127.0,0.0002382654276864427,0.009088124170325743,623.0,979.0,356.0,2,3,6,732,379,7
75,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,205.0,205.0,0.0,-1,11,0,261,483,668
76,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.0,201.0,0.0,-1,5,0,438,696,767
77,27,643,723.0,994.0,271.0,42,52,711.0,777.0,66.0,0.00037441710065012424,0.0015317063208414173,658.5,857.5,199.0,2,6,6,369,467,724
78,0,616,166.5,996.0,829.5,0,42,166.5,816.5,650.0,0.0,0.005003573981415297,203.5,954.5,751.0,2,5,0,290,423,21
79,1,1,358.5,358.5,0.0,2,2,361.0,361.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,435.0,435.0,0.0,-1,2,3,996,708,949
80,78,78,897.0,897.0,0.0,28,28,826.5,826.5,0.0,0.00088498587426393,0.00088498587426393,806.5,806.5,0.0,-1,3,22,833,116,956
81,17,223,587.5,958.0,370.5,96,96,790.5,790.5,0.0,0.000442492937131965,0.0005446066918547262,680.0,705.5,25.5,3,11,2,163,101,292
82,17,17,748.5,748.5,0.0,12,12,801.5,801.5,0.0,0.0006807583648184077,0.0006807583648184077,777.5,777.5,0.0,-1,2,9,799,145,825
83,124,225,942.0,975.0,33.0,44,44,897.0,897.0,0.0,0.0035739814152966403,0.0035739814152966403,931.0,931.0,0.0,5,4,19,617,133,771
84,7,109,536.5,934.5,398.0,18,18,660.5,660.5,0.0,0.0002382654276864427,0.00037441710065012424,617.0,682.0,65.0,4,3,3,680,541,305
85,1,207,342.0,954.0,612.0,10,19,342.0,412.5,70.5,0.0,0.00013615167296368154,202.5,529.5,327.0,3,10,1,258,703,152
86,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,15,0,104,866,937
87,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.0,203.0,0.0,-1,2,0,838,898,982
88,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,202.5,202.5,0.0,-1,3,0,863,772,867
89,8,214,529.5,967.5,438.0,24,24,659.0,659.0,0.0,6.807583648184077e-05,0.00037441710065012424,466.5,656.5,190.0,3,4,2,887,628,165
90,7,7,569.0,569.0,0.0,6,6,485.5,485.5,0.0,0.00010211375472276115,0.00010211375472276115,509.0,509.0,0.0,-1,3,4,535,208,235
91,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.5,203.5,0.0,-1,2,1,940,895,702
92,100,100,896.5,896.5,0.0,100,100,959.5,959.5,0.0,0.023520201504475986,0.023554239422716908,997.0,997.0,0.0,4,7,19,722,144,718
93,0,206,165.0,995.0,830.0,0,7,165.0,746.0,581.0,0.0,0.0020082371762143027,204.5,897.5,693.0,3,2,1,955,641,182
94,41,247,796.0,971.0,175.0,32,32,616.5,616.5,0.0,0.0002382654276864427,0.001055175465468532,611.5,812.5,201.0,3,6,11,345,316,206
95,16,118,570.0,903.5,333.5,70,70,742.5,742.5,0.0,0.000442492937131965,0.0005105687736138058,692.5,712.0,19.5,4,9,1,123,282,394
96,2,104,362.0,877.0,515.0,25,29,380.0,393.5,13.5,3.4037918240920386e-05,6.807583648184077e-05,418.5,457.5,39.0,4,16,1,53,265,215
97,16,16,579.0,579.0,0.0,44,44,530.0,530.0,0.0,0.0002042275094455223,0.0002042275094455223,571.5,571.5,0.0,-1,12,4,187,164,750
98,0,616,166.5,992.0,825.5,0,66,166.5,740.5,574.0,0.0,0.004016474352428605,200.0,940.5,740.5,2,9,0,262,436,126
99,22,123,681.0,925.5,244.5,36,36,698.5,698.5,0.0,0.000442492937131965,0.0004765308553728854,692.0,703.0,11.0,5,5,2,347,453,416
100,157,157,964.0,964.0,0.0,44,44,909.5,909.5,0.0,0.004901460226692535,0.004901460226692535,957.0,957.0,0.0,-1,4,27,607,88,849
101,184,184,927.0,927.0,0.0,258,258,936.5,936.5,0.0,0.003267640151128357,0.003267640151128357,929.5,929.5,0.0,-1,19,15,19,153,848
102,0,206,166.5,944.5,778.0,0,34,166.5,406.5,240.0,0.0,0.0005446066918547262,200.5,716.5,516.0,3,17,0,10,783,204
103,2,208,381.0,959.0,578.0,7,16,362.0,461.5,99.5,3.4037918240920386e-05,0.0002042275094455223,421.5,578.5,157.0,3,6,1,630,540,173
104,158,260,926.0,966.0,40.0,184,184,969.5,969.5,0.0,0.0040845501889104465,0.004356853534837809,948.0,949.5,1.5,4,11,14,162,68,365
105,6,6,419.0,419.0,0.0,31,31,374.0,374.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,415.0,415.0,0.0,-1,22,3,22,484,962
106,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,202.0,202.0,0.0,-1,3,0,930,994,995
107,154,256,931.5,964.5,33.0,204,204,982.5,982.5,0.0,0.0038462847612240037,0.003880322679464924,934.0,935.5,1.5,4,11,15,230,158,506
108,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,8,0,137,696,984
109,2,208,363.0,945.5,582.5,17,31,349.0,394.0,45.0,0.0,0.00013615167296368154,202.5,523.5,321.0,3,16,1,117,540,659
110,156,362,953.0,986.0,33.0,58,58,935.0,935.0,0.0,0.005514142755029102,0.006637394056979475,958.0,969.0,11.0,3,4,31,832,126,68
111,77,283,883.0,982.0,99.0,38,38,878.0,878.0,0.0,0.0013615167296368155,0.002280540522141666,848.5,898.0,49.5,3,3,17,836,269,264
112,8,109,523.0,919.5,396.5,24,24,521.5,521.5,0.0,0.00013615167296368154,0.00013615167296368154,527.0,527.0,0.0,6,8,2,323,576,861
113,0,206,166.5,969.5,803.0,0,18,166.5,668.5,502.0,0.0,0.004935498144933456,198.5,955.0,756.5,3,3,0,743,957,30
114,0,101,166.5,906.0,739.5,0,7,166.5,342.5,176.0,0.0,3.4037918240920386e-05,204.5,432.0,227.5,6,7,1,364,568,748
115,194,194,987.0,987.0,0.0,22,22,933.0,933.0,0.0,0.008373327887266415,0.008373327887266415,977.0,977.0,0.0,-1,2,70,788,18,937
116,20,20,631.5,631.5,0.0,48,48,602.0,602.0,0.0,0.0002042275094455223,0.0002042275094455223,586.5,586.5,0.0,-1,9,3,213,536,751
117,6,6,515.5,515.5,0.0,18,18,714.5,714.5,0.0,0.0005105687736138058,0.0005105687736138058,716.0,716.0,0.0,-1,3,2,745,160,997
118,0,206,166.5,958.0,791.5,0,41,166.5,596.0,429.5,0.0,0.002110350930937064,195.5,888.5,693.0,3,9,0,389,740,111
119,0,102,166.0,944.0,778.0,0,4,166.0,456.0,290.0,0.0,0.0005786446100956465,203.0,749.0,546.0,4,2,0,910,701,294
120,2,2,407.0,407.0,0.0,4,4,445.5,445.5,0.0,0.0,0.0,206.5,206.5,0.0,-1,2,2,934,656,702
121,8,110,509.5,897.0,387.5,21,22,446.5,465.5,19.0,3.4037918240920386e-05,3.4037918240920386e-05,428.0,428.0,0.0,4,9,2,319,499,639
122,162,264,964.0,981.0,17.0,44,44,883.5,883.5,0.0,0.006467204465774873,0.006671431975220395,969.0,970.0,1.0,4,4,31,403,34,46
123,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,12,0,58,942,843
124,7,108,574.5,952.0,377.5,12,12,728.5,728.5,0.0,0.0008169100377820892,0.0009870996289866913,787.5,815.5,28.0,5,2,3,625,299,409
125,0,102,166.0,914.5,748.5,0,4,166.0,365.5,199.5,0.0,6.807583648184077e-05,205.0,474.0,269.0,4,3,0,737,359,799
126,34,136,674.0,892.0,218.0,130,130,696.0,696.0,0.0,0.0004765308553728854,0.0004765308553728854,688.0,688.0,0.0,4,19,3,14,93,788
127,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,192.0,192.0,0.0,-1,20,0,70,966,949
128,198,404,963.0,987.0,24.0,84,84,969.5,969.5,0.0,0.0068075836481840775,0.0068075836481840775,969.0,969.0,0.0,3,5,27,667,88,361
129,8,110,621.0,965.5,344.5,10,10,671.0,671.0,0.0,0.00017018959120460194,0.0004084550188910446,568.5,690.5,122.0,4,3,2,852,584,169
130,6,212,473.5,970.0,496.5,13,13,469.5,469.5,0.0,0.00017018959120460194,0.0006467204465774873,546.5,754.0,207.5,3,5,2,519,325,250
131,6,212,427.5,945.5,518.0,48,58,435.5,479.0,43.5,0.0,0.00034037918240920387,202.0,635.5,433.5,3,21,1,2,577,382
132,12,114,586.5,923.0,336.5,26,26,655.5,655.5,0.0,0.0002042275094455223,0.0008509479560230097,577.5,785.5,208.0,4,5,2,524,770,113
133,3,104,543.0,979.0,436.0,3,3,501.5,501.5,0.0,3.4037918240920386e-05,0.0002042275094455223,434.0,611.5,177.5,5,2,5,952,225,317
134,31,237,774.5,976.0,201.5,31,32,748.0,757.5,9.5,0.00034037918240920387,0.0023486163586235067,661.5,903.0,241.5,3,5,5,843,314,111
135,0,102,166.0,936.0,770.0,0,4,166.0,461.0,295.0,0.0,0.00010211375472276115,201.0,519.0,318.0,4,2,0,776,569,350
136,0,102,166.5,890.0,723.5,0,13,166.5,369.0,202.5,0.0,6.807583648184077e-05,204.5,463.0,258.5,4,10,0,135,897,481
137,252,252,979.0,979.0,0.0,72,72,978.0,978.0,0.0,0.006603356138738555,0.006603356138738555,974.0,974.0,0.0,-1,3,36,737,48,884
138,20,122,748.0,960.0,212.0,14,14,662.5,662.5,0.0,0.00010211375472276115,0.0005446066918547262,499.5,739.5,240.0,4,3,5,485,350,343
139,0,616,166.0,1000.0,834.0,0,23,166.0,819.5,653.5,0.0,0.004016474352428605,200.0,941.5,741.5,2,3,0,854,969,169
140,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,196.5,196.5,0.0,-1,10,0,240,990,706
141,8,110,524.5,919.0,394.5,28,28,615.0,615.0,0.0,0.0002382654276864427,0.0005446066918547262,604.5,720.0,115.5,4,6,2,251,770,323
142,10,10,631.0,631.0,0.0,12,12,739.5,739.5,0.0,0.00037441710065012424,0.00037441710065012424,668.0,668.0,0.0,-1,2,4,618,501,918
143,7,213,559.5,979.5,420.0,8,12,566.0,708.0,142.0,3.4037918240920386e-05,0.00037441710065012424,431.0,669.5,238.5,3,2,5,894,225,420
144,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,198.5,198.5,0.0,-1,11,0,163,865,959
145,43,43,833.5,833.5,0.0,24,24,711.5,711.5,0.0,0.0005786446100956465,0.0005786446100956465,738.0,738.0,0.0,-1,4,13,631,120,908
146,8,214,489.0,948.0,459.0,21,42,419.5,548.0,128.5,0.00010211375472276115,0.0010211375472276116,490.5,806.0,315.5,3,9,5,101,476,397
147,107,209,895.5,952.0,56.5,112,112,843.0,843.0,0.0,0.0015317063208414173,0.0015317063208414173,860.5,860.5,0.0,4,12,18,58,148,598
148,0,206,166.5,947.0,780.5,0,48,166.5,497.0,330.5,0.0,0.0008509479560230097,197.0,774.0,577.0,3,14,0,121,726,62
149,3,3,467.5,467.5,0.0,4,4,487.0,487.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,421.5,421.5,0.0,-1,2,2,878,549,426
150,25,25,696.0,696.0,0.0,74,74,815.5,815.5,0.0,0.0007488342013002485,0.0007488342013002485,770.0,770.0,0.0,-1,9,4,177,125,919
151,1,1,355.0,355.0,0.0,2,2,360.5,360.5,0.0,0.0,0.0,204.5,204.5,0.0,-1,2,1,991,972,824
152,126,126,956.0,956.0,0.0,46,46,971.0,971.0,0.0,0.006603356138738555,0.006603356138738555,967.0,967.0,0.0,-1,2,25,976,47,745
153,94,300,919.0,986.0,67.0,48,48,943.0,943.0,0.0,0.0021784267674189047,0.004561081044283332,896.5,948.0,51.5,3,3,12,935,58,102
154,67,169,875.5,961.0,85.5,36,36,763.5,763.5,0.0,0.0019741992579733825,0.0020422750944552232,882.0,885.0,3.0,4,6,21,529,123,770
155,28,234,634.5,954.0,319.5,100,104,580.0,601.0,21.0,0.00037441710065012424,0.0006467204465774873,656.5,720.5,64.0,3,23,3,30,677,524
156,308,308,966.0,966.0,0.0,472,472,992.0,992.0,0.0,0.0042547397801150485,0.0042547397801150485,940.5,940.5,0.0,-1,23,17,4,81,832
157,0,206,166.5,946.0,779.5,0,22,166.5,399.5,233.0,0.0,6.807583648184077e-05,203.5,465.0,261.5,3,11,0,66,944,720
158,6,107,478.5,923.0,444.5,16,16,503.5,503.5,0.0,0.00010211375472276115,0.00017018959120460194,498.0,559.5,61.5,5,6,2,322,325,621
159,6,212,443.5,953.5,510.0,37,42,514.0,539.0,25.0,3.4037918240920386e-05,0.0002723033459273631,423.0,621.5,198.5,3,11,1,229,577,537
160,0,206,166.5,951.0,784.5,0,41,166.5,543.0,376.5,0.0,0.0011913271384322134,194.5,821.5,627.0,3,11,0,333,888,42
161,0,102,166.0,940.0,774.0,0,4,166.0,380.0,214.0,0.0,6.807583648184077e-05,202.5,474.5,272.0,4,3,0,699,858,395
162,26,26,715.5,715.5,0.0,30,30,677.5,677.5,0.0,0.00037441710065012424,0.00037441710065012424,670.0,670.0,0.0,-1,5,7,501,134,423
163,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,204.0,204.0,0.0,-1,2,0,987,817,965
164,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.0,201.0,0.0,-1,2,0,981,956,517
165,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,3,0,687,973,932
166,0,616,166.5,994.0,827.5,0,48,166.5,674.5,508.0,0.0,0.0017018959120460194,202.5,863.5,661.0,2,7,0,321,915,54
167,56,262,815.5,969.0,153.5,54,54,691.0,691.0,0.0,0.001055175465468532,0.0014636304843595766,809.5,843.5,34.0,3,8,9,358,130,688
168,0,206,166.5,960.0,793.5,0,15,166.5,447.5,281.0,0.0,0.00013615167296368154,196.0,529.0,333.0,3,6,0,473,932,256
169,34,34,736.5,736.5,0.0,72,72,829.5,829.5,0.0,0.0013615167296368155,0.0013615167296368155,842.5,842.5,0.0,-1,7,4,246,281,900
170,0,206,166.5,963.0,796.5,0,12,166.5,448.0,281.5,0.0,0.0004765308553728854,202.5,691.0,488.5,3,4,0,410,754,432
171,0,102,166.5,890.5,724.0,0,17,166.5,387.0,220.5,0.0,6.807583648184077e-05,203.5,461.5,258.0,4,11,0,155,826,220
172,107,313,921.5,982.0,60.5,50,50,875.5,875.5,0.0,0.001940161339732462,0.0029612988869600733,875.5,932.0,56.5,3,5,16,692,78,297
173,70,70,928.0,928.0,0.0,18,18,829.5,829.5,0.0,0.0026209197045508697,0.0026209197045508697,923.0,923.0,0.0,-1,3,25,852,47,685
174,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,196.0,196.0,0.0,-1,6,1,556,742,928
175,6,6,450.5,450.5,0.0,18,18,414.5,414.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,10,3,243,708,330
176,8,110,546.0,933.0,387.0,13,14,475.5,504.0,28.5,3.4037918240920386e-05,0.000442492937131965,433.5,697.5,264.0,4,5,5,688,464,198
177,6,108,447.0,899.0,452.0,44,44,555.0,555.0,0.0,0.00010211375472276115,0.00017018959120460194,505.0,555.0,50.0,4,10,1,152,870,409
178,2,2,360.5,360.5,0.0,26,26,358.5,358.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,23,1,57,140,750
179,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.5,202.5,0.0,-1,2,0,625,952,776
180,0,616,166.5,993.0,826.5,0,78,166.5,855.0,688.5,0.0,0.0088498587426393,202.5,976.0,773.5,2,8,0,286,965,7
