,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
655,6,212,479.5,966.5,487.0,10,18,437.0,548.0,111.0,0.00010211375472276115,0.0005105687736138058,502.0,710.0,208.0,3,5,1,691,861,80
656,7,213,602.5,985.0,382.5,8,12,637.0,774.0,137.0,0.00010211375472276115,0.0022465026039007454,502.5,904.0,401.5,3,2,3,751,263,133
657,17,223,727.0,982.0,255.0,8,12,576.0,718.0,142.0,0.00037441710065012424,0.002110350930937064,678.5,894.0,215.5,3,2,6,928,4,127
658,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,12,0,52,818,887
659,46,246,818.5,974.0,155.5,42,42,749.0,749.0,0.0,0.0009870996289866913,0.0011913271384322134,811.0,833.0,22.0,3,6,13,451,217,86
660,0,102,166.0,945.5,779.5,0,3,166.0,403.0,237.0,0.0,3.4037918240920386e-05,199.5,428.5,229.0,4,2,0,998,614,506
661,58,674,810.0,993.0,183.0,102,112,798.5,837.5,39.0,0.0009530617107457708,0.0026209197045508697,795.5,913.5,118.0,2,12,9,222,414,422
662,32,134,855.5,974.0,118.5,12,12,826.5,826.5,0.0,0.0013955546478777359,0.0017018959120460194,867.0,889.5,22.5,4,2,13,865,183,90
663,22,22,658.0,658.0,0.0,48,48,640.5,640.5,0.0,0.00030634126416828345,0.00030634126416828345,635.5,635.5,0.0,-1,9,2,422,770,822
664,0,206,166.5,946.0,779.5,0,46,166.5,458.5,292.0,0.0,0.00017018959120460194,201.0,552.5,351.5,3,17,0,63,865,362
665,49,49,755.0,755.0,0.0,142,142,808.0,808.0,0.0,0.0007147962830593281,0.0007147962830593281,739.0,739.0,0.0,-1,16,5,26,591,979
666,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,12,1,106,738,665
667,190,291,983.0,991.0,8.0,22,22,917.0,917.0,0.0,0.006603356138738555,0.0068075836481840775,969.0,969.5,0.5,5,2,61,666,14,302
668,367,469,991.0,995.0,4.0,80,80,996.5,996.5,0.0,0.015725518227305217,0.015827631982027978,993.0,993.0,0.0,4,2,70,752,18,465
669,20,20,648.5,648.5,0.0,36,36,573.0,573.0,0.0,0.000442492937131965,0.000442492937131965,703.0,703.0,0.0,-1,8,6,223,424,644
670,6,107,472.0,914.0,442.0,18,18,482.0,482.0,0.0,6.807583648184077e-05,6.807583648184077e-05,468.0,468.0,0.0,5,7,1,698,552,593
671,0,101,166.0,937.5,771.5,0,2,166.0,351.0,185.0,0.0,3.4037918240920386e-05,201.5,429.0,227.5,5,2,0,939,632,265
672,6,6,491.5,491.5,0.0,26,26,671.0,671.0,0.0,0.00013615167296368154,0.00013615167296368154,533.0,533.0,0.0,-1,5,1,848,666,828
673,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,208.0,208.0,0.0,-1,2,1,951,779,747
674,0,102,166.5,946.0,779.5,0,4,166.5,451.5,285.0,0.0,0.0005446066918547262,204.0,741.5,537.5,4,2,0,232,973,327
675,0,206,166.5,947.0,780.5,0,34,166.5,413.0,246.5,0.0,0.00013615167296368154,196.0,519.5,323.5,3,17,0,71,542,191
676,2,2,406.0,406.0,0.0,4,4,382.0,382.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,423.5,423.5,0.0,-1,3,1,670,607,489
677,0,101,166.0,886.0,720.0,0,8,166.0,342.5,176.5,0.0,6.807583648184077e-05,202.5,458.5,256.0,5,8,0,358,811,430
678,117,323,902.0,978.0,76.0,82,82,869.0,869.0,0.0,0.002484768031587188,0.00353994349705572,912.0,940.0,28.0,3,7,20,374,95,53
679,0,101,166.0,955.0,789.0,0,2,166.0,362.0,196.0,0.0,3.4037918240920386e-05,204.5,436.5,232.0,6,2,0,913,483,694
680,8,109,575.5,942.5,367.0,18,18,744.0,744.0,0.0,0.0006807583648184077,0.0007147962830593281,762.5,771.0,8.5,5,3,3,961,209,558
681,14,630,575.0,996.0,421.0,18,50,505.0,819.5,314.5,0.0002382654276864427,0.006977773239388679,602.5,970.5,368.0,2,5,3,818,93,18
682,19,19,686.5,686.5,0.0,28,28,646.5,646.5,0.0,0.00030634126416828345,0.00030634126416828345,650.0,650.0,0.0,-1,6,5,657,241,977
683,8,8,609.5,609.5,0.0,6,6,495.0,495.0,0.0,0.00010211375472276115,0.00010211375472276115,507.0,507.0,0.0,-1,3,5,707,274,731
684,12,218,513.0,956.0,443.0,33,34,451.0,454.0,3.0,0.00010211375472276115,0.00037441710065012424,492.0,657.0,165.0,3,12,2,348,523,700
685,76,76,815.5,815.5,0.0,166,166,800.0,800.0,0.0,0.0007147962830593281,0.0007147962830593281,743.0,743.0,0.0,-1,19,6,19,136,905
686,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,198.0,198.0,0.0,-1,5,0,426,831,433
687,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,3,0,636,956,705
688,4,210,484.5,978.0,493.5,6,10,485.5,575.5,90.0,0.00017018959120460194,0.0006807583648184077,566.0,761.5,195.5,3,3,2,535,363,195
689,1,617,342.0,990.0,648.0,15,63,342.5,557.5,215.0,3.4037918240920386e-05,0.00088498587426393,418.5,766.5,348.0,2,15,2,65,739,234
690,2,618,407.0,998.0,591.0,6,24,453.5,785.5,332.0,3.4037918240920386e-05,0.004595118962524252,429.5,948.0,518.5,2,3,1,861,577,39
691,2,104,411.0,945.0,534.0,4,4,470.0,470.0,0.0,3.4037918240920386e-05,0.00013615167296368154,446.5,554.0,107.5,4,2,1,802,935,508
692,38,38,749.5,749.5,0.0,76,76,796.0,796.0,0.0,0.0006126825283365669,0.0006126825283365669,747.0,747.0,0.0,-1,9,4,274,622,948
693,1,617,352.0,999.0,647.0,3,24,352.0,776.0,424.0,0.0,0.0026889955410327104,205.5,912.5,707.0,2,3,1,579,857,180
694,1,103,343.5,895.5,552.0,10,19,343.5,420.0,76.5,0.0,0.0004084550188910446,202.0,673.0,471.0,4,10,1,243,703,422
695,0,102,166.5,961.0,794.5,0,4,166.5,517.5,351.0,0.0,0.0008169100377820892,201.5,798.0,596.5,4,2,0,481,941,642
696,0,102,166.0,917.0,751.0,0,7,166.0,395.5,229.5,0.0,6.807583648184077e-05,207.0,465.5,258.5,4,4,0,822,955,700
697,2,104,384.5,912.5,528.0,7,8,363.5,376.0,12.5,0.0,3.4037918240920386e-05,202.0,425.0,223.0,4,6,2,549,374,605
698,104,104,899.5,899.5,0.0,72,72,861.0,861.0,0.0,0.0017018959120460194,0.0017018959120460194,870.5,870.5,0.0,-1,7,27,340,304,835
699,0,101,165.5,967.5,802.0,0,2,165.5,367.0,201.5,0.0,0.00017018959120460194,206.0,573.0,367.0,5,2,0,866,723,468
700,6,622,444.5,992.0,547.5,20,48,418.5,604.0,185.5,0.00010211375472276115,0.0019061234214915416,486.5,884.0,397.5,2,9,1,123,862,138
701,1,103,345.5,924.0,578.5,4,5,346.5,370.5,24.0,0.0,0.00017018959120460194,199.0,573.5,374.5,4,4,3,885,626,406
702,0,102,166.5,937.5,771.0,0,4,166.5,442.0,275.5,0.0,0.0002382654276864427,200.5,597.5,397.0,4,2,0,598,998,270
703,12,114,752.5,977.5,225.0,4,4,591.5,591.5,0.0,0.00034037918240920387,0.0008169100377820892,672.5,800.0,127.5,4,2,8,944,177,340
704,0,206,166.5,969.0,802.5,0,12,166.5,466.5,300.0,0.0,0.00030634126416828345,205.5,636.0,430.5,3,4,0,870,808,162
705,2,208,388.0,967.5,579.5,9,18,413.5,523.5,110.0,0.0,0.000442492937131965,205.0,702.0,497.0,3,5,1,665,506,242
706,4,106,481.5,951.0,469.5,4,4,492.5,492.5,0.0,3.4037918240920386e-05,0.00037441710065012424,431.5,683.0,251.5,4,2,4,851,442,172
707,18,18,617.0,617.0,0.0,40,40,589.0,589.0,0.0,0.00017018959120460194,0.00017018959120460194,558.5,558.5,0.0,-1,8,3,218,677,884
708,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,204.5,204.5,0.0,-1,3,3,569,854,943
709,5,106,576.5,976.0,399.5,4,4,597.5,597.5,0.0,0.00017018959120460194,0.0002723033459273631,564.5,639.0,74.5,5,2,3,973,653,332
710,421,421,982.0,982.0,0.0,290,290,975.5,975.5,0.0,0.00616086320160659,0.00616086320160659,960.0,960.0,0.0,-1,17,57,73,50,798
711,102,308,898.0,977.0,79.0,82,82,872.5,872.5,0.0,0.0017359338302869397,0.002314578440382586,876.0,900.5,24.5,3,7,19,221,297,418
712,2,2,399.0,399.0,0.0,7,7,428.5,428.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,433.0,433.0,0.0,-1,4,1,423,904,886
713,6,108,479.0,928.5,449.5,12,12,488.5,488.5,0.0,0.0002042275094455223,0.00030634126416828345,578.5,630.5,52.0,4,4,1,741,500,602
714,29,1669,736.5,1000.0,263.5,30,78,690.0,959.0,269.0,0.00010211375472276115,0.027638789611627353,498.5,996.0,497.5,1,4,10,500,266,41
715,5,5,401.0,401.0,0.0,18,18,398.5,398.5,0.0,0.00010211375472276115,0.00010211375472276115,490.5,490.5,0.0,-1,10,3,105,411,911
716,52,258,737.5,956.0,218.5,174,174,757.5,757.5,0.0,0.0007488342013002485,0.0008509479560230097,754.5,772.0,17.5,3,22,4,18,622,351
717,703,805,998.0,999.0,1.0,86,86,930.0,930.0,0.0,0.014670342761836687,0.01494264610776405,991.0,991.0,0.0,4,6,127,526,11,391
718,223,839,954.5,997.0,42.5,200,210,976.0,980.0,4.0,0.006501242384015794,0.007794683277170768,964.0,972.0,8.0,2,12,19,184,91,213
719,40,141,748.0,915.0,167.0,124,124,919.0,919.0,0.0,0.0006126825283365669,0.0006126825283365669,731.5,731.5,0.0,7,10,1,205,168,765
720,0,206,166.0,978.0,812.0,0,20,166.0,702.5,536.5,0.0,0.0028591851322373124,202.0,919.5,717.5,3,4,0,789,900,57
721,0,102,166.5,922.0,755.5,0,6,166.5,388.5,222.0,0.0,0.00013615167296368154,203.5,525.5,322.0,4,4,1,545,874,496
722,21,122,712.5,940.0,227.5,14,14,507.5,507.5,0.0,0.0002723033459273631,0.0002723033459273631,614.0,614.0,0.0,5,5,6,463,683,225
723,2,2,401.0,401.0,0.0,5,5,380.5,380.5,0.0,0.00010211375472276115,0.00010211375472276115,492.5,492.5,0.0,-1,4,1,787,265,632
724,144,144,934.5,934.5,0.0,72,72,850.0,850.0,0.0,0.0024507301133462676,0.0024507301133462676,914.5,914.5,0.0,-1,7,20,170,38,513
725,0,206,166.0,975.5,809.5,0,18,166.0,600.5,434.5,0.0,0.0012934408931549745,198.5,839.5,641.0,3,5,0,695,938,54
726,47,253,834.0,979.0,145.0,38,38,911.5,911.5,0.0,0.0017359338302869397,0.0020422750944552232,868.5,885.5,17.0,3,3,9,620,343,389
727,40,142,831.5,956.0,124.5,44,44,941.0,941.0,0.0,0.0026549576227917903,0.002757071377514551,917.0,920.0,3.0,4,3,1,712,449,313
728,0,102,166.5,920.5,754.0,0,8,166.5,445.0,278.5,0.0,0.00037441710065012424,202.0,670.5,468.5,4,4,0,550,974,525
729,7,7,570.5,570.5,0.0,6,6,486.5,486.5,0.0,0.00017018959120460194,0.00017018959120460194,550.0,550.0,0.0,-1,3,5,768,314,729
730,0,102,166.5,919.0,752.5,0,10,166.5,432.5,266.0,0.0,0.0004765308553728854,199.5,704.5,505.0,4,5,0,386,565,184
731,0,101,166.0,936.5,770.5,0,2,166.0,351.0,185.0,0.0,6.807583648184077e-05,205.0,472.5,267.5,5,2,0,886,976,879
732,0,102,166.5,935.0,768.5,0,5,166.5,406.5,240.0,0.0,6.807583648184077e-05,205.5,478.0,272.5,4,3,0,579,923,677
733,0,102,166.5,910.5,744.0,0,7,166.5,363.5,197.0,0.0,0.0002042275094455223,198.5,581.0,382.5,4,6,0,295,914,537
734,1,102,345.5,908.5,563.0,3,3,346.0,346.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,424.0,424.0,0.0,6,3,1,704,640,721
735,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,6,0,352,699,668
736,0,616,166.5,990.0,823.5,0,60,166.5,635.0,468.5,0.0,0.0018040096667687805,198.0,863.0,665.0,2,11,0,307,776,95
737,2,104,387.5,918.0,530.5,5,6,387.5,419.0,31.5,3.4037918240920386e-05,0.00017018959120460194,428.0,558.5,130.5,4,3,1,808,687,688
738,0,102,166.0,921.0,755.0,0,8,166.0,436.0,270.0,0.0,0.0005446066918547262,206.0,734.5,528.5,4,4,0,649,833,336
739,620,720,1000.0,1000.0,0.0,32,32,942.5,942.5,0.0,0.017972020831205963,0.017972020831205963,994.0,994.0,0.0,5,2,157,977,2,627
740,3,3,494.5,494.5,0.0,4,4,540.0,540.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,437.5,437.5,0.0,-1,2,2,866,627,744
741,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.5,197.5,0.0,-1,6,0,387,876,939
742,0,616,166.5,988.5,822.0,0,190,166.5,649.5,483.0,0.0,0.0020422750944552232,191.5,879.0,687.5,2,33,0,9,672,58
743,0,102,165.5,911.5,746.0,0,7,165.5,378.5,213.0,0.0,0.00013615167296368154,195.5,534.5,339.0,4,5,0,604,745,238
744,29,235,725.5,971.5,246.0,38,42,630.0,671.5,41.5,0.0002723033459273631,0.0009190237925048504,622.5,800.0,177.5,3,7,7,320,176,289
745,53,155,799.5,931.0,131.5,76,76,723.5,723.5,0.0,0.0006467204465774873,0.0007828721195411688,743.5,777.5,34.0,4,11,9,224,293,325
746,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,5,0,599,981,968
747,140,346,949.5,989.0,39.5,64,64,970.0,970.0,0.0,0.003369753905851118,0.003778208924742163,930.5,937.0,6.5,3,4,17,403,81,262
748,6,212,468.0,966.0,498.0,12,20,434.0,530.0,96.0,0.00013615167296368154,0.00088498587426393,539.0,789.5,250.5,3,6,1,606,594,234
749,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,10,0,204,855,796
750,241,241,978.0,978.0,0.0,48,48,955.5,955.5,0.0,0.00878178290615746,0.00878178290615746,975.0,975.0,0.0,-1,3,49,748,16,925
751,9,111,633.0,966.0,333.0,8,10,559.5,623.5,64.0,0.00013615167296368154,0.0008509479560230097,524.5,790.5,266.0,4,3,4,786,332,355
752,6,108,493.0,935.0,442.0,10,10,462.0,462.0,0.0,6.807583648184077e-05,6.807583648184077e-05,460.0,460.0,0.0,4,4,1,945,717,756
753,63,63,877.0,877.0,0.0,24,24,796.0,796.0,0.0,0.0009190237925048504,0.0009190237925048504,803.5,803.5,0.0,-1,3,20,774,189,962
754,6,108,516.5,944.0,427.5,8,8,685.0,685.0,0.0,0.0002382654276864427,0.0004084550188910446,628.0,708.0,80.0,4,2,2,283,785,173
755,7,108,650.0,973.0,323.0,8,8,756.0,756.0,0.0,0.00017018959120460194,0.0002723033459273631,566.0,649.0,83.0,5,2,3,920,541,602
756,27,129,729.5,941.5,212.0,24,24,655.0,655.0,0.0,0.0004765308553728854,0.0006467204465774873,695.5,742.5,47.0,4,4,9,822,391,274
757,277,379,979.0,985.0,6.0,70,70,917.5,917.5,0.0,0.0063650907110521125,0.006433166547533953,969.0,969.0,0.0,4,5,34,479,20,451
758,24,640,757.0,998.0,241.0,12,22,663.0,824.0,161.0,0.00037441710065012424,0.00793083495013445,682.5,979.0,296.5,2,2,6,828,432,31
759,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,2,0,782,976,205
760,20,226,619.0,951.5,332.5,52,52,565.0,565.0,0.0,0.0002382654276864427,0.001157289220191293,609.0,825.0,216.0,3,12,4,222,380,352
761,56,262,845.5,976.5,131.0,28,28,775.5,775.5,0.0,0.0013955546478777359,0.002280540522141666,855.5,901.0,45.5,3,3,15,725,137,155
762,104,206,894.5,951.0,56.5,104,104,905.5,905.5,0.0,0.0016678579938050988,0.0016678579938050988,863.0,863.0,0.0,4,9,18,249,82,558
763,112,214,928.5,973.0,44.5,44,44,866.0,866.0,0.0,0.001940161339732462,0.002280540522141666,885.5,904.0,18.5,4,4,26,460,127,494
764,8,110,567.5,938.0,370.5,13,13,595.5,595.5,0.0,0.00010211375472276115,0.00017018959120460194,510.0,572.5,62.5,4,3,4,857,270,274
765,920,920,1000.0,1000.0,0.0,104,104,984.5,984.5,0.0,0.02130773681881616,0.02130773681881616,994.0,994.0,0.0,-1,5,157,677,2,948
766,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,5,0,284,950,882
767,0,616,166.5,996.0,829.5,0,38,166.5,661.5,495.0,0.0,0.0015317063208414173,202.5,858.5,656.0,2,6,0,368,538,255
768,100,100,927.5,927.5,0.0,100,100,998.5,998.5,0.0,0.0510909152796215,0.05119302903434426,1000.0,1000.0,0.0,4,3,18,712,141,233
769,1,617,341.0,992.0,651.0,15,55,341.0,511.5,170.5,0.0,0.0007488342013002485,198.0,765.0,567.0,2,15,1,37,671,312
770,23,125,799.5,964.0,164.5,18,18,844.0,844.0,0.0,0.001157289220191293,0.0013955546478777359,839.5,863.0,23.5,4,2,4,897,479,230
771,16,117,647.5,931.0,283.5,34,34,781.5,781.5,0.0,0.0002382654276864427,0.0002382654276864427,605.5,605.5,0.0,5,4,1,304,667,560
772,51,153,890.0,976.0,86.0,14,14,789.5,789.5,0.0,0.002212464685659825,0.0024507301133462676,903.5,912.5,9.0,4,3,18,877,55,378
773,136,237,943.0,975.0,32.0,56,56,901.5,901.5,0.0,0.00353994349705572,0.0035739814152966403,941.5,942.5,1.0,6,5,37,692,74,543
774,0,616,166.5,993.0,826.5,0,27,166.5,517.5,351.0,0.0,0.0007147962830593281,202.5,755.5,553.0,2,7,1,193,554,810
775,100,100,872.5,872.5,0.0,100,100,849.0,849.0,0.0,0.0158616699002689,0.0158616699002689,988.0,988.0,0.0,-1,10,9,298,343,433
776,35,137,800.5,942.0,141.5,26,26,656.0,656.0,0.0,0.00037441710065012424,0.0004765308553728854,683.0,710.0,27.0,4,5,8,314,187,722
777,53,53,821.5,821.5,0.0,68,68,840.0,840.0,0.0,0.0027911092957554717,0.0027911092957554717,922.5,922.5,0.0,-1,7,5,400,487,901
778,2,104,434.5,971.0,536.5,3,3,436.0,436.0,0.0,3.4037918240920386e-05,0.00034037918240920387,429.0,668.5,239.5,4,2,1,898,402,413
779,8,8,575.5,575.5,0.0,20,20,682.5,682.5,0.0,0.00034037918240920387,0.00034037918240920387,655.0,655.0,0.0,-1,4,3,794,795,429
780,0,206,166.5,956.0,789.5,0,19,166.5,443.0,276.5,0.0,0.0005105687736138058,201.0,715.0,514.0,3,8,0,418,912,351
781,6,212,445.5,953.0,507.5,30,31,479.5,484.5,5.0,3.4037918240920386e-05,0.0002382654276864427,422.5,586.5,164.0,3,10,1,256,531,22
782,6,212,475.0,970.0,495.0,18,18,549.0,549.0,0.0,0.0,0.00013615167296368154,204.0,532.0,328.0,3,5,1,538,561,493
783,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,196.0,196.0,0.0,-1,8,0,325,750,909
784,6,108,495.0,929.0,434.0,22,22,625.5,625.5,0.0,0.00010211375472276115,0.0002382654276864427,506.5,605.0,98.5,4,5,1,612,609,625
785,755,961,991.0,997.0,6.0,314,314,985.0,985.0,0.0,0.010211375472276116,0.01058579257292624,976.0,980.0,4.0,3,17,92,80,30,114
786,33,239,774.0,976.0,202.0,22,26,631.0,673.0,42.0,0.0008169100377820892,0.0024507301133462676,783.0,910.0,127.0,3,5,10,476,413,144
787,0,102,166.5,879.0,712.5,0,17,166.5,361.0,194.5,0.0,0.0,199.5,199.5,0.0,4,15,0,107,564,690
788,16,16,557.5,557.5,0.0,47,47,517.5,517.5,0.0,0.00017018959120460194,0.00017018959120460194,547.5,547.5,0.0,-1,12,4,52,380,271
789,36,138,748.5,928.5,180.0,66,66,774.5,774.5,0.0,0.0005786446100956465,0.0007147962830593281,727.5,758.5,31.0,4,9,9,190,212,454
790,6,6,488.5,488.5,0.0,11,11,484.5,484.5,0.0,0.00013615167296368154,0.00013615167296368154,526.5,526.5,0.0,-1,4,1,550,416,445
791,78,694,809.5,993.0,183.5,164,174,736.0,751.5,15.5,0.0009190237925048504,0.0017359338302869397,784.5,871.5,87.0,2,23,9,4,414,143
792,742,844,998.0,998.0,0.0,108,108,949.0,949.0,0.0,0.013615167296368155,0.014329963579427483,988.0,988.0,0.0,4,8,127,158,11,136
793,16,16,631.0,631.0,0.0,38,38,863.5,863.5,0.0,0.0007488342013002485,0.0007488342013002485,775.0,775.0,0.0,-1,3,1,892,80,746
794,0,102,165.5,946.5,781.0,0,3,165.5,403.0,237.5,0.0,0.0005105687736138058,201.0,728.5,527.5,4,2,0,988,811,245
795,1,617,346.5,995.0,648.5,5,22,347.0,586.5,239.5,0.0,0.002212464685659825,200.5,902.5,702.0,2,5,1,311,857,809
796,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.5,197.5,0.0,-1,10,1,298,738,456
797,120,326,914.0,976.0,62.0,66,66,729.5,729.5,0.0,0.0015657442390823377,0.0020422750944552232,847.0,885.5,38.5,3,10,19,437,59,272
798,4,210,442.0,974.0,532.0,10,14,452.0,513.5,61.5,0.00010211375472276115,0.0004084550188910446,504.5,687.0,182.5,3,5,2,848,523,266
799,8,624,582.0,999.0,417.0,12,22,712.5,871.5,159.0,0.00030634126416828345,0.009870996289866912,642.0,985.0,343.0,2,2,3,960,610,30
800,34,650,692.0,991.0,299.0,96,114,657.0,738.0,81.0,0.0002382654276864427,0.002382654276864427,591.5,899.0,307.5,2,16,6,151,424,38
801,624,830,993.0,999.0,6.0,200,200,998.0,998.0,0.0,0.013479015623404473,0.013819394805813677,984.0,985.0,1.0,3,8,75,383,24,557
802,3,3,491.0,491.0,0.0,3,3,435.5,435.5,0.0,0.0,0.0,201.0,201.0,0.0,-1,2,3,807,563,884
803,228,434,958.0,984.0,26.0,174,174,963.5,963.5,0.0,0.0031314884781646754,0.003199564314646516,926.0,929.5,3.5,3,11,27,220,61,149
804,28,129,719.0,921.0,202.0,52,52,761.5,761.5,0.0,0.0007828721195411688,0.00088498587426393,780.5,792.5,12.0,5,7,4,510,288,523
805,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.0,201.0,0.0,-1,2,0,702,772,895
806,0,102,166.0,931.0,765.0,0,4,166.0,379.0,213.0,0.0,0.00013615167296368154,201.0,534.0,333.0,4,3,0,774,919,401
807,6,6,421.5,421.5,0.0,62,62,462.5,462.5,0.0,0.0002042275094455223,0.0002042275094455223,557.5,557.5,0.0,-1,22,2,55,419,730
808,0,206,166.5,961.0,794.5,0,19,166.5,457.0,290.5,0.0,0.0012594029749140542,204.0,835.5,631.5,3,8,0,158,831,245
809,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,198.0,198.0,0.0,-1,5,0,377,909,833
810,0,102,166.5,880.5,714.0,0,24,166.5,403.0,236.5,0.0,0.00010211375472276115,201.5,493.5,292.0,4,13,0,129,750,302
811,136,342,929.5,981.0,51.5,88,88,881.0,881.0,0.0,0.0019061234214915416,0.0025188059498281084,880.0,910.5,30.5,3,8,23,499,117,490
812,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,2,1,763,428,930
813,14,116,572.0,906.0,334.0,46,46,573.0,573.0,0.0,0.0002042275094455223,0.0002723033459273631,574.0,622.0,48.0,4,11,3,176,301,188
814,0,616,166.5,994.0,827.5,0,50,166.5,715.0,548.5,0.0,0.0036760951700194017,204.0,934.5,730.5,2,8,0,158,912,17
815,0,616,166.5,990.0,823.5,0,72,166.5,521.5,355.0,0.0,0.0011913271384322134,200.5,818.5,618.0,2,19,0,48,833,206
816,137,239,945.0,974.0,29.0,54,54,914.0,914.0,0.0,0.003642057251778481,0.0036760951700194017,936.5,937.5,1.0,4,4,27,460,69,527
817,0,102,166.5,901.0,734.5,0,12,166.5,403.5,237.0,0.0,0.00010211375472276115,201.0,502.5,301.5,4,7,0,329,483,394
818,168,784,943.0,998.0,55.0,114,114,921.5,921.5,0.0,0.004493005207801491,0.005207801490860819,951.0,958.0,7.0,2,9,25,180,105,80
819,2,104,385.0,911.0,526.0,7,12,364.0,427.5,63.5,0.0,0.0007828721195411688,198.5,778.0,579.5,4,6,2,295,357,125
820,0,0,165.0,165.0,0.0,0,0,165.0,165.0,0.0,0.0,0.0,198.5,198.5,0.0,-1,9,0,276,922,876
821,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,14,0,130,872,934
822,12,114,715.0,971.0,256.0,8,8,731.0,731.0,0.0,0.0004765308553728854,0.001940161339732462,719.0,894.0,175.0,4,2,5,933,216,42
823,20,220,726.5,978.0,251.5,18,18,722.0,722.0,0.0,0.0009530617107457708,0.0024166921951053475,802.5,908.0,105.5,3,3,8,863,264,297
824,6,6,512.0,512.0,0.0,8,8,533.5,533.5,0.0,6.807583648184077e-05,6.807583648184077e-05,471.0,471.0,0.0,-1,2,1,586,394,776
825,8,110,541.5,923.0,381.5,15,15,475.0,475.0,0.0,6.807583648184077e-05,0.00013615167296368154,463.5,523.0,59.5,4,6,2,664,523,309
826,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,195.5,195.5,0.0,-1,10,0,82,868,574
827,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.5,197.5,0.0,-1,15,0,45,839,737
828,0,206,166.5,972.0,805.5,0,9,166.5,470.5,304.0,0.0,0.0002042275094455223,206.0,586.5,380.5,3,4,1,619,730,394
829,0,101,166.5,966.0,799.5,0,3,166.5,363.0,196.5,0.0,0.0,203.5,203.5,0.0,7,3,0,853,925,582
830,179,385,970.5,990.0,19.5,54,54,962.0,962.0,0.0,0.0046972327172470135,0.005650294427992784,951.0,963.0,12.0,3,4,44,827,27,131
831,32,238,673.5,953.5,280.0,77,85,565.0,596.0,31.0,0.0002723033459273631,0.0008169100377820892,620.0,767.5,147.5,3,17,3,6,290,376
832,5,106,514.0,959.5,445.5,4,4,487.0,487.0,0.0,0.0002723033459273631,0.0002723033459273631,637.5,637.5,0.0,6,2,3,742,307,739
833,15,116,712.5,965.0,252.5,14,14,725.0,725.0,0.0,0.0005105687736138058,0.0005105687736138058,714.5,714.5,0.0,6,3,6,875,490,853
834,55,261,775.5,962.0,186.5,118,118,741.5,741.5,0.0,0.0007828721195411688,0.0009530617107457708,756.0,790.5,34.5,3,16,8,26,257,258
835,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,14,0,154,635,462
836,12,114,641.0,945.5,304.5,14,14,665.5,665.5,0.0,0.0002723033459273631,0.000442492937131965,635.0,702.5,67.5,4,3,6,683,424,353
837,0,102,166.5,901.0,734.5,0,11,166.5,417.5,251.0,0.0,0.000442492937131965,195.0,694.0,499.0,4,6,0,536,897,351
