,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
14,24,126,635.0,886.5,251.5,94,94,639.0,639.0,0.0,0.00017018959120460194,0.0005786446100956465,553.5,718.0,164.5,4,16,4,117,339,535
15,13,13,560.5,560.5,0.0,28,28,500.0,500.0,0.0,6.807583648184077e-05,6.807583648184077e-05,471.5,471.5,0.0,-1,8,5,186,570,768
16,0,102,166.0,938.5,772.5,0,4,166.0,387.0,221.0,0.0,6.807583648184077e-05,202.5,462.5,260.0,4,3,1,888,235,408
17,22,228,819.5,992.0,172.5,12,12,830.5,830.5,0.0,0.0008509479560230097,0.002723033459273631,792.0,922.5,130.5,3,2,6,782,194,42
18,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.0,201.0,0.0,-1,2,0,981,926,872
19,0,102,166.0,940.0,774.0,0,3,166.0,396.5,230.5,0.0,0.00010211375472276115,202.5,510.0,307.5,4,2,0,757,483,248
20,0,101,166.0,953.5,787.5,0,2,166.0,360.0,194.0,0.0,6.807583648184077e-05,208.5,491.0,282.5,5,2,0,914,651,648
21,376,376,990.0,990.0,0.0,88,88,978.5,978.5,0.0,0.01058579257292624,0.01058579257292624,986.0,986.0,0.0,-1,4,70,304,18,457
22,0,206,166.5,973.0,806.5,0,18,166.5,576.5,410.0,0.0,0.00034037918240920387,201.0,659.5,458.5,3,5,0,435,905,160
23,1,1,341.5,341.5,0.0,8,8,341.5,341.5,0.0,0.0,0.0,205.5,205.5,0.0,-1,8,2,541,448,971
24,0,102,166.0,886.5,720.5,0,12,166.0,371.0,205.0,0.0,3.4037918240920386e-05,198.0,414.5,216.5,4,8,0,483,436,434
25,25,127,688.0,924.5,236.5,32,32,566.0,566.0,0.0,0.0002723033459273631,0.00034037918240920387,619.5,663.0,43.5,4,7,4,265,645,392
26,0,102,166.5,938.5,772.0,0,4,166.5,380.5,214.0,0.0,0.00010211375472276115,202.5,502.5,300.0,4,3,3,756,854,188
27,6,212,463.5,965.0,501.5,18,18,504.0,504.0,0.0,3.4037918240920386e-05,6.807583648184077e-05,429.5,463.5,34.0,3,5,1,347,152,395
28,212,314,965.0,981.0,16.0,94,94,971.5,971.5,0.0,0.0061949011198475104,0.006433166547533953,967.0,968.0,1.0,4,5,27,492,88,459
29,0,206,166.5,972.0,805.5,0,12,166.5,525.5,359.0,0.0,0.0035059055788147996,206.0,936.5,730.5,3,4,0,597,800,31
30,0,101,165.5,924.5,759.0,0,5,165.5,345.5,180.0,0.0,0.0,205.5,205.5,0.0,8,5,0,629,790,857
31,8,8,542.0,542.0,0.0,8,8,421.0,421.0,0.0,0.0002042275094455223,0.0002042275094455223,592.0,592.0,0.0,-1,4,4,641,210,445
32,25,25,729.0,729.0,0.0,26,26,713.0,713.0,0.0,0.000442492937131965,0.000442492937131965,703.0,703.0,0.0,-1,4,4,675,504,852
33,0,102,166.5,918.0,751.5,0,8,166.5,393.5,227.0,0.0,6.807583648184077e-05,204.0,468.0,264.0,4,5,3,616,746,724
34,636,842,998.0,1000.0,2.0,104,104,995.0,995.0,0.0,0.01855066544130161,0.023418087749753225,993.0,995.0,2.0,3,5,127,720,11,6
35,176,278,961.0,979.0,18.0,70,70,939.0,939.0,0.0,0.004016474352428605,0.004288777698355968,946.0,951.0,5.0,4,5,32,524,26,562
36,22,124,668.5,922.0,253.5,72,72,833.5,833.5,0.0,0.000442492937131965,0.0005105687736138058,693.5,715.5,22.0,4,7,4,118,312,260
37,6,6,466.5,466.5,0.0,18,18,525.5,525.5,0.0,6.807583648184077e-05,6.807583648184077e-05,461.5,461.5,0.0,-1,5,1,173,869,735
38,6,108,510.0,938.0,428.0,12,12,674.5,674.5,0.0,3.4037918240920386e-05,0.0002382654276864427,434.0,605.0,171.0,4,2,1,689,655,427
39,123,225,896.5,947.0,50.5,152,152,873.5,873.5,0.0,0.0017359338302869397,0.0017359338302869397,866.5,866.5,0.0,4,16,15,134,53,581
40,41,41,848.0,848.0,0.0,28,28,861.5,861.5,0.0,0.0013955546478777359,0.0013955546478777359,855.5,855.5,0.0,-1,3,12,862,67,945
41,0,101,166.5,899.0,732.5,0,8,166.5,344.0,177.5,0.0,0.0,198.5,198.5,0.0,6,8,0,440,725,181
42,135,237,968.0,982.0,14.0,46,46,985.5,985.5,0.0,0.00789679703189353,0.00796487286837537,973.0,973.0,0.0,4,2,29,942,17,350
43,0,101,166.0,947.5,781.5,0,3,166.0,352.0,186.0,0.0,0.00013615167296368154,200.0,543.0,343.0,5,3,1,854,767,722
44,12,218,557.0,963.0,406.0,32,36,513.5,542.5,29.0,0.0002382654276864427,0.0005786446100956465,599.5,735.5,136.0,3,10,2,161,499,683
45,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,5,0,667,701,978
46,74,280,829.0,967.0,138.0,108,108,798.5,798.5,0.0,0.002144388849177984,0.003199564314646516,895.0,928.0,33.0,3,13,12,120,100,117
47,9,9,615.0,615.0,0.0,10,10,574.0,574.0,0.0,0.00013615167296368154,0.00013615167296368154,540.0,540.0,0.0,-1,3,3,485,385,830
48,17,223,715.0,977.0,262.0,10,10,565.0,565.0,0.0,0.0002382654276864427,0.0015657442390823377,615.5,869.5,254.0,3,3,6,862,486,91
49,16,16,627.5,627.5,0.0,26,26,650.0,650.0,0.0,0.0002382654276864427,0.0002382654276864427,602.5,602.5,0.0,-1,5,5,662,252,937
50,9,111,633.0,963.0,330.0,9,9,598.0,598.0,0.0,0.00013615167296368154,0.0002382654276864427,541.0,615.0,74.0,4,3,3,918,458,191
51,0,206,166.5,952.5,786.0,0,25,166.5,446.5,280.0,0.0,0.00037441710065012424,200.5,654.5,454.0,3,9,0,164,908,562
52,6,212,499.5,976.0,476.5,20,20,682.0,682.0,0.0,0.0002042275094455223,0.001055175465468532,584.5,822.0,237.5,3,4,1,603,681,116
53,40,246,764.0,963.0,199.0,58,58,707.5,707.5,0.0,0.0007488342013002485,0.0010211375472276116,768.5,809.5,41.0,3,8,5,483,273,149
54,6,6,468.5,468.5,0.0,12,12,439.5,439.5,0.0,6.807583648184077e-05,6.807583648184077e-05,465.5,465.5,0.0,-1,5,1,561,743,513
55,80,696,842.0,993.0,151.0,134,154,838.0,878.0,40.0,0.0010892133837094523,0.004833384390210695,809.5,950.0,140.5,2,14,7,144,253,13
56,0,206,166.5,972.0,805.5,0,12,166.5,525.5,359.0,0.0,0.0012253650566731338,206.0,836.5,630.5,3,4,0,597,908,151
57,329,535,994.0,999.0,5.0,46,46,983.5,983.5,0.0,0.01575955614554614,0.01657646618332823,992.0,994.0,2.0,3,2,83,686,10,269
58,1,1,355.0,355.0,0.0,3,3,357.5,357.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,420.0,420.0,0.0,-1,3,1,786,743,732
59,0,102,165.0,953.5,788.5,0,5,165.0,479.5,314.5,0.0,0.00010211375472276115,201.5,508.5,307.0,4,3,0,918,979,260
60,0,101,166.5,961.5,795.0,0,2,166.5,367.5,201.0,0.0,6.807583648184077e-05,197.0,473.5,276.5,5,2,0,805,943,395
61,38,139,691.5,900.0,208.5,144,144,770.0,770.0,0.0,0.0007488342013002485,0.0007488342013002485,751.0,751.0,0.0,6,18,3,64,616,469
62,0,102,166.5,879.5,713.0,0,16,166.5,364.0,197.5,0.0,3.4037918240920386e-05,202.0,419.5,217.5,4,14,0,130,984,631
63,10,216,527.0,960.0,433.0,19,23,443.5,472.0,28.5,6.807583648184077e-05,0.0002382654276864427,464.5,604.0,139.5,3,8,3,418,411,341
64,2,104,407.5,933.0,525.5,4,5,386.0,410.0,24.0,0.0,3.4037918240920386e-05,203.0,432.0,229.0,4,3,1,745,763,451
65,38,38,801.5,801.5,0.0,24,24,697.5,697.5,0.0,0.000442492937131965,0.000442492937131965,681.0,681.0,0.0,-1,4,10,655,262,742
66,16,118,654.5,936.0,281.5,28,28,811.0,811.0,0.0,0.00030634126416828345,0.0004084550188910446,645.0,685.0,40.0,4,3,1,621,720,741
67,0,616,166.0,991.0,825.0,0,59,166.0,576.0,410.0,0.0,0.0015657442390823377,203.0,851.0,648.0,2,13,0,228,813,155
68,6,108,504.0,931.5,427.5,14,14,612.5,612.5,0.0,0.00013615167296368154,0.0004765308553728854,540.5,723.5,183.0,4,3,1,588,474,209
69,77,283,882.0,979.0,97.0,54,54,904.5,904.5,0.0,0.0015657442390823377,0.0031314884781646754,861.5,926.0,64.5,3,4,17,542,226,85
70,16,16,555.5,555.5,0.0,68,68,558.5,558.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,15,3,0,321,705
71,0,616,166.5,997.0,830.5,0,36,166.5,740.0,573.5,0.0,0.00616086320160659,203.0,969.0,766.0,2,5,0,464,909,12
72,12,218,494.0,951.0,457.0,54,84,477.0,590.5,113.5,0.00010211375472276115,0.0007828721195411688,494.5,760.0,265.5,3,18,3,34,598,440
73,6,622,450.5,993.0,542.5,15,36,428.0,604.5,176.5,6.807583648184077e-05,0.0029612988869600733,468.5,921.0,452.5,2,7,1,346,530,237
74,121,121,917.0,917.0,0.0,78,78,864.0,864.0,0.0,0.0030634126416828346,0.0030634126416828346,921.0,921.0,0.0,-1,8,20,440,43,620
75,0,102,165.5,945.0,779.5,0,5,165.5,391.0,225.5,0.0,0.0002382654276864427,203.0,611.0,408.0,4,4,0,754,910,727
76,40,142,765.5,928.5,163.0,52,52,728.5,728.5,0.0,0.0006467204465774873,0.0008169100377820892,750.5,781.0,30.5,4,7,10,372,272,562
77,12,218,559.5,966.0,406.5,36,36,581.5,581.5,0.0,0.00013615167296368154,0.0008169100377820892,531.5,779.5,248.0,3,8,4,646,346,195
78,79,180,878.5,962.0,83.5,58,58,936.5,936.5,0.0,0.0026209197045508697,0.0026209197045508697,913.0,913.0,0.0,6,4,12,822,172,605
79,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,204.0,204.0,0.0,-1,8,0,158,933,546
80,12,12,556.0,556.0,0.0,34,34,616.5,616.5,0.0,0.0002382654276864427,0.0002382654276864427,598.5,598.5,0.0,-1,7,2,413,697,836
81,158,364,962.0,991.0,29.0,68,68,979.5,979.5,0.0,0.006603356138738555,0.006841621566424997,965.0,966.0,1.0,3,4,29,507,142,165
82,31,31,805.5,805.5,0.0,34,34,870.5,870.5,0.0,0.0024166921951053475,0.0024166921951053475,908.0,908.0,0.0,-1,4,5,827,393,954
83,44,250,741.5,958.0,216.5,100,100,740.5,740.5,0.0,0.00037441710065012424,0.0009870996289866913,659.5,791.0,131.5,3,14,4,181,328,405
84,16,222,518.5,942.0,423.5,160,160,713.0,713.0,0.0,0.00030634126416828345,0.00037441710065012424,620.5,659.5,39.0,3,23,1,8,667,202
85,0,206,166.5,934.0,767.5,0,60,166.5,444.0,277.5,0.0,0.0007147962830593281,197.0,746.0,549.0,3,22,1,18,529,232
86,42,144,755.5,918.0,162.5,82,82,688.0,688.0,0.0,0.000442492937131965,0.0005105687736138058,695.5,712.5,17.0,4,12,9,226,211,239
87,6,622,434.0,992.0,558.0,28,54,453.0,603.0,150.0,0.0,0.0013615167296368155,202.5,840.0,637.5,2,10,1,114,577,67
88,8,214,575.0,977.0,402.0,12,12,746.5,746.5,0.0,0.0009870996289866913,0.002110350930937064,822.5,899.5,77.0,3,2,4,896,440,549
89,3,105,459.5,950.0,490.5,4,4,486.5,486.5,0.0,0.0,0.0002382654276864427,200.5,621.0,420.5,4,2,2,684,364,480
90,0,616,166.5,990.0,823.5,0,84,166.5,533.0,366.5,0.0,0.0009190237925048504,195.5,797.0,601.5,2,21,0,3,701,243
91,116,116,911.0,911.0,0.0,132,132,962.0,962.0,0.0,0.002825147213996392,0.002825147213996392,920.0,920.0,0.0,-1,8,13,225,42,359
92,3,209,459.5,977.0,517.5,6,10,484.5,579.0,94.5,0.0,0.0006807583648184077,200.0,750.0,550.0,3,3,3,854,434,137
93,16,118,663.5,946.0,282.5,38,38,903.5,903.5,0.0,0.0005446066918547262,0.0005786446100956465,737.5,747.0,9.5,4,3,1,833,439,602
94,8,8,607.5,607.5,0.0,4,4,479.5,479.5,0.0,0.0004084550188910446,0.0004084550188910446,695.0,695.0,0.0,-1,2,6,940,368,859
95,0,101,166.0,937.5,771.5,0,2,166.0,351.0,185.0,0.0,0.00013615167296368154,201.5,534.0,332.5,5,2,0,939,737,214
96,105,721,918.0,998.0,80.0,44,54,869.0,913.5,44.5,0.0029612988869600733,0.007658531604207087,931.5,976.0,44.5,2,4,19,711,91,21
97,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,206.5,206.5,0.0,-1,2,1,653,650,949
98,8,624,517.5,994.0,476.5,14,36,482.0,718.5,236.5,6.807583648184077e-05,0.006739507811702236,469.5,972.0,502.5,2,5,2,537,680,7
99,0,102,166.5,924.5,758.0,0,5,166.5,394.0,227.5,0.0,0.00017018959120460194,198.0,559.0,361.0,4,3,0,592,732,637
100,1,103,348.5,941.0,592.5,3,6,349.0,449.5,100.5,0.0,0.0002382654276864427,202.5,621.5,419.0,4,3,1,699,924,351
101,120,326,915.0,979.0,64.0,82,82,897.0,897.0,0.0,0.00176997174852786,0.004356853534837809,874.5,948.0,73.5,3,7,23,335,106,142
102,30,236,808.5,981.5,173.0,24,24,820.5,820.5,0.0,0.001599782157323258,0.0018720855032506212,867.5,888.0,20.5,3,3,4,642,328,370
103,10,10,527.0,527.0,0.0,24,24,528.0,528.0,0.0,0.000442492937131965,0.000442492937131965,684.0,684.0,0.0,-1,6,3,514,236,992
104,0,616,166.5,991.0,824.5,0,36,166.5,541.5,375.0,0.0,0.0012934408931549745,198.0,838.5,640.5,2,9,1,202,660,116
105,0,616,166.5,994.0,827.5,0,29,166.5,557.0,390.5,0.0,0.001055175465468532,192.5,811.5,619.0,2,8,0,521,889,589
106,6,212,462.5,963.0,500.5,14,22,424.5,504.5,80.0,6.807583648184077e-05,0.0004084550188910446,467.0,686.5,219.5,3,7,2,329,615,439
107,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,2,0,895,965,446
108,7,109,561.5,945.0,383.5,14,14,679.0,679.0,0.0,0.00037441710065012424,0.0004765308553728854,671.5,707.0,35.5,4,3,2,785,101,682
109,35,35,789.0,789.0,0.0,24,24,670.5,670.5,0.0,0.0002723033459273631,0.0002723033459273631,624.0,624.0,0.0,-1,4,8,532,187,830
110,6,6,457.5,457.5,0.0,32,32,563.0,563.0,0.0,0.00017018959120460194,0.00017018959120460194,548.5,548.5,0.0,-1,8,2,325,670,542
111,22,228,719.5,976.0,256.5,36,36,746.0,746.0,0.0,0.00030634126416828345,0.0009870996289866913,657.5,814.0,156.5,3,5,2,616,827,295
112,41,143,814.0,947.0,133.0,46,46,840.0,840.0,0.0,0.001497668402600497,0.0016338200755641784,858.5,863.5,5.0,4,5,6,688,289,481
113,2,104,432.5,964.0,531.5,3,3,424.5,424.5,0.0,6.807583648184077e-05,0.0004084550188910446,483.0,697.0,214.0,4,2,2,810,495,524
114,26,26,686.5,686.5,0.0,84,84,791.0,791.0,0.0,0.0004765308553728854,0.0004765308553728854,696.5,696.5,0.0,-1,11,4,379,312,951
115,97,97,876.0,876.0,0.0,110,110,891.0,891.0,0.0,0.0019061234214915416,0.0019061234214915416,873.0,873.0,0.0,-1,10,20,211,87,917
116,18,119,652.0,930.0,278.0,24,24,641.0,641.0,0.0,0.000442492937131965,0.000442492937131965,694.5,694.5,0.0,6,4,8,671,302,374
117,0,206,166.0,964.0,798.0,0,16,166.0,549.5,383.5,0.0,0.0012594029749140542,199.5,844.0,644.5,3,4,0,858,798,213
118,6,212,439.5,954.0,514.5,20,36,442.0,562.5,120.5,0.00010211375472276115,0.0012594029749140542,493.0,828.5,335.5,3,8,2,303,719,71
119,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,205.0,205.0,0.0,-1,2,0,931,588,685
120,6,108,454.0,903.5,449.5,12,12,473.0,473.0,0.0,3.4037918240920386e-05,0.00017018959120460194,416.5,557.5,141.0,4,4,2,300,419,22
121,0,102,166.0,957.0,791.0,0,3,166.0,427.5,261.5,0.0,6.807583648184077e-05,204.5,468.5,264.0,4,2,0,995,457,425
122,177,177,982.0,982.0,0.0,32,32,978.0,978.0,0.0,0.010109261717553355,0.010109261717553355,983.0,983.0,0.0,-1,2,54,987,19,752
123,0,102,166.0,948.5,782.5,0,6,166.0,484.0,318.0,0.0,0.0017359338302869397,200.0,883.0,683.0,4,3,1,854,913,112
124,20,20,744.5,744.5,0.0,10,10,565.0,565.0,0.0,0.0002042275094455223,0.0002042275094455223,592.5,592.5,0.0,-1,3,7,862,303,633
125,0,616,166.5,997.0,830.5,0,32,166.5,685.0,518.5,0.0,0.003642057251778481,201.0,943.0,742.0,2,5,0,390,825,44
126,958,1164,998.0,999.0,1.0,262,262,996.0,996.0,0.0,0.01763164164879676,0.01858470335954253,992.0,992.0,0.0,3,11,127,220,11,45
127,16,632,607.5,995.0,387.5,24,50,593.5,853.0,259.5,6.807583648184077e-05,0.00442492937131965,469.5,951.0,481.5,2,5,2,537,492,25
128,6,6,423.5,423.5,0.0,33,33,403.0,403.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,418.5,418.5,0.0,-1,18,1,86,503,858
129,6,108,488.0,925.5,437.5,10,10,495.0,495.0,0.0,0.0,0.0005446066918547262,207.5,733.0,525.5,4,3,3,836,321,219
130,447,447,988.5,988.5,0.0,160,160,960.0,960.0,0.0,0.00796487286837537,0.00796487286837537,974.0,974.0,0.0,-1,11,69,155,12,900
131,6,212,482.0,969.0,487.0,12,18,452.0,531.5,79.5,3.4037918240920386e-05,0.0005786446100956465,427.5,729.0,301.5,3,5,3,464,466,172
132,28,28,701.0,701.0,0.0,52,52,732.5,732.5,0.0,0.0005786446100956465,0.0005786446100956465,716.5,716.5,0.0,-1,7,3,182,268,638
133,2,103,389.5,908.0,518.5,12,12,431.0,431.0,0.0,0.0,0.0,199.0,199.0,0.0,5,6,3,441,321,484
134,24,230,710.5,967.0,256.5,36,36,677.0,677.0,0.0,0.0010892133837094523,0.00789679703189353,816.5,974.0,157.5,3,6,10,345,272,10
135,23,23,782.5,782.5,0.0,24,24,851.5,851.5,0.0,0.0006467204465774873,0.0006467204465774873,759.5,759.5,0.0,-1,3,3,584,616,699
136,0,102,166.0,944.5,778.5,0,3,166.0,395.5,229.5,0.0,0.00017018959120460194,203.0,576.5,373.5,4,2,0,910,925,809
137,24,24,711.0,711.0,0.0,18,18,577.0,577.0,0.0,0.00017018959120460194,0.00017018959120460194,552.5,552.5,0.0,-1,5,8,476,286,815
138,22,22,627.5,627.5,0.0,56,56,553.0,553.0,0.0,0.0002382654276864427,0.0002382654276864427,597.5,597.5,0.0,-1,13,4,41,239,686
139,0,206,166.5,959.0,792.5,0,23,166.5,470.5,304.0,0.0,0.0006467204465774873,203.0,740.0,537.0,3,8,0,380,955,232
140,0,206,166.5,960.0,793.5,0,32,166.5,525.0,358.5,0.0,0.0016678579938050988,202.5,872.5,670.0,3,8,0,231,786,122
141,8,214,511.0,962.0,451.0,20,20,509.0,509.0,0.0,0.0002723033459273631,0.0007488342013002485,623.5,759.0,135.5,3,6,2,393,491,303
142,0,102,166.0,936.0,770.0,0,4,166.0,452.0,286.0,0.0,0.0006807583648184077,204.0,758.5,554.5,4,2,0,779,515,219
143,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,205.5,205.5,0.0,-1,3,0,579,436,901
144,0,101,166.0,916.5,750.5,0,4,166.0,343.0,177.0,0.0,0.00017018959120460194,197.0,551.5,354.5,5,4,0,445,818,646
145,68,274,857.5,978.0,120.5,56,56,835.5,835.5,0.0,0.0009190237925048504,0.0014295925661186562,800.5,847.5,47.0,3,6,19,267,184,125
146,22,22,645.0,645.0,0.0,66,66,646.0,646.0,0.0,0.00030634126416828345,0.00030634126416828345,640.0,640.0,0.0,-1,12,2,187,770,938
147,3,105,443.5,950.0,506.5,4,4,463.5,463.5,0.0,0.00013615167296368154,0.0005786446100956465,545.5,745.5,200.0,4,2,2,988,430,246
148,2,2,420.0,420.0,0.0,4,4,487.0,487.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,424.0,424.0,0.0,-1,2,1,742,661,431
149,2,104,409.5,944.5,535.0,5,5,434.0,434.0,0.0,6.807583648184077e-05,0.0004084550188910446,476.0,687.0,211.0,4,3,1,674,360,465
150,409,511,985.0,988.0,3.0,148,148,974.5,974.5,0.0,0.010858095918853602,0.010994247591817285,979.0,979.0,0.0,4,9,62,168,70,305
151,2,2,374.0,374.0,0.0,9,9,368.0,368.0,0.0,0.0,0.0,202.5,202.5,0.0,-1,7,1,372,781,954
152,0,102,166.5,913.5,747.0,0,11,166.5,397.5,231.0,0.0,0.00030634126416828345,201.0,629.5,428.5,4,7,1,482,568,316
153,18,18,678.5,678.5,0.0,12,12,634.0,634.0,0.0,0.0002382654276864427,0.0002382654276864427,598.5,598.5,0.0,-1,2,3,909,318,706
154,32,32,793.0,793.0,0.0,28,28,808.5,808.5,0.0,0.00088498587426393,0.00088498587426393,795.0,795.0,0.0,-1,3,5,577,283,747
155,76,76,936.5,936.5,0.0,32,32,973.0,973.0,0.0,0.0030293747234419145,0.0030293747234419145,932.0,932.0,0.0,-1,2,19,968,133,877
156,6,108,463.5,912.0,448.5,15,16,424.5,431.0,6.5,0.0,0.0002382654276864427,202.0,610.5,408.5,4,7,1,637,771,435
157,0,101,166.5,930.0,763.5,0,3,166.5,351.0,184.5,0.0,0.00010211375472276115,196.5,501.5,305.0,5,3,0,710,548,419
158,69,275,844.0,975.0,131.0,68,68,808.5,808.5,0.0,0.0007828721195411688,0.0009870996289866913,776.5,802.0,25.5,3,8,17,282,327,319
159,47,47,799.0,799.0,0.0,58,58,735.0,735.0,0.0,0.0006467204465774873,0.0006467204465774873,752.0,752.0,0.0,-1,8,10,223,366,779
160,6,622,420.0,989.0,569.0,32,55,405.5,496.0,90.5,0.0,0.0005446066918547262,198.5,710.0,511.5,2,15,1,77,449,389
161,50,152,809.0,935.5,126.5,114,114,926.0,926.0,0.0,0.0012594029749140542,0.0012934408931549745,829.0,832.0,3.0,4,9,5,319,403,570
162,100,100,886.0,886.0,0.0,100,100,877.5,877.5,0.0,0.015317063208414174,0.015317063208414174,987.0,987.0,0.0,-1,10,7,241,134,782
163,128,230,928.5,971.0,42.5,78,78,960.0,960.0,0.0,0.00445896728956057,0.004493005207801491,952.0,952.5,0.5,4,4,12,638,58,394
164,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,205.5,205.5,0.0,-1,2,0,868,804,867
165,20,20,735.5,735.5,0.0,44,44,918.5,918.5,0.0,0.0010211375472276116,0.0010211375472276116,808.0,808.0,0.0,-1,4,4,553,336,953
166,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,206.0,206.0,0.0,-1,4,0,520,988,686
167,4,105,466.0,941.5,475.5,5,5,426.5,426.5,0.0,0.00017018959120460194,0.0002042275094455223,564.0,594.0,30.0,5,3,3,961,311,631
168,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,15,0,104,737,672
169,6,212,525.0,978.0,453.0,8,8,574.5,574.5,0.0,0.00010211375472276115,0.0011232513019503727,510.5,829.0,318.5,3,2,1,986,238,106
170,0,102,166.0,940.5,774.5,0,7,166.0,429.0,263.0,0.0,0.0002723033459273631,200.0,621.0,421.0,4,4,0,794,903,645
171,16,222,555.5,951.0,395.5,70,72,588.5,596.0,7.5,0.00017018959120460194,0.0007147962830593281,547.0,748.0,201.0,3,15,2,81,215,250
172,28,130,630.5,890.0,259.5,120,120,623.0,623.0,0.0,0.00034037918240920387,0.0004084550188910446,644.0,669.5,25.5,4,23,6,8,447,646
173,2,103,403.0,932.5,529.5,5,5,378.5,378.5,0.0,0.0,3.4037918240920386e-05,203.5,428.5,225.0,5,4,1,696,893,586
174,0,616,166.0,998.0,832.0,0,28,166.0,826.0,660.0,0.0,0.00442492937131965,207.0,953.5,746.5,2,3,0,833,201,105
175,12,12,498.0,498.0,0.0,92,92,612.5,612.5,0.0,0.0006807583648184077,0.0006807583648184077,743.0,743.0,0.0,-1,16,5,27,535,886
176,0,1640,166.5,1000.0,833.5,0,70,166.5,830.5,664.0,0.0,0.014908608189523128,198.5,990.0,791.5,1,7,0,171,588,138
177,0,206,166.5,974.0,807.5,0,10,166.5,544.0,377.5,0.0,0.0005446066918547262,201.0,728.0,527.0,3,3,0,748,956,293
178,12,12,531.0,531.0,0.0,34,34,526.0,526.0,0.0,0.00013615167296368154,0.00013615167296368154,530.5,530.5,0.0,-1,9,2,277,22,883
179,16,117,646.5,940.5,294.0,28,28,804.0,804.0,0.0,0.0004765308553728854,0.0005786446100956465,709.0,740.0,31.0,5,3,2,636,482,360
