,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
47,6,108,481.5,920.5,439.0,10,10,434.5,434.5,0.0,3.4037918240920386e-05,0.0002382654276864427,420.0,600.5,180.5,4,5,3,605,526,307
48,0,102,166.0,923.0,757.0,0,11,166.0,428.5,262.5,0.0,0.00030634126416828345,203.5,650.5,447.0,4,6,1,657,706,246
49,0,101,166.5,876.0,709.5,0,12,166.5,338.5,172.0,0.0,0.0,201.0,201.0,0.0,6,12,0,239,276,181
50,18,18,588.0,588.0,0.0,94,94,685.5,685.5,0.0,0.0006467204465774873,0.0006467204465774873,734.5,734.5,0.0,-1,15,3,81,299,993
51,0,616,166.5,996.0,829.5,0,40,166.5,795.0,628.5,0.0,0.004220701861874128,203.5,950.0,746.5,2,5,0,290,865,50
52,41,142,914.0,985.0,71.0,12,12,875.0,875.0,0.0,0.0016338200755641784,0.0018720855032506212,880.5,893.5,13.0,5,2,20,956,43,619
53,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,204.5,204.5,0.0,-1,3,0,716,826,918
54,48,664,837.5,996.0,158.5,34,44,790.5,872.5,82.0,0.0014295925661186562,0.005071649817897137,857.0,963.0,106.0,2,4,9,566,130,48
55,1,1,345.0,345.0,0.0,10,10,345.5,345.5,0.0,0.0,0.0,199.0,199.0,0.0,-1,10,2,293,344,880
56,6,108,473.5,918.5,445.0,10,10,443.0,443.0,0.0,0.0,0.0,205.0,205.0,0.0,4,4,2,622,764,244
57,0,102,166.5,874.5,708.0,0,19,166.5,375.0,208.5,0.0,0.00017018959120460194,197.0,544.0,347.0,4,14,0,181,860,499
58,28,234,728.5,969.0,240.5,38,42,687.0,703.5,16.5,0.0007488342013002485,0.0017018959120460194,775.0,864.0,89.0,3,6,8,352,521,148
59,12,114,667.5,959.5,292.0,8,8,600.5,600.5,0.0,0.0005446066918547262,0.0006126825283365669,740.5,756.5,16.0,4,2,5,897,562,667
60,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,206.0,206.0,0.0,-1,5,0,347,349,515
61,206,206,979.0,979.0,0.0,22,22,872.0,872.0,0.0,0.0061949011198475104,0.0061949011198475104,965.0,965.0,0.0,-1,2,49,960,16,943
62,2,104,384.5,906.5,522.0,7,8,365.0,378.0,13.0,6.807583648184077e-05,0.0002382654276864427,465.5,603.5,138.0,4,6,2,526,495,443
63,0,206,166.5,966.0,799.5,0,13,166.5,439.5,273.0,0.0,6.807583648184077e-05,203.5,470.0,266.5,3,5,0,474,457,394
64,0,206,166.5,968.0,801.5,0,26,166.5,630.5,464.0,0.0,0.0026549576227917903,196.5,916.0,719.5,3,5,0,605,975,26
65,70,276,908.0,989.0,81.0,30,34,854.5,883.0,28.5,0.0019061234214915416,0.005241839409101739,883.5,955.5,72.0,3,4,18,480,171,77
66,68,274,838.0,972.0,134.0,104,104,893.0,893.0,0.0,0.0017359338302869397,0.002757071377514551,868.0,914.0,46.0,3,9,4,367,246,82
67,4,106,407.5,899.0,491.5,18,19,414.5,420.0,5.5,6.807583648184077e-05,0.0002382654276864427,462.0,595.5,133.5,4,10,3,243,598,425
68,3,3,432.0,432.0,0.0,4,4,382.0,382.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,427.0,427.0,0.0,-1,3,3,882,563,945
69,0,206,165.5,979.0,813.5,0,9,165.5,546.5,381.0,0.0,0.001055175465468532,202.0,819.0,617.0,3,3,0,796,372,85
70,24,24,684.0,684.0,0.0,48,48,694.5,694.5,0.0,0.00037441710065012424,0.00037441710065012424,671.0,671.0,0.0,-1,7,4,678,450,919
71,19,19,755.5,755.5,0.0,10,10,621.5,621.5,0.0,0.0005786446100956465,0.0005786446100956465,731.0,731.0,0.0,-1,3,7,875,389,991
72,0,616,166.5,986.0,819.5,0,95,166.5,536.0,369.5,0.0,0.0007147962830593281,203.0,743.0,540.0,2,23,1,43,456,438
73,0,102,165.5,938.0,772.5,0,6,165.5,479.5,314.0,0.0,6.807583648184077e-05,203.5,480.0,276.5,4,3,1,871,513,681
74,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,4,0,759,228,847
75,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.5,203.5,0.0,-1,5,0,519,868,800
76,10,112,634.5,950.0,315.5,12,12,741.5,741.5,0.0,0.0002723033459273631,0.00034037918240920387,651.5,678.5,27.0,4,2,4,802,557,301
77,1,102,350.0,925.0,575.0,3,3,350.5,350.5,0.0,0.0,6.807583648184077e-05,194.0,456.5,262.5,5,3,1,829,861,550
78,103,205,881.0,948.5,67.5,118,118,775.0,775.0,0.0,0.0014636304843595766,0.0016338200755641784,848.5,861.0,12.5,4,15,16,81,113,409
79,12,218,708.5,989.0,280.5,8,12,680.5,822.5,142.0,0.00013615167296368154,0.0007828721195411688,545.0,787.0,242.0,3,2,5,898,528,494
80,7,109,531.5,931.0,399.5,8,8,516.0,516.0,0.0,0.0002042275094455223,0.0002042275094455223,586.5,586.5,0.0,4,2,3,971,631,555
81,15,15,595.0,595.0,0.0,24,24,630.0,630.0,0.0,0.0005446066918547262,0.0005446066918547262,726.5,726.5,0.0,-1,4,4,300,645,737
82,2,2,408.0,408.0,0.0,4,4,381.5,381.5,0.0,0.0,0.0,204.5,204.5,0.0,-1,3,1,835,924,388
83,0,0,165.5,165.5,0.0,0,0,165.5,165.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,2,0,876,733,668
84,2,104,385.5,907.0,521.5,8,9,362.0,371.5,9.5,3.4037918240920386e-05,0.00010211375472276115,433.5,510.5,77.0,4,7,1,510,603,492
85,22,228,725.0,975.0,250.0,8,8,547.5,547.5,0.0,0.0007147962830593281,0.0009870996289866913,768.5,821.5,53.0,3,2,7,990,303,619
86,0,206,166.0,976.0,810.0,0,8,166.0,579.0,413.0,0.0,0.0009190237925048504,203.0,809.0,606.0,3,2,0,910,887,137
87,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,206.0,206.0,0.0,-1,4,0,649,847,895
88,18,224,607.0,957.0,350.0,82,82,662.5,662.5,0.0,0.0002723033459273631,0.0008169100377820892,616.0,771.0,155.0,3,15,4,138,233,312
89,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,4,0,711,629,276
90,76,76,837.5,837.5,0.0,122,122,828.5,828.5,0.0,0.0011913271384322134,0.0011913271384322134,830.5,830.5,0.0,-1,12,14,239,139,816
91,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,202.5,202.5,0.0,-1,4,0,945,587,330
92,8,8,566.0,566.0,0.0,12,12,679.0,679.0,0.0,0.00010211375472276115,0.00010211375472276115,499.5,499.5,0.0,-1,2,4,596,551,701
93,6,212,453.5,964.0,510.5,17,22,446.0,500.0,54.0,3.4037918240920386e-05,0.0008169100377820892,430.5,781.5,351.0,3,7,1,273,935,114
94,47,253,823.5,977.0,153.5,58,62,892.0,894.0,2.0,0.0025188059498281084,0.0030293747234419145,899.0,917.0,18.0,3,6,5,373,310,79
95,68,68,785.0,785.0,0.0,166,166,739.5,739.5,0.0,0.0007147962830593281,0.0007147962830593281,746.0,746.0,0.0,-1,23,9,4,245,446
96,14,220,612.5,971.5,359.0,24,24,702.5,702.5,0.0,0.0004765308553728854,0.00088498587426393,717.5,794.0,76.5,3,4,3,740,507,403
97,100,306,892.0,980.0,88.0,44,44,825.0,825.0,0.0,0.0015657442390823377,0.003710133088260322,865.0,940.0,75.0,3,4,17,493,226,13
98,29,131,827.5,972.5,145.0,22,22,923.5,923.5,0.0,0.0011232513019503727,0.0015317063208414173,827.5,866.5,39.0,4,2,4,985,267,658
99,100,100,903.5,903.5,0.0,100,100,975.5,975.5,0.0,0.034310221586847746,0.034310221586847746,998.0,998.0,0.0,-1,5,44,392,27,752
100,42,144,764.5,921.0,156.5,76,76,777.5,777.5,0.0,0.0008169100377820892,0.00088498587426393,782.0,788.0,6.0,4,9,2,381,425,152
101,6,6,416.5,416.5,0.0,31,31,381.0,381.0,0.0,0.00010211375472276115,0.00010211375472276115,491.0,491.0,0.0,-1,19,2,36,679,769
102,0,206,166.5,964.5,798.0,0,14,166.5,479.0,312.5,0.0,3.4037918240920386e-05,205.0,429.5,224.5,3,5,0,382,820,508
103,31,237,747.0,971.5,224.5,32,40,692.0,780.5,88.5,0.0004084550188910446,0.0018380475850097008,678.0,872.0,194.0,3,5,8,701,417,104
104,0,101,166.5,906.5,740.0,0,3,166.5,347.0,180.5,0.0,0.0,199.0,199.0,0.0,5,3,0,837,774,763
105,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,5,0,501,668,457
106,512,612,986.0,993.0,7.0,318,318,991.0,991.0,0.0,0.009564655025698629,0.009632730862180468,975.0,975.5,0.5,4,16,54,145,19,453
107,0,101,166.0,926.0,760.0,0,5,166.0,346.0,180.0,0.0,0.0,201.0,201.0,0.0,5,5,0,843,455,140
108,16,632,675.0,998.0,323.0,22,22,848.5,848.5,0.0,0.00034037918240920387,0.0029612988869600733,666.0,933.0,267.0,2,2,3,972,309,407
109,2,104,423.0,958.0,535.0,4,5,409.5,452.0,42.5,3.4037918240920386e-05,0.00010211375472276115,425.0,513.5,88.5,4,3,1,883,558,379
110,0,102,166.0,929.5,763.5,0,4,166.0,450.0,284.0,0.0,0.00037441710065012424,204.0,681.5,477.5,4,2,0,880,872,479
111,2,104,414.5,950.0,535.5,6,6,490.5,490.5,0.0,0.00017018959120460194,0.0005105687736138058,572.0,732.0,160.0,4,3,3,608,260,381
112,1,617,342.0,994.0,652.0,7,31,342.5,571.5,229.0,0.0,0.0011913271384322134,197.0,830.5,633.5,2,7,3,324,626,160
113,100,100,865.0,865.0,0.0,100,100,747.0,747.0,0.0,0.010994247591817285,0.010994247591817285,981.0,981.0,0.0,-1,13,3,92,248,957
114,57,57,859.0,859.0,0.0,28,28,787.0,787.0,0.0,0.0010211375472276116,0.0010211375472276116,814.0,814.0,0.0,-1,3,9,808,130,729
115,3,3,435.5,435.5,0.0,4,4,379.5,379.5,0.0,0.0,0.0,194.0,194.0,0.0,-1,3,2,829,602,358
116,32,134,737.5,934.0,196.5,40,40,732.5,732.5,0.0,0.0008169100377820892,0.0012594029749140542,786.0,837.5,51.5,4,5,6,349,192,351
117,4,210,447.0,972.5,525.5,6,10,438.5,511.0,72.5,0.0002042275094455223,0.0004765308553728854,580.0,707.5,127.5,3,3,2,636,523,168
118,0,101,166.5,913.0,746.5,0,5,166.5,347.0,180.5,0.0,3.4037918240920386e-05,202.0,428.0,226.0,5,5,0,476,712,627
119,0,102,166.0,900.0,734.0,0,7,166.0,368.5,202.5,0.0,0.00017018959120460194,199.5,544.5,345.0,4,5,0,349,967,188
120,0,102,166.5,913.0,746.5,0,7,166.5,367.0,200.5,0.0,3.4037918240920386e-05,196.0,413.5,217.5,4,6,0,575,998,406
121,0,616,166.5,995.0,828.5,0,32,166.5,656.5,490.0,0.0,0.0006807583648184077,197.5,753.5,556.0,2,5,0,719,611,280
122,0,616,166.5,993.0,826.5,0,58,166.5,771.5,605.0,0.0,0.009598692943939549,198.0,980.0,782.0,2,7,1,340,568,11
123,0,102,166.0,900.0,734.0,0,7,166.0,368.5,202.5,0.0,3.4037918240920386e-05,199.5,419.5,220.0,4,5,0,349,909,597
124,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,8,0,595,844,944
125,14,220,536.5,953.0,416.5,59,60,521.0,530.0,9.0,0.00017018959120460194,0.0008169100377820892,549.5,769.5,220.0,3,16,4,78,443,295
126,6,108,445.5,893.0,447.5,26,26,516.0,516.0,0.0,6.807583648184077e-05,0.0002382654276864427,456.5,584.0,127.5,4,7,4,182,409,260
127,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,198.0,198.0,0.0,-1,10,0,105,643,330
128,33,33,709.0,709.0,0.0,62,62,650.0,650.0,0.0,0.00030634126416828345,0.00030634126416828345,635.5,635.5,0.0,-1,10,6,135,229,816
129,0,102,166.5,911.0,744.5,0,12,166.5,433.0,266.5,0.0,0.0004084550188910446,200.0,689.0,489.0,4,6,0,266,611,461
130,12,12,588.5,588.5,0.0,14,14,551.0,551.0,0.0,0.00017018959120460194,0.00017018959120460194,561.5,561.5,0.0,-1,3,4,490,149,698
131,120,221,978.0,993.0,15.0,22,22,962.5,962.5,0.0,0.005684332346233704,0.005684332346233704,963.0,963.0,0.0,10,2,55,920,21,647
132,2,618,368.0,992.0,624.0,16,58,385.0,662.5,277.5,3.4037918240920386e-05,0.0026549576227917903,425.5,908.0,482.5,2,10,1,272,879,109
133,14,115,555.0,902.5,347.5,35,35,451.5,451.5,0.0,0.00017018959120460194,0.0002382654276864427,544.5,588.5,44.0,5,14,3,84,596,580
134,2,104,392.5,923.5,531.0,6,6,428.5,428.5,0.0,3.4037918240920386e-05,6.807583648184077e-05,435.0,476.0,41.0,4,3,1,746,152,602
135,8,8,506.0,506.0,0.0,24,24,465.5,465.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,412.5,412.5,0.0,-1,9,2,389,523,825
136,6,108,477.0,919.0,442.0,11,11,466.5,466.5,0.0,0.0,0.00034037918240920387,202.5,641.0,438.5,4,4,1,783,639,211
137,34,34,692.0,692.0,0.0,166,166,874.0,874.0,0.0,0.0008169100377820892,0.0008169100377820892,771.0,771.0,0.0,-1,16,3,151,438,235
138,0,0,163.5,163.5,0.0,0,0,163.5,163.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,3,0,877,960,678
139,6,107,447.5,895.5,448.0,34,34,537.5,537.5,0.0,0.00013615167296368154,0.0002723033459273631,539.0,622.5,83.5,5,9,2,200,575,654
140,104,104,959.5,959.5,0.0,22,22,907.5,907.5,0.0,0.005071649817897137,0.005071649817897137,962.0,962.0,0.0,-1,2,31,878,34,614
141,370,986,987.0,1000.0,13.0,72,72,990.0,990.0,0.0,0.010687906327649,0.013751318969331836,982.0,990.0,8.0,2,3,69,842,12,36
142,16,632,490.0,989.0,499.0,128,166,546.0,607.5,61.5,0.00034037918240920387,0.0010211375472276116,632.0,806.0,174.0,2,33,2,9,805,293
143,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,4,0,567,588,916
144,0,206,166.0,974.0,808.0,0,10,166.0,527.0,361.0,0.0,0.0006807583648184077,204.0,763.5,559.5,3,3,0,588,927,186
145,796,796,998.0,998.0,0.0,158,158,987.0,987.0,0.0,0.01596378365499166,0.01596378365499166,987.0,987.0,0.0,-1,9,127,339,11,733
146,52,52,826.0,826.0,0.0,46,46,725.0,725.0,0.0,0.0012934408931549745,0.0012934408931549745,845.5,845.5,0.0,-1,6,9,368,130,982
147,46,148,797.5,936.0,138.5,74,74,799.5,799.5,0.0,0.0009190237925048504,0.0010892133837094523,796.0,818.0,22.0,4,8,2,186,634,167
148,10,216,512.5,955.0,442.5,36,36,509.0,509.0,0.0,0.00017018959120460194,0.00037441710065012424,543.5,662.0,118.5,3,10,6,105,392,301
149,85,187,904.5,966.0,61.5,38,38,907.0,907.0,0.0,0.0023486163586235067,0.0024166921951053475,910.5,914.5,4.0,4,3,27,842,69,427
150,16,16,552.0,552.0,0.0,52,52,486.0,486.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,416.0,416.0,0.0,-1,16,1,195,552,538
151,9,215,552.0,970.0,418.0,15,18,455.0,501.0,46.0,3.4037918240920386e-05,0.0009530617107457708,424.0,801.0,377.0,3,7,5,404,570,96
152,209,309,973.0,984.0,11.0,62,62,977.5,977.5,0.0,0.006841621566424997,0.00707988699411144,969.0,969.5,0.5,4,3,45,831,77,293
153,1,1,347.5,347.5,0.0,3,3,348.0,348.0,0.0,0.0,0.0,199.5,199.5,0.0,-1,3,2,989,615,775
154,30,132,768.5,942.5,174.0,32,32,749.0,749.0,0.0,0.0009870996289866913,0.0009870996289866913,814.0,814.0,0.0,4,5,8,570,250,714
155,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,208.0,208.0,0.0,-1,2,0,951,983,930
156,20,121,720.0,941.5,221.5,12,12,687.0,687.0,0.0,0.00037441710065012424,0.0004084550188910446,681.0,694.0,13.0,5,2,9,750,29,225
157,12,114,545.0,903.0,358.0,26,26,491.5,491.5,0.0,0.0,0.00037441710065012424,200.0,668.0,468.0,4,9,3,126,361,52
158,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,6,0,560,735,356
159,0,616,166.0,1000.0,834.0,0,18,166.0,820.0,654.0,0.0,0.005854521937438306,201.5,962.5,761.0,2,2,0,895,932,48
160,32,133,729.5,917.0,187.5,64,64,736.0,736.0,0.0,0.00034037918240920387,0.00034037918240920387,656.0,656.0,0.0,6,8,2,434,634,621
161,17,119,612.0,915.0,303.0,86,86,859.0,859.0,0.0,0.0002382654276864427,0.0002723033459273631,598.0,612.0,14.0,4,9,3,339,541,527
162,6,6,435.0,435.0,0.0,20,20,408.5,408.5,0.0,0.0,0.0,195.0,195.0,0.0,-1,10,3,259,321,651
163,0,101,166.0,948.5,782.5,0,3,166.0,356.0,190.0,0.0,0.0,198.0,198.0,0.0,7,3,0,798,819,703
164,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,198.5,198.5,0.0,-1,13,0,113,883,754
165,6,107,460.0,916.0,456.0,17,17,447.0,447.0,0.0,0.00010211375472276115,0.00013615167296368154,490.5,516.5,26.0,5,7,1,141,577,599
166,39,141,857.5,970.0,112.5,22,22,891.5,891.5,0.0,0.0014636304843595766,0.0026889955410327104,870.0,916.5,46.5,4,2,11,913,118,43
167,28,28,687.0,687.0,0.0,42,42,564.5,564.5,0.0,0.00030634126416828345,0.00030634126416828345,627.0,627.0,0.0,-1,9,8,262,286,880
168,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,198.5,198.5,0.0,-1,3,0,768,982,892
169,8,110,567.0,944.5,377.5,10,10,553.5,553.5,0.0,0.0002723033459273631,0.0005786446100956465,625.0,738.0,113.0,4,3,2,676,791,507
170,6,6,501.0,501.0,0.0,8,8,542.5,542.5,0.0,0.00010211375472276115,0.00010211375472276115,508.0,508.0,0.0,-1,2,1,931,756,957
171,17,118,724.5,960.0,235.5,8,8,608.0,608.0,0.0,3.4037918240920386e-05,6.807583648184077e-05,429.0,477.5,48.5,5,2,10,998,262,452
172,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.5,201.5,0.0,-1,6,0,237,794,539
173,1,103,345.5,906.0,560.5,6,8,346.0,374.5,28.5,0.0,6.807583648184077e-05,203.5,471.0,267.5,4,6,1,402,590,394
174,60,60,789.5,789.5,0.0,152,152,813.0,813.0,0.0,0.0005786446100956465,0.0005786446100956465,713.0,713.0,0.0,-1,17,5,94,283,821
175,195,195,963.5,963.5,0.0,78,78,974.0,974.0,0.0,0.0046972327172470135,0.0046972327172470135,950.0,950.0,0.0,-1,4,31,547,35,867
176,101,203,900.5,963.0,62.5,82,82,905.0,905.0,0.0,0.0021784267674189047,0.0022465026039007454,893.5,897.5,4.0,4,7,17,362,180,210
177,10,112,524.0,908.0,384.0,22,22,491.0,491.0,0.0,6.807583648184077e-05,0.0002382654276864427,468.5,596.0,127.5,4,7,4,472,220,505
178,0,206,164.5,968.0,803.5,0,16,164.5,499.0,334.5,0.0,0.0009530617107457708,198.5,800.5,602.0,3,6,0,664,875,92
179,8,8,587.5,587.5,0.0,8,8,574.5,574.5,0.0,6.807583648184077e-05,6.807583648184077e-05,477.5,477.5,0.0,-1,2,4,986,270,866
180,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,205.5,205.5,0.0,-1,2,0,919,520,564
181,500,601,993.0,995.0,2.0,64,64,944.0,944.0,0.0,0.012968446849790666,0.012968446849790666,990.0,990.0,0.0,5,4,91,700,7,924
